row_id,group,partition
862,f9944e5d5fa84151ffa8deab699e802d50e70fe87d7772836d59dfc52a43a00b,evaluation
863,1214f90ad92ab68f70838b1e92a1a2cb3d263cde4cf85b58ab7c71c2a9cfe788,train
864,18ac4b27fdfcae4d71346a5d7c3206e96d8ac83359842f08bccbe390d2e2b91c,train
865,f7efc6caf0e614257e1a2ecd692f56b4cebbfab13ab5ba59720b7b452c29070c,train
866,6578a8c818079c20d32ec98da33d150b37c86ba9a65cc68540b8e1e653499948,selection
867,f399b27328c54eb4409a174ec3a73c691284f93b991fc43973fed6d5db803fe4,selection
868,9558788cd2eeddd6a93f0649d9cee047a6502e3c5aafe709e1daa2b2e0a9016e,train
869,e9f197344868211a402c1180063ae7687d75ad813dd8e4dc9e548f8547e65d8b,selection
870,d0cc1cfcd1d6d3bf2ff318a9d7dd7b568e17b2cf35218c7e03f3c5529a035c10,selection
871,a89470fe275e7abe06213a5d9d0c203a7e4d2e48e6a7ea81e7e8c668965b29ba,train
872,f5e019e892f88653fac981ee2ca9de42c44d2b2880600ef6fde08cd877b5069b,train
873,6da09b52334ffbe130f6cad4e45e27871f58b79e0b805340edb6d2260bedb4fc,train
874,15ed856fdf616f15f229d019a6992e70a13f1c5ff73d30005fb8abde41b09c4b,train
875,565898a8672782c1a1957bfb0c5c4f198eb87b20e1f4534cfb9f0bdd84ff26eb,train
876,3a69f0822166f368511fa1b92dfbe5bb8fe680e68a8852d398ea5d8484c26d12,selection
877,83918bd0691fe61d6a43b28c669aa8ab85b533b3be61dd6915e5343501f74fed,selection
878,86c9086dd844193224dbd0a77a4fd74a58f9ba64c1a051b517ce3e4eb701a3b4,train
879,27530cac4f6a882ffa6ae5d6242b9441c3ee06bc5d203aafcdc58b46f84dbd20,selection
880,565898a8672782c1a1957bfb0c5c4f198eb87b20e1f4534cfb9f0bdd84ff26eb,train
881,3cdd19cb9d50249ffaf2a43e8caf6715c60d860202d1c389324f9504650ba9c5,train
882,e432858e75d99f0657c348fa3e0574166176e68439fb9677da01da4df2803a12,train
883,e432858e75d99f0657c348fa3e0574166176e68439fb9677da01da4df2803a12,train
884,a16bd974f5812de445400e6674ff6ea963ca4a6a5359873c55038f4213626215,train
885,c9862e7bba2f336937f50889697ca54abd98ff0473d933f30f89d6e9507ec477,train
886,dbf1ac7a2fa535f34c3ef5f6e2bd80537ec2640613d42c6cf9f033ac31906e73,train
887,f5fafe1ad0a1c2b7ae9ed2098a6ed05152738c1058e7a5584e71cfa10c42f3ea,evaluation
888,dbf1ac7a2fa535f34c3ef5f6e2bd80537ec2640613d42c6cf9f033ac31906e73,train
889,f5fafe1ad0a1c2b7ae9ed2098a6ed05152738c1058e7a5584e71cfa10c42f3ea,evaluation
890,be4952c890bf7278c4a43edca6e3a3ca3c64e0b4bb38934cbd9e4a6616342731,selection
891,42492ab5c466737cd800169ae17ddfc227756ca5c32f21e138f977f08b24b8c6,train
892,410ef3a4595762ce6978ccf2066dbeff3cbb5b9ce5e8eb125ab302d9a9f746d6,train
893,6b89d8ba5e7d7336277f3920972b220f45c435efaecda4a87893a65497f087a1,train
894,42492ab5c466737cd800169ae17ddfc227756ca5c32f21e138f977f08b24b8c6,train
895,191e4df68d45473ad9d36ec063fbd27c6c3b8409ed99c6918d83e1aea8e0f076,selection
896,d7518353deca2914634cefeb9e855e29e05096073f4b9c21b5c8f299e2def8d2,train
897,9440d65c09699f41b71aead3606743d5b1d3c52d1bcf3cb68b6861266b3118d6,train
898,a83d7e03f7965f389bc56b857e92fdc8b324a245915356c3bacab25f186878fd,train
899,95351696008a84166b1194d53f5a8d82bb7d4d550ad6312b9136df70a0fab664,train
900,5ce96bd77adbbe54afd423ce34b3aa1eda04c19b46d8a81b0b59925c6fca9882,evaluation
901,c1ddc8cabac3f3c79b2ea7cb73dae36c145b4d9a02db28453850cd39bec196c2,train
902,54b9f9aeb56edad653058f5bbc2ee120bd2b84aae8389944dcd773eaea6c8481,evaluation
903,0c3ee07620831f3bc038b95856a699e1cf7aee34b9df0b63e1975c325c5178ed,train
904,7ab245627efd6ad0c01acf8c6883f95fb725f98d3d9133cdc0626676384d0cd6,train
905,7dcb9da623122a0c94253e3493ba1382fcba2f29146fac96a8c72589c0cdc329,train
906,ed4914ee527413d95a6ab71a9131a7e63ff2377f8ec687f653fb06e9ad8438a2,evaluation
907,237754e99d7baa77c8f8bb6728fa8bc711c506dc89aacbef15b7068c3c209726,selection
908,ecb3aef92ae99b7029bb17ba1efe184f0f6a222b08527098a40b0d9cd04daea4,selection
909,f9dc929edc61cd16b8e3ce9ad530b642e0cac48e963a9240662aae150a58001a,train
910,aa74ddee281bb3438457cd19fe6600f2f9d3cc617eb75423e2e3c16af881bee3,train
911,a6566569a872819aabc530d652e94eb770db314ce6678f8897827ff689528dd8,train
912,ce8e38c204b71403571463c7c84fe3de422ed704936b8649167d2f3ad8cfae87,selection
913,3642025d77deb3c2e1dd91e311bfd96f125615b82b1af8847c27737c21577f9d,train
914,10185bcbd792eef9d6122bd99e448743a43bc5a1c373c4b8a6cfce49b9d1cd8a,train
915,873214a17afd7542827bf6bb28398c4cecaa787a6e5eccf8d7ce5d530900d59e,train
916,edaa3537dc841217d307315397277a8092af722858388896c44d6886b9823776,selection
917,d367b9e17290e4977d396723ec9599ec235b766733af02c41c0aa7eef0d130fd,train
918,627c9f3b9a6aaebf46e0fffe948a0966320c5d09dce5a337bd9d58776bef130e,train
919,b2273993451f42b2f5acd5b89de038c4e4804b31eb9b17d4f444affd1c536fae,train
920,25ecd2fc3b016e980edec5b113e241c08ce041ff035f6ce9a790bb0ac3a4e38d,train
921,c5e84a14370240a52f3aefbde330a536f1f73fcdc57261c949bbca77e26df217,train
922,c5e84a14370240a52f3aefbde330a536f1f73fcdc57261c949bbca77e26df217,train
923,9477ea7fc8135e756b95cdd09ba17de66288b236a26132646d8daba307f3504b,train
924,4af1ba79d60920d857a84ecf423b48583ee01ea6e9a271bbc41ea6f6a4202097,train
925,693d79573271116354fe2a89e9f4d12f1588f1f7cc242c0748022af1cfa7daea,evaluation
926,e14dcd13dfe28727c347702591048df3d2ac18a0f2b82a7dce62d5832b821180,train
927,ed9be3aae8bf873ad4f63f35764b8dc54ec50630a17161962005ae4c08c1ec03,train
928,4ec3f34d775cb4b864d341f516a6a7c0bcd2d8202d88818ac9660dfe0b993845,evaluation
929,f5067bb7420f1c31186597699cfb1ceeca79b1ea90aa328a57544dada51048e0,selection
930,698732fed691f0b990a0b7ebf051e26873ae2e5974e9436b362c107d9f550256,train
931,aa74bcfde65edc6e49f90b5fbebf0df3b7bebd6db4fc82fb00aa2e33db1a2f21,train
932,4baeffd7a0db359d3abb8221952669f5101f010c42624c2bf676107ac5184ef3,train
933,445d25c9933f5e0383e8e1203c11ce7dae7a182c59fe5e08ef953a5fc8398fe1,train
934,96a3095bc521a0656927df1649078b71dc173ecaeb79f55da1611b5c7639dc9e,train
935,4c497fdeeed86acaf711779c12f2eb907c45bbeea766e1c83110042b0670ee90,train
936,3ddce57d21ad427b4fc04c049a74e939e6bd3f43d6f19a6748120848a2990429,train
937,f5067bb7420f1c31186597699cfb1ceeca79b1ea90aa328a57544dada51048e0,selection
938,c447a97e9ed37607fb461843501db90048be6fdac5a226a03f3f42bbf3bb8953,evaluation
939,990667045540e4eec93077b3d796acc247bdbe90eb09ad61ac3a6b4441966fff,train
940,3f758a6fd78e620f2b67ddca8dd445f7f8139bd5af916bf32811d30d251467b7,evaluation
941,7c21958f0c0f02e7beb1db88186ba33fdc00483d62cde0f09351143eec760361,train
942,1cd3de07bff4bc8a695615274786eb568ea4b64a86d2c26e810b4ddca212403c,selection
943,0fad8f3eff6b51992cf0ea670147356040f32576a449cd4eb57631db25726dbf,evaluation
944,5c505283e15a54bdf8ef06905fd3d44451bcef9555675b79fb6774eec01047be,train
945,ce634d3c8bdfb3998e3e8d1028a93607df23fc481ac7b89e4ce3d79bf10e3123,selection
946,4ab82fd9fcc206681b894a04960ed049ecee24cb570ca58fb73af5b388ce5b19,train
947,da995330e28ff43474e7c144e6470a5bcb90cd5d3bb08f61eef0458f22a2fc98,train
948,c222ab1f0430a041093db81deb4d01f0fcf92179b535454dca13259125fda993,train
949,226977a1274ce0dbe02eddc9d558e25f7400b5bd611176bb8d6c834e9f3226dd,train
950,57cf0e84ddf47526d2cb6425a700a97dbf6cb79ee2621fad57ea06a3299a00ad,train
951,4adad4aeca47593d3e0d87844df318acf7c8b3a783fc03596e929be4da57fb6a,train
952,d2d4877e78967b0fc38d845f5c91c0655050b6e4dcfcdf7c9c07492fbd622b58,train
953,0dc5b6a088c10cee38b8f86c9046758095957246c71907d507e8c2be6492dd14,train
954,4adad4aeca47593d3e0d87844df318acf7c8b3a783fc03596e929be4da57fb6a,train
955,57cf0e84ddf47526d2cb6425a700a97dbf6cb79ee2621fad57ea06a3299a00ad,train
956,9e75587b34d98cf37b91bdc89d8a3c6abcdb6757b0af53788d2f774d35055e91,train
957,302526e3876938ef2c505ad206cd622c2f04e9714ff36b6c44ca0d913d0ff30a,evaluation
958,6e75909d0eeff8cf4b4ac9fd3e57d1caeba7933fc4c316a3e8aeb6a3977e0511,train
959,c11fec0183bb44330ef6b0f0a5ef651aa58113d19b28f7e39fb42d62096a57f6,evaluation
960,c11fec0183bb44330ef6b0f0a5ef651aa58113d19b28f7e39fb42d62096a57f6,evaluation
961,6efbf386f8ddff85998f5ced2e7159c4e20d49a005c21151ea87e662cf90daa8,train
962,c11fec0183bb44330ef6b0f0a5ef651aa58113d19b28f7e39fb42d62096a57f6,evaluation
963,fa1109be5ed9c3cbf2c76e78d8d6ba0fadd77955f2d589300401e98bf2fb2e98,evaluation
964,afb8abd94c9db697f129462dd5e18e60dbb62db4ea9a7f2dd012f9c29d995a3a,evaluation
965,b7bac11665bd02bc6b28d9eafd455e45917f96b355999b40542eff75ff702ee6,train
966,c965960bf04a2e73062d975447040f7b1fff0bf0b8add34ad1ab4a1168dc658d,train
967,08a7ca8e0c0b2ecff942d3cb003cbd9870719493986ba760a6de19ca79ab8f54,selection
968,3929339ec1b4fde0d23f3fb1fa0e7d081ed7009bb876d5ea7bdfcd8e60abc86d,train
969,9be6f2d8d154760893691e728039305ddddf306ba9a0842a51209e20644740f6,evaluation
970,5ceea8d0abdf2492be27433eda490e6ae7fed9609d1ebc9ea0305829c1118fe3,evaluation
971,7489ad0793d3974b30ea6f29c7896ae234d2974e9d576d102bc922dabc14325a,selection
972,08a7ca8e0c0b2ecff942d3cb003cbd9870719493986ba760a6de19ca79ab8f54,selection
973,3929339ec1b4fde0d23f3fb1fa0e7d081ed7009bb876d5ea7bdfcd8e60abc86d,train
974,a61653cd410b979261eb2c169adf0e22ca7a3498c94f998fcf343fc2945bdd9b,train
975,24f7fa589bcc3687cc6cdfa4ebd833c379859571d75a06ca53f5e7d8a0c6a23d,train
976,2022d73223bb8a54a55784f664eb9047e9f8f224a97a843029b57d4d7be32d4d,train
977,dd9cf79c97f2b500f05d913206d19f08bd74eaa30df0edc14763e3574a2dcf93,train
978,4d4279572d3586baa138d84113dae443e63c1fd849d248d624b15dbcfa04e348,selection
979,ce670d9b2743db2d6d13b668685a314f17f1ca5c3e4b74a1d454a4ffd38230db,train
980,d294006c91c91293d9fceb31b00a0ae4b0cb550ee877bea288b6a86e94c85101,selection
981,4d4279572d3586baa138d84113dae443e63c1fd849d248d624b15dbcfa04e348,selection
982,e8ca93fce6d37ecb3ca383c45bdc0a17bc7f79965e004756315f8c6607bfe5d9,train
983,17f33e000bf05f23219f7509a0f3c518d09b98bff591fd75151f0c996715b33e,train
984,bd008a1dbf3c88762098191756e6d4fc355eeb5e4202419002f85230ab5977c7,train
985,50e1ec7f357cd396e9c51cd012724c92f0138633a3cdb824614d0f96ab821764,train
986,be4117505dca4aeaf8ea8b36a206cd4d8a7cdbad662ae4d8830c136380bc1549,train
987,d4069399a39b285df60b610b1c8891f8cd152344cfd22bc301f8a4cec6f29d80,train
988,bd008a1dbf3c88762098191756e6d4fc355eeb5e4202419002f85230ab5977c7,train
989,18bf7071ab7f5a5c5b691fd2472b175c818e662b262c3be14dc407026970fe64,selection
990,7ff80baee1fd0fdc2e53e3d3674533cf74b5a377d682377bde8ed5b59db1a020,selection
991,8e2a8b732ce1ce46c7cfd832db710e34ea6873c3e7a5b6ef718d36fde7baaf04,train
992,6a58b570a1311258be8283d78e2835a787e40460f45ebfa021e06eea415c8ffa,train
993,f964059aa1ba12f021ce020d3100299e32f60096b1c155da732a91fba709fbfb,train
994,aabd7ecaa3d9f45d035142d035e7d466639e8a13d5c26ff0d5613d84cdcb54d4,train
995,820924f9fe6d1615644b66bba0ac598a2c55c69490dc02b348545ef5bd7a614d,evaluation
996,358ee8699de1d00ef9968460d034d59769fb9ab20f4b10df517bf46b056f9eb2,train
997,7aeb9999e65a92cdf79d9c46b64be570bb1681ca5b245922b7ee7b529cbb8061,train
998,d87ed1522b0f3cdfea4814bedcee0b9d167ac568386cdbd0ec4b429e7e3c5c0a,train
999,d889b337c4f59d22a1a26ac10f0677353a7e20eb8bd4063eb5b055a82eda5b54,train
1000,522968b0504a4321ad3c05a11e933b10c36990915771f5e87ddc2a695e75694a,train
1001,05c59d475c3604fe34a565ca3264e0c6c8147bd02bea264d1da78fa34e5f1f1f,train
1002,e6eee933f6a12aacf985805aa0497580d0fd9367cd2db215c6e3627ac3836280,train
1003,2f681a750a02b4b8b220a8e5bf5e92293346c64bc231f2aed8f7984c57e219b6,train
1004,b2e42a355771b3bb2f63345b3e1d84b2a292d498fb8159298428f1c6a8e808fa,selection
1005,cd7a2b0888f6b777dd065fe5a3f2a8740e1b0b6f7ecd389f23b0bbad633a8aa5,train
1006,b2e42a355771b3bb2f63345b3e1d84b2a292d498fb8159298428f1c6a8e808fa,selection
1007,1a0b83dbe75243e1b863387a4bca1c347d530e1f1a5f87470dd6ee5d97e8e6ec,evaluation
1008,7f056b3536434970be82a1cfab1359e733c99068bcbaaaa2a5a463bd071604db,train
1009,48aee8ab4e48b2725b8bf83baa74290daf58e0cfb0b2facbcb034c3d4e8ccc8a,train
1010,17ab68b8bbb8b356e707c19c0cf53013dac26278e6a0eb8e1e4e253b5d73a0b7,train
1011,35333760ea2a48c817174403d724b1d0713e4fbf76fec5b627cf821a4db2766b,train
1012,a66254c59acc1f229e7027603e5faddf2cb81e909ae3638412bf90c01afe489c,train
1013,b98ff096c99f99f1b9a48c0bfb0741939f3cf8bbd720ffccb6e1672089578ed6,train
1014,a069e177a0307071d7973eae0f29163be4bc476f74edcb0067fa9af8629369a8,train
1015,d5d82c3091941369280f42a143787ec4c59460841c59a608cf5abba710859c58,train
1016,204ea706173cc75a12f7a6fb753e89a71e5d50c9444296ed0cca658346ef7733,train
1017,17ab68b8bbb8b356e707c19c0cf53013dac26278e6a0eb8e1e4e253b5d73a0b7,train
1018,a4b2778ea469b4ef81c090dfd403a2e9ae2af0a5a566390b8108af1719b46334,train
1019,f5fea5f9aeaea5e6142982cac431b10b1e520548e03b10bbd2cdcfce3dab3ee3,train
1020,f1947c0fef02d92dd9db6e1a19a38e2eeed13806b0b08fdde000423ad0a97c20,train
1021,f1947c0fef02d92dd9db6e1a19a38e2eeed13806b0b08fdde000423ad0a97c20,train
1022,e2002c5cf9c50bf4117d38cfc504e07b1b4fbabc5919551c71e92ccf2af3c2d8,evaluation
1023,a9e77e12ea319e1352b74373e15caf32a8ee6a62809604856d10bdbe9f19c2af,evaluation
1024,158196d82150fe0d4a5456ab7ea0d6d871ff1a636c5905e619b4e0e9212e1f57,train
1025,8943083a16801fcc4e34e03ce4fa8332cf096d5137a2c16a86ca17f54e521d7a,evaluation
1026,5d1387ab73c2119618a036390d310607c8d41c05561b37d876074afa328e9556,train
1027,5d9bb11207f814eec44b7a60b40ff5d4acec7ff19f00d7610e82dfd10d0ea651,train
1028,74480f1f62f39f1bb19773791e4cc8d9a4cb3129eb6169b35f251917bef49e45,train
1029,7be51bda97301b52615cc450d96e400f222ca0dcd7deeed06456be6b1818a9ac,selection
1030,4eaa8950b852a9b44c19f37061b4b3981c17cb5e668102c3569cf3f0515450c2,train
1031,71b41c5a1e8bdb1f3717a8fc14a87e922924307c27371519b80a9571894c43c0,train
1032,cbe4a9f447a5c16e9e5aa4d9b3657df56ac0a32a49ed7a2802229568df04b19c,train
1033,cbe4a9f447a5c16e9e5aa4d9b3657df56ac0a32a49ed7a2802229568df04b19c,train
1034,a4e6db672966e8ee44ceaa32707b7b0b26c3207b2758258038a4d652003c09cf,train
1035,d35dd5f573a7b7993acea99cf893b95ae175e28a5cef29ef7f2b791e378cd564,train
1036,118f397c931c46c909022c00cae0ba434af7816d764efea68e42368c04fa6a27,train
1037,c79ca8b63ad8ce6b5cea3e0d2bdefda956b2606efef56212c9e6f4430f382a69,train
1038,518e4afb0cd400fefd1fdc0be7fb29e56646554cdd9a13c2ae748be37ac3645a,train
1039,331a21721c857b25c34da4f632a0e05993dfba83d8d06d55497b69568d477749,train
1040,f3f9bb7d7afd059562339073bd23fd60b5bb24fa48b5b0cd3e0700a46dda0133,evaluation
1041,5aeb9f83f5c6b3e351a335565b898529deafaddd3d86a8c2374d389e69bd23e5,evaluation
1042,61b42f0dde051f5a73c779962996ab2f7c83aa935ec9c294fb8ec6164c0a5bd1,train
1043,35c0bc806a7677fd7830ae7fa8f0bf5369525acc014a0b56191d3b8f8f8d5983,train
1044,d8df4985e4ff95aa451f9e4ba31ed13127c870f96f70163854a8180fd214a0ea,evaluation
1045,1ce91575192de2f40d9e35f792d6d6cd4442eebf7b37cf61bfd0057ff0c08c2b,train
1046,8e11f180c5f2e0cf894d61672623718f52da48f7e319a26e27b90860ea83aaa0,selection
1047,fa4981ffe74cafb9a9a4010188fd72c45a510f6baf2cb75dd8b78755d3ff2d13,evaluation
1048,228aab9b33be2ed9a6d1ecbf33b2c978d9b939bf9b2f718b136b720912689c35,selection
1049,135c395f690ee9251202cf01ddd41973ff3187805d0f88abd4c3949fc02fa636,train
1050,41a896e3f8cba33dc9e9ed1d9027532d2b6c38bdf463286adbe66f32e70cb5fa,train
1051,68f6667f9edf9edb9479ef266ce04be29c9ae58a39ca45017b26d5717c4f6780,train
1052,291505abf4c9193e5615fe5d2b251221319e7a16b234f1aade7215859f4602eb,selection
1053,46aa2fa26bdc3394b6fc5cd1f6f102c589ca16a1e46c7d5381de0460c2f31392,evaluation
1054,fa4981ffe74cafb9a9a4010188fd72c45a510f6baf2cb75dd8b78755d3ff2d13,evaluation
1055,f637054d63732d749bea3582e4a37ed07bc26a9288ec1cd36b7970188dca18bf,train
1056,9da76622fef88e04298a0327128b21c0e4abad410e2c5a9007d04d2379eea5a4,evaluation
1057,00093847b7e5f079305113ea7b0b72d71a7d434ae020202e95b92c8dcf08209a,evaluation
1058,9da76622fef88e04298a0327128b21c0e4abad410e2c5a9007d04d2379eea5a4,evaluation
1059,f095eda32b26cb25b6a8707258a447c52bf79ee587c6f1335b311387b4532d5e,selection
1060,ffa3c024b2cc354a248335bdaf2db997f657c2939afde1dbf7076f9a5e77934b,train
1061,e7fa6aed23c9dc6397b53b3ee0765a040fa4fcd6e835b981503d233ed129766d,selection
1062,136797ff04cca90157a5bb91e9c0e8a1678ca2f395c5d76fe4fcd17caf53cf28,train
1063,336067ce4e26c8722d24b88b357188f34962f9c7cb20a8112474e60731146be8,train
1064,bdcfe9c855d6de608d0c78e4e844133fc7da167fa4febe56db5d700c302f3ee7,train
1065,66eabe98aa1e27fc97c806a052475bd309b2cf7f2f0a14a477dd72c6b3e0920b,selection
1066,49e38e76d6050883ff19a8aeafc4132dc6b18094b79fecf6a66466157af8c383,selection
1067,127c602fc007835b805169fadd43af62616eda59e92709f04063768e2e6aee5d,selection
1068,3ac37e3442e4cd02e32cbea3bcd44da7660b00d7269fcdcafed795dbda543bfb,selection
1069,357a2822895acaa477336b2b33fba5a36b5c7a3485b531900def203dc153ca08,train
1070,0efb474ce554ed906c94e9c7719a95faa788882891a73436bceac8a8599c3a27,train
1071,66eabe98aa1e27fc97c806a052475bd309b2cf7f2f0a14a477dd72c6b3e0920b,selection
1072,0523f8b2a396410466d0319e4bf8c24c1358b9e276497c8455162b070f440180,train
1073,b200d8baf6549c42a3483154f09802d9ecd48471027bf7cee92733745d8c89b4,train
1074,bdc8671e63d92411b0e5ff9877cab23ee6d468789585f6d1c6c3febff26f9e2c,train
1075,35a8247cfdb3faf1240f2332eec4f3bc666291e2111d157c985133fa3371d45c,evaluation
1076,292551f12716d7b24dbb51ad2cf973ca396c8ddaf5e127afe3b745b1188c1a16,selection
1077,67453aa51ad7a7aa54209785a991c5f75672afccc61202888c7c914540dd010f,train
1078,f60088ecda7082e7d5beec85d70a3927eefa10a559dbf89da65838fcab0f2cb4,selection
1079,c8fa611f01dfeadec296023192201f5cda8560d2f6d565377820780376c849fe,train
1080,5ca6bbc80dc0099ad5fa6c4eb5bf9a984536d27afd5e1cdd02852964f75c23d0,selection
1081,3d7979b50c4731ba824cdd2c3c4f1e39629b5d1f3d1935761222d786c80d5e5c,train
1082,3d7979b50c4731ba824cdd2c3c4f1e39629b5d1f3d1935761222d786c80d5e5c,train
1083,5963e1869643aa031261c5ed1bb4a40d50f53c145e7ea575b695835bbe7b64ed,evaluation
1084,f2976f5a3460d8f0d388f7a5873e25088bed0f7ab262069f45bebeebd60990bc,selection
1085,efaf684e83b550b655b224eb9ad14add68d96bf7e98c99995ac483f6654ff209,train
1086,9356ca71cd97ff87887755e6d1ae00524ab63efa0edf5c08b29824ca21741a35,selection
1087,57678a61cffcf3769c79a19be149bb109d972328b665b34392d56545813f98dd,train
1088,5963e1869643aa031261c5ed1bb4a40d50f53c145e7ea575b695835bbe7b64ed,evaluation
1089,02244ebc7e9624d8c51750aba5e492f95a6ac3ac1577d3784e861c3cd425768b,train
1090,81a0e1a67428bef36353adf94f75de451c1b314ad031e4a5b44b9aa9dd512e0d,train
1091,8938fae7db2c22d68179623cd276807485c20ec608bac1dc5309626dd5c07170,train
1092,017787f15a20678955e5869e6bc4e31d5b883ef26e19ac0b30a36199d4c462d9,selection
1093,c0d9758a2320c00c6ca3c1751098fe9a19e44924229a6183543375b69ee9e8b6,train
1094,a77559e1fcdbed20082e7adc043c87ebdfd6c2bd079011b6ad0c4cb9230d0756,train
1095,ad02ec3e8415ec6d91d06a52366ba515f7c768434b6d9394e6dabb9c46f39db1,evaluation
1096,ba2965a90bb7dafa0091f58a993bd0f298ea99d4d9e71d26e97b3150a735bd91,train
1097,f2976f5a3460d8f0d388f7a5873e25088bed0f7ab262069f45bebeebd60990bc,selection
1098,d9332c074c87690e20ee0f9ed7131ce2c742603784befea2f9d8341874c2720a,train
1099,723cea68918433b473d2012e5ece41938c0f8ee45a874e2307f2566382be5deb,train
1100,3d7979b50c4731ba824cdd2c3c4f1e39629b5d1f3d1935761222d786c80d5e5c,train
1101,79095c03f951bd875d6d9daf9fda49cc228fed19143e1f948c499cc703eb6fa7,train
1102,dd53e2cd1496e25d539ca4b4eec10110b9bd5b6e45756dfbe96db24dc76a30c0,train
1103,d09c4ace7769876eb65434a4e26cd7c90bec0a738ae382902db45e1f01e11b32,train
1104,efaf684e83b550b655b224eb9ad14add68d96bf7e98c99995ac483f6654ff209,train
1105,7553fd26fe7f38937a50c7d9b1968df93b049d4d343a7e3a0cc4aa1a242c991c,selection
1106,9356ca71cd97ff87887755e6d1ae00524ab63efa0edf5c08b29824ca21741a35,selection
1107,ad6686040e1746306eddc8c4151fb286a646475a71966d1eeed822368f935e27,train
1108,fd53557af651be50f4595918b623c409a65dadf581c18afd3f3c94d1f4007deb,train
1109,73cc50fd9595012070c3b5e8ff5f019b42fb0ffe495bbf9ed93339a2796dfda8,evaluation
1110,ad6686040e1746306eddc8c4151fb286a646475a71966d1eeed822368f935e27,train
1111,5c566d45e0eb814aeffece4620f5b13f8d371ec1759fda94e24678fc82e80180,evaluation
1112,6a887748d3f813fb0c8641799234cf62cbe305ef848745032c6a24c5fd1a399d,evaluation
1113,8e9bf53a5c1579ecb4856335d9f7cde1027b6e2f045925a5aeebbbdad182a978,selection
1114,5a132d1cc51f10ebf4a26dd69db12d951bdbb48553adf7b6296ba2b53776c452,evaluation
1115,e374683fbedbe3b2108827e33207cbb7f935a89f3bfbbb4c3600d2a7ccf3fc02,evaluation
1116,78377525b205f0df9c94952b6c0c100346b5fc0a105f1184361cd72d13d62f3e,evaluation
1117,c9a9fa3d108b7d64d9e189c57d45dca5839fbb996d7bdb223db66ba32b5b5214,train
1118,b22a5ddb3451c449bdd02b53db94b2c380ad17b5da4c418babcf412c8dfcbfa8,selection
1119,5f5f7bdd5156b3665e46dc1209d8df932d55dddf48910fcd7cd1b598350d61e9,train
1120,3f391f1434fd2e604cddaaf9bc8a21c7d862e52950ebd9ec7df6850f27f15e4b,train
1121,911903b22e253c00ea751bf785f00926ca5d2db9d39632237ed91ab4f8495112,evaluation
1122,4781c24960722764b0abfe455bcb1ae3ab8805e271ea38e89acc28ba63c2fcf9,train
1123,e53b2b8c521e3a1cdd5c4e782a4a417475057fbe116011658ae8db28f1c78c73,selection
1124,4bcf05ce2bd658fec25730147be11c750855ee5ad2e3f00444381dae92e20520,train
1125,77ce6a56c4569dde6abb7f112e84f2a04be10b1f9d4e77c4ff0654717681dc02,evaluation
1126,bb020c3443359d459bc0beb6a91554664548447471ca3fdd7555d02c38a9e4cc,train
1127,930012c5147863a6138a31f4c7acc766c08ffb86887bca7185aab89f0829a783,evaluation
1128,fd4c4e72420de68bcbfa8afa1295afbbc922ea5bd4206d131e6d00cb7d495271,train
1129,6179da7e49d3c90006e49c96a7628f6e460358a4d9e059c809b3b76571cd0bcd,selection
1130,636a6241116b5e628fd942144b7808ac869cf0f328b4b85f319dc28e2a28c630,train
1131,a3fec94a0c3f6fb46ddf4b06908b79fde20b318c77490ce8d45ec4753fd2f9d9,train
1132,1e1a55bb70b03c494d7951e2065625e7d431a2f93c61a67c2e339187caa1ec4a,train
1133,49808806d75716f859dbde347d29ab5fc9cffc96e6b9ecd99188526962905371,train
1134,6a334ac98b6064d65c224dbe0b295f50f5277bc55c2e8ff93f2974edf553ce2b,evaluation
1135,d73ea736f649b24f18abd2d4de709b19ea3aa4c03561973e3ac3d2867dc74ea0,train
1136,63262b9c78f6033e72089f05de376c8828fe4cb60a2acde58eb8751a5a35bccc,train
1137,67d210116d0b878223f87ca853af32a9f2859255956ea590e53006938a15d963,train
1138,f67f2057cc31d3bbf3d53b55f52715337061659005d855070edac5f5b4998dd7,train
1139,39d2ad87cd9b04af2dfb736e4e424ff45c9c8888f933fa28ca08e81e45827159,train
1140,52a91f6c45690783ba07d91da2c7257cfc3f1fd52fb6493d1c92cafdbf0b73fa,train
1141,eb71bb2470757aeddbf8d34c65ea3a1d4c0741c6e2bd55f0d999d816d620b3cd,evaluation
1142,f67f2057cc31d3bbf3d53b55f52715337061659005d855070edac5f5b4998dd7,train
1143,93a54643f9310b77570ee6ce18e310cc189e913e5afc2cd73d883b236d000f43,selection
1144,1bb2e5f761456816dd704d3a59f2903a88833387a095903ae34eb8ee06c38ba7,train
1145,b7a76be62d0eb43e9c86fed852879fc2e5e3f76974c92016abf71a9df183ef26,evaluation
1146,afee37da3243630c7c093c14f5741aa19a0fcf8ac296795100ae7a2b9e133b41,train
1147,74606806b07b0401c45785fe53a0cebf1c58ec680bc5177c796276cf04553a89,train
1148,d1c6ce371fbafba0c7444950011353add869df8288041f5ff04b7cecca206422,evaluation
1149,a18265fe74478ed56bcf8fac7c148800068d71a12e12fe46c5ba313485935822,train
1150,c4d239dca05c55463d31ab45e68009d274a2ee96bf8c5a4d774c043fc1d40302,selection
1151,b7a76be62d0eb43e9c86fed852879fc2e5e3f76974c92016abf71a9df183ef26,evaluation
