row_id,RMSD,F1,F2,F3,F4,F5,F6,F7,F8,F9
14691,2.131,13739.9,3746.65,0.27268,194.757,1876450.9429,207.893,4566.8,180.0,29.3167
14734,2.58,6548.35,2044.44,0.3122,63.1829,927615.0358,86.1242,2738.74,46.0,40.2879
14742,4.387,9611.82,3248.95,0.33801,112.591,1380826.8665,134.004,3864.79,80.0,34.9438
14790,12.207,7758.91,3101.44,0.39972,66.1434,1134490.2145,105.652,3356.54,45.0,38.3371
14791,0.855,7327.01,2217.07,0.30258,74.1768,1002720.0064,116.098,3076.08,80.0,38.9675
14865,10.069,5783.31,2140.81,0.37017,66.7868,786420.7054,90.946,3058.05,45.0,39.3108
14886,6.203,26691.3,9152.27,0.34289,214.222,3784682.8685,444.056,11723.24,240.0,25.1028
14967,1.298,15011.7,5001.18,0.33315,155.96,2057013.2104,235.6,5386.62,189.0,25.6843
14977,15.291,20156.7,8165.14,0.40508,159.139,2772102.3937,320.212,6134.27,196.0,18.2869
14980,9.068,4259.71,1202.82,0.28237,29.8686,589217.3189,51.1254,1951.5,46.0,44.9188
14998,1.123,5800.56,1182.88,0.20392,52.354,801875.9031,75.4205,2715.53,17.0,40.5958
15011,1.858,6032.93,1484.68,0.24609,49.5499,788072.9676,96.5013,3950.43,19.0,36.7761
15058,11.692,9467.27,3038.17,0.32091,85.1047,1338662.8975,134.827,4142.2,68.0,33.5404
15094,2.464,4737.62,1081.66,0.22831,43.1379,651414.3486,65.3478,2781.4,19.0,41.8552
15102,16.214,7324.22,2548.75,0.34798,69.3758,996138.493,103.957,3116.73,40.0,38.0644
15172,11.202,7012.3,1840.5,0.26246,82.1101,964912.545,92.655,3513.24,31.0,37.7818
15329,1.571,8167.66,2476.37,0.30319,89.8514,1160255.2563,112.091,3927.96,26.0,35.2576
15376,2.021,6470.08,2277.72,0.35203,34.8451,901395.4828,91.9717,2413.82,29.0,44.5007
15378,18.497,12139.0,5178.27,0.42658,102.326,1652442.9729,219.175,3617.6,22.0,37.0241
15402,1.499,7264.6,2373.4,0.3267,64.8901,978120.5866,100.026,3113.19,26.0,40.1807
15470,16.608,10884.3,3206.36,0.29458,97.6363,1507144.262,137.027,4184.53,156.0,33.1112
15501,1.179,22679.5,5587.19,0.24635,352.44,3111913.8689,397.602,6222.16,155.0,19.8462
15558,0.0,7896.47,1921.5,0.24333,88.697,1101214.8406,121.256,3238.15,4.0,36.9374
15646,17.358,9445.21,3242.73,0.34332,102.811,1329507.3037,153.574,4037.75,72.0,34.1247
15806,5.661,7908.97,2606.32,0.32953,90.4046,1062306.3983,133.503,3961.96,44.0,36.0068
15853,15.878,6346.35,1839.57,0.28986,83.3126,884298.1986,115.292,3419.52,83.0,37.6375
15856,20.598,12332.2,5241.15,0.42499,94.1983,1650696.4634,200.207,4260.1,109.0,32.3147
15868,2.196,10348.9,2546.34,0.24604,150.594,1416538.2157,184.399,4053.93,66.0,32.4034
15937,17.823,6835.89,1895.84,0.27733,57.4888,952611.279,97.0675,3075.28,12.0,37.1809
15962,3.944,9995.36,2864.96,0.28662,114.347,1404165.0004,155.962,4260.11,58.0,33.2611
16082,2.339,18103.3,5653.31,0.31228,191.73,2445800.3974,289.738,5904.39,216.0,23.2175
16161,3.311,11095.3,3131.47,0.28223,132.028,1548205.7207,173.884,4541.34,66.0,29.4387
16170,5.096,6487.56,1546.56,0.23838,62.9787,894197.6762,86.3238,3321.73,28.0,37.9592
16212,2.3,17993.1,5104.81,0.2837,213.644,2498987.1715,281.022,5733.61,204.0,21.8598
16268,20.357,13915.2,5020.21,0.36077,133.133,1900707.3712,211.592,4735.22,198.0,28.9611
16285,8.843,7155.92,2345.77,0.3278,63.3712,939571.2615,110.339,2878.23,27.0,38.4374
16356,16.79,12088.6,2501.96,0.20696,89.2548,1695427.8888,135.445,4362.66,49.0,32.2006
16365,4.095,5999.53,2167.32,0.36124,45.9832,827608.1663,75.3558,2769.78,23.0,41.9934
16371,5.625,7517.41,2235.68,0.2974,79.1682,1041081.4458,98.8241,3339.13,26.0,37.8375
16438,18.576,9258.51,3617.86,0.39076,92.9844,1240948.3527,135.821,4323.46,65.0,32.1576
16451,4.467,13335.5,3760.16,0.28196,150.045,1869359.7119,227.277,4802.05,87.0,28.7124
16508,2.245,12054.5,3654.85,0.30319,163.299,1669507.9154,196.172,4708.77,92.0,29.2539
16538,2.402,13309.6,3267.9,0.24552,191.293,1869788.0396,251.108,4888.11,150.0,26.8076
16568,2.744,9861.3,3115.21,0.3159,89.3957,1392576.1601,139.934,3491.8,20.0,35.194
16583,7.859,5895.46,1909.3,0.32385,53.7813,806176.0812,82.8726,3194.74,9.0,39.8273
16649,1.142,5322.04,1132.79,0.21284,45.4057,761312.2957,69.381,2854.22,58.0,35.3398
16733,19.148,6271.93,2279.28,0.3634,39.2914,882498.7024,93.7484,4307.21,43.0,38.6239
16776,3.874,7684.68,2246.95,0.29239,94.8425,1082799.6132,107.724,3540.8,94.0,36.9728
16873,9.187,7678.51,1848.9,0.24078,66.3659,1014921.5233,94.4415,3432.94,21.0,37.6312
16935,1.874,9096.13,2300.89,0.25295,84.2455,1229990.2175,119.765,3766.37,38.0,35.1187
17143,0.0,5748.05,1204.92,0.20962,57.0515,774970.1818,70.5499,3183.46,20.0,46.5464
17210,4.166,13632.4,4319.94,0.31688,155.854,1947601.4204,208.624,5253.33,86.0,26.9544
17213,8.054,5323.63,1534.27,0.28819,46.0409,771767.0559,67.7246,2618.7,43.0,42.4275
17252,2.886,12051.6,3372.19,0.27981,171.298,1658674.8013,199.61,4787.36,61.0,28.1906
17253,2.69,7499.44,1976.78,0.26359,72.0917,1004056.1221,97.5307,3389.83,82.0,37.2411
17317,2.548,4077.66,1329.88,0.32613,34.4987,574980.0915,53.6133,1140.42,38.0,42.7544
17328,3.543,7967.89,2809.48,0.3526,65.7391,1122913.604,107.406,4081.38,68.0,37.9783
17331,10.516,6656.71,1747.99,0.26259,55.5168,926827.7628,93.2652,2703.15,29.0,33.6983
17359,4.668,7116.55,2315.85,0.32541,57.2398,996272.0008,92.1084,3521.61,49.0,39.8219
17449,11.151,6054.24,1496.16,0.24712,53.1047,808429.5932,84.0964,2549.57,49.0,40.5848
17476,5.236,15723.9,4069.77,0.25882,191.103,2199888.5967,226.554,5336.54,223.0,21.5042
17501,4.621,8303.2,2618.08,0.3153,90.2347,1112571.7004,137.655,3921.07,40.0,36.6663
17585,8.182,6263.9,903.85,0.14429,52.9109,881891.8849,74.1805,2516.93,51.0,40.84
17652,13.312,8637.68,2982.45,0.34528,77.8864,1181598.0567,109.679,3300.38,14.0,37.6398
17725,1.697,14170.5,3520.75,0.24845,186.407,1937925.8075,214.666,4581.39,179.0,28.9962
17969,2.85,9136.35,3259.43,0.35675,82.6618,1240714.455,133.138,4137.0,23.0,36.6114
17975,15.28,7992.39,1745.13,0.21834,74.5766,1119426.5117,90.572,3237.22,38.0,37.8711
18023,11.939,5079.85,1707.82,0.33619,41.8713,707259.0703,71.7836,2653.44,40.0,43.1078
18036,14.795,6727.97,2203.08,0.32745,66.1031,896540.4053,101.856,3259.7,83.0,39.7102
18122,1.935,8514.12,2386.79,0.28033,81.0184,1188977.4103,103.481,4133.33,57.0,34.6893
18161,1.7,6037.22,1886.73,0.31251,72.4322,840455.3724,88.7214,3037.73,38.0,40.2301
18168,11.35,7530.5,2002.5,0.26591,67.0386,999367.4571,91.3648,3983.12,13.0,34.8921
18198,14.49,10687.8,2802.37,0.2622,110.078,1499875.741,155.853,4273.34,70.0,31.9718
18311,1.698,5854.29,1544.17,0.26376,52.91,755246.9022,98.4711,3489.78,15.0,40.038
18331,2.098,4572.09,962.99,0.21062,38.1588,598346.0881,66.5314,2611.85,12.0,43.4343
18358,3.912,10060.2,2886.43,0.28691,113.835,1431321.6907,151.255,4246.05,52.0,33.2393
18365,10.403,4689.49,1508.7,0.32171,38.0415,635529.5551,77.6077,2687.45,23.0,37.2182
18454,1.796,9561.38,2049.42,0.21434,102.849,1320534.105,134.56,4220.68,56.0,34.0581
18590,16.902,3818.94,798.91,0.20919,29.7937,546005.1201,37.9705,1126.6,38.0,45.2402
18630,4.62,12071.7,3667.37,0.30379,157.902,1658031.6456,204.074,4738.49,91.0,28.9621
18745,13.074,3936.7,805.91,0.20471,41.9696,532451.3676,56.3089,2542.28,15.0,42.9154
18748,8.136,13905.0,4385.1,0.31536,146.328,1903533.1213,213.757,5366.76,18.0,30.7773
18810,1.85,8291.51,2203.91,0.2658,75.3826,1202131.4729,105.686,3123.84,20.0,38.011
18855,5.141,8652.25,3086.32,0.3567,84.0991,1179645.1387,122.748,4281.22,37.0,35.8633
18880,1.445,9733.48,3268.84,0.33583,122.392,1290840.2654,172.597,4453.89,179.0,30.9537
18937,12.868,8143.74,2689.17,0.33021,68.3131,1144382.41,112.721,3558.39,72.0,38.6048
18964,11.372,3771.51,1192.52,0.31619,33.2054,515142.389,51.3382,1347.8,29.0,44.441
19099,3.409,9749.09,3150.4,0.32314,89.0423,1395307.3061,129.437,3597.33,13.0,35.1416
19163,6.941,8000.6,1773.94,0.22172,62.3908,1097928.6095,88.8618,3078.6,21.0,40.0992
19229,12.811,14482.7,4328.84,0.29889,135.817,2073956.2776,167.527,5478.93,65.0,24.9312
19246,2.898,10471.6,3271.81,0.31244,124.212,1486017.2873,165.194,4666.45,55.0,30.9164
19391,11.432,5129.4,1873.91,0.36532,41.964,708860.2199,77.152,2567.3,44.0,42.2049
19424,2.85,9136.35,3259.43,0.35675,82.6618,1240714.455,133.138,4137.0,23.0,36.6114
19441,19.094,8747.44,2771.11,0.31679,72.975,1193768.1365,116.217,4412.93,84.0,35.1438
19532,6.927,3335.6,1067.38,0.31999,26.3948,456432.7619,35.4824,1344.87,5.0,46.5464
19553,0.988,7416.35,2980.46,0.40187,62.2343,1102005.3236,101.017,3224.61,35.0,38.9727
19557,1.928,6383.01,2267.92,0.3553,80.2862,879653.0424,91.8927,3156.95,70.0,38.8222
19596,19.001,17830.2,5369.6,0.30115,200.561,2443837.7609,260.439,6815.09,128.0,20.6778
19627,9.917,7822.25,2355.08,0.30107,60.3789,1064283.8816,109.842,3066.43,18.0,38.5158
19653,3.572,14400.7,5374.85,0.37323,157.737,2063705.2429,240.931,4576.56,66.0,29.5831
19728,19.416,10665.3,4582.2,0.42963,109.745,1517608.8423,192.06,3626.51,101.0,36.4244
19838,12.547,12399.8,4438.76,0.35797,83.3195,1719528.9883,192.648,4386.53,9.0,33.2685
19858,4.362,6623.8,1833.67,0.27683,65.3694,929205.9854,91.6783,3129.52,90.0,38.0429
19874,1.727,6595.61,2372.47,0.3597,59.6207,919072.9189,95.0275,3498.41,73.0,37.7875
19984,2.288,8139.1,1809.1,0.22227,86.6646,1140582.5756,103.377,3931.32,41.0,35.1597
20045,1.697,14170.5,3520.75,0.24845,186.407,1937925.8075,214.666,4581.39,179.0,28.9962
20058,8.607,7852.92,2399.29,0.30552,64.9361,1087675.6324,98.7637,3472.04,47.0,37.1431
20102,14.065,11683.2,4183.04,0.35803,97.01,1675702.1199,155.188,4121.97,26.0,33.6393
20148,8.687,17303.8,5770.8,0.33349,190.091,2470007.5534,293.819,5415.7,133.0,23.7385
20156,4.301,4433.64,778.1,0.17549,38.9226,584357.136,56.9555,2590.55,9.0,43.3365
20206,9.161,9513.9,3434.8,0.36102,74.5536,1326098.2339,141.815,4246.91,19.0,32.8641
20324,18.128,10982.5,4532.29,0.41268,114.274,1566447.5404,164.311,4309.88,98.0,32.8934
20543,8.402,4402.45,1300.61,0.29542,32.4814,627086.1243,52.9135,2073.72,50.0,44.2376
20595,11.508,3862.49,1225.92,0.31739,35.5684,523566.4581,49.884,1386.59,32.0,44.4581
20617,1.486,6452.99,2164.8,0.33547,80.5555,870365.8785,93.2678,3211.79,57.0,38.7985
20638,4.313,7914.78,2271.77,0.28702,86.183,1068913.482,133.439,3542.96,42.0,35.9614
20641,0.0,6746.12,2108.28,0.31251,63.3504,914862.84,93.1285,3193.33,14.0,39.7671
20784,17.731,13830.7,3953.98,0.28588,147.791,1920841.834,201.063,3987.12,103.0,32.1243
20793,10.831,10119.8,4597.94,0.45435,140.745,1373631.8231,216.098,4174.52,124.0,32.3737
20817,2.065,3893.93,1024.58,0.26312,35.3102,554163.4176,48.823,1773.25,12.0,44.4199
20821,5.968,6942.64,1915.45,0.27589,65.6134,958548.34,90.0918,2828.43,10.0,34.9307
20828,1.182,9737.36,2181.63,0.22404,109.336,1376297.1361,125.132,4426.03,44.0,33.9518
20849,16.338,7465.65,2001.11,0.26804,72.9008,998709.1713,140.491,3509.72,37.0,37.4513
21033,2.461,7653.86,2156.1,0.2817,66.3578,1054565.2944,113.927,3731.35,30.0,34.3961
21041,13.767,5744.23,1304.66,0.22712,60.192,775800.934,103.973,2613.1,64.0,40.586
21206,0.957,6060.72,1215.62,0.20057,55.9291,831739.4307,77.61,2815.19,17.0,40.2408
21275,14.058,8007.78,3165.47,0.39529,75.2841,1103215.4056,125.224,3083.78,43.0,38.7153
21364,2.632,6842.89,1927.67,0.2817,69.0171,983105.631,85.9222,3164.33,19.0,38.8937
21493,3.282,7965.65,2346.95,0.29463,98.2849,1077880.9302,109.598,3700.13,35.0,35.4119
21571,3.482,12182.5,3421.69,0.28086,146.247,1609512.6386,172.516,4518.73,106.0,30.4205
21629,14.915,8087.33,2899.19,0.35848,97.2629,1139539.1338,104.9,3603.19,28.0,35.2763
21652,3.904,17674.6,4973.83,0.28141,251.414,2406098.8494,321.119,5716.51,325.0,21.2083
21702,20.738,9755.27,3757.56,0.38518,66.3347,1306353.7307,149.584,4743.74,83.0,33.8473
21768,3.242,18253.4,5949.31,0.32592,204.666,2444858.2043,299.302,5493.52,179.0,23.9878
21772,19.099,10405.7,3694.52,0.35504,77.9883,1451898.1509,150.523,3994.36,21.0,34.1973
21829,2.858,9099.3,2400.32,0.26379,100.733,1283194.5299,125.859,3823.62,46.0,34.8644
21834,15.78,7408.17,2180.46,0.29433,72.6595,1036618.164,108.677,3288.2,60.0,38.4331
21843,13.306,7212.5,3818.27,0.52939,45.5141,1006569.2292,124.862,2382.63,10.0,42.514
21850,14.671,7919.66,1305.45,0.16483,75.7516,1064748.2341,94.1575,3241.12,24.0,38.2891
21985,10.056,5803.8,1554.66,0.26786,45.8081,824108.4323,74.5396,2136.73,2.0,41.8695
22079,2.872,9488.61,2979.14,0.31397,90.3047,1346304.402,135.961,3526.49,13.0,35.7619
22200,10.217,4912.79,1617.32,0.3292,58.681,653074.9686,73.7817,2593.54,64.0,41.1678
22206,10.707,9449.99,3007.85,0.31829,78.2551,1321823.3846,128.158,3743.46,21.0,35.4457
22237,2.846,15193.7,4332.37,0.28514,167.578,2162279.9544,207.767,4833.35,31.0,28.2891
22244,20.203,13861.9,4340.85,0.31314,118.94,1976504.3536,184.912,3831.76,128.0,35.3955
22327,1.713,12890.6,3891.19,0.30186,159.287,1798419.9755,229.99,4421.2,73.0,29.9132
22333,14.924,6544.25,1718.55,0.2626,60.139,923712.2054,89.6191,3178.45,38.0,38.5809
22343,18.358,9599.75,3157.48,0.32891,68.5666,1343951.1817,120.209,3858.04,61.0,33.8134
22347,0.453,9336.35,2176.46,0.23311,99.0515,1332310.1224,148.631,3798.3,15.0,34.3358
22404,1.969,5292.77,1173.86,0.22178,51.8935,703221.0466,81.4148,3393.16,19.0,40.1861
22478,2.006,5251.44,2021.75,0.38498,48.5834,735219.1247,74.6832,2329.96,25.0,42.9264
22543,5.529,15560.7,4161.08,0.2674,193.512,2168859.7025,218.567,4815.45,40.0,27.8317
22549,18.959,16610.3,6859.89,0.41299,168.741,2295914.5527,268.25,5351.51,131.0,24.4682
22607,15.755,7150.14,2478.33,0.34661,71.7881,1002791.3746,98.0424,3272.15,45.0,38.2708
22608,3.018,9060.54,2558.77,0.2824,78.7537,1255864.9649,113.4,4193.3,63.0,33.9987
22635,16.959,10054.9,3346.94,0.33286,67.2713,1355338.1727,147.126,4540.38,81.0,39.2557
22666,3.783,9497.8,2828.75,0.29783,91.7338,1349559.1118,146.411,3879.58,23.0,30.3177
22718,19.691,14846.4,6286.31,0.42342,173.183,2081827.7931,269.254,4493.88,120.0,29.782
22801,12.367,6721.36,1431.62,0.21299,54.6639,924623.6347,78.2618,2778.7,23.0,40.4918
22926,2.065,10792.2,2686.04,0.24888,122.919,1461924.512,171.245,3963.27,70.0,32.6974
22929,3.179,9051.31,2484.97,0.27454,77.2439,1223468.1501,129.838,3316.09,17.0,36.5791
22974,11.577,16267.7,4578.74,0.28146,176.627,2273918.8644,232.106,5227.59,93.0,25.4956
22975,1.461,15072.7,3935.41,0.26109,187.275,2122664.4789,215.985,5716.24,63.0,23.0163
23029,0.774,8465.49,2586.89,0.30558,88.8821,1175520.2637,121.821,3149.71,26.0,37.7412
23226,10.009,8884.32,2700.56,0.30396,103.703,1234665.9319,109.47,3324.53,33.0,37.3367
23325,18.298,16677.9,6913.5,0.41453,111.432,2348111.3364,258.041,6248.29,94.0,32.1394
23429,3.613,21118.8,6646.04,0.31469,263.792,2963471.4933,302.261,5615.97,69.0,23.153
23439,13.273,7015.68,2448.31,0.34897,57.0068,953539.5519,90.4149,2896.76,44.0,39.801
23644,7.607,13300.3,3472.92,0.26111,179.66,1824063.482,205.41,5036.63,82.0,27.3951
23707,4.475,10508.2,2871.55,0.27326,95.9436,1500360.7831,119.55,4174.65,100.0,33.4008
23710,0.634,9786.58,2783.66,0.28443,99.4354,1335029.8834,169.894,4164.18,78.0,33.1112
23805,1.457,10436.5,2209.22,0.21168,108.07,1477276.9363,133.672,4443.37,41.0,33.1285
23812,9.66,4823.54,1386.2,0.28738,45.805,684788.1697,63.0707,2627.26,38.0,42.0886
23838,1.874,15838.0,3353.21,0.21171,179.091,2216461.5482,203.106,4065.95,137.0,32.0485
23950,2.48,12127.9,2918.15,0.24061,129.338,1648890.6415,150.099,3971.41,223.0,32.4074
24027,20.181,18586.8,8735.72,0.46999,198.452,2547353.5016,293.34,6010.51,135.0,24.6334
24038,8.785,5575.25,2022.32,0.36273,52.8099,758309.2922,83.6238,2626.17,56.0,41.334
24043,3.136,12487.8,3691.12,0.29557,133.22,1721074.2576,177.769,4245.14,36.0,32.147
24090,2.313,6563.42,2244.05,0.3419,59.2136,915722.8953,94.8402,3761.99,68.0,37.2397
24100,13.177,13376.7,5206.96,0.38925,144.126,1838447.8743,211.999,4845.4,118.0,29.8025
24145,1.187,8903.87,2927.2,0.32875,83.7578,1193174.2873,134.109,3632.22,48.0,36.0184
24255,9.663,5642.27,2000.45,0.35454,58.6779,764590.2393,97.6572,2855.15,53.0,38.203
24377,2.713,11019.3,2845.83,0.25825,131.027,1509687.7357,184.938,4123.0,86.0,31.87
24481,5.784,10365.6,2845.04,0.27446,86.0471,1457271.4998,140.932,4759.17,35.0,32.2311
24536,2.795,5992.43,1439.74,0.24025,43.5975,834721.9178,86.9999,3376.75,21.0,40.3277
24628,15.558,12114.3,3787.25,0.31262,77.6242,1641288.7642,175.289,5278.63,58.0,33.8443
24700,1.966,6139.22,1735.85,0.28274,69.0743,873408.969,81.2878,3056.19,15.0,38.64
25015,18.059,10636.0,3093.96,0.29089,60.582,1493324.8541,133.151,3691.52,46.0,37.5508
25114,4.307,14205.8,4427.39,0.31166,177.369,1963636.1473,231.956,5169.02,108.0,30.0209
25146,2.897,12382.6,3330.14,0.26893,168.619,1709137.2586,190.482,4789.09,183.0,27.5748
25235,3.149,10698.7,3143.14,0.29378,131.179,1467243.3982,155.156,4891.7,76.0,28.5161
25316,1.16,6743.66,2356.45,0.34943,79.1873,924078.5284,96.4363,3262.79,58.0,38.5579
25317,19.826,17388.3,6156.86,0.35408,169.61,2427053.5056,256.948,6038.33,144.0,25.1031
25322,2.495,6213.1,2002.97,0.32237,54.2725,865883.4512,85.6002,2707.49,43.0,40.8574
25358,8.304,12966.1,4335.88,0.3344,153.171,1794138.7977,218.038,4093.23,93.0,37.0675
25421,8.013,7700.74,1992.9,0.25879,73.6454,1075948.9001,94.1746,3320.54,43.0,38.3847
25439,1.933,7932.05,2575.96,0.32475,91.4429,1115803.3817,120.012,3530.33,92.0,36.9604
25639,3.982,14038.8,3257.59,0.23204,180.65,2004261.9198,228.215,4793.18,80.0,27.8365
25687,7.681,5804.98,908.29,0.15646,54.0987,803899.1533,56.5713,2877.4,22.0,39.1121
25704,10.719,10266.9,3648.77,0.35539,91.606,1419260.2798,135.307,5039.31,31.0,34.6893
25715,20.944,18231.7,6157.16,0.33771,221.482,2494954.3869,285.117,6073.42,116.0,21.3812
25932,11.113,8619.62,2825.83,0.32783,82.2293,1175747.1713,112.261,4026.88,17.0,34.9691
26036,1.486,6452.99,2164.8,0.33547,80.5555,870365.8785,93.2678,3211.79,57.0,38.7985
26156,2.116,7287.03,2451.06,0.33635,72.4594,976343.1638,104.346,3165.26,126.0,36.6801
26178,0.565,11986.8,2326.34,0.19407,146.662,1626043.0474,191.936,4949.43,141.0,30.0044
26304,8.607,4801.35,966.3,0.20125,42.8424,643126.0148,53.6351,2798.17,15.0,42.3702
26311,14.858,10752.8,3538.95,0.32911,71.8753,1498314.9159,149.73,3957.02,37.0,34.0807
26372,20.519,12827.8,5046.03,0.39336,126.887,1828900.3219,214.01,4980.05,121.0,27.7113
26373,14.048,10402.1,3403.52,0.32719,95.764,1438671.3239,140.2,3655.0,67.0,35.4328
26445,16.627,9335.93,3083.5,0.33028,45.437,1284642.4257,129.759,3813.01,22.0,34.3076
26490,2.507,12885.2,3795.9,0.29459,165.03,1788983.4266,211.404,4854.46,60.0,26.1184
26551,6.5,5583.33,1508.6,0.27019,52.4328,773990.2569,82.007,2904.4,38.0,40.1062
26589,12.894,8109.65,1467.01,0.18089,63.5611,1141048.5825,85.0171,2966.82,31.0,38.5759
26626,2.649,11389.4,3781.73,0.33203,122.702,1588984.9166,198.938,4632.17,67.0,30.4082
26637,12.177,8436.97,2694.66,0.31938,74.3891,1166010.8461,109.365,3701.42,52.0,36.0246
26638,13.409,5756.28,1374.65,0.2388,66.1608,784100.5573,93.9911,3391.35,86.0,35.7038
26677,4.815,14321.4,4420.34,0.30865,156.215,1987084.8822,226.3,4766.09,97.0,28.8173
26697,3.174,9601.82,2730.28,0.28435,117.041,1319662.8812,141.821,4149.79,132.0,32.8198
26699,4.258,9418.35,1990.83,0.21137,91.2368,1331682.9013,105.938,4671.26,33.0,32.7829
26764,13.739,6732.91,1962.26,0.29144,63.8828,891220.2751,103.835,3140.36,46.0,39.2259
26801,9.13,4100.98,943.62,0.23009,39.5184,550984.1196,51.5647,2442.33,25.0,43.9865
26862,3.288,8703.85,2646.83,0.30409,95.4254,1198886.4019,132.833,4022.93,105.0,30.0803
26880,3.788,16818.9,5453.17,0.32422,204.507,2201784.2523,276.841,6197.53,246.0,22.4286
26888,2.383,9010.79,2087.57,0.23167,89.4039,1267370.6315,108.97,4761.48,30.0,32.7363
26893,5.141,8652.25,3086.32,0.3567,84.0991,1179645.1387,122.748,4281.22,37.0,35.8633
27040,10.891,13897.8,3867.83,0.2783,139.202,1915150.7351,174.748,4782.74,51.0,31.0721
27135,0.791,9371.28,2585.01,0.27584,97.4798,1287816.4873,157.626,4126.09,79.0,32.5782
27196,10.318,8959.5,3510.67,0.39183,87.4072,1257819.2079,139.07,4064.38,33.0,34.8929
27204,4.475,10508.2,2871.55,0.27326,95.9436,1500360.7831,119.55,4174.65,100.0,33.4008
27318,1.5,8532.36,2069.76,0.24257,95.6229,1191523.6796,129.876,4018.54,168.0,30.8956
27320,3.044,8935.46,2627.09,0.294,77.3051,1243243.8097,112.561,4302.99,57.0,36.0201
27452,7.977,23201.2,7029.38,0.30297,170.355,3291666.5171,338.077,13043.34,222.0,24.9618
27566,2.581,5646.69,1387.38,0.24569,44.3574,790326.1792,68.3351,2938.94,12.0,41.4846
27584,3.851,13919.7,3148.95,0.22622,168.411,1982774.5196,219.958,4805.41,82.0,27.9393
27729,1.699,11430.9,2527.72,0.22113,147.143,1604434.69,170.031,4685.25,142.0,29.5156
27825,6.461,6254.96,2039.09,0.32599,68.2002,871395.9299,91.7537,3240.19,21.0,38.6193
27872,2.587,16011.3,5547.35,0.34646,178.407,2241747.6091,252.324,5486.74,195.0,26.6687
27919,10.61,8459.52,1767.71,0.20896,87.7866,1178701.5989,121.878,3505.47,153.0,34.4081
28089,13.832,7028.84,2648.42,0.37679,71.9861,1000481.0155,110.295,3386.11,18.0,37.8414
28092,3.489,9920.38,2769.91,0.27921,97.92,1404693.272,132.407,4154.51,27.0,34.743
28118,15.402,7156.47,2497.02,0.34891,65.8272,1001072.3896,108.656,3186.01,18.0,39.0222
28184,14.85,9710.1,3487.96,0.3592,95.1539,1373181.7031,136.252,3322.35,92.0,36.3477
28197,1.638,10638.0,3177.06,0.29865,122.893,1482902.2933,183.214,4174.93,59.0,32.7914
28243,2.878,10026.5,2401.71,0.23953,110.541,1407989.4868,156.7,4222.44,58.0,33.5358
28247,10.502,11084.9,3338.7,0.30119,103.625,1547276.4253,166.83,4647.93,122.0,29.8111
28321,13.948,4936.38,1256.47,0.25453,60.3671,694249.5994,89.3724,2537.63,40.0,42.8833
28353,4.91,4609.52,766.44,0.16627,41.5442,621091.636,55.9149,2489.64,11.0,43.5671
28425,7.657,6267.99,2285.38,0.36461,60.9615,876576.5761,97.0422,3166.62,44.0,39.0212
28581,2.291,11934.2,3071.23,0.25734,132.18,1641616.1585,161.876,4502.22,95.0,31.1958
28583,10.921,6784.17,2488.79,0.36685,59.4842,850969.4556,120.26,2929.69,58.0,39.5785
28611,4.903,6130.8,1106.12,0.18042,65.955,824302.9124,79.9543,3272.02,35.0,37.9487
28633,15.674,7537.14,2410.36,0.31979,62.8759,1076995.2229,87.8749,3912.06,51.0,38.1756
28638,5.19,7502.37,1864.23,0.24848,72.1993,1035828.2017,96.1794,3373.96,48.0,35.2167
28824,11.06,5064.49,1695.04,0.33469,32.1324,710061.6187,66.0161,2437.52,50.0,43.4383
28838,3.401,15196.5,2466.96,0.16233,184.817,2077138.8216,241.941,5205.25,86.0,25.895
28848,5.605,5867.7,1460.66,0.24893,59.7699,772910.7266,68.0751,2955.59,36.0,39.2852
28940,15.852,9730.81,2836.67,0.29151,97.574,1302931.1649,132.716,4254.3,49.0,33.4493
28985,14.281,8798.32,2713.79,0.30844,78.3446,1186739.3449,113.995,3513.9,80.0,36.0859
28991,13.69,8661.17,2657.34,0.30681,73.345,1224884.7745,119.613,3472.34,24.0,32.6642
29056,20.567,15890.3,6379.22,0.40145,133.201,2190087.7618,248.766,4789.65,109.0,31.3022
29106,1.872,9317.63,2613.09,0.28044,99.5301,1300866.9621,149.261,3581.31,23.0,34.7393
29259,12.441,8030.52,3006.21,0.37434,63.6993,1136453.3914,113.743,3805.23,56.0,37.8552
29283,5.464,5707.38,2061.04,0.36111,58.4852,759678.9561,97.3916,2656.6,38.0,41.1127
29491,0.733,10830.5,2429.14,0.22428,133.937,1503490.1986,164.423,4709.54,177.0,28.6087
29504,2.054,8799.08,1816.45,0.20643,103.633,1185325.1389,135.715,3992.06,40.0,34.3359
29561,5.334,8446.25,1592.07,0.18849,82.8097,1181093.8493,92.8733,3713.85,77.0,35.7269
29648,4.333,11157.9,2786.95,0.24977,114.122,1586761.8212,154.469,4339.21,68.0,32.9933
29758,8.079,6924.01,2288.38,0.33049,61.7827,951019.3282,99.5749,3333.75,41.0,37.4673
29822,17.066,8062.5,2428.16,0.30116,74.4165,1088942.8363,96.4867,3577.25,103.0,31.7435
29828,12.969,6036.03,2384.21,0.39499,55.1681,866556.1157,99.7921,2891.5,55.0,40.0328
29912,12.065,8111.38,3283.54,0.4048,52.9881,1133396.7072,134.134,3321.86,83.0,37.5909
