row_id,lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
3351,4.161,12.0,14722.79,1547.462,7776.307,113.763,113.763,647.775,609.451,1.659,8.948,1.022,17.508,0.347,0.964
3356,9.3,27.0,72768.216,3560.409,9768.476,644.847,644.847,1092.322,782.781,4.505,22.683,1.05,90.605,1.794,0.964
3358,2.088,6.0,3132.826,1351.629,6803.893,23.607,23.607,520.987,561.652,1.206,6.518,1.019,17.211,0.159,0.964
3363,7.148,21.0,38986.552,2678.075,9130.0,332.243,332.243,835.826,693.955,2.967,15.57,1.035,44.643,0.884,0.964
3365,9.3,27.0,72769.106,3560.407,9769.28,644.773,644.773,1091.437,782.636,4.504,22.656,1.05,90.5,1.791,0.964
3367,2.088,6.0,3097.255,1352.571,6807.029,23.778,23.778,518.803,561.354,1.205,6.505,1.019,16.645,0.156,0.964
3373,8.206,24.0,50995.309,3087.559,9313.748,437.961,437.961,932.232,735.592,3.578,18.466,1.041,60.917,1.206,0.964
3378,4.161,12.0,14723.005,1547.464,7782.297,113.772,113.772,645.141,608.969,1.658,8.921,1.022,17.381,0.344,0.964
3388,5.14,15.0,21634.071,1924.328,8492.101,175.303,175.303,712.182,639.927,2.08,11.081,1.026,25.36,0.502,0.964
3389,6.175,18.0,29792.348,2307.394,8825.495,246.229,246.229,779.613,670.262,2.503,13.218,1.03,34.525,0.684,0.964
3393,1.138,3.0,3513.121,1417.47,6727.264,11.541,11.541,544.215,563.625,1.227,6.599,1.019,0.0,0.175,0.964
3395,3.144,9.0,8378.826,1386.755,7113.054,60.35,60.35,588.905,582.566,1.389,7.485,1.02,12.408,0.246,0.964
3400,8.206,24.0,50994.786,3087.539,9314.979,437.956,437.956,929.096,735.112,3.575,18.404,1.041,60.625,1.2,0.964
3401,9.3,27.0,72772.733,3560.415,9772.461,644.792,644.792,1087.923,782.064,4.499,22.548,1.05,90.082,1.783,0.964
3402,1.138,3.0,4142.887,1416.08,6729.327,11.464,11.464,562.473,566.294,1.248,6.716,1.019,0.0,0.196,0.964
3413,3.144,9.0,8379.021,1386.757,7118.19,60.359,60.359,587.304,582.272,1.389,7.471,1.02,12.341,0.244,0.964
3422,3.144,9.0,8379.179,1386.757,7120.763,60.361,60.361,586.506,582.126,1.389,7.464,1.02,12.307,0.244,0.964
3429,1.138,3.0,7049.215,1379.949,6715.494,9.321,9.321,644.996,576.171,1.329,7.168,1.019,1.724,0.3,0.964
3441,4.161,12.0,14723.569,1547.468,7796.338,113.794,113.794,639.072,607.855,1.657,8.858,1.022,17.088,0.338,0.964
3444,7.148,21.0,38983.141,2678.081,9134.549,332.192,332.192,826.683,692.439,2.962,15.419,1.035,43.921,0.87,0.964
3445,8.206,24.0,50994.464,3087.531,9317.027,438.049,438.049,923.939,734.327,3.571,18.302,1.041,60.145,1.191,0.964
3447,1.138,3.0,6124.078,1326.188,6685.907,6.268,6.268,633.409,571.495,1.288,6.948,1.019,27.891,0.303,0.964
3448,2.088,6.0,2912.899,1369.528,6840.597,26.847,26.847,499.486,559.336,1.201,6.422,1.019,6.728,0.129,0.964
3455,9.3,27.0,72777.603,3560.423,9777.127,644.98,644.98,1082.73,781.231,4.492,22.387,1.05,89.454,1.771,0.964
3459,4.161,12.0,14723.61,1547.47,7800.356,113.791,113.791,637.357,607.539,1.656,8.84,1.023,17.005,0.337,0.964
3463,8.206,24.0,50994.352,3087.526,9317.841,437.969,437.969,921.898,734.018,3.569,18.261,1.041,59.955,1.187,0.964
3468,4.161,12.0,14723.82,1547.47,7802.383,113.797,113.797,636.503,607.382,1.656,8.832,1.023,16.964,0.336,0.964
3471,7.148,21.0,38982.058,2678.083,9136.059,332.117,332.117,823.683,691.942,2.96,15.369,1.035,43.683,0.865,0.964
3474,1.138,3.0,1699.164,1313.22,6680.549,5.528,5.528,509.896,552.456,1.146,6.132,1.019,28.002,0.158,0.964
3478,5.14,15.0,21635.532,1924.347,8501.187,175.285,175.285,702.665,638.146,2.077,10.969,1.026,24.81,0.491,0.964
3482,9.3,27.0,72779.527,3560.428,9779.443,644.822,644.822,1080.182,780.828,4.488,22.308,1.05,89.145,1.765,0.964
3485,3.144,9.0,8379.844,1386.761,7138.764,60.364,60.364,580.965,581.102,1.388,7.414,1.02,12.075,0.239,0.964
3488,6.175,18.0,29795.743,2307.267,8836.797,246.269,246.269,767.783,667.877,2.499,13.07,1.03,33.745,0.668,0.964
3498,7.148,21.0,38981.054,2678.084,9137.567,332.173,332.173,820.708,691.449,2.958,15.319,1.035,43.447,0.86,0.964
3501,1.138,3.0,649.257,1362.744,6718.379,8.239,8.239,451.589,546.379,1.111,5.897,1.019,0.0,0.072,0.964
3503,3.144,9.0,8380.046,1386.763,7143.914,60.372,60.372,579.397,580.811,1.388,7.4,1.02,12.009,0.238,0.964
3509,9.3,27.0,72781.493,3560.429,9781.721,645.171,645.171,1077.654,780.431,4.485,22.229,1.05,88.838,1.759,0.964
3517,8.206,24.0,50993.787,3087.445,9309.338,438.026,438.026,942.05,736.942,3.587,18.682,1.041,61.857,1.225,0.965
3522,4.161,12.0,14722.013,1547.457,7760.116,113.756,113.756,653.531,610.367,1.66,9.012,1.022,17.789,0.352,0.965
3528,1.138,3.0,2906.946,1413.291,6694.766,11.283,11.283,533.613,562.195,1.206,6.545,1.019,0.0,0.159,0.965
3531,4.161,12.0,14722.049,1547.458,7762.093,113.763,113.763,652.636,610.204,1.66,9.003,1.022,17.746,0.351,0.965
3539,3.144,9.0,8377.72,1386.749,7085.15,60.342,60.342,596.553,583.824,1.39,7.559,1.02,12.728,0.252,0.965
3542,6.175,18.0,29787.598,2307.542,8815.15,246.16,246.16,789.038,672.021,2.506,13.343,1.03,35.143,0.696,0.965
3543,7.148,21.0,38989.87,2678.069,9126.467,332.296,332.296,841.37,694.674,2.972,15.677,1.035,45.097,0.893,0.965
3546,1.138,3.0,7264.978,1362.797,6670.069,8.333,8.333,667.763,578.201,1.331,7.276,1.019,11.935,0.328,0.965
3547,2.088,6.0,3517.423,1347.031,6786.162,22.788,22.788,537.52,563.918,1.219,6.623,1.019,20.812,0.18,0.965
3551,6.175,18.0,29789.369,2307.534,8816.186,246.169,246.169,787.942,671.799,2.506,13.33,1.03,35.079,0.695,0.965
3553,8.206,24.0,50995.89,3087.543,9310.859,437.968,437.968,937.854,736.267,3.584,18.597,1.041,61.466,1.217,0.965
3554,9.3,27.0,72763.884,3560.4,9764.027,644.853,644.853,1094.74,783.009,4.511,22.799,1.05,90.95,1.8,0.965
3557,3.144,9.0,8377.913,1386.75,7090.267,60.343,60.343,594.919,583.528,1.39,7.544,1.02,12.66,0.251,0.965
3568,5.14,15.0,21632.622,1924.318,8485.693,175.303,175.303,717.478,640.764,2.082,11.151,1.026,25.672,0.508,0.965
3573,1.138,3.0,992.208,1322.078,6644.916,6.015,6.015,493.512,550.861,1.121,6.075,1.019,23.404,0.132,0.965
3577,5.14,15.0,21633.083,1924.319,8486.607,175.296,175.296,716.503,640.583,2.081,11.139,1.026,25.616,0.507,0.965
3587,6.175,18.0,29790.695,2307.464,8820.299,246.19,246.19,783.49,670.903,2.505,13.275,1.03,34.788,0.689,0.965
3589,8.206,24.0,50995.67,3087.563,9312.379,438.017,438.017,933.66,735.6,3.58,18.512,1.041,61.074,1.209,0.965
3595,5.14,15.0,21633.15,1924.323,8488.413,175.304,175.304,714.555,640.22,2.081,11.116,1.026,25.504,0.505,0.965
3598,8.206,24.0,50995.381,3087.559,9312.776,437.965,437.965,932.6,735.436,3.579,18.491,1.041,60.975,1.207,0.965
3628,2.088,6.0,2858.521,1360.197,6817.164,25.136,25.136,505.665,559.661,1.198,6.443,1.019,12.044,0.138,0.965
3629,3.144,9.0,8378.742,1386.755,7110.77,60.355,60.355,588.453,582.349,1.389,7.486,1.02,12.391,0.245,0.965
3631,5.14,15.0,21633.894,1924.329,8492.045,175.303,175.303,710.693,639.499,2.08,11.071,1.026,25.281,0.5,0.965
3632,6.175,18.0,29792.352,2307.391,8825.444,246.253,246.253,777.999,669.798,2.503,13.206,1.03,34.428,0.682,0.965
3633,7.148,21.0,38985.553,2678.078,9131.535,332.239,332.239,831.061,692.964,2.966,15.506,1.035,44.284,0.877,0.965
3639,4.161,12.0,14723.146,1547.465,7786.011,113.776,113.776,642.07,608.271,1.658,8.895,1.022,17.237,0.341,0.965
3654,1.138,3.0,5961.92,1399.477,6722.528,10.467,10.467,612.085,572.67,1.303,7.014,1.019,0.0,0.257,0.965
3655,2.088,6.0,2852.06,1366.434,6828.693,26.272,26.272,500.618,559.249,1.199,6.426,1.019,8.309,0.131,0.965
3657,4.161,12.0,14723.223,1547.466,7790.014,113.786,113.786,640.338,607.953,1.657,8.877,1.022,17.153,0.34,0.965
3662,9.3,27.0,72775.207,3560.419,9773.675,645.106,645.106,1084.169,781.275,4.497,22.474,1.05,89.686,1.775,0.965
3664,2.088,6.0,2873.875,1368.187,6832.37,26.594,26.594,499.82,559.228,1.2,6.425,1.019,7.459,0.129,0.965
3665,3.144,9.0,8379.071,1386.757,7121.032,60.354,60.354,585.26,581.763,1.389,7.457,1.02,12.257,0.243,0.965
3666,4.161,12.0,14723.374,1547.467,7792.028,113.79,113.79,639.477,607.795,1.657,8.868,1.022,17.112,0.339,0.965
3668,6.175,18.0,29793.633,2307.338,8829.556,246.293,246.293,773.665,668.925,2.501,13.152,1.03,34.142,0.676,0.965
3670,8.206,24.0,50994.466,3087.531,9316.058,438.081,438.081,924.278,734.162,3.573,18.326,1.041,60.201,1.192,0.965
3672,1.138,3.0,7276.103,1354.987,6700.148,7.871,7.871,656.478,575.98,1.328,7.169,1.019,14.751,0.323,0.965
3681,1.138,3.0,6989.275,1342.304,6694.499,7.159,7.159,651.403,574.635,1.316,7.105,1.019,21.244,0.32,0.965
3683,3.144,9.0,8379.326,1386.758,7126.174,60.356,60.356,583.673,581.47,1.388,7.443,1.02,12.191,0.241,0.965
3684,4.161,12.0,14723.485,1547.468,7796.043,113.794,113.794,637.758,607.478,1.657,8.85,1.023,17.028,0.337,0.965
3695,6.175,18.0,29794.531,2307.302,8832.635,246.251,246.251,770.449,668.276,2.5,13.112,1.03,33.93,0.672,0.965
3699,1.138,3.0,4407.385,1312.873,6678.755,5.53,5.53,589.498,564.499,1.234,6.644,1.019,32.057,0.253,0.965
3700,2.088,6.0,3092.085,1375.233,6847.061,27.895,27.895,500.73,559.827,1.209,6.451,1.02,4.233,0.129,0.965
3707,9.3,27.0,72778.508,3560.427,9777.577,645.103,645.103,1079.893,780.592,4.491,22.341,1.05,89.168,1.765,0.965
3714,7.148,21.0,38982.314,2678.084,9136.072,332.096,332.096,822.019,691.465,2.96,15.355,1.035,43.568,0.863,0.965
3717,1.138,3.0,975.047,1319.688,6683.898,5.863,5.863,482.548,548.454,1.12,5.983,1.019,22.815,0.124,0.965
3719,3.144,9.0,8379.728,1386.761,7136.458,60.362,60.362,580.52,580.886,1.388,7.414,1.02,12.058,0.239,0.965
3722,6.175,18.0,29795.444,2307.272,8835.712,246.307,246.307,767.263,667.632,2.499,13.072,1.03,33.719,0.668,0.965
3723,7.148,21.0,38981.915,2678.084,9136.574,332.091,332.091,821.028,691.3,2.96,15.339,1.035,43.49,0.861,0.965
3730,5.14,15.0,21635.649,1924.349,8502.04,175.3,175.3,700.27,637.547,2.077,10.948,1.026,24.678,0.488,0.965
3733,8.206,24.0,50993.974,3087.52,9318.902,438.087,438.087,917.167,733.085,3.567,18.184,1.041,59.536,1.179,0.965
3734,9.3,27.0,72780.762,3560.429,9779.881,645.07,645.07,1077.361,780.192,4.487,22.262,1.05,88.861,1.759,0.965
3736,2.088,6.0,3329.022,1380.074,6860.35,28.801,28.801,503.503,560.241,1.218,6.469,1.02,1.202,0.131,0.965
3755,3.144,9.0,8377.337,1386.747,7077.772,60.331,60.331,597.734,583.901,1.391,7.574,1.02,12.779,0.253,0.966
3757,5.14,15.0,21631.56,1924.31,8480.215,175.242,175.242,721.868,641.43,2.083,11.21,1.026,25.93,0.513,0.966
3768,7.148,21.0,38991.008,2678.067,9125.471,332.214,332.214,841.738,694.536,2.973,15.697,1.035,45.144,0.894,0.966
3769,8.206,24.0,50994.88,3087.497,9309.498,437.982,437.982,939.285,736.286,3.586,18.643,1.041,61.623,1.22,0.966
3771,1.138,3.0,3715.287,1415.347,6697.098,11.412,11.412,557.03,565.656,1.235,6.705,1.019,0.0,0.186,0.966
3775,5.14,15.0,21631.731,1924.314,8482.019,175.245,175.245,719.892,641.063,2.083,11.186,1.026,25.817,0.511,0.966
3797,9.3,27.0,72764.921,3560.398,9763.688,644.847,644.847,1092.704,782.499,4.511,22.778,1.05,90.766,1.797,0.966
3805,8.206,24.0,50996.053,3087.562,9311.007,438.007,438.007,935.104,735.613,3.583,18.558,1.041,61.233,1.212,0.966
3808,2.088,6.0,3141.827,1351.529,6794.284,23.586,23.586,521.927,561.595,1.207,6.533,1.019,17.278,0.16,0.966
3816,1.138,3.0,998.478,1322.585,6645.584,6.035,6.035,492.502,550.562,1.122,6.071,1.019,23.078,0.131,0.966
3817,2.088,6.0,3025.323,1353.634,6798.125,23.956,23.956,516.757,560.911,1.203,6.504,1.019,16.015,0.153,0.966
3819,4.161,12.0,14722.327,1547.461,7771.73,113.773,113.773,646.853,609.013,1.659,8.95,1.022,17.472,0.346,0.966
3820,5.14,15.0,21632.724,1924.321,8486.549,175.255,175.255,714.999,640.153,2.081,11.129,1.026,25.536,0.505,0.966
3822,7.148,21.0,38988.284,2678.072,9128.517,332.245,332.245,835.505,693.502,2.969,15.594,1.035,44.653,0.884,0.966
3825,1.138,3.0,422.257,1351.818,6666.25,7.638,7.638,455.815,546.874,1.101,5.929,1.019,5.491,0.076,0.966
3833,9.3,27.0,72768.56,3560.413,9766.966,644.996,644.996,1089.151,781.908,4.507,22.669,1.05,90.344,1.788,0.966
3835,2.088,6.0,2903.335,1357.449,6805.554,24.646,24.646,509.954,560.087,1.199,6.469,1.019,13.611,0.144,0.966
3845,3.144,9.0,8378.403,1386.753,7103.361,60.351,60.351,589.607,582.426,1.389,7.501,1.02,12.441,0.246,0.966
3846,4.161,12.0,14722.64,1547.463,7777.715,113.781,113.781,644.223,608.532,1.659,8.922,1.022,17.345,0.343,0.966
3847,5.14,15.0,21633.36,1924.325,8489.272,175.261,175.261,712.093,639.611,2.08,11.095,1.026,25.368,0.502,0.966
3852,1.138,3.0,2394.139,1409.899,6714.456,11.047,11.047,510.457,557.901,1.185,6.373,1.019,0.0,0.135,0.966
3854,3.144,9.0,8378.451,1386.754,7105.92,60.351,60.351,588.803,582.279,1.389,7.493,1.02,12.408,0.246,0.966
3866,6.175,18.0,29792.095,2307.404,8824.368,246.203,246.203,777.477,669.555,2.503,13.208,1.03,34.402,0.681,0.966
3868,8.206,24.0,50994.673,3087.535,9313.854,438.11,438.11,927.728,734.474,3.577,18.412,1.041,60.546,1.199,0.966
3872,3.144,9.0,8378.705,1386.755,7111.051,60.351,60.351,587.202,581.986,1.389,7.479,1.02,12.341,0.244,0.966
3875,6.175,18.0,29792.356,2307.387,8825.393,246.221,246.221,776.389,669.335,2.503,13.195,1.03,34.33,0.68,0.966
3876,7.148,21.0,38985.792,2678.079,9131.552,332.136,332.136,829.373,692.484,2.966,15.492,1.035,44.168,0.875,0.966
3884,6.175,18.0,29792.672,2307.372,8826.42,246.265,246.265,775.304,669.117,2.503,13.181,1.03,34.259,0.678,0.966
3889,2.088,6.0,2850.603,1365.252,6825.684,26.053,26.053,500.709,559.036,1.198,6.426,1.019,9.159,0.131,0.966
3900,4.161,12.0,14723.197,1547.466,7789.727,113.786,113.786,639.021,607.577,1.657,8.869,1.022,17.093,0.338,0.966
3909,4.161,12.0,14723.238,1547.467,7791.731,113.786,113.786,638.161,607.418,1.657,8.86,1.023,17.052,0.338,0.966
3911,6.175,18.0,29793.625,2307.336,8829.503,246.271,246.271,772.069,668.464,2.502,13.141,1.03,34.045,0.674,0.966
3918,4.161,12.0,14723.291,1547.468,7793.738,113.779,113.779,637.303,607.26,1.657,8.851,1.023,17.01,0.337,0.966
3922,8.206,24.0,50994.318,3087.523,9316.315,437.959,437.959,921.545,733.531,3.572,18.289,1.041,59.97,1.187,0.966
3925,2.088,6.0,3106.565,1375.785,6842.648,27.998,27.998,501.184,559.779,1.209,6.458,1.02,3.506,0.129,0.966
3928,5.14,15.0,21634.676,1924.341,8497.438,175.324,175.324,703.505,638.004,2.078,10.994,1.026,24.872,0.492,0.966
3930,7.148,21.0,38983.505,2678.085,9134.576,332.185,332.185,823.34,691.483,2.962,15.392,1.035,43.69,0.865,0.966
3932,9.3,27.0,72778.31,3560.42,9775.712,644.803,644.803,1079.614,780.359,4.493,22.374,1.05,89.193,1.766,0.966
3935,3.144,9.0,8379.411,1386.759,7129.017,60.356,60.356,581.648,580.962,1.388,7.429,1.02,12.108,0.24,0.966
3945,4.161,12.0,14723.563,1547.47,7799.777,113.788,113.788,634.743,606.788,1.656,8.825,1.023,16.886,0.334,0.966
3949,8.206,24.0,50994.131,3087.518,9317.535,438.036,438.036,918.497,733.068,3.569,18.228,1.041,59.685,1.182,0.966
3951,1.138,3.0,1580.819,1314.135,6679.033,5.565,5.565,504.38,551.306,1.142,6.103,1.019,27.24,0.152,0.966
3960,1.138,3.0,590.485,1327.45,6688.588,6.271,6.271,464.537,545.796,1.106,5.889,1.019,18.199,0.1,0.966
3963,4.161,12.0,14723.768,1547.471,7803.813,113.796,113.796,633.047,606.475,1.656,8.807,1.023,16.803,0.333,0.966
3966,7.148,21.0,38982.211,2678.085,9136.587,332.082,332.082,819.372,690.825,2.96,15.326,1.035,43.375,0.859,0.966
3972,4.161,12.0,14723.75,1547.472,7805.824,113.794,113.794,632.201,606.319,1.656,8.799,1.023,16.762,0.332,0.966
3977,9.3,27.0,72780.745,3560.43,9779.549,644.843,644.843,1075.386,779.689,4.487,22.242,1.05,88.68,1.755,0.966
3985,8.206,24.0,50993.356,3087.427,9308.124,438.091,438.091,940.729,736.309,3.588,18.689,1.041,61.78,1.223,0.967
3989,3.144,9.0,8377.267,1386.747,7075.521,60.331,60.331,597.276,583.683,1.391,7.575,1.02,12.762,0.253,0.967
3990,4.161,12.0,14721.667,1547.456,7755.586,113.771,113.771,652.606,609.93,1.661,9.014,1.022,17.752,0.351,0.967
3992,6.175,18.0,29764.888,2306.972,8810.194,245.955,245.955,790.119,671.932,2.507,13.37,1.03,35.224,0.697,0.967
3993,7.148,21.0,38992.208,2678.063,9124.476,332.299,332.299,842.11,694.399,2.974,15.718,1.035,45.191,0.895,0.967
3995,9.3,27.0,72761.558,3560.379,9759.16,644.988,644.988,1095.164,782.746,4.518,22.895,1.05,91.115,1.804,0.967
4010,6.175,18.0,29770.137,2307.142,8812.454,246.031,246.031,787.885,671.492,2.506,13.343,1.03,35.081,0.695,0.967
4019,6.175,18.0,29775.055,2307.276,8813.668,246.032,246.032,786.783,671.279,2.506,13.331,1.03,35.011,0.693,0.967
4022,9.3,27.0,72764.259,3560.393,9761.691,645.071,645.071,1092.463,782.289,4.514,22.812,1.05,90.795,1.797,0.967
4029,7.148,21.0,38990.324,2678.068,9126.509,332.301,332.301,837.934,693.706,2.972,15.649,1.035,44.862,0.888,0.967
4034,3.144,9.0,8377.716,1386.75,7088.291,60.336,60.336,593.194,582.945,1.39,7.538,1.02,12.593,0.249,0.967
4040,9.3,27.0,72765.978,3560.403,9763.354,644.927,644.927,1090.675,781.989,4.512,22.757,1.05,90.583,1.793,0.967
4046,6.175,18.0,29789.727,2307.506,8817.124,246.226,246.226,783.552,670.64,2.506,13.292,1.03,34.809,0.689,0.967
4049,9.3,27.0,72767.011,3560.402,9764.179,645.101,645.101,1089.786,781.841,4.51,22.73,1.05,90.478,1.791,0.967
4069,2.088,6.0,2845.013,1360.642,6805.332,25.219,25.219,506.358,559.632,1.198,6.459,1.019,11.807,0.138,0.967
4077,1.138,3.0,1181.964,1383.918,6691.231,9.482,9.482,474.275,550.991,1.135,6.099,1.019,0.0,0.094,0.967
4079,3.144,9.0,8378.215,1386.752,7101.082,60.343,60.343,589.155,582.209,1.389,7.501,1.02,12.424,0.246,0.967
4081,5.14,15.0,21633.068,1924.325,8488.313,175.272,175.272,711.567,639.363,2.081,11.097,1.026,25.344,0.502,0.967
4087,2.088,6.0,2839.893,1365.693,6813.633,26.141,26.141,502.528,559.364,1.199,6.448,1.019,8.866,0.132,0.967
4091,6.175,18.0,29791.466,2307.43,8822.265,246.201,246.201,778.048,669.532,2.504,13.224,1.03,34.448,0.682,0.967
4093,8.206,24.0,50994.743,3087.531,9312.88,438.01,438.01,928.087,734.317,3.578,18.436,1.041,60.603,1.2,0.967
4098,4.161,12.0,14722.631,1547.463,7779.423,113.784,113.784,642.023,607.994,1.658,8.905,1.022,17.242,0.341,0.967
4108,5.14,15.0,21633.615,1924.33,8491.034,175.282,175.282,708.685,638.825,2.08,11.063,1.026,25.178,0.498,0.967
4109,6.175,18.0,29792.101,2307.4,8824.319,246.285,246.285,775.869,669.092,2.503,13.197,1.03,34.305,0.679,0.967
4112,9.3,27.0,72773.487,3560.419,9769.841,644.935,644.935,1083.63,780.825,4.502,22.54,1.05,89.736,1.776,0.967
4116,4.161,12.0,14722.82,1547.465,7783.423,113.775,113.775,640.29,607.676,1.658,8.888,1.022,17.159,0.34,0.967
4121,9.3,27.0,72774.285,3560.413,9770.641,645.086,645.086,1082.764,780.684,4.501,22.513,1.05,89.632,1.774,0.967
4123,2.088,6.0,2930.649,1370.969,6827.129,27.105,27.105,500.199,559.283,1.203,6.445,1.019,6.103,0.128,0.967
4126,5.14,15.0,21633.958,1924.333,8492.848,175.317,175.317,706.775,638.468,2.079,11.04,1.026,25.068,0.496,0.967
4140,1.138,3.0,6620.524,1388.548,6716.611,9.811,9.811,628.588,574.111,1.319,7.102,1.019,0.0,0.279,0.967
4141,2.088,6.0,3088.328,1375.544,6835.133,27.95,27.95,501.697,559.779,1.209,6.466,1.02,3.645,0.129,0.967
4144,5.14,15.0,21634.043,1924.337,8494.657,175.302,175.302,704.874,638.111,2.079,11.018,1.026,24.958,0.494,0.967
4150,2.088,6.0,3152.696,1376.785,6838.529,28.186,28.186,502.504,559.976,1.211,6.475,1.02,3.073,0.13,0.967
4156,8.206,24.0,50994.214,3087.523,9315.756,438.012,438.012,920.861,733.211,3.573,18.293,1.041,59.929,1.186,0.967
4159,2.088,6.0,3404.77,1381.555,6844.152,29.079,29.079,508.1,560.95,1.221,6.516,1.02,0.707,0.135,0.967
4160,3.144,9.0,8379.137,1386.758,7124.152,60.361,60.361,581.99,580.893,1.388,7.437,1.02,12.124,0.24,0.967
4163,6.175,18.0,29793.953,2307.319,8830.476,246.304,246.304,769.41,667.789,2.501,13.116,1.03,33.878,0.671,0.967
4164,7.148,21.0,38984.125,2678.083,9134.088,332.196,332.196,822.672,691.172,2.963,15.395,1.035,43.655,0.864,0.967
4165,8.206,24.0,50994.206,3087.519,9316.164,438.079,438.079,919.842,733.056,3.572,18.272,1.041,59.834,1.185,0.967
4166,9.3,27.0,72776.872,3560.431,9774.6,644.886,644.886,1078.479,779.991,4.495,22.38,1.05,89.113,1.764,0.967
4179,4.161,12.0,14723.465,1547.469,7797.477,113.778,113.778,634.291,606.571,1.656,8.826,1.023,16.868,0.334,0.967
4187,3.144,9.0,8379.545,1386.759,7131.862,60.363,60.363,579.632,580.456,1.388,7.415,1.02,12.025,0.238,0.967
4196,3.144,9.0,8379.601,1386.76,7134.427,60.366,60.366,578.849,580.311,1.388,7.408,1.02,11.992,0.237,0.967
4197,4.161,12.0,14723.637,1547.47,7801.507,113.781,113.781,632.595,606.258,1.656,8.808,1.023,16.785,0.332,0.967
4210,8.206,24.0,50993.86,3087.511,9318.192,438.0,438.0,914.792,732.29,3.568,18.171,1.041,59.362,1.175,0.967
4213,2.088,6.0,3533.766,1346.897,6769.272,22.761,22.761,539.857,563.886,1.22,6.649,1.019,20.815,0.182,0.968
4214,3.144,9.0,8377.062,1386.745,7070.721,60.334,60.334,597.639,583.614,1.391,7.582,1.02,12.78,0.253,0.968
4225,5.14,15.0,21630.838,1924.309,8478.309,175.241,175.241,720.806,640.934,2.084,11.213,1.026,25.882,0.512,0.968
4230,1.138,3.0,686.506,1355.669,6647.78,7.863,7.863,468.334,549.125,1.113,6.031,1.019,5.627,0.089,0.968
4237,8.206,24.0,50994.587,3087.48,9308.289,438.112,438.112,937.966,735.653,3.587,18.65,1.041,61.546,1.218,0.968
4246,8.206,24.0,50995.088,3087.503,9308.67,438.067,438.067,936.917,735.483,3.587,18.628,1.041,61.448,1.216,0.968
4253,6.175,18.0,29770.047,2307.129,8812.406,245.994,245.994,786.242,671.024,2.506,13.332,1.03,34.982,0.693,0.968
4262,6.175,18.0,29774.859,2307.266,8813.617,246.032,246.032,785.143,670.811,2.506,13.319,1.03,34.912,0.691,0.968
4263,7.148,21.0,38990.95,2678.068,9126.022,332.202,332.202,837.26,693.395,2.973,15.652,1.035,44.826,0.888,0.968
4270,5.14,15.0,21631.722,1924.318,8482.827,175.286,175.286,715.892,640.02,2.082,11.155,1.026,25.6,0.507,0.968
4271,6.175,18.0,29784.921,2307.493,8814.988,246.145,246.145,784.078,670.612,2.506,13.307,1.03,34.843,0.69,0.968
4276,2.088,6.0,2902.405,1357.262,6793.381,24.611,24.611,511.293,560.119,1.199,6.488,1.019,13.734,0.145,0.968
4279,5.14,15.0,21631.763,1924.319,8483.727,175.259,175.259,714.916,639.838,2.082,11.144,1.026,25.544,0.506,0.968
4281,7.148,21.0,38990.029,2678.071,9127.037,332.168,332.168,835.19,693.051,2.971,15.618,1.035,44.663,0.884,0.968
4294,2.088,6.0,2827.695,1361.707,6801.329,25.406,25.406,505.565,559.505,1.198,6.462,1.019,11.248,0.137,0.968
4297,5.14,15.0,21632.444,1924.322,8485.546,175.259,175.259,712.975,639.477,2.082,11.121,1.026,25.432,0.503,0.968
4300,8.206,24.0,50994.854,3087.533,9311.074,438.083,438.083,930.553,734.485,3.582,18.502,1.041,60.855,1.205,0.968
4306,5.14,15.0,21632.503,1924.323,8486.448,175.268,175.268,712.007,639.296,2.081,11.11,1.026,25.376,0.502,0.968
4311,1.138,3.0,1028.539,1378.402,6685.175,9.15,9.15,469.54,549.915,1.129,6.064,1.019,0.0,0.089,0.968
4316,6.175,18.0,29790.744,2307.452,8820.16,246.232,246.232,778.622,669.509,2.505,13.239,1.03,34.494,0.683,0.968
4320,1.138,3.0,1781.74,1399.63,6702.604,10.415,10.415,491.159,554.195,1.161,6.237,1.019,0.0,0.113,0.968
4324,5.14,15.0,21632.775,1924.327,8488.257,175.282,175.282,710.078,638.936,2.081,11.087,1.026,25.265,0.5,0.968
4325,6.175,18.0,29791.093,2307.438,8821.188,246.236,246.236,777.528,669.289,2.504,13.226,1.03,34.423,0.682,0.968
4328,9.3,27.0,72771.799,3560.409,9767.105,645.117,645.117,1084.242,780.748,4.505,22.601,1.05,89.868,1.779,0.968
4330,2.088,6.0,2900.669,1369.758,6816.554,26.881,26.881,501.452,559.357,1.201,6.456,1.019,6.753,0.13,0.968
4331,3.144,9.0,8378.325,1386.753,7103.932,60.343,60.343,587.102,581.7,1.389,7.487,1.02,12.341,0.244,0.968
4349,3.144,9.0,8378.548,1386.754,7109.053,60.353,60.353,585.506,581.407,1.389,7.473,1.02,12.274,0.243,0.968
