row_id,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
1792,6.0,8.0,8.0,6.0,5.0,10.0,6.0,4.0,6.0,10.0,2.0,7.0,4.0,7.0,4.0,9.0,H
1805,1.0,0.0,2.0,1.0,1.0,8.0,7.0,6.0,5.0,6.0,5.0,9.0,1.0,7.0,5.0,10.0,G
1813,3.0,5.0,6.0,4.0,3.0,7.0,9.0,2.0,5.0,10.0,6.0,6.0,5.0,9.0,1.0,7.0,N
1816,7.0,12.0,5.0,6.0,3.0,8.0,10.0,5.0,5.0,7.0,10.0,5.0,5.0,12.0,3.0,7.0,V
1818,2.0,6.0,3.0,4.0,2.0,9.0,5.0,2.0,0.0,8.0,2.0,8.0,2.0,6.0,1.0,8.0,A
1834,4.0,8.0,6.0,6.0,4.0,7.0,9.0,2.0,6.0,13.0,6.0,5.0,2.0,10.0,2.0,8.0,F
1847,6.0,9.0,6.0,7.0,4.0,5.0,9.0,1.0,7.0,9.0,9.0,6.0,3.0,10.0,5.0,4.0,Y
1851,8.0,10.0,9.0,8.0,6.0,3.0,9.0,5.0,8.0,10.0,10.0,10.0,3.0,9.0,2.0,6.0,U
1867,6.0,12.0,4.0,6.0,2.0,5.0,10.0,5.0,8.0,11.0,8.0,9.0,2.0,8.0,5.0,8.0,C
1873,4.0,7.0,6.0,5.0,3.0,5.0,5.0,5.0,7.0,6.0,5.0,9.0,2.0,10.0,4.0,7.0,G
1880,2.0,5.0,4.0,4.0,1.0,9.0,6.0,2.0,7.0,14.0,5.0,10.0,1.0,6.0,1.0,7.0,J
1899,2.0,3.0,3.0,2.0,1.0,6.0,10.0,2.0,5.0,13.0,7.0,5.0,1.0,9.0,1.0,7.0,F
1908,4.0,8.0,4.0,6.0,2.0,3.0,7.0,6.0,11.0,7.0,6.0,15.0,0.0,8.0,7.0,7.0,E
1913,2.0,2.0,3.0,3.0,1.0,7.0,10.0,1.0,7.0,7.0,11.0,8.0,1.0,11.0,2.0,8.0,Y
1919,1.0,0.0,1.0,0.0,0.0,7.0,7.0,9.0,3.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0,U
1930,1.0,0.0,2.0,0.0,0.0,7.0,4.0,2.0,0.0,7.0,2.0,8.0,1.0,7.0,1.0,8.0,A
1932,2.0,2.0,3.0,3.0,3.0,8.0,8.0,6.0,6.0,7.0,6.0,7.0,3.0,8.0,3.0,7.0,H
1937,6.0,8.0,8.0,6.0,9.0,7.0,6.0,5.0,2.0,7.0,5.0,7.0,11.0,9.0,7.0,11.0,O
1949,1.0,3.0,3.0,2.0,2.0,8.0,6.0,2.0,5.0,10.0,5.0,7.0,2.0,8.0,3.0,9.0,B
1951,5.0,8.0,6.0,6.0,7.0,5.0,7.0,3.0,6.0,7.0,6.0,9.0,5.0,8.0,5.0,7.0,T
1959,2.0,1.0,3.0,1.0,1.0,7.0,5.0,11.0,5.0,7.0,14.0,8.0,3.0,10.0,0.0,8.0,U
1970,3.0,7.0,5.0,5.0,5.0,9.0,7.0,2.0,4.0,8.0,5.0,5.0,3.0,9.0,5.0,6.0,I
1971,3.0,4.0,3.0,3.0,3.0,7.0,7.0,5.0,8.0,7.0,6.0,8.0,2.0,8.0,6.0,9.0,E
1976,7.0,10.0,7.0,5.0,4.0,5.0,8.0,1.0,3.0,8.0,10.0,8.0,9.0,11.0,2.0,6.0,W
1977,4.0,7.0,6.0,10.0,10.0,7.0,5.0,4.0,3.0,8.0,8.0,9.0,9.0,10.0,8.0,8.0,Y
1980,3.0,8.0,4.0,6.0,3.0,7.0,11.0,2.0,3.0,6.0,11.0,9.0,2.0,10.0,1.0,9.0,V
1985,2.0,1.0,3.0,2.0,2.0,7.0,8.0,5.0,4.0,7.0,7.0,6.0,5.0,9.0,2.0,6.0,N
1993,4.0,9.0,4.0,7.0,2.0,7.0,7.0,4.0,14.0,9.0,6.0,8.0,0.0,8.0,8.0,8.0,Z
2000,4.0,7.0,5.0,5.0,4.0,10.0,7.0,3.0,6.0,10.0,3.0,7.0,3.0,7.0,3.0,10.0,R
2011,6.0,6.0,6.0,8.0,3.0,7.0,4.0,15.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,U
2015,2.0,1.0,3.0,2.0,1.0,7.0,9.0,5.0,6.0,7.0,10.0,9.0,3.0,9.0,0.0,8.0,U
2017,5.0,12.0,4.0,6.0,2.0,12.0,4.0,3.0,5.0,12.0,2.0,7.0,2.0,8.0,2.0,11.0,I
2020,4.0,8.0,6.0,6.0,3.0,4.0,12.0,4.0,5.0,13.0,8.0,4.0,2.0,10.0,2.0,6.0,F
2048,1.0,0.0,1.0,0.0,0.0,5.0,7.0,7.0,1.0,7.0,6.0,11.0,2.0,8.0,2.0,11.0,K
2049,5.0,10.0,6.0,7.0,3.0,7.0,7.0,4.0,15.0,9.0,6.0,8.0,0.0,8.0,8.0,8.0,Z
2050,3.0,5.0,4.0,4.0,3.0,8.0,9.0,4.0,5.0,6.0,6.0,9.0,3.0,8.0,7.0,10.0,L
2054,2.0,2.0,3.0,3.0,2.0,7.0,7.0,7.0,4.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0,O
2062,4.0,5.0,6.0,4.0,3.0,6.0,8.0,2.0,7.0,10.0,6.0,9.0,4.0,9.0,3.0,7.0,K
2063,3.0,3.0,4.0,5.0,2.0,7.0,7.0,14.0,2.0,5.0,6.0,8.0,5.0,8.0,0.0,8.0,N
2064,3.0,7.0,5.0,5.0,1.0,7.0,8.0,4.0,2.0,7.0,14.0,8.0,3.0,10.0,0.0,8.0,V
2079,5.0,9.0,7.0,6.0,4.0,10.0,10.0,1.0,7.0,3.0,11.0,7.0,1.0,11.0,2.0,9.0,Y
2091,4.0,3.0,5.0,2.0,3.0,4.0,11.0,3.0,2.0,9.0,9.0,7.0,6.0,11.0,1.0,7.0,W
2092,6.0,11.0,8.0,8.0,5.0,7.0,12.0,8.0,3.0,11.0,4.0,2.0,1.0,10.0,5.0,7.0,P
2100,4.0,6.0,5.0,4.0,3.0,6.0,7.0,6.0,6.0,9.0,8.0,9.0,2.0,8.0,4.0,9.0,G
2109,4.0,7.0,4.0,5.0,3.0,4.0,12.0,2.0,2.0,9.0,11.0,8.0,3.0,11.0,1.0,7.0,V
2116,5.0,8.0,7.0,6.0,4.0,7.0,8.0,6.0,5.0,7.0,6.0,5.0,7.0,11.0,3.0,5.0,N
2117,3.0,3.0,4.0,4.0,2.0,6.0,9.0,5.0,7.0,7.0,9.0,9.0,3.0,9.0,1.0,8.0,U
2162,2.0,3.0,4.0,2.0,1.0,9.0,7.0,3.0,7.0,11.0,4.0,8.0,1.0,8.0,4.0,10.0,S
2171,5.0,8.0,7.0,6.0,9.0,8.0,8.0,5.0,3.0,7.0,7.0,7.0,6.0,10.0,9.0,9.0,B
2172,5.0,8.0,5.0,6.0,4.0,5.0,12.0,4.0,5.0,12.0,9.0,5.0,2.0,12.0,1.0,5.0,T
2174,4.0,9.0,5.0,7.0,4.0,3.0,3.0,5.0,7.0,1.0,0.0,7.0,0.0,6.0,0.0,6.0,L
2177,5.0,7.0,7.0,5.0,4.0,7.0,11.0,4.0,5.0,13.0,5.0,3.0,1.0,10.0,3.0,8.0,P
2189,4.0,10.0,6.0,7.0,3.0,7.0,9.0,3.0,2.0,6.0,12.0,8.0,3.0,10.0,0.0,8.0,V
2195,3.0,5.0,4.0,6.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
2208,3.0,6.0,4.0,7.0,4.0,9.0,9.0,7.0,2.0,4.0,7.0,11.0,3.0,10.0,5.0,10.0,Q
2209,7.0,14.0,7.0,8.0,4.0,10.0,4.0,3.0,8.0,12.0,4.0,10.0,3.0,9.0,4.0,11.0,Z
2212,2.0,3.0,3.0,2.0,2.0,9.0,7.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,2.0,8.0,D
2222,6.0,7.0,6.0,5.0,5.0,6.0,11.0,4.0,2.0,8.0,7.0,6.0,9.0,12.0,4.0,5.0,W
2232,4.0,4.0,4.0,3.0,2.0,7.0,9.0,5.0,4.0,7.0,6.0,7.0,5.0,9.0,2.0,7.0,N
2235,3.0,6.0,4.0,5.0,4.0,9.0,7.0,4.0,6.0,6.0,6.0,9.0,2.0,8.0,7.0,10.0,L
2246,4.0,9.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,9.0,3.0,8.0,3.0,8.0,H
2256,2.0,4.0,4.0,3.0,2.0,7.0,7.0,3.0,5.0,10.0,6.0,8.0,3.0,8.0,2.0,8.0,H
2269,3.0,7.0,4.0,4.0,2.0,7.0,8.0,14.0,1.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0,H
2279,3.0,5.0,5.0,4.0,2.0,7.0,10.0,1.0,7.0,7.0,11.0,8.0,1.0,11.0,2.0,8.0,Y
2283,9.0,15.0,9.0,8.0,4.0,8.0,4.0,5.0,6.0,13.0,6.0,10.0,3.0,8.0,3.0,8.0,S
2291,2.0,1.0,3.0,2.0,2.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,2.0,8.0,2.0,7.0,D
2294,1.0,0.0,2.0,0.0,1.0,7.0,6.0,9.0,0.0,7.0,8.0,8.0,6.0,6.0,0.0,8.0,M
2310,3.0,6.0,3.0,4.0,3.0,3.0,8.0,5.0,9.0,7.0,6.0,14.0,0.0,8.0,6.0,9.0,E
2335,2.0,3.0,3.0,1.0,1.0,8.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,8.0,X
2336,2.0,1.0,3.0,2.0,1.0,6.0,10.0,8.0,2.0,7.0,5.0,8.0,2.0,7.0,5.0,10.0,R
2357,5.0,6.0,5.0,8.0,3.0,3.0,7.0,6.0,11.0,7.0,6.0,15.0,0.0,8.0,7.0,7.0,E
2364,5.0,11.0,6.0,8.0,6.0,7.0,6.0,7.0,4.0,10.0,6.0,10.0,5.0,8.0,4.0,6.0,O
2374,7.0,13.0,6.0,7.0,3.0,8.0,10.0,6.0,4.0,8.0,10.0,5.0,6.0,13.0,3.0,8.0,V
2380,2.0,3.0,3.0,2.0,2.0,7.0,7.0,5.0,7.0,7.0,6.0,8.0,2.0,8.0,5.0,10.0,E
2392,4.0,8.0,4.0,6.0,2.0,4.0,9.0,6.0,7.0,12.0,10.0,12.0,2.0,9.0,3.0,7.0,C
2396,3.0,5.0,6.0,7.0,1.0,9.0,10.0,3.0,2.0,6.0,13.0,8.0,2.0,11.0,0.0,8.0,Y
2407,2.0,7.0,4.0,4.0,1.0,8.0,4.0,3.0,1.0,7.0,1.0,8.0,2.0,6.0,2.0,8.0,A
2410,3.0,9.0,4.0,7.0,1.0,12.0,2.0,9.0,4.0,13.0,7.0,13.0,1.0,6.0,0.0,8.0,J
2412,4.0,11.0,6.0,8.0,6.0,5.0,6.0,4.0,7.0,6.0,6.0,11.0,3.0,8.0,6.0,9.0,K
2424,1.0,4.0,2.0,3.0,1.0,7.0,8.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,7.0,I
2437,2.0,3.0,3.0,5.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,8.0,L
2446,3.0,4.0,4.0,7.0,2.0,7.0,6.0,8.0,6.0,5.0,5.0,8.0,3.0,8.0,4.0,8.0,Q
2453,3.0,5.0,5.0,3.0,2.0,5.0,12.0,3.0,5.0,13.0,7.0,4.0,1.0,10.0,1.0,6.0,F
2484,3.0,8.0,5.0,6.0,2.0,3.0,13.0,6.0,3.0,13.0,9.0,4.0,2.0,10.0,2.0,5.0,F
2486,1.0,1.0,2.0,1.0,1.0,7.0,7.0,11.0,1.0,5.0,6.0,8.0,4.0,8.0,0.0,8.0,N
2490,6.0,11.0,6.0,6.0,3.0,10.0,4.0,3.0,6.0,9.0,3.0,7.0,4.0,7.0,4.0,11.0,D
2497,4.0,8.0,5.0,6.0,4.0,7.0,8.0,8.0,4.0,7.0,5.0,6.0,3.0,6.0,7.0,9.0,H
2502,8.0,10.0,7.0,5.0,3.0,7.0,10.0,5.0,3.0,12.0,4.0,4.0,4.0,9.0,4.0,8.0,P
2516,4.0,7.0,6.0,5.0,4.0,9.0,8.0,3.0,6.0,10.0,3.0,6.0,3.0,6.0,4.0,10.0,R
2518,4.0,11.0,5.0,8.0,5.0,8.0,7.0,8.0,5.0,7.0,6.0,8.0,2.0,8.0,8.0,8.0,S
2519,8.0,14.0,7.0,8.0,5.0,7.0,9.0,4.0,4.0,12.0,5.0,4.0,4.0,9.0,7.0,5.0,P
2527,3.0,2.0,4.0,4.0,2.0,6.0,8.0,7.0,8.0,9.0,8.0,13.0,1.0,9.0,4.0,10.0,C
2531,9.0,13.0,10.0,7.0,5.0,7.0,7.0,2.0,9.0,11.0,5.0,8.0,4.0,7.0,4.0,7.0,X
2533,4.0,7.0,5.0,6.0,2.0,8.0,8.0,8.0,6.0,5.0,8.0,9.0,3.0,8.0,5.0,10.0,Q
2534,6.0,10.0,7.0,8.0,6.0,8.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,8.0,O
2552,4.0,9.0,6.0,7.0,4.0,7.0,8.0,3.0,7.0,10.0,5.0,7.0,2.0,7.0,4.0,8.0,S
2557,5.0,8.0,7.0,6.0,5.0,8.0,7.0,6.0,6.0,8.0,6.0,8.0,3.0,8.0,6.0,11.0,R
2568,5.0,11.0,6.0,9.0,3.0,4.0,9.0,7.0,8.0,13.0,11.0,12.0,2.0,9.0,3.0,7.0,C
2569,3.0,5.0,5.0,3.0,3.0,9.0,6.0,3.0,5.0,10.0,4.0,7.0,3.0,6.0,4.0,9.0,R
2570,3.0,3.0,4.0,2.0,1.0,5.0,8.0,5.0,7.0,11.0,10.0,8.0,3.0,9.0,2.0,6.0,U
2589,3.0,6.0,4.0,4.0,3.0,5.0,10.0,3.0,6.0,10.0,9.0,5.0,2.0,10.0,3.0,6.0,F
2595,4.0,11.0,6.0,9.0,6.0,9.0,11.0,3.0,6.0,6.0,11.0,8.0,2.0,12.0,1.0,8.0,T
2599,2.0,7.0,3.0,4.0,1.0,1.0,11.0,4.0,6.0,11.0,11.0,10.0,0.0,8.0,2.0,6.0,F
2600,5.0,9.0,5.0,6.0,3.0,3.0,11.0,3.0,7.0,12.0,11.0,6.0,1.0,10.0,2.0,5.0,Y
2602,8.0,12.0,6.0,7.0,3.0,8.0,8.0,5.0,4.0,12.0,4.0,6.0,5.0,9.0,4.0,8.0,P
2627,4.0,10.0,5.0,8.0,5.0,8.0,8.0,5.0,9.0,5.0,5.0,6.0,1.0,6.0,9.0,6.0,S
2628,3.0,10.0,4.0,8.0,3.0,13.0,3.0,7.0,4.0,13.0,3.0,10.0,1.0,6.0,0.0,8.0,J
2629,6.0,9.0,5.0,4.0,3.0,6.0,8.0,4.0,5.0,10.0,7.0,5.0,3.0,9.0,4.0,4.0,Y
2631,4.0,9.0,4.0,7.0,2.0,8.0,5.0,14.0,5.0,6.0,14.0,8.0,3.0,9.0,0.0,8.0,U
2641,7.0,11.0,7.0,8.0,5.0,5.0,12.0,3.0,6.0,12.0,10.0,5.0,2.0,12.0,1.0,5.0,T
2642,3.0,11.0,5.0,8.0,4.0,12.0,3.0,3.0,3.0,10.0,1.0,9.0,2.0,6.0,3.0,8.0,A
2648,3.0,8.0,4.0,6.0,2.0,5.0,8.0,7.0,7.0,7.0,8.0,14.0,1.0,9.0,4.0,10.0,C
2649,3.0,4.0,5.0,3.0,1.0,7.0,12.0,3.0,3.0,7.0,11.0,8.0,2.0,10.0,1.0,8.0,V
2652,4.0,6.0,6.0,4.0,2.0,7.0,7.0,2.0,8.0,11.0,6.0,8.0,3.0,8.0,3.0,7.0,X
2664,5.0,7.0,7.0,5.0,5.0,8.0,7.0,2.0,4.0,9.0,7.0,8.0,7.0,6.0,2.0,8.0,M
2667,1.0,3.0,2.0,2.0,1.0,8.0,8.0,6.0,5.0,7.0,6.0,7.0,2.0,8.0,8.0,8.0,S
2676,3.0,7.0,4.0,5.0,3.0,4.0,12.0,6.0,4.0,12.0,8.0,3.0,1.0,10.0,3.0,6.0,P
2685,5.0,8.0,5.0,6.0,2.0,4.0,9.0,6.0,8.0,12.0,9.0,12.0,1.0,9.0,3.0,7.0,C
2691,8.0,15.0,6.0,9.0,3.0,11.0,3.0,4.0,5.0,11.0,2.0,9.0,4.0,6.0,5.0,11.0,S
2700,3.0,8.0,5.0,6.0,3.0,6.0,11.0,2.0,3.0,7.0,11.0,9.0,2.0,10.0,1.0,8.0,V
2711,3.0,4.0,3.0,3.0,2.0,8.0,7.0,7.0,5.0,7.0,6.0,8.0,2.0,8.0,9.0,8.0,S
2731,8.0,15.0,8.0,9.0,5.0,8.0,9.0,4.0,4.0,12.0,5.0,3.0,5.0,10.0,6.0,6.0,P
2732,5.0,8.0,8.0,7.0,7.0,10.0,7.0,4.0,4.0,10.0,2.0,8.0,5.0,5.0,4.0,10.0,K
2742,3.0,7.0,4.0,5.0,2.0,7.0,10.0,1.0,7.0,6.0,12.0,8.0,1.0,11.0,2.0,8.0,Y
2749,2.0,5.0,3.0,3.0,2.0,6.0,8.0,7.0,7.0,8.0,8.0,13.0,1.0,9.0,4.0,10.0,C
2775,4.0,6.0,7.0,4.0,3.0,7.0,7.0,2.0,8.0,10.0,7.0,9.0,3.0,8.0,3.0,7.0,X
2789,6.0,9.0,9.0,6.0,7.0,9.0,6.0,1.0,7.0,10.0,3.0,8.0,3.0,7.0,3.0,9.0,K
2792,2.0,8.0,4.0,5.0,1.0,8.0,15.0,1.0,6.0,6.0,11.0,8.0,0.0,8.0,0.0,8.0,T
2804,1.0,3.0,2.0,1.0,1.0,7.0,7.0,5.0,8.0,6.0,6.0,8.0,1.0,8.0,6.0,8.0,Z
2805,9.0,10.0,9.0,8.0,5.0,4.0,7.0,6.0,9.0,9.0,8.0,9.0,6.0,10.0,4.0,2.0,U
2817,8.0,11.0,7.0,6.0,4.0,8.0,6.0,4.0,6.0,9.0,6.0,5.0,3.0,10.0,6.0,5.0,Y
2827,3.0,3.0,5.0,2.0,3.0,7.0,7.0,2.0,6.0,10.0,6.0,8.0,3.0,8.0,3.0,7.0,H
2830,2.0,1.0,2.0,1.0,1.0,5.0,11.0,8.0,2.0,9.0,6.0,4.0,1.0,9.0,3.0,8.0,P
2832,6.0,10.0,8.0,8.0,7.0,8.0,3.0,8.0,5.0,6.0,5.0,9.0,4.0,9.0,4.0,7.0,Q
2841,2.0,3.0,3.0,1.0,2.0,8.0,8.0,3.0,5.0,9.0,4.0,7.0,2.0,6.0,3.0,10.0,R
2844,4.0,5.0,5.0,4.0,2.0,5.0,8.0,5.0,8.0,10.0,8.0,9.0,3.0,9.0,2.0,6.0,U
2848,4.0,8.0,6.0,6.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,10.0,6.0,10.0,6.0,6.0,L
2852,2.0,5.0,3.0,3.0,3.0,7.0,7.0,6.0,6.0,7.0,6.0,5.0,2.0,8.0,2.0,7.0,D
2864,3.0,7.0,4.0,5.0,3.0,7.0,7.0,3.0,11.0,8.0,6.0,8.0,0.0,8.0,7.0,8.0,Z
2867,5.0,8.0,5.0,6.0,3.0,4.0,8.0,5.0,7.0,11.0,10.0,13.0,1.0,9.0,3.0,8.0,C
2878,5.0,4.0,5.0,6.0,2.0,4.0,8.0,9.0,1.0,7.0,6.0,11.0,3.0,8.0,3.0,11.0,K
2887,5.0,9.0,5.0,7.0,4.0,6.0,6.0,7.0,6.0,8.0,7.0,12.0,3.0,7.0,5.0,8.0,G
2894,4.0,7.0,6.0,6.0,5.0,8.0,6.0,2.0,3.0,8.0,4.0,8.0,4.0,6.0,7.0,11.0,K
2918,4.0,5.0,6.0,4.0,3.0,7.0,7.0,2.0,8.0,11.0,5.0,7.0,1.0,8.0,5.0,8.0,S
2930,3.0,8.0,4.0,6.0,2.0,7.0,7.0,4.0,13.0,9.0,6.0,8.0,0.0,8.0,8.0,8.0,Z
2936,6.0,9.0,5.0,4.0,2.0,5.0,11.0,5.0,3.0,13.0,5.0,4.0,4.0,9.0,3.0,8.0,P
2937,5.0,9.0,7.0,7.0,6.0,10.0,6.0,3.0,5.0,10.0,3.0,7.0,4.0,6.0,4.0,10.0,R
2940,5.0,6.0,6.0,8.0,9.0,8.0,6.0,7.0,4.0,7.0,7.0,8.0,10.0,9.0,4.0,5.0,Y
2941,5.0,7.0,7.0,5.0,4.0,4.0,8.0,2.0,7.0,10.0,10.0,11.0,3.0,8.0,4.0,6.0,K
2949,4.0,7.0,5.0,5.0,3.0,7.0,8.0,8.0,5.0,10.0,6.0,6.0,3.0,8.0,3.0,8.0,O
2954,7.0,12.0,6.0,6.0,4.0,5.0,11.0,2.0,7.0,12.0,7.0,5.0,2.0,9.0,5.0,4.0,T
2959,5.0,8.0,7.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,7.0,10.0,11.0,6.0,2.0,9.0,M
2972,3.0,9.0,5.0,7.0,3.0,13.0,2.0,4.0,4.0,12.0,1.0,9.0,3.0,6.0,3.0,10.0,A
2983,1.0,1.0,2.0,1.0,1.0,7.0,7.0,12.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0,H
2985,8.0,11.0,7.0,6.0,3.0,11.0,1.0,3.0,4.0,12.0,3.0,11.0,2.0,9.0,4.0,10.0,L
3002,6.0,8.0,8.0,7.0,8.0,7.0,8.0,4.0,4.0,7.0,5.0,6.0,7.0,8.0,7.0,2.0,N
3006,3.0,7.0,4.0,5.0,3.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,2.0,8.0,9.0,10.0,B
3009,4.0,9.0,6.0,7.0,4.0,5.0,11.0,4.0,6.0,11.0,10.0,5.0,2.0,10.0,3.0,5.0,F
3025,4.0,11.0,6.0,8.0,6.0,10.0,6.0,2.0,6.0,10.0,3.0,7.0,3.0,7.0,3.0,9.0,D
3030,7.0,11.0,4.0,6.0,2.0,8.0,7.0,5.0,8.0,10.0,6.0,9.0,2.0,10.0,7.0,9.0,E
3032,6.0,8.0,6.0,6.0,3.0,4.0,10.0,1.0,8.0,11.0,10.0,6.0,2.0,11.0,4.0,3.0,Y
3045,2.0,4.0,4.0,3.0,2.0,7.0,9.0,2.0,4.0,10.0,6.0,7.0,5.0,9.0,0.0,7.0,N
3066,4.0,10.0,7.0,7.0,1.0,7.0,10.0,3.0,2.0,7.0,13.0,8.0,2.0,11.0,0.0,8.0,Y
3071,4.0,4.0,5.0,2.0,3.0,4.0,11.0,3.0,2.0,10.0,9.0,8.0,6.0,11.0,1.0,6.0,W
3078,9.0,12.0,9.0,7.0,4.0,6.0,10.0,1.0,3.0,7.0,10.0,7.0,8.0,12.0,1.0,6.0,W
3082,5.0,7.0,6.0,5.0,5.0,9.0,6.0,5.0,4.0,7.0,5.0,7.0,3.0,8.0,10.0,6.0,Z
3083,6.0,10.0,9.0,8.0,12.0,8.0,6.0,4.0,4.0,7.0,7.0,8.0,11.0,9.0,6.0,8.0,U
3094,5.0,5.0,5.0,7.0,2.0,1.0,14.0,5.0,4.0,12.0,10.0,6.0,0.0,8.0,2.0,5.0,F
3107,6.0,10.0,8.0,8.0,8.0,6.0,9.0,6.0,5.0,8.0,5.0,8.0,4.0,7.0,6.0,11.0,K
3108,4.0,7.0,5.0,5.0,3.0,6.0,8.0,3.0,8.0,11.0,7.0,8.0,2.0,8.0,4.0,7.0,E
3116,5.0,11.0,7.0,9.0,5.0,10.0,2.0,2.0,3.0,9.0,1.0,7.0,3.0,7.0,4.0,8.0,A
3117,7.0,13.0,7.0,7.0,4.0,9.0,8.0,4.0,4.0,8.0,8.0,5.0,6.0,13.0,3.0,7.0,V
3118,5.0,9.0,7.0,6.0,6.0,8.0,7.0,7.0,2.0,7.0,6.0,11.0,5.0,8.0,8.0,9.0,E
3134,3.0,5.0,4.0,8.0,2.0,0.0,12.0,4.0,6.0,12.0,12.0,9.0,0.0,8.0,2.0,6.0,F
3143,6.0,9.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,9.0,8.0,11.0,2.0,9.0,4.0,10.0,G
3144,5.0,9.0,8.0,6.0,5.0,9.0,8.0,4.0,1.0,6.0,9.0,8.0,7.0,11.0,0.0,8.0,W
3152,4.0,6.0,5.0,4.0,4.0,8.0,9.0,3.0,5.0,10.0,5.0,5.0,3.0,8.0,5.0,8.0,B
3163,4.0,5.0,6.0,7.0,1.0,7.0,12.0,2.0,3.0,7.0,12.0,8.0,1.0,10.0,0.0,8.0,Y
3174,5.0,8.0,7.0,6.0,7.0,6.0,8.0,3.0,4.0,8.0,7.0,9.0,6.0,9.0,5.0,5.0,N
3176,6.0,11.0,6.0,6.0,4.0,11.0,3.0,4.0,5.0,12.0,3.0,9.0,3.0,9.0,7.0,12.0,Q
3188,9.0,14.0,6.0,8.0,3.0,5.0,11.0,6.0,9.0,12.0,8.0,7.0,2.0,8.0,6.0,8.0,C
3201,7.0,11.0,7.0,8.0,5.0,2.0,12.0,2.0,3.0,9.0,11.0,8.0,3.0,9.0,2.0,6.0,V
3202,5.0,11.0,6.0,8.0,2.0,1.0,15.0,5.0,3.0,12.0,9.0,4.0,0.0,8.0,2.0,5.0,F
3208,1.0,1.0,2.0,1.0,0.0,4.0,6.0,6.0,2.0,7.0,6.0,11.0,3.0,8.0,2.0,10.0,K
3215,3.0,5.0,5.0,3.0,2.0,7.0,9.0,6.0,7.0,7.0,10.0,9.0,3.0,9.0,1.0,8.0,U
3217,2.0,3.0,3.0,2.0,1.0,8.0,8.0,5.0,6.0,6.0,9.0,8.0,3.0,10.0,1.0,8.0,U
3226,3.0,3.0,4.0,5.0,2.0,7.0,7.0,14.0,2.0,5.0,6.0,8.0,5.0,8.0,0.0,8.0,N
3256,6.0,9.0,8.0,6.0,6.0,8.0,8.0,6.0,5.0,5.0,8.0,8.0,3.0,8.0,9.0,6.0,Y
3291,7.0,8.0,7.0,6.0,6.0,6.0,11.0,5.0,2.0,9.0,6.0,6.0,8.0,13.0,4.0,4.0,W
3301,3.0,8.0,5.0,6.0,3.0,6.0,8.0,8.0,9.0,9.0,9.0,8.0,3.0,9.0,1.0,8.0,U
3310,3.0,9.0,4.0,7.0,1.0,11.0,2.0,11.0,3.0,12.0,9.0,14.0,1.0,6.0,0.0,8.0,J
3311,3.0,4.0,4.0,5.0,3.0,8.0,7.0,6.0,3.0,8.0,8.0,10.0,3.0,8.0,5.0,8.0,Q
3320,5.0,9.0,8.0,7.0,6.0,8.0,7.0,5.0,6.0,9.0,5.0,6.0,3.0,8.0,7.0,10.0,B
3321,4.0,10.0,6.0,8.0,3.0,5.0,11.0,1.0,9.0,9.0,12.0,8.0,0.0,10.0,1.0,7.0,T
3324,4.0,10.0,6.0,8.0,4.0,7.0,7.0,0.0,8.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0,I
3344,4.0,9.0,5.0,7.0,3.0,7.0,7.0,15.0,2.0,4.0,6.0,8.0,6.0,8.0,0.0,8.0,N
3346,3.0,6.0,3.0,4.0,1.0,7.0,8.0,14.0,1.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0,H
3351,2.0,1.0,3.0,3.0,1.0,9.0,6.0,2.0,6.0,12.0,4.0,9.0,1.0,7.0,1.0,7.0,J
3385,2.0,1.0,3.0,2.0,1.0,8.0,8.0,6.0,6.0,5.0,9.0,8.0,3.0,9.0,1.0,8.0,U
3387,6.0,11.0,7.0,8.0,3.0,8.0,8.0,8.0,9.0,6.0,7.0,9.0,3.0,8.0,4.0,8.0,O
3396,4.0,10.0,6.0,8.0,6.0,4.0,10.0,3.0,5.0,10.0,10.0,6.0,2.0,10.0,3.0,6.0,F
