seed,family,kind,arm,node,candidate_sha256,tree_sha256,attempts,failures,worker_seconds,fit_seconds,policy_seconds,proposal_seconds,selection_score,selection_loss,final_score,final_loss,scoring_fit_seconds,scoring_predict_seconds,selection_reproduced,scoring_process_seconds,utility
8113,1,classification,greedy,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,0b8c85741a5496d0e711eab445c2431d51c4cb47ac2a417dfe2d903165c73386,12,0,24.75446709996322,0.2825786999892437,0.0001764000335242,0.1134250999311911,0.9292416844675008,0.1415166310649984,0.94376026272578,0.1124794745484401,0.0062566999986302,0.0009368000028189,True,1.889598899986595,0.13723394164840333
8114,2,regression,evolved,node-004,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,9c83e0f3252dca3c7d5f1dc49dc001accf66c88e2d6e82ce002aa6b17863e99b,4,0,8.031102899985854,0.021468300023116,7.829998503439128e-05,0.0374818999553098,0.2969581457487463,0.1741016738906898,0.2992066532154063,0.1971319568247497,0.0063531000050716,0.0013744999887421,True,1.9316411999752745,0.20516305972473556
8114,2,regression,broad-stop,node-010,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,3b5fd3577b8488f3568a7cc160f6160139d67f11f5bf2898c735579644e50664,10,0,21.476430900016567,2.271650899958331,0.00012049995712,0.0824832000071178,0.2969581457487463,0.1741016738906898,0.2992066532154063,0.1971319568247497,0.0052166000241413,0.0023928000009618,True,1.897935899993172,0.21860838772476626
8114,2,regression,broad,node-010,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,d4f419eb912a7c8c42b6cb2bd047070577e20badeb654bb909aa074c17ff7ec9,12,0,27.50192259997129,3.41733289998956,0.0001506999833509,0.108397800038801,0.2969581457487463,0.1741016738906898,0.2992066532154063,0.1971319568247497,0.0060999999986961,0.0016637000080663,True,2.225363700010348,0.22463387942472102
8114,2,regression,greedy,node-007,34b9dd195570d7f14e518107671fbad15441ffb61327c0669389e1694aa9b9eb,98eb4dd9b55bb92bdc07dd9715a3ae4f67c05570520dcd13472334c718a4f575,12,0,28.66918930006796,5.395206999994116,0.0001923999807331,0.1152568000252351,0.4159004956881012,0.2438356162572845,0.3801195515919556,0.2504413261784055,0.5818034999829251,0.0215064999938476,True,2.5951249999925494,0.27911051547847343
8114,2,regression,lineage,node-004,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,1d778c05f5d96c5f2bd62c7c0c72e3f597b4c0e9c534006075386d4437c80c01,12,0,26.609592400025576,3.400192299974151,0.0002578000421635,0.111809399968478,0.2969581457487463,0.1741016738906898,0.2992066532154063,0.1971319568247497,0.0053257000108715,0.0013816999853588,True,1.899938399990788,0.2237415492247753
8115,0,classification,broad-stop,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,8eed233c83bd3462a47ea18a07e8450c82e43c94a40504799e07055e1c62edc7,4,0,7.813904000038747,0.2253925999975761,6.670001312159002e-05,0.0295116000052073,0.9375364191431684,0.1249271617136631,0.9334526854219948,0.1330946291560102,0.0067342999973334,0.0025954000011552,True,1.9641051999933552,0.14090853315604895
8115,0,classification,broad,node-007,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d,544fc8a430e27035adc708ce39b62d6e4e82de4d9f7b67a2f1cee84271ebebd9,12,0,26.822224099945743,2.761672999971779,0.0001424000074621,0.1104659999546123,0.9397785716095362,0.1204428567809277,0.9261381074168796,0.1477237851662405,0.0072665999759919,0.0013111000007484,True,1.911666999978479,0.17454600926618624
8115,0,classification,greedy,node-004,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3,9bf22179f1872f19f4efe74f1e3da468752148a0e914191c5391934ab087d753,12,0,29.139890699996613,5.926603200117825,0.000189600046724,0.1104809000389645,0.9301385827569608,0.1397228344860783,0.9249104859335038,0.1501790281329924,0.2911724000005051,0.0110806000011507,True,2.224628700001631,0.179318918832989
8115,0,classification,lineage,node-003,d5a3a74185ea15928cf52cbbce78aac6cca8b260d9da6d561dc8e75db0dd0f2d,b7c8333c750540b262e86a9b7294744a062d5b0dd3d3b2347ef51cdf2b73f3fb,12,0,26.34107379996567,2.531343700044089,0.000235099956626,0.1261314000003035,0.9397785716095362,0.1204428567809277,0.9261381074168796,0.1477237851662405,0.007142999995267,0.0013552000164054,True,1.975559999991674,0.17406485896620616
8115,0,classification,evolved,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,12b12f2a551d5591110a6567fd80638228241523d0ed6a72bdfc85c6fd0adcc9,2,0,3.766334399988409,0.0137466999876777,2.19999928958714e-05,0.0180688999826087,0.9375364191431684,0.1249271617136631,0.9334526854219948,0.1330946291560102,0.0067530999949667,0.0016899000038392,True,1.9205503000121096,0.1368609635559986
8116,1,regression,broad,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,ddf7763538eba75fc73a5e12cd05b42c8c6961b7b638b37e72c5b9dbed283061,12,0,26.39449879995664,3.400398199970368,0.000141899974551,0.1164648999692865,0.2446499529081169,0.2006679376473507,0.2315311008797249,0.1864475824544532,0.003443800000241,0.000912799994694,True,1.9064995999797247,0.21284208125440984
8116,1,regression,greedy,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,179a29423f5991e161c648229ad9eb490e21e611bdcb98a8cea67be6004cd673,12,0,24.14825520000886,0.3525932999909849,0.0001732999808155,0.1186989999550854,0.2446499529081169,0.2006679376473507,0.2315311008797249,0.1864475824544532,0.0035211999784223,0.000867399998242,True,1.8792361999803688,0.21059583765446205
8116,1,regression,lineage,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,39e2f83803eb80ce09803e395f2523bbb1597f930e62d11e7e034facdbe03fb9,12,0,26.86895750000258,3.22182199996314,0.0003041999880224,0.106403200014028,0.2446499529081169,0.2006679376473507,0.2315311008797249,0.1864475824544532,0.0036418999952729,0.0009371000051032,True,1.889596499997424,0.21331653995445576
8116,1,regression,evolved,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,9b0d4aaef1a93c0e93d5837ec3a552c9d99c64a4835d2d620f8185ca64951b2a,12,0,26.30715759994928,3.1620220999757294,0.0002880000683944,0.1039112999860658,0.2446499529081169,0.2006679376473507,0.2315311008797249,0.1864475824544532,0.004496100009419,0.0011777999752666,True,2.086857599992072,0.21275474005440248
8116,1,regression,broad-stop,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,79c8eead54679a6088115bf04e9d89b4914aa366fae34a28c998c75de81565bb,12,0,26.34015479998197,3.1625420999189373,0.0001989999727811,0.1126230999652755,0.2446499529081169,0.2006679376473507,0.2315311008797249,0.1864475824544532,0.0039530999783892,0.0010667000024113,True,2.397967099997913,0.21278773725443517
