row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
1965,M,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11.0
1976,M,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13.0
1985,M,0.76,0.605,0.215,2.173,0.801,0.4915,0.646,13.0
1987,I,0.16,0.11,0.025,0.0195,0.0075,0.005,0.006,4.0
1989,I,0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,6.0
1991,I,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6.0
1993,I,0.29,0.21,0.06,0.1195,0.056,0.0235,0.03,6.0
1995,I,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,6.0
1999,I,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,6.0
2002,I,0.36,0.27,0.085,0.196,0.0905,0.034,0.053,7.0
2004,I,0.375,0.275,0.085,0.22,0.109,0.05,0.0605,7.0
2006,I,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,7.0
2013,M,0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10.0
2016,M,0.505,0.39,0.12,0.653,0.3315,0.1385,0.167,9.0
2021,M,0.525,0.41,0.13,0.6875,0.3435,0.1495,0.1765,9.0
2023,F,0.53,0.405,0.13,0.6355,0.2635,0.1565,0.185,9.0
2029,M,0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9.0
2030,M,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10.0
2032,M,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12.0
2036,I,0.255,0.19,0.06,0.086,0.04,0.0185,0.025,5.0
2040,I,0.32,0.255,0.085,0.1745,0.072,0.033,0.057,8.0
2048,I,0.44,0.305,0.115,0.379,0.162,0.091,0.11,9.0
2057,I,0.48,0.35,0.135,0.5465,0.2735,0.0995,0.158,8.0
2059,I,0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8.0
2061,F,0.5,0.38,0.14,0.6355,0.277,0.143,0.1785,8.0
2067,F,0.54,0.42,0.13,0.7505,0.368,0.1675,0.1845,9.0
2069,M,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,9.0
2073,F,0.58,0.435,0.15,0.839,0.3485,0.207,0.192,7.0
2082,F,0.665,0.525,0.21,1.644,0.818,0.3395,0.4275,10.0
2084,F,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,12.0
2090,M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17.0
2093,F,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,11.0
2101,M,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19.0
2105,M,0.585,0.48,0.185,1.04,0.434,0.265,0.285,10.0
2106,M,0.595,0.455,0.155,1.041,0.416,0.2105,0.365,14.0
2115,I,0.18,0.13,0.045,0.0275,0.0125,0.01,0.009,3.0
2123,F,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6.0
2126,F,0.5,0.4,0.125,0.5765,0.2395,0.126,0.185,10.0
2139,M,0.68,0.53,0.205,1.496,0.5825,0.337,0.465,14.0
2143,M,0.47,0.37,0.105,0.4665,0.2025,0.1015,0.155,10.0
2144,M,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,9.0
2148,M,0.415,0.31,0.09,0.3245,0.1305,0.0735,0.115,8.0
2150,M,0.445,0.355,0.11,0.4415,0.1805,0.1035,0.1505,10.0
2163,F,0.55,0.47,0.15,0.897,0.377,0.184,0.29,9.0
2167,F,0.37,0.275,0.085,0.2405,0.104,0.0535,0.07,5.0
2171,I,0.19,0.13,0.03,0.0295,0.0155,0.015,0.01,6.0
2172,I,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,5.0
2177,F,0.58,0.45,0.235,1.071,0.3,0.206,0.395,14.0
2186,F,0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9.0
2192,F,0.575,0.485,0.165,1.0405,0.419,0.264,0.3,14.0
2200,F,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,13.0
2209,F,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,27.0
2211,M,0.565,0.47,0.195,1.142,0.387,0.258,0.35,17.0
2213,M,0.63,0.51,0.23,1.539,0.5635,0.2815,0.57,17.0
2219,F,0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,13.0
2228,F,0.505,0.39,0.175,0.692,0.267,0.15,0.215,12.0
2230,M,0.555,0.43,0.165,0.7575,0.2735,0.1635,0.275,13.0
2236,F,0.56,0.435,0.185,1.106,0.422,0.2435,0.33,15.0
2238,I,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,8.0
2240,M,0.415,0.315,0.125,0.388,0.068,0.09,0.125,12.0
2241,F,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,11.0
2244,I,0.355,0.28,0.1,0.2275,0.0935,0.0455,0.085,11.0
2245,M,0.46,0.375,0.14,0.5105,0.192,0.1045,0.205,9.0
2258,M,0.43,0.335,0.115,0.406,0.166,0.0935,0.135,8.0
2259,F,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13.0
2267,F,0.61,0.48,0.175,1.0675,0.391,0.216,0.42,15.0
2269,M,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12.0
2270,F,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,18.0
2273,F,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13.0
2281,I,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8.0
2282,F,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,10.0
2286,F,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,9.0
2287,F,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,7.0
2293,I,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6.0
2294,M,0.525,0.425,0.12,0.702,0.3335,0.1465,0.22,12.0
2296,F,0.535,0.45,0.135,0.8075,0.322,0.181,0.25,13.0
2300,F,0.48,0.405,0.13,0.6375,0.277,0.1445,0.21,10.0
2302,M,0.46,0.375,0.13,0.5735,0.2505,0.119,0.195,9.0
2311,M,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7.0
2314,F,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14.0
2319,F,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15.0
2329,I,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15.0
2339,M,0.64,0.52,0.2,1.407,0.566,0.304,0.455,17.0
2354,M,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11.0
2367,M,0.65,0.545,0.16,1.2425,0.487,0.296,0.48,15.0
2370,I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8.0
2371,M,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3.0
2373,F,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,12.0
2375,M,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10.0
2376,F,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8.0
2379,F,0.36,0.265,0.09,0.2165,0.096,0.037,0.0735,10.0
2384,F,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11.0
2385,F,0.45,0.345,0.115,0.496,0.1905,0.117,0.14,12.0
2389,M,0.42,0.34,0.125,0.4495,0.165,0.1125,0.144,11.0
2391,M,0.37,0.29,0.09,0.241,0.11,0.045,0.069,10.0
2404,I,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15.0
2406,F,0.58,0.46,0.185,1.017,0.3515,0.2,0.32,10.0
2407,I,0.625,0.43,0.175,1.411,0.572,0.297,0.395,12.0
2417,M,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11.0
2423,F,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10.0
2424,M,0.26,0.2,0.065,0.096,0.044,0.027,0.03,6.0
2425,I,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13.0
2435,F,0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14.0
2436,M,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,23.0
2437,I,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9.0
2440,M,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13.0
2444,M,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,9.0
2450,F,0.42,0.33,0.125,0.463,0.186,0.11,0.145,10.0
2461,F,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13.0
2462,M,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,8.0
2468,F,0.37,0.275,0.08,0.227,0.093,0.0625,0.07,8.0
2477,M,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13.0
2484,M,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14.0
2486,F,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13.0
2491,F,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10.0
2496,F,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15.0
2497,M,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12.0
2500,F,0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12.0
2504,I,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6.0
2505,I,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6.0
2506,I,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7.0
2507,I,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7.0
2526,M,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9.0
2529,F,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8.0
2533,M,0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10.0
2540,F,0.675,0.55,0.175,1.689,0.694,0.371,0.474,13.0
2545,I,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4.0
2547,I,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5.0
2551,I,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6.0
2553,I,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,7.0
2558,I,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6.0
2559,I,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,7.0
2563,I,0.44,0.355,0.12,0.495,0.231,0.11,0.125,7.0
2567,F,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,6.0
2572,I,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7.0
2573,I,0.475,0.355,0.105,0.468,0.201,0.1115,0.12,8.0
2580,M,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8.0
2584,M,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9.0
2587,F,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9.0
2591,F,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8.0
2606,M,0.625,0.48,0.17,1.3555,0.671,0.268,0.3385,10.0
2608,F,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8.0
2613,F,0.635,0.495,0.195,1.297,0.556,0.2985,0.37,11.0
2619,M,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8.0
2621,M,0.695,0.525,0.175,1.742,0.696,0.389,0.505,12.0
2624,M,0.765,0.585,0.18,2.398,1.128,0.512,0.5335,12.0
2632,I,0.415,0.315,0.1,0.3645,0.1765,0.0795,0.095,8.0
2633,I,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103,6.0
2637,I,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,7.0
2643,I,0.485,0.375,0.13,0.5535,0.266,0.112,0.157,8.0
2644,I,0.49,0.375,0.125,0.5445,0.279,0.115,0.13,8.0
2654,F,0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9.0
2656,M,0.545,0.42,0.12,0.7865,0.403,0.185,0.17,7.0
2675,M,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10.0
2682,M,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10.0
2694,F,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10.0
2700,M,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13.0
2701,F,0.675,0.55,0.19,1.551,0.7105,0.3685,0.412,13.0
2708,M,0.735,0.57,0.175,1.88,0.9095,0.387,0.488,11.0
2712,I,0.21,0.15,0.045,0.04,0.0135,0.008,0.0105,4.0
2738,M,0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8.0
2746,I,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8.0
2759,F,0.545,0.44,0.15,0.9475,0.366,0.239,0.275,8.0
2761,I,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10.0
2764,I,0.55,0.465,0.15,0.936,0.481,0.174,0.2435,9.0
2775,I,0.585,0.46,0.145,0.8465,0.339,0.167,0.295,10.0
2783,M,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,11.0
2791,M,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,10.0
2793,M,0.63,0.505,0.175,1.221,0.555,0.252,0.34,12.0
2817,I,0.33,0.225,0.075,0.187,0.0945,0.0395,0.0425,7.0
2824,I,0.46,0.365,0.115,0.511,0.2365,0.118,0.123,7.0
2841,M,0.595,0.435,0.16,1.057,0.4255,0.224,0.31,9.0
2845,F,0.62,0.48,0.17,1.1045,0.535,0.25,0.287,10.0
2846,M,0.625,0.475,0.175,1.3405,0.656,0.283,0.337,10.0
2847,M,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8.0
2853,F,0.645,0.49,0.16,1.144,0.5015,0.289,0.319,8.0
2855,F,0.655,0.515,0.155,1.309,0.524,0.346,0.385,11.0
2863,M,0.74,0.595,0.19,2.3235,1.1495,0.5115,0.505,11.0
2865,I,0.315,0.235,0.075,0.1285,0.051,0.028,0.0405,4.0
2876,I,0.445,0.31,0.09,0.336,0.1555,0.09,0.0855,7.0
2880,I,0.475,0.375,0.11,0.494,0.211,0.109,0.1545,8.0
2903,F,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8.0
2905,M,0.575,0.45,0.165,0.9655,0.498,0.19,0.23,8.0
2906,M,0.58,0.465,0.15,0.9065,0.371,0.1965,0.29,8.0
2916,M,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,10.0
2929,I,0.61,0.49,0.16,1.1545,0.5865,0.2385,0.2915,11.0
2933,F,0.615,0.495,0.165,1.198,0.5415,0.2865,0.3185,10.0
2936,M,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,11.0
2944,M,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348,7.0
2945,F,0.635,0.485,0.19,1.3765,0.634,0.2885,0.406,11.0
2948,F,0.635,0.5,0.19,1.29,0.593,0.3045,0.352,8.0
2950,M,0.64,0.505,0.18,1.297,0.59,0.3125,0.363,11.0
2951,M,0.64,0.575,0.175,1.4585,0.625,0.266,0.4395,11.0
2954,M,0.645,0.495,0.19,1.539,0.6115,0.408,0.445,12.0
2955,M,0.65,0.52,0.195,1.676,0.693,0.44,0.47,15.0
2957,F,0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535,11.0
2959,F,0.66,0.525,0.16,1.277,0.4975,0.319,0.394,13.0
2960,F,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10.0
2962,I,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,9.0
2963,F,0.67,0.525,0.19,1.527,0.5755,0.353,0.44,12.0
2968,F,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,12.0
2969,M,0.685,0.505,0.19,1.533,0.667,0.4055,0.41,10.0
2970,M,0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341,13.0
2984,F,0.535,0.4,0.15,1.224,0.618,0.275,0.2875,10.0
2988,M,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,9.0
2989,M,0.56,0.425,0.135,0.9415,0.509,0.2015,0.1975,9.0
2992,I,0.595,0.43,0.165,0.9845,0.4525,0.207,0.2725,8.0
2997,F,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9.0
2999,F,0.635,0.525,0.18,1.3695,0.634,0.318,0.363,11.0
3001,M,0.64,0.495,0.165,1.307,0.678,0.292,0.266,11.0
3023,I,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8.0
3024,I,0.475,0.375,0.11,0.456,0.182,0.099,0.16,9.0
3025,I,0.495,0.33,0.1,0.44,0.177,0.095,0.15,7.0
3032,I,0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9.0
3034,M,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,10.0
3038,I,0.565,0.44,0.135,0.768,0.3305,0.1385,0.2475,9.0
3047,M,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235,9.0
3050,M,0.595,0.47,0.175,0.991,0.382,0.2395,0.5,12.0
3059,F,0.625,0.515,0.155,1.1635,0.4875,0.259,0.355,11.0
3060,M,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,11.0
3076,F,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11.0
3077,M,0.685,0.51,0.165,1.545,0.686,0.3775,0.4055,10.0
3082,F,0.755,0.575,0.2,2.073,1.0135,0.4655,0.48,11.0
3084,I,0.23,0.17,0.05,0.057,0.026,0.013,0.016,5.0
3089,M,0.455,0.35,0.11,0.458,0.2,0.111,0.1305,8.0
3094,M,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,9.0
3100,M,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,10.0
3106,I,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,5.0
3116,M,0.465,0.405,0.135,0.7775,0.436,0.1715,0.1455,10.0
3119,F,0.525,0.4,0.135,0.714,0.318,0.138,0.208,10.0
3130,M,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,11.0
3147,F,0.645,0.5,0.18,1.2785,0.5345,0.2995,0.345,13.0
3154,M,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7.0
3162,M,0.64,0.49,0.14,1.194,0.4445,0.238,0.375,15.0
3165,F,0.545,0.41,0.115,0.6765,0.29,0.158,0.22,9.0
3166,F,0.64,0.54,0.175,1.571,0.627,0.271,0.475,18.0
3172,F,0.505,0.405,0.18,0.606,0.239,0.1235,0.18,11.0
3182,M,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,10.0
3183,M,0.565,0.44,0.115,0.9185,0.404,0.1785,0.29,11.0
3192,F,0.525,0.405,0.115,0.72,0.3105,0.1915,0.2,14.0
3196,I,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5.0
3198,M,0.45,0.335,0.14,0.478,0.1865,0.115,0.16,11.0
3203,F,0.635,0.505,0.185,1.3035,0.501,0.295,0.41,17.0
3204,F,0.665,0.53,0.185,1.3955,0.456,0.3205,0.49,15.0
3205,M,0.335,0.265,0.095,0.1975,0.0795,0.0375,0.07,9.0
3210,M,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,12.0
3222,M,0.52,0.435,0.195,0.973,0.2985,0.2135,0.355,18.0
3225,I,0.44,0.35,0.12,0.375,0.1425,0.0965,0.115,9.0
3229,F,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,12.0
3234,F,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13.0
3240,M,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,15.0
3251,I,0.455,0.375,0.125,0.533,0.233,0.106,0.185,8.0
3261,F,0.645,0.52,0.19,1.3105,0.58,0.288,0.37,12.0
3263,M,0.565,0.45,0.115,0.9085,0.398,0.197,0.29,17.0
3266,F,0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11.0
3276,M,0.485,0.385,0.125,0.4775,0.2,0.0785,0.17,12.0
3278,M,0.525,0.415,0.16,0.6445,0.26,0.1575,0.22,12.0
3309,I,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,9.0
3310,F,0.62,0.485,0.165,1.166,0.483,0.238,0.355,13.0
3317,M,0.265,0.2,0.065,0.084,0.034,0.0105,0.03,7.0
3320,F,0.535,0.425,0.155,0.7765,0.302,0.1565,0.25,16.0
3321,I,0.49,0.385,0.14,0.5425,0.198,0.127,0.175,11.0
3322,F,0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,15.0
3325,M,0.345,0.265,0.09,0.163,0.0615,0.037,0.0485,10.0
3329,F,0.545,0.435,0.15,0.6855,0.2905,0.145,0.225,10.0
3333,I,0.45,0.36,0.125,0.45,0.191,0.0865,0.145,12.0
3334,I,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8.0
3335,F,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,12.0
3347,M,0.415,0.32,0.1,0.3005,0.1215,0.0575,0.104,11.0
3354,F,0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10.0
3359,I,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,20.0
3367,I,0.59,0.465,0.195,1.0885,0.3685,0.187,0.375,17.0
3373,M,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19.0
3374,F,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,10.0
3375,F,0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,10.0
3377,I,0.255,0.19,0.07,0.0815,0.028,0.016,0.031,5.0
3379,I,0.295,0.21,0.08,0.1,0.038,0.026,0.031,8.0
3383,M,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14.0
3388,M,0.74,0.535,0.185,1.65,0.734,0.4505,0.335,13.0
3390,M,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10.0
3393,M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10.0
3402,M,0.455,0.345,0.15,0.5795,0.1685,0.125,0.215,13.0
3404,M,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,8.0
3407,I,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6.0
3408,I,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,7.0
3414,F,0.49,0.37,0.105,0.5265,0.249,0.1005,0.148,7.0
3420,F,0.595,0.475,0.165,1.148,0.444,0.214,0.37,10.0
3430,I,0.325,0.24,0.075,0.152,0.065,0.0305,0.045,6.0
3431,I,0.35,0.265,0.095,0.199,0.073,0.049,0.06,5.0
3432,I,0.36,0.27,0.09,0.219,0.097,0.0405,0.065,6.0
3439,I,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8.0
3447,F,0.505,0.39,0.12,0.5725,0.2555,0.1325,0.146,8.0
3451,M,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,8.0
3457,F,0.61,0.495,0.175,1.2635,0.53,0.315,0.3455,10.0
3460,M,0.62,0.485,0.165,1.1325,0.5235,0.2505,0.2825,9.0
3461,F,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,11.0
3463,M,0.625,0.485,0.17,1.437,0.5855,0.293,0.475,11.0
3464,M,0.635,0.495,0.155,1.3635,0.583,0.2985,0.295,10.0
3472,I,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,3.0
3479,I,0.44,0.33,0.11,0.38,0.197,0.079,0.09,7.0
3485,I,0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7.0
3486,F,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,8.0
3498,M,0.59,0.46,0.145,0.929,0.38,0.24,0.255,10.0
3506,M,0.625,0.47,0.175,1.179,0.605,0.258,0.271,9.0
3507,F,0.64,0.5,0.165,1.1635,0.554,0.239,0.32,11.0
3509,F,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,10.0
3510,M,0.65,0.505,0.18,1.469,0.7115,0.3335,0.38,9.0
3513,F,0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,9.0
3516,F,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,11.0
3521,I,0.215,0.15,0.055,0.041,0.015,0.009,0.0125,3.0
3522,I,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4.0
3529,I,0.36,0.265,0.075,0.1785,0.0785,0.035,0.054,6.0
3531,I,0.365,0.275,0.09,0.2345,0.108,0.051,0.0625,7.0
3532,I,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775,7.0
3533,I,0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6.0
3537,I,0.43,0.325,0.105,0.309,0.119,0.08,0.098,6.0
3545,I,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8.0
3548,F,0.495,0.37,0.12,0.594,0.28,0.11,0.1375,7.0
3552,I,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,8.0
3555,M,0.535,0.415,0.135,0.78,0.3165,0.169,0.2365,8.0
3556,I,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9.0
3569,I,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11.0
3570,M,0.58,0.47,0.165,1.041,0.54,0.166,0.279,9.0
3583,F,0.625,0.5,0.175,1.273,0.564,0.302,0.374,9.0
3586,I,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11.0
3588,M,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,12.0
3591,F,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9.0
3608,M,0.545,0.43,0.155,0.8035,0.409,0.144,0.228,7.0
3611,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10.0
3613,F,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11.0
3622,M,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10.0
3627,M,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10.0
3636,I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8.0
3641,I,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9.0
3651,I,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10.0
3658,I,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10.0
3659,M,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9.0
3667,F,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11.0
3672,F,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10.0
3679,M,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10.0
3683,M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10.0
3688,I,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11.0
3689,F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9.0
3701,M,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10.0
3703,F,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11.0
3704,M,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11.0
3708,F,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9.0
3712,F,0.705,0.53,0.17,1.564,0.612,0.394,0.44,10.0
3717,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7.0
3720,F,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7.0
3728,I,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10.0
3731,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9.0
3738,F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9.0
3739,F,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9.0
3742,F,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13.0
3750,I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8.0
3757,I,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,10.0
3762,I,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8.0
3764,I,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10.0
3768,M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9.0
3771,I,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10.0
