row_id,sex,length,diameter,height,whole_weight,shucked_weight,cisvera_weight,shell_weight,rings
1963,M,0.655,0.52,0.17,1.1445,0.53,0.223,0.348,9.0
1967,M,0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436,12.0
1977,F,0.7,0.575,0.205,1.773,0.605,0.447,0.538,13.0
1984,F,0.75,0.55,0.195,1.8325,0.83,0.366,0.44,11.0
1988,I,0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5.0
2000,I,0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9.0
2003,I,0.375,0.28,0.08,0.226,0.105,0.047,0.065,6.0
2005,I,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7.0
2033,M,0.61,0.49,0.16,1.112,0.465,0.228,0.341,10.0
2037,I,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,5.0
2038,I,0.28,0.215,0.08,0.132,0.072,0.022,0.033,5.0
2044,F,0.4,0.305,0.16,0.368,0.173,0.0705,0.105,7.0
2045,I,0.405,0.31,0.09,0.312,0.138,0.06,0.087,8.0
2046,I,0.415,0.305,0.12,0.336,0.165,0.076,0.0805,7.0
2052,M,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8.0
2055,I,0.465,0.355,0.09,0.4325,0.2005,0.074,0.1275,9.0
2071,F,0.565,0.44,0.135,0.83,0.393,0.1735,0.238,9.0
2074,F,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,11.0
2078,M,0.61,0.48,0.165,1.2435,0.5575,0.2675,0.372,8.0
2080,M,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339,9.0
2086,F,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,10.0
2089,F,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10.0
2096,M,0.5,0.39,0.145,0.651,0.273,0.132,0.22,11.0
2100,I,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10.0
2102,I,0.41,0.31,0.11,0.315,0.124,0.082,0.095,9.0
2107,F,0.675,0.55,0.18,1.6885,0.562,0.3705,0.6,15.0
2108,M,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,27.0
2113,I,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,7.0
2121,I,0.475,0.36,0.11,0.4555,0.177,0.0965,0.145,9.0
2133,M,0.44,0.35,0.11,0.4585,0.2,0.0885,0.13,9.0
2140,F,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10.0
2142,I,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9.0
2147,M,0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,12.0
2168,M,0.335,0.235,0.085,0.1545,0.066,0.0345,0.045,6.0
2183,M,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6.0
2185,M,0.445,0.34,0.12,0.4475,0.193,0.1035,0.13,9.0
2188,M,0.47,0.37,0.135,0.547,0.222,0.1325,0.17,12.0
2195,I,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5.0
2197,I,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,10.0
2205,I,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6.0
2214,F,0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8.0
2216,I,0.33,0.26,0.08,0.19,0.0765,0.0385,0.065,7.0
2218,M,0.495,0.39,0.15,0.853,0.3285,0.189,0.27,14.0
2220,F,0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,8.0
2221,M,0.58,0.465,0.175,1.035,0.401,0.1865,0.385,17.0
2223,F,0.555,0.455,0.18,0.958,0.296,0.195,0.39,14.0
2234,F,0.57,0.45,0.165,0.903,0.3305,0.1845,0.295,14.0
2237,M,0.585,0.465,0.19,1.171,0.3905,0.2355,0.4,17.0
2250,M,0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11.0
2252,F,0.57,0.46,0.17,1.1,0.4125,0.2205,0.38,14.0
2256,M,0.52,0.38,0.135,0.5825,0.2505,0.1565,0.175,8.0
2260,M,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,10.0
2261,M,0.585,0.43,0.16,0.955,0.3625,0.176,0.27,11.0
2266,F,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14.0
2275,M,0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20.0
2276,F,0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14.0
2292,F,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9.0
2297,M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8.0
2298,I,0.415,0.325,0.1,0.385,0.167,0.08,0.125,7.0
2299,I,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,8.0
2304,M,0.59,0.49,0.135,1.008,0.422,0.2245,0.285,11.0
2305,F,0.55,0.415,0.135,0.775,0.302,0.179,0.26,23.0
2306,F,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12.0
2309,M,0.47,0.375,0.13,0.5795,0.2145,0.164,0.195,13.0
2312,I,0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,8.0
2313,M,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16.0
2321,M,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,14.0
2323,I,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8.0
2334,F,0.8,0.63,0.195,2.526,0.933,0.59,0.62,23.0
2342,I,0.255,0.185,0.07,0.075,0.028,0.018,0.025,6.0
2345,F,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17.0
2348,M,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16.0
2349,F,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,9.0
2351,M,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19.0
2353,F,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,17.0
2357,M,0.585,0.455,0.125,1.027,0.391,0.212,0.25,17.0
2369,I,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12.0
2378,I,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12.0
2381,M,0.155,0.115,0.025,0.024,0.009,0.005,0.0075,5.0
2387,I,0.47,0.35,0.135,0.567,0.2315,0.1465,0.1525,11.0
2396,I,0.625,0.465,0.155,0.972,0.404,0.1845,0.35,14.0
2397,I,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435,17.0
2400,I,0.445,0.33,0.1,0.437,0.163,0.0755,0.17,13.0
2402,I,0.44,0.355,0.165,0.435,0.159,0.105,0.14,16.0
2410,F,0.505,0.375,0.115,0.5895,0.2635,0.12,0.167,10.0
2414,I,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9.0
2418,F,0.465,0.35,0.13,0.494,0.1945,0.103,0.155,18.0
2419,F,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10.0
2420,M,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13.0
2421,I,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,15.0
2443,F,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11.0
2457,I,0.25,0.185,0.065,0.071,0.027,0.0185,0.0225,5.0
2458,I,0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4.0
2463,M,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17.0
2466,M,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9.0
2475,F,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12.0
2488,M,0.5,0.385,0.145,0.7615,0.246,0.195,0.204,14.0
2489,M,0.49,0.39,0.135,0.592,0.242,0.096,0.1835,15.0
2494,M,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,9.0
2502,I,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,5.0
2508,I,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6.0
2525,M,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9.0
2527,M,0.595,0.49,0.185,1.185,0.482,0.2015,0.361,10.0
2538,M,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15.0
2550,I,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5.0
2556,I,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6.0
2561,I,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,6.0
2574,M,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8.0
2575,M,0.5,0.375,0.145,0.6215,0.274,0.166,0.1485,7.0
2578,M,0.515,0.395,0.12,0.646,0.285,0.1365,0.172,9.0
2581,F,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6.0
2590,F,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8.0
2593,F,0.595,0.47,0.155,1.1775,0.542,0.269,0.31,9.0
2601,F,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10.0
2602,M,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8.0
2612,F,0.635,0.495,0.18,1.596,0.617,0.317,0.37,11.0
2618,F,0.69,0.545,0.205,1.933,0.7855,0.429,0.498,13.0
2629,I,0.33,0.24,0.075,0.163,0.0745,0.033,0.048,6.0
2630,I,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,6.0
2631,I,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6.0
2636,I,0.44,0.34,0.1,0.407,0.209,0.0735,0.103,7.0
2640,I,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7.0
2649,M,0.505,0.4,0.135,0.723,0.377,0.149,0.178,7.0
2651,I,0.51,0.385,0.15,0.625,0.3095,0.119,0.1725,8.0
2655,M,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,7.0
2660,I,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8.0
2665,F,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8.0
2667,F,0.585,0.45,0.15,0.938,0.467,0.203,0.225,7.0
2668,F,0.585,0.435,0.14,0.6955,0.3085,0.129,0.2245,8.0
2671,F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8.0
2672,F,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8.0
2677,F,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,9.0
2678,M,0.615,0.45,0.15,1.198,0.707,0.2095,0.2505,7.0
2679,F,0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9.0
2683,M,0.625,0.495,0.185,1.3835,0.7105,0.3005,0.345,11.0
2687,M,0.63,0.51,0.175,1.3415,0.6575,0.262,0.375,10.0
2690,M,0.645,0.48,0.15,1.192,0.6055,0.2595,0.285,9.0
2691,F,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,9.0
2704,M,0.7,0.525,0.175,1.7585,0.8745,0.3615,0.47,10.0
2709,F,0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12.0
2710,M,0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11.0
2711,I,0.19,0.14,0.03,0.0315,0.0125,0.005,0.0105,3.0
2724,I,0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8.0
2726,I,0.4,0.305,0.1,0.3415,0.176,0.0625,0.0865,7.0
2727,I,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7.0
2734,I,0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8.0
2739,I,0.45,0.335,0.095,0.3505,0.1615,0.0625,0.1185,7.0
2741,I,0.46,0.35,0.1,0.471,0.252,0.077,0.123,8.0
2747,I,0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10.0
2758,M,0.535,0.43,0.155,0.7845,0.3285,0.169,0.245,10.0
2760,I,0.55,0.43,0.145,0.712,0.3025,0.152,0.225,10.0
2767,I,0.56,0.44,0.14,0.825,0.402,0.139,0.245,10.0
2770,F,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,10.0
2774,F,0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9.0
2776,M,0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10.0
2777,I,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22,9.0
2790,F,0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,10.0
2792,M,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10.0
2804,F,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,9.0
2814,I,0.275,0.2,0.055,0.0925,0.038,0.021,0.026,4.0
2819,I,0.375,0.265,0.095,0.196,0.085,0.042,0.0585,5.0
2826,M,0.5,0.365,0.13,0.5945,0.309,0.1085,0.1535,9.0
2835,M,0.57,0.42,0.14,0.8745,0.416,0.165,0.25,8.0
2850,M,0.63,0.485,0.16,1.243,0.623,0.275,0.3,10.0
2859,F,0.72,0.565,0.18,1.719,0.8465,0.407,0.3875,11.0
2868,I,0.335,0.26,0.09,0.1965,0.0875,0.041,0.056,7.0
2870,I,0.37,0.27,0.09,0.1855,0.07,0.0425,0.065,7.0
2874,I,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8.0
2877,I,0.46,0.36,0.14,0.447,0.161,0.087,0.16,9.0
2878,F,0.465,0.35,0.11,0.4085,0.165,0.102,0.131,8.0
2881,I,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8.0
2883,I,0.5,0.37,0.12,0.5445,0.249,0.1065,0.152,8.0
2887,I,0.51,0.4,0.145,0.5775,0.231,0.143,0.177,9.0
2888,I,0.51,0.4,0.125,0.5935,0.239,0.13,0.204,8.0
2889,I,0.52,0.4,0.11,0.597,0.2935,0.1155,0.16,8.0
2893,F,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8.0
2896,I,0.545,0.43,0.13,0.7595,0.358,0.153,0.2055,8.0
2901,I,0.56,0.43,0.13,0.728,0.3355,0.1435,0.2175,8.0
2907,M,0.58,0.46,0.15,1.049,0.5205,0.1935,0.305,10.0
2908,F,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9.0
2912,I,0.585,0.45,0.135,0.855,0.3795,0.187,0.26,9.0
2917,M,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265,10.0
2920,M,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605,10.0
2931,F,0.615,0.515,0.135,1.1215,0.545,0.2305,0.29,9.0
2946,M,0.635,0.52,0.175,1.292,0.6,0.269,0.367,11.0
2949,M,0.635,0.515,0.16,1.2075,0.5385,0.282,0.345,11.0
2953,F,0.645,0.52,0.17,1.197,0.526,0.2925,0.317,11.0
2964,M,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387,9.0
2965,M,0.67,0.525,0.195,1.4405,0.6595,0.2675,0.425,9.0
2975,I,0.32,0.215,0.095,0.305,0.14,0.067,0.0885,6.0
2978,M,0.485,0.365,0.155,1.029,0.4235,0.2285,0.313,8.0
2987,M,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,10.0
2990,F,0.59,0.44,0.14,1.007,0.4775,0.2105,0.2925,9.0
2994,M,0.61,0.475,0.175,1.024,0.409,0.261,0.322,9.0
2996,F,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315,10.0
2998,F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9.0
3005,M,0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,13.0
3007,M,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563,14.0
3010,I,0.375,0.26,0.08,0.2075,0.09,0.0415,0.07,6.0
3012,I,0.39,0.3,0.1,0.2665,0.1105,0.059,0.084,7.0
3013,I,0.39,0.28,0.09,0.215,0.0845,0.034,0.079,8.0
3026,I,0.495,0.375,0.115,0.507,0.241,0.103,0.15,8.0
3027,I,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8.0
3036,I,0.55,0.445,0.145,0.783,0.3045,0.157,0.265,11.0
3046,M,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,11.0
3048,I,0.59,0.47,0.145,0.974,0.453,0.236,0.289,8.0
3055,F,0.61,0.495,0.16,1.089,0.469,0.198,0.384,11.0
3069,M,0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,11.0
3074,M,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11.0
3075,F,0.68,0.52,0.185,1.494,0.615,0.3935,0.406,11.0
3083,I,0.225,0.17,0.05,0.0515,0.019,0.012,0.017,4.0
3088,I,0.425,0.32,0.085,0.262,0.1235,0.067,0.0725,8.0
3090,M,0.46,0.355,0.14,0.491,0.207,0.115,0.174,10.0
3091,M,0.495,0.38,0.12,0.474,0.197,0.1065,0.1545,10.0
3095,M,0.53,0.415,0.12,0.706,0.3355,0.1635,0.1345,9.0
3096,F,0.53,0.395,0.115,0.5685,0.249,0.1375,0.161,9.0
3097,M,0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345,11.0
3103,M,0.645,0.5,0.18,1.461,0.5985,0.2425,0.439,11.0
3105,I,0.29,0.215,0.06,0.1115,0.053,0.0185,0.032,5.0
3107,I,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068,5.0
3108,I,0.375,0.285,0.08,0.226,0.0975,0.04,0.0725,7.0
3109,I,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075,7.0
3117,F,0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,8.0
3125,M,0.585,0.46,0.15,1.206,0.581,0.216,0.323,10.0
3128,F,0.63,0.495,0.19,1.1655,0.536,0.2115,0.1625,10.0
3129,F,0.63,0.49,0.17,1.2155,0.4625,0.2045,0.3105,10.0
3131,M,0.675,0.505,0.16,1.532,0.74,0.357,0.3815,11.0
3133,F,0.485,0.39,0.1,0.5565,0.2215,0.1155,0.185,9.0
3135,M,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,9.0
3138,M,0.51,0.4,0.14,0.6905,0.259,0.151,0.23,10.0
3139,I,0.335,0.26,0.09,0.1835,0.078,0.024,0.065,11.0
3142,I,0.215,0.165,0.055,0.059,0.0265,0.0125,0.0185,5.0
3144,F,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9.0
3149,F,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,24.0
3158,M,0.55,0.435,0.11,0.806,0.3415,0.203,0.215,9.0
3159,F,0.34,0.255,0.085,0.204,0.097,0.021,0.05,6.0
3163,F,0.55,0.44,0.125,0.765,0.33,0.2125,0.245,9.0
3167,M,0.605,0.49,0.155,1.153,0.503,0.2505,0.295,15.0
3173,M,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,6.0
3174,M,0.45,0.355,0.12,0.3955,0.147,0.0765,0.145,9.0
3181,M,0.5,0.385,0.135,0.551,0.2245,0.0715,0.206,11.0
3184,F,0.67,0.545,0.175,1.707,0.6995,0.387,0.575,13.0
3190,I,0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,5.0
3199,F,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18,9.0
3213,F,0.555,0.42,0.14,0.868,0.33,0.243,0.21,13.0
3223,M,0.52,0.415,0.175,0.753,0.258,0.171,0.255,8.0
3226,F,0.42,0.32,0.13,0.4135,0.1645,0.106,0.119,10.0
3231,M,0.41,0.325,0.12,0.3745,0.158,0.081,0.125,12.0
3253,I,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,6.0
3256,F,0.575,0.48,0.15,0.8745,0.375,0.193,0.29,12.0
3257,M,0.505,0.385,0.11,0.655,0.3185,0.15,0.185,9.0
3259,M,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18.0
3262,F,0.595,0.485,0.145,1.2515,0.5035,0.2925,0.33,14.0
3265,M,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14.0
3281,M,0.55,0.45,0.17,0.81,0.317,0.157,0.22,11.0
3282,F,0.58,0.475,0.165,1.0385,0.414,0.26,0.305,13.0
3284,M,0.565,0.44,0.155,0.868,0.348,0.217,0.26,11.0
3287,M,0.55,0.46,0.13,0.7085,0.305,0.1455,0.205,12.0
3292,F,0.495,0.375,0.15,0.597,0.2615,0.135,0.178,11.0
3294,F,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,14.0
3295,M,0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,14.0
3299,M,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,16.0
3300,F,0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,16.0
3305,I,0.6,0.445,0.175,1.057,0.383,0.216,0.355,16.0
3313,M,0.4,0.31,0.11,0.314,0.138,0.057,0.1,11.0
3315,M,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,9.0
3340,I,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,17.0
3341,F,0.49,0.39,0.135,0.59,0.215,0.125,0.1845,12.0
3344,I,0.495,0.38,0.145,0.515,0.175,0.098,0.212,13.0
3356,I,0.39,0.3,0.1,0.3085,0.1385,0.0735,0.085,6.0
3357,I,0.375,0.285,0.1,0.239,0.105,0.0555,0.07,8.0
3360,F,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19.0
3361,M,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,9.0
3365,I,0.44,0.31,0.115,0.3625,0.134,0.082,0.12,11.0
3366,M,0.28,0.21,0.065,0.0905,0.035,0.02,0.03,5.0
3372,I,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16.0
3380,I,0.19,0.13,0.045,0.0265,0.009,0.005,0.009,5.0
3385,F,0.475,0.35,0.115,0.487,0.194,0.1455,0.125,13.0
3386,M,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,13.0
3391,M,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13.0
3394,M,0.62,0.48,0.16,1.0765,0.412,0.253,0.3,13.0
3397,F,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,12.0
3399,F,0.46,0.35,0.115,0.44,0.19,0.1025,0.13,8.0
3400,M,0.53,0.43,0.135,0.879,0.28,0.2165,0.25,10.0
3405,I,0.34,0.25,0.075,0.1765,0.0785,0.0405,0.05,7.0
3406,I,0.35,0.28,0.075,0.196,0.082,0.04,0.064,8.0
3412,I,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,8.0
3413,M,0.49,0.395,0.12,0.674,0.3325,0.1235,0.185,9.0
3422,M,0.61,0.47,0.155,1.0325,0.497,0.2175,0.2785,9.0
3423,F,0.63,0.475,0.15,1.172,0.536,0.254,0.316,11.0
3427,M,0.74,0.605,0.2,2.4925,1.1455,0.575,0.5235,13.0
3429,I,0.28,0.21,0.065,0.111,0.0425,0.0285,0.03,6.0
3434,I,0.37,0.28,0.09,0.2565,0.1255,0.0645,0.0645,6.0
3442,M,0.48,0.37,0.13,0.643,0.349,0.1155,0.135,8.0
3473,I,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4.0
3480,I,0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,8.0
3483,I,0.47,0.355,0.115,0.4155,0.167,0.084,0.139,7.0
3488,I,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,8.0
3495,M,0.56,0.415,0.13,0.7615,0.3695,0.17,0.1955,8.0
3500,M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8.0
3502,M,0.61,0.47,0.175,1.214,0.5315,0.2835,0.325,10.0
3520,F,0.72,0.545,0.185,1.7185,0.7925,0.401,0.468,11.0
3526,I,0.335,0.26,0.085,0.192,0.097,0.03,0.054,6.0
3530,I,0.36,0.265,0.09,0.2055,0.096,0.037,0.0585,7.0
3541,I,0.45,0.35,0.11,0.514,0.253,0.1045,0.14,8.0
3547,I,0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9.0
3549,I,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,9.0
3550,M,0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,8.0
3560,M,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10.0
3561,I,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9.0
3562,F,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8.0
3565,F,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9.0
3572,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9.0
3590,F,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11.0
3593,F,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8.0
3597,M,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11.0
3600,I,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,4.0
3605,I,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8.0
3612,M,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10.0
3618,M,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11.0
3619,F,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12.0
3620,F,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9.0
3635,I,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6.0
3640,I,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7.0
3652,F,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10.0
3657,M,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7.0
3660,F,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10.0
3671,I,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10.0
3674,F,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12.0
3685,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10.0
3690,M,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13.0
3693,M,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11.0
3697,M,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12.0
3705,F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9.0
3710,M,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11.0
3711,M,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11.0
3714,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11.0
3722,I,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9.0
3725,M,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9.0
3727,M,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7.0
3729,M,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9.0
3730,M,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9.0
3732,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10.0
3744,I,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5.0
3746,I,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7.0
3748,I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6.0
3755,I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8.0
3756,I,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9.0
3775,M,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8.0
3777,M,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9.0
3780,M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10.0
3781,M,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10.0
3797,M,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13.0
3799,F,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11.0
3823,F,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,9.0
3828,M,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,11.0
3829,F,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12.0
3837,I,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,4.0
3843,M,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16.0
3844,M,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14.0
3846,I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6.0
