row_id,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
1220,1.440554,1.19766,0.883663,0.233219,1.463715,1.212789,0.653462,0.237733,1.491221,1.010702,0.67001,0.242968,1.669547,1.204523,0.941256,0.441321,1.400122,0.996675,0.94811,0.441108,1.42361,1.404411,0.959397,0.447359,1.387105,1.036129,0.82981,0.28115,1.412317,1.044084,0.831409,0.282612,1.438068,1.058033,0.543498,0.288368,3.
1254,-0.984869,-1.293356,-1.218951,-0.983862,-0.748479,-1.146681,-1.026798,-0.765386,-0.735851,-1.001348,-0.772592,-0.389239,-0.462384,-0.896143,-0.138666,0.388501,-0.151111,-0.356737,0.110673,0.230975,0.086237,0.049776,0.122558,0.237614,0.798026,0.466022,0.709419,0.439117,1.11586,1.000315,0.71168,0.440145,1.73654,1.40865,1.262255,1.023111,5.
1262,-0.249892,0.716937,0.763513,0.497802,-0.2323,0.557381,0.773481,0.501711,0.080742,0.74826,1.090769,0.506388,-0.756443,0.504301,0.341299,0.388501,-0.446584,0.516432,0.110673,0.178442,-0.433852,0.880036,0.899623,0.604668,-0.674672,0.597585,0.107463,0.017871,-0.885225,1.000315,0.651815,0.387634,-0.42738,1.233342,1.202359,0.760703,1.
1276,0.705578,0.323619,-0.197682,-0.401779,1.095016,0.863238,0.593453,0.02655,1.416986,1.054442,0.850335,0.506388,0.640339,0.329246,-0.198662,-0.245347,0.956912,0.909358,0.768659,0.125908,1.275013,1.317016,1.676687,0.70954,1.018931,0.685294,0.348246,0.175838,1.338203,1.262929,0.891274,0.597678,1.73654,1.496304,1.501841,0.970629,3.
1277,0.485085,0.061407,-0.55813,-0.772195,-0.084821,-0.272803,-0.546723,-0.765386,0.526157,0.092157,-0.051291,-0.178503,0.493309,-0.020865,-0.738623,-0.667912,0.513703,0.167164,-0.188412,-0.241825,0.532028,0.006078,-0.176313,-0.234313,0.724391,0.159041,0.047268,-0.403375,0.448832,0.168703,-0.186293,-0.189986,0.468035,-0.169124,-0.175259,-0.183967,7.
1294,-0.176394,-0.200805,-0.858503,-0.825112,-0.158561,-0.01064,-0.606733,-0.606999,0.154978,-0.170284,-1.073134,-0.810711,0.05222,-0.195921,-1.158593,-1.037657,0.070493,-0.00747,-0.42768,-0.662091,0.680625,0.355661,-0.41541,-0.234313,1.31347,0.685294,0.348246,0.017871,1.338203,0.693931,0.651815,0.177591,1.36345,1.277169,0.902877,0.393331,7.
1304,-0.396887,0.848043,0.823588,0.497802,-0.37978,0.863238,1.133537,0.712894,-0.364672,0.879481,1.150877,0.875176,-0.168324,0.679357,0.581282,0.494142,-0.151111,0.691066,1.127561,0.493642,0.160536,1.22962,1.13872,0.70954,-0.232863,0.904566,1.070593,0.491773,-0.218196,0.737701,0.532085,0.335123,-0.42738,0.751244,0.783084,0.498294,1.
1307,-0.176394,-0.550421,-1.519325,-0.930945,0.062659,-0.185416,-1.026798,-1.082161,0.674628,0.048417,-0.592266,-0.494607,-0.09481,-0.458504,-1.038601,-0.932016,0.21823,-0.269421,-1.025849,-0.767158,0.532028,-0.081318,-0.534958,-0.339186,0.135312,-0.191794,-0.735275,-0.666654,0.152375,-0.181449,-0.725076,-0.662584,0.169563,0.006184,-0.714327,-0.656302,7.
1308,1.367057,0.848043,0.282916,0.233219,1.389975,0.863238,0.593453,0.02655,1.416986,0.879481,0.609902,0.032233,1.522517,0.898176,0.521286,0.124397,1.547858,0.734724,0.050856,-0.084225,1.275013,0.748942,0.540978,-0.077004,1.31347,0.685294,0.348246,0.017871,1.041746,0.693931,0.113031,0.020058,1.064978,0.532109,-0.115362,-0.183967,3.
1310,-0.764376,0.673235,0.883663,0.391969,-0.748479,0.513687,0.653462,0.184937,-0.958558,0.048417,0.129035,0.032233,-0.462384,0.810648,0.881261,0.388501,-0.446584,0.996675,0.888293,0.388575,-0.656748,0.399359,0.361655,0.237614,-0.380132,0.641439,0.950202,0.439117,-0.069968,1.000315,0.951139,0.597678,-0.352763,0.66359,0.723188,0.445813,1.
1317,-0.690878,-0.550421,-1.759624,-1.301361,-0.45352,-0.360191,-1.506872,-1.082161,-0.141965,0.048417,-0.8327,-0.705343,-0.09481,-0.458504,-1.278584,-1.143298,-0.372716,-0.618688,-1.504385,-1.134891,0.234834,-0.081318,-0.774055,-0.758677,-0.085593,-0.016376,-0.735275,-0.824621,-0.069968,-0.181449,-0.964535,-1.240204,-0.054291,-0.344432,-1.193498,-1.2336,7.
1332,0.411587,-0.200805,-0.618205,-0.613446,0.431358,-0.185416,-0.84677,-0.606999,0.154978,-0.170284,-0.8327,-0.810711,0.05222,-0.195921,-0.91861,-0.879195,0.070493,-0.182104,-1.145483,-0.662091,0.383431,0.006078,-0.893604,-0.653804,-0.159228,-0.45492,-1.638209,-1.193211,-0.440539,-0.575371,-1.443454,-1.345226,0.169563,-0.256778,-1.013809,-0.971192,7.
1343,-0.249892,-0.025997,1.063887,0.921135,0.062659,0.164136,0.773481,0.924077,0.971571,0.354598,0.549793,0.1376,0.419794,0.329246,0.641278,0.599783,0.735308,0.341798,1.187378,0.808841,0.754923,0.705245,0.660526,0.185177,0.356217,0.378313,0.649224,0.597084,0.07826,0.212472,0.891274,0.755211,0.393417,0.225319,0.663291,0.603258,5.
1352,1.073066,0.498427,0.042617,-0.24303,0.800057,0.338911,-0.186668,-0.448612,0.8231,0.179637,-0.472049,-0.231187,0.713854,0.504301,-0.378649,-0.403809,0.735308,0.341798,-0.188412,-0.399425,0.457729,0.355661,-0.594733,-0.391622,0.945296,0.553731,-0.193515,-0.245408,0.671174,0.343779,-0.186293,-0.45254,0.691889,0.181492,-0.414844,-0.656302,4.
1361,-0.249892,-0.550421,-1.5794,-1.460111,-0.45352,-0.360191,-1.146816,-1.240548,0.080742,-0.345245,-0.892808,-0.863395,0.125735,-0.283448,-0.798618,-0.984836,0.144362,-0.094787,-0.786581,-0.767158,0.457729,-0.081318,-0.774055,-0.758677,0.945296,0.378313,-0.374101,0.017871,0.671174,0.387548,0.113031,-0.137475,0.691889,0.400628,-0.115362,-0.341412,7.
1390,0.117596,0.848043,0.823588,0.497802,0.136399,0.863238,1.133537,0.501711,0.154978,1.054442,1.150877,0.717124,0.125735,1.204523,1.421222,0.705425,0.144362,0.8657,1.127561,0.703775,0.160536,1.054828,0.839849,0.499795,-0.232863,0.904566,1.070593,0.491773,0.07826,1.131622,1.370192,0.7027,0.393417,1.145687,1.082566,0.708221,1.
1394,0.117596,0.148811,-0.738354,-0.666362,0.505098,0.338911,-0.486714,-0.237429,0.526157,0.354598,0.068926,-0.231187,0.125735,-0.195921,-0.858614,-0.826374,0.144362,-0.00747,-1.085666,-0.819691,0.160536,0.180869,-0.833829,-0.601368,0.650756,0.159041,-0.915862,-0.666654,0.374717,-0.181449,-0.90467,-1.03016,0.094945,0.006184,-0.894016,-0.866229,7.
1405,-2.013836,-2.2548,0.883663,2.773215,-2.002056,-2.326416,0.653462,2.983111,-1.997859,-2.313555,0.910444,2.771798,-1.859166,-2.296587,0.881261,2.659789,-1.850081,-2.27771,0.888293,2.647507,-1.845523,-2.266215,0.660526,2.649684,-1.85283,-2.165241,0.950202,2.387379,-1.84871,-2.282363,0.951139,2.540581,-1.845121,-2.272822,0.962773,2.545079,2.
1416,-0.176394,-0.594123,-0.798429,-0.983862,-0.158561,-0.272803,-0.78676,-1.187752,0.154978,-0.082804,-0.772592,-0.758027,0.34628,0.022899,-0.858614,-0.50945,0.070493,0.036189,-0.367863,-0.924758,0.086237,0.049776,-0.833829,-0.915985,0.503487,0.24675,-0.313906,-0.561342,0.226489,0.081165,-0.784941,-0.767606,0.244181,0.093838,-0.534637,-0.761265,4.
1418,-0.176394,1.022851,1.123962,0.709468,0.726317,1.212789,1.133537,0.712894,1.120043,1.448104,1.150877,0.717124,-0.241839,0.723121,0.761269,0.494142,-0.22498,0.56009,0.768659,0.493642,0.086237,0.748942,1.078945,0.499795,-0.748307,0.509876,0.348246,0.386461,-0.440539,0.518855,0.113031,0.177591,-0.42738,0.882725,0.902877,0.603258,1.
1422,-0.102897,-0.637825,-1.279026,-1.513027,-0.37978,-0.753436,-2.106965,-1.504527,-0.364672,-0.607687,-2.094976,-1.495602,0.125735,-0.546032,-1.458571,-1.618684,-0.372716,-0.662347,-1.683835,-1.607691,-0.656748,-0.518297,-1.670668,-1.387912,-0.159228,-0.498775,-1.337231,-1.509145,-0.144082,-0.487833,-1.323724,-1.502759,-0.42738,-0.651222,-1.732566,-1.496009,7.
1438,0.191094,0.454725,0.703439,0.603635,0.505098,0.251523,0.953509,0.607303,0.229214,0.267118,0.730119,0.453704,0.493309,0.504301,1.361226,0.863886,0.513703,0.691066,1.366829,0.703775,0.829222,0.530453,1.13872,0.70954,0.429852,0.685294,1.130788,0.702396,0.448832,0.693931,1.130733,0.7027,0.468035,0.532109,0.603395,0.708221,5.
1441,-0.396887,-0.637825,-1.519325,-1.354278,-0.084821,-0.622354,-1.506872,-1.34614,-0.364672,-0.738907,-1.914651,-1.495602,-0.09481,-0.677323,-1.698554,-1.407402,-0.372716,-0.531371,-1.2053,-1.239957,-0.06236,-0.518297,-1.670668,-1.230603,-0.453767,-0.674192,-1.517817,-1.298522,-0.144082,-0.487833,-1.503318,-1.082671,0.169563,-0.344432,-1.313291,-0.813747,7.
1451,0.485085,0.236215,-0.077532,-0.190113,-0.084821,-0.272803,-0.306686,-0.184633,-0.661615,-0.913868,-1.253459,-0.336555,0.125735,-0.370976,-0.738623,-0.245347,-0.668189,-1.273565,-0.726764,-0.451958,-0.953942,-0.955277,-0.714281,-0.234313,0.724391,0.334459,0.28805,-0.192752,0.448832,-0.181449,-0.186293,-0.189986,0.468035,0.006184,-0.175259,-0.183967,5.
1452,0.411587,0.017705,-0.55813,-0.560529,0.431358,0.033054,-0.546723,-0.395816,0.748864,0.529559,0.369468,0.032233,0.05222,-0.195921,-0.858614,-0.720733,0.070493,0.036189,-0.60713,-0.714624,0.680625,0.399359,-0.116539,-0.129441,0.208947,0.071332,-0.79547,-0.561342,0.226489,0.475086,-0.066563,-0.347519,0.841124,0.66359,0.423706,0.025959,7.
1457,-0.470385,-0.72523,-1.819698,-1.460111,-0.748479,-0.709742,-1.986946,-1.451731,-0.438908,-0.695167,-1.97476,-1.442918,-0.462384,-0.589796,-1.638558,-1.196119,-0.151111,-0.57503,-1.444568,-1.345024,-0.136658,-0.736787,-1.610894,-1.178167,-0.453767,-0.542629,-1.277035,-1.0879,-0.144082,-0.531602,-1.263859,-1.082671,-0.128909,-0.695049,-1.49298,-1.076155,7.
1473,1.367057,0.804341,0.162766,-0.190113,0.800057,0.644768,-0.066649,-0.34302,0.8231,0.66078,0.189143,-0.178503,0.787369,0.329246,-0.198662,-0.245347,0.809176,0.516432,0.050856,-0.241825,0.829222,0.530453,0.062784,-0.234313,1.387105,0.860711,0.28805,0.017871,1.11586,0.518855,0.053167,-0.189986,0.766507,0.707417,-0.175259,-0.183967,3.
1484,1.440554,1.19766,0.643364,0.391969,1.463715,0.994319,0.8935,0.39612,1.491221,1.229403,0.910444,0.611756,1.669547,1.204523,0.941256,0.441321,1.695595,1.214967,1.247195,0.441108,1.720804,1.404411,1.258268,0.604668,1.681645,1.255401,1.130788,0.491773,1.708774,1.262929,1.130733,0.7027,1.438068,1.058033,1.382048,0.288368,3.
1495,0.63208,0.192513,-0.377906,-0.507613,0.652577,0.033054,-0.366695,-0.712591,0.674628,0.223378,-0.111399,-0.125819,0.493309,0.066663,-0.558636,-0.773554,0.809176,0.472773,-0.068778,-0.346891,0.829222,0.661547,-0.056765,0.027868,0.135312,0.159041,-0.735275,-0.666654,0.522946,0.343779,-0.485617,-0.242497,0.542653,0.356801,0.064327,-0.236449,7.
1498,0.705578,0.498427,-0.137607,-0.190113,0.726317,0.688462,0.353416,0.02655,1.045807,0.879481,0.369468,0.032233,1.154943,0.591829,0.641278,-0.139706,0.956912,0.822041,0.649025,0.020842,1.200714,1.01113,0.660526,0.027868,1.681645,0.992274,0.408441,0.228494,1.708774,1.000315,0.412356,0.020058,1.438068,1.014206,0.423706,0.235886,3.
1499,-1.866841,-2.167396,0.282916,1.132801,-1.854576,-2.239028,0.593453,1.13526,-2.072094,-2.226075,0.609902,1.560067,-1.932681,-2.384115,0.281304,1.286452,-1.923949,-2.234051,0.050856,1.281641,-1.919822,-2.222517,0.062784,1.076595,-2.221005,-2.340659,0.107463,1.597543,-1.996938,-2.326133,0.352491,1.595385,-1.994357,-2.316649,0.363809,1.757854,2.
1506,-0.690878,-0.987442,-1.45925,-0.825112,-0.674739,-1.146681,-1.446863,-0.818182,-0.958558,-1.26379,-1.19335,-0.652659,-0.462384,-0.983671,-1.098597,-1.090478,-0.742057,-1.098931,-1.324934,-0.819691,-0.731046,-1.086371,-1.312023,-0.811113,-0.748307,-1.200445,-1.156644,-0.666654,-0.736996,-1.013061,-1.14413,-1.03016,-0.203527,-0.870357,-1.373187,-0.866229,5.
1509,-0.176394,0.848043,1.184036,0.391969,-0.158561,0.863238,0.8935,0.39612,-0.141965,0.70452,0.67001,0.190284,-0.462384,0.810648,0.881261,0.230039,-0.446584,0.603749,0.649025,0.230975,-0.433852,0.399359,0.660526,0.237614,-0.380132,0.641439,0.408441,0.228494,-0.366425,0.650162,0.71168,0.230101,-0.352763,0.093838,0.723188,0.235886,1.
1511,-1.27886,-1.774078,0.282916,0.921135,-1.707096,-2.37011,1.073527,2.666337,-1.923623,-2.444776,2.052504,3.614741,-0.756443,-1.552601,-0.558636,0.388501,-1.259135,-2.015759,0.649025,1.754441,-1.696927,-2.309913,1.497365,3.121611,-1.631926,-2.033678,0.348246,1.702855,-1.996938,-2.369901,0.891274,2.43556,-1.994357,-2.360476,1.202359,2.807487,2.
1521,0.705578,0.323619,-0.197682,-0.401779,0.136399,-0.360191,-0.366695,-0.184633,-0.141965,-0.651427,-0.351833,-0.178503,0.640339,-0.020865,-0.438644,-0.667912,0.661439,0.341798,-0.188412,-0.241825,0.680625,0.006078,-0.654507,-0.444059,0.429852,0.334459,-0.133319,-0.403375,1.041746,0.518855,0.352491,-0.189986,1.064978,0.707417,0.363809,-0.393894,7.
1522,-0.102897,-0.637825,-1.519325,-1.354278,-0.37978,-0.447579,-1.506872,-1.34614,-0.364672,-0.432726,-1.493892,-1.33755,-0.09481,-0.546032,-1.458571,-1.24894,-0.077243,-0.356737,-1.444568,-1.239957,-0.359554,-0.343506,-1.192475,-1.230603,-0.159228,-0.367211,-1.096448,-1.0879,-0.144082,-0.356526,-1.084265,-1.082671,-0.128909,-0.169124,-1.073705,-1.076155,7.
1539,-0.102897,1.241362,1.724709,0.868218,0.505098,1.256483,1.373574,0.871281,0.154978,1.273143,1.391311,0.717124,-0.168324,1.204523,1.121243,0.916707,0.144362,1.214967,1.426646,0.703775,0.160536,1.22962,1.437591,0.919286,-0.232863,1.123838,1.371571,0.913019,-0.218196,1.131622,1.370192,0.7027,-0.203527,1.145687,1.382048,0.708221,1.
1545,0.411587,-0.200805,-0.197682,-0.190113,0.431358,-0.01064,-0.186668,-0.184633,1.120043,0.70452,0.30936,0.032233,0.934398,0.548065,0.281304,-0.086885,0.956912,0.56009,0.290124,0.125908,0.977819,0.748942,0.301881,0.132741,1.018931,0.509876,0.107463,-0.192752,1.041746,0.693931,0.352491,0.020058,1.36345,0.707417,0.363809,0.025959,3.
1548,0.044099,-0.375613,-1.279026,-1.301361,-0.158561,-0.360191,-1.026798,-0.712591,-0.141965,-0.345245,-0.8327,-0.916079,0.19925,-0.283448,-1.038601,-0.773554,-0.077243,-0.444054,-1.265117,-1.134891,-0.359554,-0.430902,-1.491346,-0.915985,0.503487,-0.016376,-0.735275,-0.824621,-0.069968,-0.006373,-1.203994,-0.820117,-0.054291,0.006184,-0.953912,-0.656302,4.
1567,-0.176394,-0.506719,-1.519325,-1.513027,-0.158561,-0.491273,-1.326844,-1.504527,-0.141965,-0.476466,-1.313567,-1.495602,-0.241839,-0.370976,-1.578562,-1.24894,-0.22498,-0.356737,-1.384751,-1.239957,-0.210957,-0.343506,-1.371797,-1.230603,-0.159228,-0.104085,-1.036253,-0.982588,-0.144082,-0.268987,-1.0244,-0.97765,-0.42738,-0.256778,-1.433084,-1.181119,7.
1579,0.779075,0.498427,0.042617,-0.08428,1.095016,0.863238,0.533444,0.290528,1.416986,1.273143,0.850335,0.295652,1.081428,0.504301,0.041321,-0.192527,1.104649,0.691066,0.290124,0.020842,1.42361,1.054828,0.839849,0.237614,0.945296,0.553731,0.047268,-0.08744,0.967631,0.343779,0.292626,-0.242497,1.288832,0.751244,0.543498,0.130923,3.
1584,0.926071,0.367321,-0.137607,-0.348863,0.652577,0.207829,-0.366695,-0.34302,0.674628,0.223378,-0.111399,-0.336555,1.081428,0.460537,-0.07867,-0.192527,0.513703,0.079847,-0.547313,-0.557024,0.532028,0.486755,-0.295861,-0.339186,0.798026,0.685294,0.047268,-0.08744,0.522946,0.343779,-0.186293,-0.45254,0.542653,0.356801,-0.175259,-0.446376,4.
1598,0.705578,0.673235,0.342991,0.021553,0.431358,0.338911,-0.126658,-0.765386,-0.438908,-0.738907,-1.854543,-2.549281,0.640339,0.591829,0.341299,0.018756,0.661439,0.210823,-0.60713,-0.714624,-0.656748,-0.867881,-1.909765,-2.174457,1.092566,0.641439,0.408441,0.017871,0.522946,0.081165,-0.545481,-1.135182,-0.875088,-1.045665,-2.091944,-2.283234,3.
1601,-0.911371,-1.074846,-1.519325,-0.772195,-0.674739,-0.753436,-1.026798,-0.923774,-0.067729,-0.257765,-1.253459,-0.916079,-0.976988,-1.158726,-0.978606,-0.667912,-0.963662,-0.836981,-0.966032,-0.819691,-0.359554,-0.343506,-0.953378,-1.020858,-1.042846,-1.288154,-0.855666,-0.613998,-1.033453,-1.406983,-1.084265,-0.610073,-0.725852,-0.958011,-1.073705,-0.813747,5.
1602,-1.058367,-1.293356,-1.939848,-1.724694,-1.043438,-1.102987,-1.746909,-1.504527,-0.438908,-0.651427,-1.313567,-1.07413,-0.756443,-1.508837,-1.818545,-1.829967,-0.742057,-1.317224,-1.98292,-2.027957,-0.953942,-1.30486,-1.969539,-1.807403,-0.748307,-1.288154,-1.638209,-1.193211,-0.736996,-1.406983,-2.042102,-1.975357,-0.725852,-1.2648,-2.211737,-1.968344,5.
1614,0.485085,0.061407,-0.55813,-0.560529,0.505098,0.251523,-0.306686,-0.34302,0.526157,0.092157,-0.291724,-0.336555,0.125735,-0.020865,-0.978606,-0.826374,0.809176,0.167164,-0.487496,-0.451958,0.532028,0.355661,-0.176313,-0.444059,0.429852,-0.016376,-0.614884,-0.824621,0.152375,-0.181449,-0.605346,-0.610073,0.169563,0.181492,-0.594534,-0.603821,7.
1616,-1.866841,-2.167396,1.48441,2.826131,-1.854576,-2.151641,1.493592,2.824724,-1.849387,-2.138594,1.210986,2.66643,-1.859166,-2.296587,1.541213,2.976712,-1.628476,-2.146735,1.54628,2.752574,-1.845523,-2.266215,1.557139,2.387503,-1.926465,-2.384513,1.732744,2.598002,-1.700481,-2.282363,1.130733,2.225516,-1.695885,-2.141341,1.142463,2.020263,2.
1624,-1.205362,-0.200805,-0.197682,-0.666362,-1.190918,-0.185416,-0.186668,-0.079042,-0.958558,0.004676,-0.171507,-0.231187,-1.050503,-0.195921,-0.198662,-0.192527,-0.742057,-0.00747,-0.188412,-0.189291,0.160536,0.705245,0.301881,0.237614,-0.969212,-0.016376,-0.434297,-0.08744,-0.959339,-0.006373,0.053167,-0.242497,-0.725852,0.181492,-0.175259,-0.079004,1.
1629,-0.470385,1.110256,1.36426,0.709468,-0.2323,1.300177,1.67362,0.924077,-0.216201,1.141922,1.391311,0.92786,-0.168324,0.679357,0.881261,0.177218,-0.446584,1.083992,1.486463,0.808841,-0.433852,1.098526,1.497365,0.814413,-0.895577,0.202896,0.107463,-0.140096,-0.662882,0.387548,0.651815,0.020058,-0.42738,0.838898,0.663291,0.603258,1.
1643,0.411587,-0.025997,-0.377906,-0.613446,0.431358,-0.185416,0.05337,0.02655,-1.032794,-1.526231,0.30936,1.349331,0.05222,-0.195921,-1.158593,-0.879195,0.070493,-0.00747,-0.42768,-0.451958,0.383431,0.006078,0.062784,0.132741,0.135312,0.027478,-0.554688,-0.561342,0.152375,0.037396,-0.784941,-0.557562,0.468035,0.050011,-0.115362,-0.551339,4.
1657,-0.690878,-0.637825,-0.798429,-0.348863,-0.674739,-0.753436,-0.066649,0.02655,-0.364672,-0.607687,-0.051291,0.242968,-0.388869,-0.370976,-0.49864,-0.245347,0.144362,0.167164,0.050856,-0.084225,0.829222,0.705245,0.540978,0.29005,0.429852,0.685294,0.589028,0.017871,0.448832,1.044084,0.831409,0.492656,0.468035,0.882725,0.842981,0.708221,5.
1660,1.514052,1.110256,1.063887,0.339052,1.537455,1.125401,0.773481,0.343324,1.565457,1.141922,0.790227,0.348336,1.963606,1.248287,0.881261,0.388501,1.695595,1.083992,0.649025,0.388575,1.349311,1.098526,0.660526,0.394922,1.46074,1.211546,0.890006,0.228494,1.486431,1.000315,0.891274,0.230101,1.512686,1.014206,0.663291,0.235886,3.
1665,-1.57285,-2.167396,1.424335,2.667381,-1.559617,-2.020559,1.133537,2.243971,-1.552444,-1.876153,1.150877,1.560067,-1.712136,-2.165295,1.661204,2.448506,-1.48074,-2.234051,1.665914,2.647507,-1.696927,-2.222517,1.377816,2.439939,-1.705561,-2.25295,1.190984,2.75597,-1.700481,-2.238594,1.190598,2.540581,-1.695885,-2.141341,1.202359,2.335153,2.
1668,1.220062,0.542129,0.282916,-0.08428,1.242496,0.557381,0.533444,-0.079042,1.268514,0.923221,0.549793,-0.073135,0.713854,0.504301,-0.138666,-0.403809,1.03078,0.516432,-0.128595,-0.189291,1.052117,0.530453,0.361655,0.027868,0.650756,0.378313,-0.133319,-0.350719,0.671174,0.387548,0.113031,-0.347519,0.691889,0.400628,-0.115362,-0.341412,3.
1670,0.411587,-0.288209,-0.798429,-0.772195,0.136399,-0.447579,-1.206825,-1.187752,-0.141965,-0.738907,-1.433784,-1.179498,-0.168324,-0.195921,-0.858614,-0.932016,-0.151111,-0.356737,-1.265117,-1.082358,-0.136658,-0.343506,-1.252249,-0.915985,0.208947,0.24675,-0.313906,-0.192752,0.226489,0.081165,-0.545481,-0.347519,0.244181,-0.08147,-0.774223,-0.551339,4.
1684,-0.176394,-0.463017,-1.45925,-1.195528,-0.158561,-0.447579,-1.206825,-1.34614,-0.141965,-0.432726,-1.614109,-1.179498,-0.168324,-0.546032,-1.038601,-1.090478,-0.446584,-0.356737,-1.025849,-1.082358,-0.433852,-0.343506,-1.252249,-1.073294,-0.085593,-0.279503,-1.277035,-1.140555,-0.069968,-0.268987,-1.263859,-0.925139,-0.352763,-0.256778,-1.49298,-0.91871,7.
1700,-1.719846,-2.342205,1.184036,2.561548,-1.707096,-2.239028,0.8935,2.349562,-1.997859,-2.138594,1.210986,2.771798,-1.638621,-2.034003,1.181239,2.659789,-1.185267,-1.753808,0.888293,1.912041,-1.176837,-1.173766,0.122558,0.761977,-0.674672,-0.630338,0.167659,0.228494,-0.069968,-0.444064,-1.263859,-0.925139,-0.352763,-0.432086,-1.49298,-1.496009,2.
1701,0.117596,1.19766,1.424335,0.709468,0.136399,1.212789,1.433583,0.924077,0.154978,1.229403,1.150877,0.92786,-0.241839,1.116996,1.361226,0.705425,-0.22498,1.12765,1.366829,0.703775,-0.210957,1.317016,1.377816,0.70954,-0.159228,0.860711,1.491962,0.597084,-0.144082,1.087853,1.489922,0.597678,-0.128909,1.277169,1.501841,0.813184,1.
1710,1.514052,1.722084,1.664634,1.079884,1.537455,1.518646,1.373574,0.712894,1.565457,1.141922,1.090769,0.348336,1.669547,1.685926,1.841192,1.18081,1.991068,1.476918,1.187378,0.598708,1.720804,1.273318,1.198494,0.394922,2.049819,1.825508,1.491962,0.965674,1.782888,1.613081,1.489922,0.597678,1.811158,1.40865,1.202359,0.603258,3.
1720,-0.176394,-0.025997,-0.197682,-0.190113,-0.748479,-0.491273,-0.84677,-0.606999,-1.032794,-0.651427,-0.8327,-0.389239,0.05222,0.548065,0.281304,0.33568,-0.446584,-0.182104,-0.666947,-0.241825,-0.953942,-0.867881,-0.893604,-0.653804,-0.748307,-0.45492,-0.133319,-0.192752,-0.736996,-0.444064,-0.365887,-0.40003,-0.42738,-0.432086,-0.354948,-0.393894,1.
1724,1.661048,1.459872,1.184036,0.815302,1.979894,1.256483,1.193546,0.607303,1.713929,1.098182,0.910444,0.40102,1.743062,1.379579,1.481217,0.758245,1.769463,1.389601,1.187378,0.598708,2.092296,1.22962,1.198494,0.604668,1.387105,1.211546,0.950202,0.439117,1.708774,1.21916,0.951139,0.440145,1.438068,1.233342,0.723188,0.235886,3.
1748,0.117596,1.022851,1.424335,0.709468,0.136399,0.863238,1.133537,0.712894,-0.141965,0.879481,1.150877,0.506388,0.05222,1.292051,1.361226,0.705425,0.070493,1.12765,1.366829,0.913908,-0.210957,1.317016,1.078945,0.919286,0.429852,1.255401,1.491962,0.965674,0.152375,1.262929,1.489922,0.965254,0.169563,1.277169,1.86122,0.970629,1.
1772,1.293559,0.848043,0.643364,0.180303,1.316235,0.863238,0.653462,0.184937,1.34275,0.879481,0.369468,0.190284,1.154943,0.985704,0.641278,0.388501,1.47399,0.996675,0.888293,0.388575,1.497908,1.01113,0.660526,0.394922,1.092566,0.816857,0.167659,0.228494,1.412317,1.000315,0.71168,0.230101,1.438068,1.014206,0.723188,0.235886,3.
1781,0.926071,0.367321,0.102692,-0.348863,0.652577,0.382605,0.353416,-0.131838,0.971571,0.61704,0.369468,0.242968,0.787369,0.635593,0.701274,0.018756,0.809176,0.647407,0.409758,0.020842,1.126416,0.661547,0.7203,0.237614,1.092566,0.860711,0.528832,0.28115,0.819403,0.869008,0.532085,0.12508,0.841124,0.707417,0.543498,0.130923,3.
1783,2.175531,1.503574,1.664634,0.921135,2.201113,1.518646,1.073527,0.712894,1.936636,1.316883,0.790227,0.506388,1.963606,1.248287,0.881261,0.388501,1.326253,0.8657,0.349941,0.178442,1.720804,1.098526,0.899623,0.394922,0.061677,0.027478,-0.855666,-0.929932,1.189974,0.825239,0.352491,0.020058,2.109629,1.40865,1.501841,0.970629,3.
1786,-0.102897,-0.288209,-1.519325,-1.354278,-0.37978,-0.447579,-1.026798,-1.134957,-0.364672,-0.432726,-1.253459,-1.33755,-0.388869,-0.370976,-1.458571,-1.618684,-0.372716,-0.662347,-1.444568,-1.397557,-0.359554,-0.649391,-1.670668,-1.387912,0.135312,-0.367211,-1.337231,-1.509145,-0.144082,-0.487833,-1.503318,-1.502759,-0.128909,-0.344432,-1.732566,-1.496009,7.
1787,-1.058367,-0.200805,-0.618205,-0.190113,-1.043438,-0.185416,-0.186668,-0.184633,-0.735851,0.004676,-0.171507,-0.178503,-0.976988,-0.195921,-0.678627,-0.245347,-0.963662,-0.00747,-0.42768,-0.084225,-0.953942,0.006078,0.062784,-0.234313,-0.748307,0.027478,-0.133319,0.017871,-0.959339,0.212472,-0.126428,0.020058,-1.248178,0.050011,-0.115362,0.025959,1.
1801,1.073066,0.673235,0.282916,-0.08428,1.095016,0.688462,0.533444,0.132141,1.120043,1.054442,0.850335,0.1376,1.375487,1.029468,0.581282,0.018756,1.400122,1.040333,0.589209,0.230975,1.42361,1.054828,0.839849,0.237614,1.239836,0.904566,0.528832,0.333806,1.264088,1.131622,0.771544,0.335123,1.587304,1.320996,1.382048,0.498294,4.
