task,budget,policy,seed,best_recipe,normalized_loss,reference_recipe,reference_loss,headroom,charged_process_seconds
cancer,8,uniform_random,8,kernel-2,0.0750308515014399,kernel-0,0.0680378445084328,0.006993006993007103,17.770070699974895
cancer,8,uniform_random,9,linear-0,0.0820238584944468,kernel-0,0.0680378445084328,0.013986013986013998,16.838069200020982
cancer,8,uniform_random,10,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,17.202233699994395
cancer,8,uniform_random,11,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,18.84320089998073
cancer,8,uniform_random,12,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,17.799647500010906
cancer,8,uniform_random,13,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,18.422656000009738
cancer,8,uniform_random,14,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,17.442503400001442
cancer,8,uniform_random,15,neighbors-1,0.0845742492801315,kernel-0,0.0680378445084328,0.01653640477169871,18.048783700010972
cancer,8,uniform_random,16,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,16.784492799983127
cancer,8,uniform_random,17,kernel-2,0.0750308515014399,kernel-0,0.0680378445084328,0.006993006993007103,18.541508500027703
cancer,8,uniform_random,18,extra-2,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,16.280480199988233
cancer,8,uniform_random,19,extra-2,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,16.781924600014463
cancer,8,uniform_random,20,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,17.90674999996554
cancer,8,uniform_random,21,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,18.06013079994591
cancer,8,uniform_random,22,forest-4,0.0915672562731386,kernel-0,0.0680378445084328,0.0235294117647058,16.44624889997067
cancer,8,uniform_random,23,boost-7,0.0867955573837928,kernel-0,0.0680378445084328,0.018757712875360003,16.964179000002332
cancer,8,uniform_random,24,kernel-1,0.0680378445084328,kernel-0,0.0680378445084328,0.0,17.28533910002443
cancer,8,uniform_random,25,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,17.06514699998661
cancer,8,uniform_random,26,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,16.939190699951723
cancer,8,uniform_random,27,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,17.137827300000936
cancer,8,uniform_random,28,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,17.305919600039488
cancer,8,uniform_random,29,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,16.79749769999762
cancer,8,uniform_random,30,extra-0,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,16.972126799984835
cancer,8,uniform_random,31,linear-0,0.0820238584944468,kernel-0,0.0680378445084328,0.013986013986013998,16.580199899995932
cancer,16,fixed_diverse,0,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,38.54144259993336
cancer,16,uniform_random,0,extra-2,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,35.63755149996723
cancer,16,uniform_random,1,kernel-1,0.0680378445084328,kernel-0,0.0680378445084328,0.0,33.26771609997377
cancer,16,uniform_random,2,kernel-1,0.0680378445084328,kernel-0,0.0680378445084328,0.0,36.52486969999154
cancer,16,uniform_random,3,kernel-1,0.0680378445084328,kernel-0,0.0680378445084328,0.0,36.97428939997917
cancer,16,uniform_random,4,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,33.56166779997875
cancer,16,uniform_random,5,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,36.031324400013546
cancer,16,uniform_random,6,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,34.41329670001869
cancer,16,uniform_random,7,kernel-1,0.0680378445084328,kernel-0,0.0680378445084328,0.0,33.635203600046225
cancer,16,uniform_random,8,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,36.69065029991907
cancer,16,uniform_random,9,linear-0,0.0820238584944468,kernel-0,0.0680378445084328,0.013986013986013998,34.585374000045704
cancer,16,uniform_random,10,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,34.17190570003004
cancer,16,uniform_random,11,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,35.60341359997983
cancer,16,uniform_random,12,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,35.524807600013446
cancer,16,uniform_random,13,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,35.51807000002009
cancer,16,uniform_random,14,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,36.48762789997272
cancer,16,uniform_random,15,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,35.44625450001331
cancer,16,uniform_random,16,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,34.662938099965686
cancer,16,uniform_random,17,kernel-2,0.0750308515014399,kernel-0,0.0680378445084328,0.006993006993007103,34.550381200009724
cancer,16,uniform_random,18,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,33.18937019992154
cancer,16,uniform_random,19,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,34.9240130999824
cancer,16,uniform_random,20,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,36.18395379994763
cancer,16,uniform_random,21,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,36.74831909997738
cancer,16,uniform_random,22,kernel-2,0.0750308515014399,kernel-0,0.0680378445084328,0.006993006993007103,32.70578549997299
cancer,16,uniform_random,23,extra-2,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,35.106281700049294
cancer,16,uniform_random,24,kernel-1,0.0680378445084328,kernel-0,0.0680378445084328,0.0,34.39801020003506
cancer,16,uniform_random,25,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,35.36530579996179
cancer,16,uniform_random,26,kernel-0,0.0680378445084328,kernel-0,0.0680378445084328,0.0,35.33665069993003
cancer,16,uniform_random,27,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,35.01550320000388
cancer,16,uniform_random,28,kernel-4,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,33.99147790001007
cancer,16,uniform_random,29,linear-3,0.0680378445084328,kernel-0,0.0680378445084328,0.0,34.27752789997612
cancer,16,uniform_random,30,extra-0,0.0798025503907857,kernel-0,0.0680378445084328,0.0117647058823529,33.37667820006027
cancer,16,uniform_random,31,kernel-1,0.0680378445084328,kernel-0,0.0680378445084328,0.0,34.86300219994155
digits,4,fixed_diverse,0,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,9.89960529995733
digits,4,uniform_random,0,neighbors-0,0.0373933691783714,extra-7,0.0200883042207244,0.017305064957647,7.763104200013913
digits,4,uniform_random,1,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,9.240541000035591
digits,4,uniform_random,2,boost-1,0.0385240752820662,extra-7,0.0200883042207244,0.018435771061341803,8.73329209999065
digits,4,uniform_random,3,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,7.659361500031082
digits,4,uniform_random,4,kernel-5,0.0279130558762689,extra-7,0.0200883042207244,0.007824751655544502,7.541943599964726
digits,4,uniform_random,5,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,8.04311269999016
digits,4,uniform_random,6,kernel-6,0.0263257542889674,extra-7,0.0200883042207244,0.006237450068243,7.249096099985763
digits,4,uniform_random,7,boost-6,0.0355016706019986,extra-7,0.0200883042207244,0.015413366381274204,8.985189399973024
digits,4,uniform_random,8,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,7.564565499982564
digits,4,uniform_random,9,kernel-6,0.0263257542889674,extra-7,0.0200883042207244,0.006237450068243,7.912546899984591
digits,4,uniform_random,10,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,7.7708496999694034
digits,4,uniform_random,11,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,7.6114560999849346
digits,4,uniform_random,12,kernel-4,0.0278919160149466,extra-7,0.0200883042207244,0.0078036117942222,7.952646999998251
digits,4,uniform_random,13,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,7.618016799970064
digits,4,uniform_random,14,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,8.2077636999893
digits,4,uniform_random,15,neighbors-1,0.032675556127225,extra-7,0.0200883042207244,0.012587251906500604,8.04667750003864
digits,4,uniform_random,16,kernel-4,0.0278919160149466,extra-7,0.0200883042207244,0.0078036117942222,8.627042300009634
digits,4,uniform_random,17,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,9.818038399971556
digits,4,uniform_random,18,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,8.882644899975276
digits,4,uniform_random,19,boost-1,0.0385240752820662,extra-7,0.0200883042207244,0.018435771061341803,8.433605099999113
digits,4,uniform_random,20,extra-0,0.0263058309267067,extra-7,0.0200883042207244,0.006217526705982301,8.486182000022382
digits,4,uniform_random,21,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,8.574028500006534
digits,4,uniform_random,22,neighbors-4,0.0389806707656729,extra-7,0.0200883042207244,0.018892366544948504,7.578153699985705
digits,4,uniform_random,23,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,8.731018899939954
digits,4,uniform_random,24,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,7.549545300018508
digits,4,uniform_random,25,kernel-4,0.0278919160149466,extra-7,0.0200883042207244,0.0078036117942222,7.9061600000131875
digits,4,uniform_random,26,boost-1,0.0385240752820662,extra-7,0.0200883042207244,0.018435771061341803,8.700698000000557
digits,4,uniform_random,27,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,8.647978399996646
digits,4,uniform_random,28,kernel-4,0.0278919160149466,extra-7,0.0200883042207244,0.0078036117942222,8.20115119998809
digits,4,uniform_random,29,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,7.5596229000075255
digits,4,uniform_random,30,boost-1,0.0385240752820662,extra-7,0.0200883042207244,0.018435771061341803,8.598191499972017
digits,4,uniform_random,31,boost-6,0.0355016706019986,extra-7,0.0200883042207244,0.015413366381274204,8.480392800003756
digits,8,fixed_diverse,0,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,17.687633299967274
digits,8,uniform_random,0,neighbors-1,0.032675556127225,extra-7,0.0200883042207244,0.012587251906500604,17.47308310001972
digits,8,uniform_random,1,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,16.503943400050048
digits,8,uniform_random,2,boost-2,0.0370020052668456,extra-7,0.0200883042207244,0.0169137010461212,16.70709790001274
digits,8,uniform_random,3,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,16.48998940002639
digits,8,uniform_random,4,kernel-5,0.0279130558762689,extra-7,0.0200883042207244,0.007824751655544502,15.900853599945549
digits,8,uniform_random,5,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,15.190761799982283
digits,8,uniform_random,6,kernel-6,0.0263257542889674,extra-7,0.0200883042207244,0.006237450068243,14.934689999994589
digits,8,uniform_random,7,boost-6,0.0355016706019986,extra-7,0.0200883042207244,0.015413366381274204,16.35606829993776
digits,8,uniform_random,8,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,17.33124219995807
digits,8,uniform_random,9,kernel-6,0.0263257542889674,extra-7,0.0200883042207244,0.006237450068243,15.656796999945072
digits,8,uniform_random,10,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,16.208933299960336
digits,8,uniform_random,11,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,17.20811470001354
digits,8,uniform_random,12,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,17.31549909999012
digits,8,uniform_random,13,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,14.853348199947504
digits,8,uniform_random,14,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,16.817924599919934
digits,8,uniform_random,15,kernel-6,0.0263257542889674,extra-7,0.0200883042207244,0.006237450068243,16.03373190003913
digits,8,uniform_random,16,kernel-4,0.0278919160149466,extra-7,0.0200883042207244,0.0078036117942222,16.39123539996217
digits,8,uniform_random,17,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,17.779603099945234
digits,8,uniform_random,18,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,17.997959699947387
digits,8,uniform_random,19,neighbors-2,0.0358296404505163,extra-7,0.0200883042207244,0.015741336229791902,16.279919699998572
digits,8,uniform_random,20,extra-0,0.0263058309267067,extra-7,0.0200883042207244,0.006217526705982301,17.2539179000305
digits,8,uniform_random,21,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,17.825486199988518
digits,8,uniform_random,22,boost-6,0.0355016706019986,extra-7,0.0200883042207244,0.015413366381274204,17.587252800003625
digits,8,uniform_random,23,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,16.55989429994952
digits,8,uniform_random,24,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,15.026086800033227
digits,8,uniform_random,25,kernel-4,0.0278919160149466,extra-7,0.0200883042207244,0.0078036117942222,16.579102200019406
digits,8,uniform_random,26,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,16.055541399982758
digits,8,uniform_random,27,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,16.94325929999468
digits,8,uniform_random,28,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,17.89343619995634
digits,8,uniform_random,29,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,17.26343450002605
digits,8,uniform_random,30,extra-0,0.0263058309267067,extra-7,0.0200883042207244,0.006217526705982301,17.153650199936237
digits,8,uniform_random,31,boost-6,0.0355016706019986,extra-7,0.0200883042207244,0.015413366381274204,17.189588300010655
digits,16,fixed_diverse,0,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,34.23233539998182
digits,16,uniform_random,0,neighbors-1,0.032675556127225,extra-7,0.0200883042207244,0.012587251906500604,33.80826960003469
digits,16,uniform_random,1,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,32.552964600065025
digits,16,uniform_random,2,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,32.745834000001196
digits,16,uniform_random,3,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,33.34134660003474
digits,16,uniform_random,4,kernel-4,0.0278919160149466,extra-7,0.0200883042207244,0.0078036117942222,32.06215799995698
digits,16,uniform_random,5,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,31.326071099902038
digits,16,uniform_random,6,kernel-6,0.0263257542889674,extra-7,0.0200883042207244,0.006237450068243,31.225181499990867
digits,16,uniform_random,7,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,31.785713299905183
digits,16,uniform_random,8,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,33.40424369997345
digits,16,uniform_random,9,kernel-6,0.0263257542889674,extra-7,0.0200883042207244,0.006237450068243,32.909330099995714
digits,16,uniform_random,10,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,32.23115889992914
digits,16,uniform_random,11,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,32.903136400011135
digits,16,uniform_random,12,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,34.066291999974055
digits,16,uniform_random,13,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,30.814495299971895
digits,16,uniform_random,14,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,34.38555799986352
digits,16,uniform_random,15,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,31.169422200066037
digits,16,uniform_random,16,extra-0,0.0263058309267067,extra-7,0.0200883042207244,0.006217526705982301,34.068654699920444
digits,16,uniform_random,17,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,35.14869469997939
digits,16,uniform_random,18,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,33.689113799948245
digits,16,uniform_random,19,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,33.46632989993668
digits,16,uniform_random,20,kernel-0,0.0248036842737467,extra-7,0.0200883042207244,0.0047153800530223,34.00085109996144
digits,16,uniform_random,21,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,33.41265469993232
digits,16,uniform_random,22,kernel-2,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,32.731912699964596
digits,16,uniform_random,23,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,32.850932000001194
digits,16,uniform_random,24,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,31.904733300034422
digits,16,uniform_random,25,extra-0,0.0263058309267067,extra-7,0.0200883042207244,0.006217526705982301,32.247159100021236
digits,16,uniform_random,26,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,32.332030399964424
digits,16,uniform_random,27,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,32.767753699969035
digits,16,uniform_random,28,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,35.506694900017465
digits,16,uniform_random,29,extra-7,0.0200883042207244,extra-7,0.0200883042207244,0.0,35.09349199995631
digits,16,uniform_random,30,extra-0,0.0263058309267067,extra-7,0.0200883042207244,0.006217526705982301,32.7072376999422
digits,16,uniform_random,31,kernel-1,0.0232163826864449,extra-7,0.0200883042207244,0.0031280784657205032,33.46593320000102
friedman,4,fixed_diverse,0,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,9.3245745000022
friedman,4,uniform_random,0,forest-2,0.3971096725886244,boost-2,0.2666664389529791,0.1304432336356453,8.529132999974536
friedman,4,uniform_random,1,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,8.790317499981029
friedman,4,uniform_random,2,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,8.836047599994345
friedman,4,uniform_random,3,kernel-1,0.3763874442257198,boost-2,0.2666664389529791,0.1097210052727407,8.32190899993293
friedman,4,uniform_random,4,kernel-5,0.3416085282807209,boost-2,0.2666664389529791,0.07494208932774182,8.302596299967263
friedman,4,uniform_random,5,extra-2,0.4042257749461366,boost-2,0.2666664389529791,0.1375593359931575,8.280456900043646
friedman,4,uniform_random,6,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,8.84976749998168
friedman,4,uniform_random,7,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,7.642547300027218
friedman,4,uniform_random,8,kernel-2,0.3763874442257198,boost-2,0.2666664389529791,0.1097210052727407,7.724663099972531
friedman,4,uniform_random,9,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,9.100859600031981
friedman,4,uniform_random,10,forest-1,0.3852235079372687,boost-2,0.2666664389529791,0.11855706898428964,9.002353300020332
friedman,4,uniform_random,11,kernel-2,0.3763874442257198,boost-2,0.2666664389529791,0.1097210052727407,8.17111109997495
friedman,4,uniform_random,12,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,8.246206200012239
friedman,4,uniform_random,13,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,8.899520900013158
friedman,4,uniform_random,14,forest-2,0.3971096725886244,boost-2,0.2666664389529791,0.1304432336356453,9.323252400034107
friedman,4,uniform_random,15,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,7.785179699974833
friedman,4,uniform_random,16,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,8.032675999973435
friedman,4,uniform_random,17,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,9.20407699997304
friedman,4,uniform_random,18,boost-7,0.2803212759348567,boost-2,0.2666664389529791,0.013654836981877583,8.830317200045101
friedman,4,uniform_random,19,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,8.029724100022577
friedman,4,uniform_random,20,boost-4,0.3442410414815143,boost-2,0.2666664389529791,0.07757460252853521,8.052943199960282
friedman,4,uniform_random,21,boost-4,0.3442410414815143,boost-2,0.2666664389529791,0.07757460252853521,8.413957600016147
friedman,4,uniform_random,22,forest-3,0.3908845663190103,boost-2,0.2666664389529791,0.12421812736603122,8.112474699970335
friedman,4,uniform_random,23,boost-7,0.2803212759348567,boost-2,0.2666664389529791,0.013654836981877583,8.076596800005063
friedman,4,uniform_random,24,kernel-1,0.3763874442257198,boost-2,0.2666664389529791,0.1097210052727407,8.335693699977128
friedman,4,uniform_random,25,forest-0,0.3832107750278956,boost-2,0.2666664389529791,0.11654433607491649,8.889946700015571
friedman,4,uniform_random,26,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,8.199097800039453
friedman,4,uniform_random,27,boost-4,0.3442410414815143,boost-2,0.2666664389529791,0.07757460252853521,7.903319300006842
friedman,4,uniform_random,28,boost-3,0.2835111820854216,boost-2,0.2666664389529791,0.016844743132442497,8.070946499996353
friedman,4,uniform_random,29,forest-7,0.4181839200634278,boost-2,0.2666664389529791,0.15151748111044872,8.020238700002665
friedman,4,uniform_random,30,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,7.906478200020501
friedman,4,uniform_random,31,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,9.802846100006718
friedman,8,fixed_diverse,0,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,18.563490999978967
friedman,8,uniform_random,0,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,17.50918969992199
friedman,8,uniform_random,1,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,17.092820299993036
friedman,8,uniform_random,2,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,16.847387099987827
friedman,8,uniform_random,3,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,18.039717999927234
friedman,8,uniform_random,4,boost-7,0.2803212759348567,boost-2,0.2666664389529791,0.013654836981877583,16.758139299956383
friedman,8,uniform_random,5,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,16.843703899998218
friedman,8,uniform_random,6,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,16.702807900001062
friedman,8,uniform_random,7,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,14.997094700025627
friedman,8,uniform_random,8,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,17.15154639998218
friedman,8,uniform_random,9,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,18.021004200069
friedman,8,uniform_random,10,boost-7,0.2803212759348567,boost-2,0.2666664389529791,0.013654836981877583,16.877928200003225
friedman,8,uniform_random,11,boost-5,0.3286570368588539,boost-2,0.2666664389529791,0.0619905979058748,16.24434919995838
friedman,8,uniform_random,12,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,16.088519100041594
friedman,8,uniform_random,13,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,16.566081399971154
friedman,8,uniform_random,14,boost-7,0.2803212759348567,boost-2,0.2666664389529791,0.013654836981877583,17.63419210005668
friedman,8,uniform_random,15,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,17.308309099957114
friedman,8,uniform_random,16,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,16.03900269998121
friedman,8,uniform_random,17,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,18.07802559994161
friedman,8,uniform_random,18,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,17.25564910005778
friedman,8,uniform_random,19,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,16.618771499983268
friedman,8,uniform_random,20,boost-3,0.2835111820854216,boost-2,0.2666664389529791,0.016844743132442497,16.51459529993008
friedman,8,uniform_random,21,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,16.66139550000662
friedman,8,uniform_random,22,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,17.11478769997484
friedman,8,uniform_random,23,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,16.449124699953245
friedman,8,uniform_random,24,kernel-1,0.3763874442257198,boost-2,0.2666664389529791,0.1097210052727407,16.05993899994064
friedman,8,uniform_random,25,boost-4,0.3442410414815143,boost-2,0.2666664389529791,0.07757460252853521,17.75958669994725
friedman,8,uniform_random,26,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,16.40558510000119
friedman,8,uniform_random,27,boost-5,0.3286570368588539,boost-2,0.2666664389529791,0.0619905979058748,15.875535099970875
friedman,8,uniform_random,28,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,16.96601250002277
friedman,8,uniform_random,29,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,15.965904000011506
friedman,8,uniform_random,30,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,16.822018500010017
friedman,8,uniform_random,31,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,17.384615799965104
friedman,16,fixed_diverse,0,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,34.552775499934796
friedman,16,uniform_random,0,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,34.31530229988857
friedman,16,uniform_random,1,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,34.23716920000152
friedman,16,uniform_random,2,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,32.49310319995857
friedman,16,uniform_random,3,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,33.81494109990308
friedman,16,uniform_random,4,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,33.86017379994155
friedman,16,uniform_random,5,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,32.54342659996473
friedman,16,uniform_random,6,boost-5,0.3286570368588539,boost-2,0.2666664389529791,0.0619905979058748,33.056649700010894
friedman,16,uniform_random,7,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,32.57491120003397
friedman,16,uniform_random,8,boost-1,0.2684492954610588,boost-2,0.2666664389529791,0.0017828565080796888,33.837469899939606
friedman,16,uniform_random,9,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,36.20377990003908
friedman,16,uniform_random,10,boost-7,0.2803212759348567,boost-2,0.2666664389529791,0.013654836981877583,33.318390500033274
friedman,16,uniform_random,11,boost-5,0.3286570368588539,boost-2,0.2666664389529791,0.0619905979058748,35.052733799937414
friedman,16,uniform_random,12,boost-6,0.2743432314008519,boost-2,0.2666664389529791,0.007676792447872782,34.31889850005973
friedman,16,uniform_random,13,kernel-6,0.3395500912442411,boost-2,0.2666664389529791,0.07288365229126204,32.44302189993323
friedman,16,uniform_random,14,boost-0,0.2743501166023313,boost-2,0.2666664389529791,0.007683677649352183,34.21612590004224
friedman,16,uniform_random,15,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,34.192248399951495
friedman,16,uniform_random,16,boost-2,0.2666664389529791,boost-2,0.2666664389529791,0.0,35.47402279995731
