row_id,process.b1.capacity,process.b2.capacity,process.b3.capacity,process.b4.capacity,property.price,property.product,property.winner,verification.time
717,1.0,1.0,2.0,0.0,74.0,3,0,467.5625
718,1.0,1.0,2.0,0.0,74.0,6,0,1352.95833333333
719,1.0,1.0,2.0,0.0,75.0,2,0,31956.75
720,1.0,1.0,2.0,0.0,75.0,3,0,442.375
721,1.0,1.0,2.0,0.0,75.0,6,0,1573.5625
722,1.0,1.0,2.0,0.0,76.0,2,0,20463.4375
725,1.0,1.0,2.0,0.0,77.0,2,0,25185.4791666667
728,1.0,1.0,2.0,0.0,78.0,2,0,23841.1458333333
729,1.0,1.0,2.0,0.0,78.0,3,0,478.083333333333
730,1.0,1.0,2.0,0.0,78.0,6,0,1217.3125
731,1.0,1.0,2.0,0.0,79.0,2,0,28590.2083333333
733,1.0,1.0,2.0,0.0,79.0,6,0,1407.33333333333
734,1.0,1.0,2.0,0.0,80.0,2,0,5465.27083333333
738,1.0,1.0,2.0,0.0,80.0,3,0,92.3333333333333
739,1.0,1.0,2.0,0.0,80.0,3,1,91.3541666666667
740,1.0,1.0,2.0,0.0,80.0,3,2,477.708333333333
741,1.0,1.0,2.0,0.0,80.0,3,3,470.416666666667
742,1.0,1.0,2.0,0.0,80.0,6,0,333.020833333333
743,1.0,1.0,2.0,0.0,80.0,6,1,335.9375
744,1.0,1.0,2.0,0.0,80.0,6,2,1394.58333333333
745,1.0,1.0,2.0,0.0,80.0,6,3,1434.625
747,1.0,1.0,2.0,1.0,59.0,6,0,4476.41666666667
749,1.0,1.0,2.0,1.0,60.0,6,0,3407.33333333333
750,1.0,1.0,2.0,1.0,61.0,2,0,31292.3888888889
752,1.0,1.0,2.0,1.0,62.0,2,0,30704.2222222222
753,1.0,1.0,2.0,1.0,62.0,6,0,3418.72222222222
754,1.0,1.0,2.0,1.0,63.0,2,0,32320.6666666667
755,1.0,1.0,2.0,1.0,63.0,6,0,3304.41666666667
757,1.0,1.0,2.0,1.0,64.0,6,0,3243.83333333333
758,1.0,1.0,2.0,1.0,65.0,2,0,31143.4722222222
759,1.0,1.0,2.0,1.0,65.0,6,0,3505.77777777778
760,1.0,1.0,2.0,1.0,66.0,2,0,30776.7222222222
762,1.0,1.0,2.0,1.0,67.0,2,0,35298.8055555556
763,1.0,1.0,2.0,1.0,67.0,6,0,3996.94444444444
765,1.0,1.0,2.0,1.0,68.0,6,0,3008.13888888889
769,1.0,1.0,2.0,1.0,69.0,6,0,3094.97222222222
771,1.0,1.0,2.0,1.0,70.0,3,0,1557.05555555556
773,1.0,1.0,2.0,1.0,70.0,6,0,3136.41666666667
775,1.0,1.0,2.0,1.0,71.0,3,0,1522.94444444444
778,1.0,1.0,2.0,1.0,72.0,2,0,29333.25
779,1.0,1.0,2.0,1.0,72.0,3,0,1521.55555555556
780,1.0,1.0,2.0,1.0,72.0,5,0,8841.11111111111
781,1.0,1.0,2.0,1.0,72.0,6,0,3397.22222222222
784,1.0,1.0,2.0,1.0,73.0,5,0,8684.02777777778
785,1.0,1.0,2.0,1.0,73.0,6,0,3898.38888888889
786,1.0,1.0,2.0,1.0,74.0,2,0,32808.0833333333
787,1.0,1.0,2.0,1.0,74.0,3,0,1506.94444444444
789,1.0,1.0,2.0,1.0,74.0,6,0,3705.80555555556
790,1.0,1.0,2.0,1.0,75.0,2,0,37421.1666666667
793,1.0,1.0,2.0,1.0,75.0,6,0,4176.80555555556
795,1.0,1.0,2.0,1.0,76.0,3,0,1537.05555555556
796,1.0,1.0,2.0,1.0,76.0,5,0,8792.97222222222
798,1.0,1.0,2.0,1.0,77.0,2,0,29798.0277777778
799,1.0,1.0,2.0,1.0,77.0,3,0,1323.61111111111
800,1.0,1.0,2.0,1.0,77.0,5,0,8758.44444444445
801,1.0,1.0,2.0,1.0,77.0,6,0,3379.25
803,1.0,1.0,2.0,1.0,78.0,3,0,1529.77777777778
804,1.0,1.0,2.0,1.0,78.0,5,0,8900.58333333333
805,1.0,1.0,2.0,1.0,78.0,6,0,3321.63888888889
807,1.0,1.0,2.0,1.0,79.0,3,0,1461.91666666667
808,1.0,1.0,2.0,1.0,79.0,5,0,8895.41666666667
809,1.0,1.0,2.0,1.0,79.0,6,0,3782.83333333333
812,1.0,1.0,2.0,1.0,80.0,2,2,33476.1388888889
814,1.0,1.0,2.0,1.0,80.0,2,4,31005.8611111111
815,1.0,1.0,2.0,1.0,80.0,3,0,115.944444444444
816,1.0,1.0,2.0,1.0,80.0,3,1,115.666666666667
817,1.0,1.0,2.0,1.0,80.0,3,2,1461.94444444444
819,1.0,1.0,2.0,1.0,80.0,3,4,1556.55555555556
820,1.0,1.0,2.0,1.0,80.0,5,0,8744.08333333333
821,1.0,1.0,2.0,1.0,80.0,6,0,843.194444444444
822,1.0,1.0,2.0,1.0,80.0,6,1,882.888888888889
823,1.0,1.0,2.0,1.0,80.0,6,2,3754.13888888889
825,1.0,1.0,2.0,1.0,80.0,6,4,3535.5
826,1.0,1.0,2.0,1.0,81.0,5,0,8469.61111111111
827,1.0,1.0,2.0,1.0,82.0,5,0,8772.41666666667
829,1.0,1.0,2.0,1.0,84.0,5,0,8788.91666666667
830,1.0,1.0,2.0,1.0,85.0,5,0,8452.83333333333
833,1.0,1.0,2.0,1.0,88.0,5,0,8761.16666666667
834,1.0,1.0,2.0,1.0,89.0,5,0,8645.38888888889
835,1.0,1.0,2.0,1.0,90.0,5,0,81.8888888888889
839,1.0,1.0,2.0,1.0,90.0,5,4,84.7222222222222
840,1.0,2.0,2.0,0.0,59.0,1,0,15105.9166666667
841,1.0,2.0,2.0,0.0,59.0,2,0,35231.4333333333
842,1.0,2.0,2.0,0.0,59.0,4,0,951.833333333333
843,1.0,2.0,2.0,0.0,59.0,6,0,1703.1
844,1.0,2.0,2.0,0.0,60.0,1,0,10599.2777777778
846,1.0,2.0,2.0,0.0,60.0,4,0,882.333333333333
847,1.0,2.0,2.0,0.0,60.0,6,0,1168.71666666667
849,1.0,2.0,2.0,0.0,61.0,2,0,28386.7333333333
850,1.0,2.0,2.0,0.0,61.0,4,0,927.194444444444
851,1.0,2.0,2.0,0.0,61.0,6,0,1241.9
853,1.0,2.0,2.0,0.0,62.0,2,0,27104.5333333333
854,1.0,2.0,2.0,0.0,62.0,4,0,921.472222222222
855,1.0,2.0,2.0,0.0,62.0,6,0,1217.88333333333
856,1.0,2.0,2.0,0.0,63.0,1,0,12824.3888888889
858,1.0,2.0,2.0,0.0,63.0,4,0,952.138888888889
860,1.0,2.0,2.0,0.0,64.0,1,0,9324.94444444445
865,1.0,2.0,2.0,0.0,65.0,2,0,26133.1333333333
866,1.0,2.0,2.0,0.0,65.0,4,0,795.416666666667
867,1.0,2.0,2.0,0.0,65.0,6,0,1243.21666666667
868,1.0,2.0,2.0,0.0,66.0,1,0,10866.7777777778
869,1.0,2.0,2.0,0.0,66.0,2,0,25322.6
870,1.0,2.0,2.0,0.0,66.0,4,0,790.694444444444
872,1.0,2.0,2.0,0.0,67.0,1,0,12906.5277777778
874,1.0,2.0,2.0,0.0,67.0,4,0,834.611111111111
875,1.0,2.0,2.0,0.0,67.0,6,0,1472.26666666667
879,1.0,2.0,2.0,0.0,68.0,6,0,1065.38333333333
880,1.0,2.0,2.0,0.0,69.0,1,0,10437.8333333333
881,1.0,2.0,2.0,0.0,69.0,2,0,22603.0833333333
883,1.0,2.0,2.0,0.0,69.0,4,0,824.222222222222
884,1.0,2.0,2.0,0.0,69.0,6,0,1102.46666666667
885,1.0,2.0,2.0,0.0,70.0,1,0,10025.7777777778
889,1.0,2.0,2.0,0.0,70.0,4,1,908.25
891,1.0,2.0,2.0,0.0,70.0,4,3,937.666666666667
892,1.0,2.0,2.0,0.0,70.0,6,0,1166.95
893,1.0,2.0,2.0,0.0,71.0,1,0,11753.9444444444
897,1.0,2.0,2.0,0.0,72.0,1,0,10487.5
899,1.0,2.0,2.0,0.0,72.0,3,0,456.683333333333
900,1.0,2.0,2.0,0.0,72.0,6,0,1227.06666666667
903,1.0,2.0,2.0,0.0,73.0,3,0,414.85
905,1.0,2.0,2.0,0.0,74.0,1,0,12246.8888888889
908,1.0,2.0,2.0,0.0,74.0,6,0,1324.88333333333
909,1.0,2.0,2.0,0.0,75.0,1,0,14634.2222222222
910,1.0,2.0,2.0,0.0,75.0,2,0,31755.55
911,1.0,2.0,2.0,0.0,75.0,3,0,427.35
912,1.0,2.0,2.0,0.0,75.0,6,0,1568.15
914,1.0,2.0,2.0,0.0,76.0,2,0,20316.65
915,1.0,2.0,2.0,0.0,76.0,3,0,460.05
916,1.0,2.0,2.0,0.0,76.0,6,0,1124.8
918,1.0,2.0,2.0,0.0,77.0,2,0,24790.2166666667
919,1.0,2.0,2.0,0.0,77.0,3,0,422.283333333333
920,1.0,2.0,2.0,0.0,77.0,6,0,1224.9
921,1.0,2.0,2.0,0.0,78.0,1,0,11226.25
922,1.0,2.0,2.0,0.0,78.0,2,0,23479.0
923,1.0,2.0,2.0,0.0,78.0,3,0,471.983333333333
924,1.0,2.0,2.0,0.0,78.0,6,0,1191.58333333333
925,1.0,2.0,2.0,0.0,79.0,1,0,13372.0833333333
926,1.0,2.0,2.0,0.0,79.0,2,0,28241.2666666667
927,1.0,2.0,2.0,0.0,79.0,3,0,434.45
929,1.0,2.0,2.0,0.0,80.0,1,0,10009.2222222222
930,1.0,2.0,2.0,0.0,80.0,2,0,5507.5
936,1.0,2.0,2.0,0.0,80.0,3,2,472.35
937,1.0,2.0,2.0,0.0,80.0,3,3,465.833333333333
939,1.0,2.0,2.0,0.0,80.0,6,1,334.1
944,1.0,2.0,2.0,0.0,83.0,1,0,13958.7222222222
950,1.0,2.0,2.0,0.0,89.0,1,0,12809.3888888889
951,1.0,2.0,2.0,0.0,90.0,1,0,229.944444444444
952,1.0,2.0,2.0,0.0,90.0,1,1,5484.19444444444
954,1.0,2.0,2.0,0.0,90.0,1,3,14678.4444444444
955,1.0,2.0,2.0,1.0,59.0,1,0,21354.875
956,1.0,2.0,2.0,1.0,59.0,2,0,40048.25
957,1.0,2.0,2.0,1.0,59.0,4,0,1250.375
958,1.0,2.0,2.0,1.0,59.0,6,0,4488.30952380952
959,1.0,2.0,2.0,1.0,60.0,1,0,16957.6666666667
960,1.0,2.0,2.0,1.0,60.0,2,0,28181.6547619048
963,1.0,2.0,2.0,1.0,61.0,1,0,17870.7083333333
964,1.0,2.0,2.0,1.0,61.0,2,0,31158.75
965,1.0,2.0,2.0,1.0,61.0,4,0,1200.20833333333
966,1.0,2.0,2.0,1.0,61.0,6,0,3308.2380952381
967,1.0,2.0,2.0,1.0,62.0,1,0,17725.5833333333
969,1.0,2.0,2.0,1.0,62.0,4,0,1215.79166666667
970,1.0,2.0,2.0,1.0,62.0,6,0,3405.11904761905
972,1.0,2.0,2.0,1.0,63.0,2,0,31941.0238095238
974,1.0,2.0,2.0,1.0,63.0,6,0,3289.11904761905
978,1.0,2.0,2.0,1.0,64.0,6,0,3233.36904761905
979,1.0,2.0,2.0,1.0,65.0,1,0,17312.2083333333
983,1.0,2.0,2.0,1.0,66.0,1,0,17394.375
988,1.0,2.0,2.0,1.0,67.0,2,0,35290.0238095238
989,1.0,2.0,2.0,1.0,67.0,4,0,1169.58333333333
992,1.0,2.0,2.0,1.0,68.0,2,0,23673.7142857143
994,1.0,2.0,2.0,1.0,68.0,6,0,2943.96428571429
996,1.0,2.0,2.0,1.0,69.0,2,0,27162.2261904762
997,1.0,2.0,2.0,1.0,69.0,3,0,1518.96428571429
998,1.0,2.0,2.0,1.0,69.0,4,0,1115.29166666667
999,1.0,2.0,2.0,1.0,69.0,5,0,8747.29761904762
1001,1.0,2.0,2.0,1.0,70.0,1,0,16229.9166666667
1004,1.0,2.0,2.0,1.0,70.0,4,0,509.75
1006,1.0,2.0,2.0,1.0,70.0,4,2,552.791666666667
1007,1.0,2.0,2.0,1.0,70.0,4,3,1233.22916666667
1008,1.0,2.0,2.0,1.0,70.0,4,4,1187.6875
1010,1.0,2.0,2.0,1.0,70.0,6,0,3139.21428571429
1012,1.0,2.0,2.0,1.0,71.0,2,0,31048.6547619048
1014,1.0,2.0,2.0,1.0,71.0,5,0,8829.78571428571
1016,1.0,2.0,2.0,1.0,72.0,1,0,17133.4375
1017,1.0,2.0,2.0,1.0,72.0,2,0,28989.6071428571
1019,1.0,2.0,2.0,1.0,72.0,5,0,8858.63095238095
1020,1.0,2.0,2.0,1.0,72.0,6,0,3444.39285714286
1021,1.0,2.0,2.0,1.0,73.0,1,0,19513.375
1022,1.0,2.0,2.0,1.0,73.0,2,0,34327.7261904762
1025,1.0,2.0,2.0,1.0,73.0,6,0,3830.36904761905
1026,1.0,2.0,2.0,1.0,74.0,1,0,19059.1666666667
1027,1.0,2.0,2.0,1.0,74.0,2,0,32804.5357142857
1028,1.0,2.0,2.0,1.0,74.0,3,0,1477.05952380952
1029,1.0,2.0,2.0,1.0,74.0,5,0,8958.75
1030,1.0,2.0,2.0,1.0,74.0,6,0,3734.58333333333
1032,1.0,2.0,2.0,1.0,75.0,2,0,37388.5238095238
1035,1.0,2.0,2.0,1.0,75.0,6,0,4192.30952380952
1036,1.0,2.0,2.0,1.0,76.0,1,0,15996.9166666667
1037,1.0,2.0,2.0,1.0,76.0,2,0,25032.9285714286
1038,1.0,2.0,2.0,1.0,76.0,3,0,1499.80952380952
1039,1.0,2.0,2.0,1.0,76.0,5,0,8864.92857142857
1040,1.0,2.0,2.0,1.0,76.0,6,0,3090.22619047619
1041,1.0,2.0,2.0,1.0,77.0,1,0,17889.2708333333
1042,1.0,2.0,2.0,1.0,77.0,2,0,29347.0952380952
1044,1.0,2.0,2.0,1.0,77.0,5,0,8737.7619047619
1049,1.0,2.0,2.0,1.0,78.0,5,0,8956.54761904762
1052,1.0,2.0,2.0,1.0,79.0,2,0,33535.9404761905
1053,1.0,2.0,2.0,1.0,79.0,3,0,1428.65476190476
1055,1.0,2.0,2.0,1.0,79.0,6,0,3786.91666666667
1056,1.0,2.0,2.0,1.0,80.0,1,0,16578.6666666667
1057,1.0,2.0,2.0,1.0,80.0,2,0,6498.67857142857
1058,1.0,2.0,2.0,1.0,80.0,2,1,6873.35714285714
1059,1.0,2.0,2.0,1.0,80.0,2,2,33036.5119047619
1060,1.0,2.0,2.0,1.0,80.0,2,3,34739.7857142857
1061,1.0,2.0,2.0,1.0,80.0,2,4,30918.0119047619
1063,1.0,2.0,2.0,1.0,80.0,3,1,113.119047619048
1064,1.0,2.0,2.0,1.0,80.0,3,2,1410.69047619048
1066,1.0,2.0,2.0,1.0,80.0,3,4,1517.90476190476
1069,1.0,2.0,2.0,1.0,80.0,6,1,869.369047619048
1070,1.0,2.0,2.0,1.0,80.0,6,2,3766.57142857143
1071,1.0,2.0,2.0,1.0,80.0,6,3,3902.88095238095
1072,1.0,2.0,2.0,1.0,80.0,6,4,3522.53571428571
1073,1.0,2.0,2.0,1.0,81.0,1,0,18419.5625
1074,1.0,2.0,2.0,1.0,81.0,5,0,8581.64285714286
1076,1.0,2.0,2.0,1.0,82.0,5,0,8835.53571428571
1081,1.0,2.0,2.0,1.0,85.0,1,0,16927.2083333333
1084,1.0,2.0,2.0,1.0,86.0,5,0,8876.03571428571
1085,1.0,2.0,2.0,1.0,87.0,1,0,19013.9166666667
1086,1.0,2.0,2.0,1.0,87.0,5,0,8657.70238095238
1087,1.0,2.0,2.0,1.0,88.0,1,0,17723.7291666667
1088,1.0,2.0,2.0,1.0,88.0,5,0,8813.0119047619
1089,1.0,2.0,2.0,1.0,89.0,1,0,19083.8333333333
1091,1.0,2.0,2.0,1.0,90.0,1,0,309.666666666667
1092,1.0,2.0,2.0,1.0,90.0,1,1,8595.3125
1094,1.0,2.0,2.0,1.0,90.0,1,3,22622.4791666667
1095,1.0,2.0,2.0,1.0,90.0,1,4,20320.8125
1096,1.0,2.0,2.0,1.0,90.0,5,0,85.0595238095238
1098,1.0,2.0,2.0,1.0,90.0,5,2,10322.0238095238
1099,1.0,2.0,2.0,1.0,90.0,5,3,9352.27380952381
1103,1.0,3.0,2.0,0.0,59.0,4,0,955.583333333333
1104,1.0,3.0,2.0,0.0,59.0,6,0,1669.52777777778
1105,1.0,3.0,2.0,0.0,60.0,1,0,11175.3888888889
1108,1.0,3.0,2.0,0.0,60.0,6,0,1151.44444444444
1109,1.0,3.0,2.0,0.0,61.0,1,0,12617.8611111111
1110,1.0,3.0,2.0,0.0,61.0,2,0,28355.4166666667
1111,1.0,3.0,2.0,0.0,61.0,4,0,942.833333333333
1112,1.0,3.0,2.0,0.0,61.0,6,0,1202.30555555556
1113,1.0,3.0,2.0,0.0,62.0,1,0,12199.2222222222
1114,1.0,3.0,2.0,0.0,62.0,2,0,27208.7777777778
1116,1.0,3.0,2.0,0.0,62.0,6,0,1187.0
1117,1.0,3.0,2.0,0.0,63.0,1,0,13551.1111111111
1118,1.0,3.0,2.0,0.0,63.0,2,0,29315.25
1121,1.0,3.0,2.0,0.0,64.0,1,0,9836.80555555555
1122,1.0,3.0,2.0,0.0,64.0,2,0,22089.0
1123,1.0,3.0,2.0,0.0,64.0,4,0,732.270833333333
1125,1.0,3.0,2.0,0.0,65.0,1,0,11583.4444444444
1128,1.0,3.0,2.0,0.0,65.0,6,0,1176.36111111111
1130,1.0,3.0,2.0,0.0,66.0,2,0,25321.3055555556
1131,1.0,3.0,2.0,0.0,66.0,4,0,783.1875
1132,1.0,3.0,2.0,0.0,66.0,6,0,1220.30555555556
1133,1.0,3.0,2.0,0.0,67.0,1,0,13531.25
1136,1.0,3.0,2.0,0.0,67.0,6,0,1416.88888888889
1137,1.0,3.0,2.0,0.0,68.0,1,0,9286.66666666667
1138,1.0,3.0,2.0,0.0,68.0,2,0,19076.6944444444
1139,1.0,3.0,2.0,0.0,68.0,4,0,728.1875
1140,1.0,3.0,2.0,0.0,68.0,6,0,1046.19444444444
1141,1.0,3.0,2.0,0.0,69.0,1,0,11055.8888888889
1145,1.0,3.0,2.0,0.0,69.0,6,0,1052.61111111111
1149,1.0,3.0,2.0,0.0,70.0,4,0,395.916666666667
1150,1.0,3.0,2.0,0.0,70.0,4,1,880.020833333333
1152,1.0,3.0,2.0,0.0,70.0,4,3,878.125
1154,1.0,3.0,2.0,0.0,71.0,1,0,12458.0
1156,1.0,3.0,2.0,0.0,71.0,3,0,428.277777777778
1157,1.0,3.0,2.0,0.0,71.0,6,0,1260.63888888889
1158,1.0,3.0,2.0,0.0,72.0,1,0,11022.75
1159,1.0,3.0,2.0,0.0,72.0,2,0,24071.8333333333
1160,1.0,3.0,2.0,0.0,72.0,3,0,469.25
1161,1.0,3.0,2.0,0.0,72.0,6,0,1221.05555555556
1162,1.0,3.0,2.0,0.0,73.0,1,0,13506.5833333333
1163,1.0,3.0,2.0,0.0,73.0,2,0,28894.0833333333
1165,1.0,3.0,2.0,0.0,73.0,6,0,1336.75
1167,1.0,3.0,2.0,0.0,74.0,2,0,27155.75
1168,1.0,3.0,2.0,0.0,74.0,3,0,459.416666666667
1169,1.0,3.0,2.0,0.0,74.0,6,0,1288.13888888889
1170,1.0,3.0,2.0,0.0,75.0,1,0,15422.6944444444
1172,1.0,3.0,2.0,0.0,75.0,3,0,430.638888888889
1173,1.0,3.0,2.0,0.0,75.0,6,0,1523.63888888889
1175,1.0,3.0,2.0,0.0,76.0,2,0,20351.9166666667
1177,1.0,3.0,2.0,0.0,76.0,6,0,1087.58333333333
1178,1.0,3.0,2.0,0.0,77.0,1,0,12401.0277777778
1179,1.0,3.0,2.0,0.0,77.0,2,0,24788.5555555556
1182,1.0,3.0,2.0,0.0,78.0,1,0,11979.5833333333
1183,1.0,3.0,2.0,0.0,78.0,2,0,23830.25
1184,1.0,3.0,2.0,0.0,78.0,3,0,472.0
1185,1.0,3.0,2.0,0.0,78.0,6,0,1148.38888888889
1186,1.0,3.0,2.0,0.0,79.0,1,0,14080.8055555556
1188,1.0,3.0,2.0,0.0,79.0,3,0,429.111111111111
1189,1.0,3.0,2.0,0.0,79.0,6,0,1353.36111111111
1190,1.0,3.0,2.0,0.0,80.0,1,0,10660.1666666667
1191,1.0,3.0,2.0,0.0,80.0,2,0,5495.16666666667
1193,1.0,3.0,2.0,0.0,80.0,2,2,27606.8888888889
1195,1.0,3.0,2.0,0.0,80.0,3,0,95.8333333333333
1197,1.0,3.0,2.0,0.0,80.0,3,2,477.0
1199,1.0,3.0,2.0,0.0,80.0,6,0,318.222222222222
1200,1.0,3.0,2.0,0.0,80.0,6,1,330.083333333333
1201,1.0,3.0,2.0,0.0,80.0,6,2,1344.44444444444
1202,1.0,3.0,2.0,0.0,80.0,6,3,1410.41666666667
1203,1.0,3.0,2.0,0.0,81.0,1,0,13030.0555555556
1204,1.0,3.0,2.0,0.0,82.0,1,0,12591.7222222222
1206,1.0,3.0,2.0,0.0,84.0,1,0,9822.13888888889
1207,1.0,3.0,2.0,0.0,85.0,1,0,11790.1111111111
1209,1.0,3.0,2.0,0.0,87.0,1,0,13361.4444444444
1210,1.0,3.0,2.0,0.0,88.0,1,0,11642.3611111111
1212,1.0,3.0,2.0,0.0,90.0,1,0,249.416666666667
1215,1.0,3.0,2.0,0.0,90.0,1,3,15422.5555555556
1216,1.0,3.0,2.0,1.0,59.0,1,0,22241.4895833333
1217,1.0,3.0,2.0,1.0,59.0,2,0,43504.25
1218,1.0,3.0,2.0,1.0,59.0,4,0,1271.925
1220,1.0,3.0,2.0,1.0,60.0,1,0,17555.9895833333
1221,1.0,3.0,2.0,1.0,60.0,2,0,30808.2604166667
1222,1.0,3.0,2.0,1.0,60.0,4,0,1229.13333333333
1225,1.0,3.0,2.0,1.0,61.0,2,0,34018.71875
1229,1.0,3.0,2.0,1.0,62.0,2,0,33321.9375
1230,1.0,3.0,2.0,1.0,62.0,4,0,1250.88333333333
1231,1.0,3.0,2.0,1.0,62.0,6,0,2946.09375
1232,1.0,3.0,2.0,1.0,63.0,1,0,19091.4895833333
1233,1.0,3.0,2.0,1.0,63.0,2,0,34839.0833333333
1234,1.0,3.0,2.0,1.0,63.0,4,0,1261.80833333333
1236,1.0,3.0,2.0,1.0,64.0,1,0,15925.6458333333
1237,1.0,3.0,2.0,1.0,64.0,2,0,29289.0520833333
1238,1.0,3.0,2.0,1.0,64.0,4,0,1092.00833333333
1239,1.0,3.0,2.0,1.0,64.0,6,0,2796.11458333333
1240,1.0,3.0,2.0,1.0,65.0,1,0,17885.1041666667
1241,1.0,3.0,2.0,1.0,65.0,2,0,33805.53125
1245,1.0,3.0,2.0,1.0,66.0,2,0,33244.0625
1247,1.0,3.0,2.0,1.0,66.0,6,0,3051.92708333333
1248,1.0,3.0,2.0,1.0,67.0,1,0,19897.8541666667
1251,1.0,3.0,2.0,1.0,67.0,6,0,3455.42708333333
1252,1.0,3.0,2.0,1.0,68.0,1,0,15442.3854166667
1254,1.0,3.0,2.0,1.0,68.0,4,0,1088.00833333333
1255,1.0,3.0,2.0,1.0,68.0,6,0,2576.04166666667
1257,1.0,3.0,2.0,1.0,69.0,2,0,29482.25
1260,1.0,3.0,2.0,1.0,69.0,5,0,8347.3125
1262,1.0,3.0,2.0,1.0,70.0,1,0,16715.8541666667
1264,1.0,3.0,2.0,1.0,70.0,3,0,1639.66666666667
1265,1.0,3.0,2.0,1.0,70.0,4,0,522.133333333333
1266,1.0,3.0,2.0,1.0,70.0,4,1,1214.09166666667
1267,1.0,3.0,2.0,1.0,70.0,4,2,569.058333333333
1268,1.0,3.0,2.0,1.0,70.0,4,3,1231.84166666667
1270,1.0,3.0,2.0,1.0,70.0,5,0,8528.96875
1271,1.0,3.0,2.0,1.0,70.0,6,0,2689.3125
1273,1.0,3.0,2.0,1.0,71.0,2,0,33755.6354166667
1276,1.0,3.0,2.0,1.0,71.0,6,0,3058.8125
1277,1.0,3.0,2.0,1.0,72.0,1,0,17625.03125
1278,1.0,3.0,2.0,1.0,72.0,2,0,31622.7604166667
1280,1.0,3.0,2.0,1.0,72.0,5,0,8473.48958333333
1282,1.0,3.0,2.0,1.0,73.0,1,0,20074.7708333333
1283,1.0,3.0,2.0,1.0,73.0,2,0,37136.0104166667
1284,1.0,3.0,2.0,1.0,73.0,3,0,1386.875
1286,1.0,3.0,2.0,1.0,73.0,6,0,3309.47916666667
1287,1.0,3.0,2.0,1.0,74.0,1,0,19798.0
1288,1.0,3.0,2.0,1.0,74.0,2,0,35315.3541666667
1290,1.0,3.0,2.0,1.0,74.0,5,0,8546.19791666667
1291,1.0,3.0,2.0,1.0,74.0,6,0,3221.35416666667
1292,1.0,3.0,2.0,1.0,75.0,1,0,21968.9166666667
1293,1.0,3.0,2.0,1.0,75.0,2,0,40599.90625
1294,1.0,3.0,2.0,1.0,75.0,3,0,1457.72916666667
1296,1.0,3.0,2.0,1.0,75.0,6,0,3624.72916666667
1298,1.0,3.0,2.0,1.0,76.0,2,0,27220.1666666667
1299,1.0,3.0,2.0,1.0,76.0,3,0,1642.22916666667
1300,1.0,3.0,2.0,1.0,76.0,5,0,8486.65625
1301,1.0,3.0,2.0,1.0,76.0,6,0,2641.86458333333
1302,1.0,3.0,2.0,1.0,77.0,1,0,18302.125
1303,1.0,3.0,2.0,1.0,77.0,2,0,32210.0625
1304,1.0,3.0,2.0,1.0,77.0,3,0,1381.33333333333
1305,1.0,3.0,2.0,1.0,77.0,5,0,8339.51041666667
1306,1.0,3.0,2.0,1.0,77.0,6,0,2900.58333333333
1308,1.0,3.0,2.0,1.0,78.0,2,0,31247.8333333333
1311,1.0,3.0,2.0,1.0,78.0,6,0,2862.46875
1312,1.0,3.0,2.0,1.0,79.0,1,0,20222.6458333333
1313,1.0,3.0,2.0,1.0,79.0,2,0,36771.8854166667
1314,1.0,3.0,2.0,1.0,79.0,3,0,1547.47916666667
1315,1.0,3.0,2.0,1.0,79.0,5,0,8481.3125
1316,1.0,3.0,2.0,1.0,79.0,6,0,3270.66666666667
1319,1.0,3.0,2.0,1.0,80.0,2,1,7486.73958333333
1323,1.0,3.0,2.0,1.0,80.0,3,0,118.291666666667
1324,1.0,3.0,2.0,1.0,80.0,3,1,117.395833333333
1326,1.0,3.0,2.0,1.0,80.0,3,3,1483.91666666667
1330,1.0,3.0,2.0,1.0,80.0,6,1,746.489583333333
1333,1.0,3.0,2.0,1.0,80.0,6,4,3026.79166666667
1334,1.0,3.0,2.0,1.0,81.0,1,0,19181.8958333333
1335,1.0,3.0,2.0,1.0,81.0,5,0,8155.47916666667
1340,1.0,3.0,2.0,1.0,84.0,1,0,16014.875
1344,1.0,3.0,2.0,1.0,86.0,1,0,17693.1979166667
1348,1.0,3.0,2.0,1.0,88.0,1,0,18298.1041666667
1352,1.0,3.0,2.0,1.0,90.0,1,0,317.875
1353,1.0,3.0,2.0,1.0,90.0,1,1,8812.60416666667
1355,1.0,3.0,2.0,1.0,90.0,1,3,23376.2604166667
1357,1.0,3.0,2.0,1.0,90.0,5,0,87.3229166666667
1358,1.0,3.0,2.0,1.0,90.0,5,1,1393.29166666667
1359,1.0,3.0,2.0,1.0,90.0,5,2,9928.38541666667
1362,2.0,1.0,2.0,0.0,59.0,2,0,35755.0
1373,2.0,1.0,2.0,0.0,64.0,6,0,1133.58333333333
1374,2.0,1.0,2.0,0.0,65.0,2,0,26628.6666666667
1375,2.0,1.0,2.0,0.0,65.0,6,0,1208.83333333333
1376,2.0,1.0,2.0,0.0,66.0,2,0,25153.0
1377,2.0,1.0,2.0,0.0,66.0,6,0,1270.41666666667
1378,2.0,1.0,2.0,0.0,67.0,2,0,29889.9166666667
1381,2.0,1.0,2.0,0.0,68.0,6,0,1062.75
1382,2.0,1.0,2.0,0.0,69.0,2,0,22427.6666666667
1383,2.0,1.0,2.0,0.0,69.0,3,0,486.916666666667
