row_id,RMSD,F1,F2,F3,F4,F5,F6,F7,F8,F9
13981,3.307,21604.0,7868.96,0.36423,194.793,3003629.9428,362.012,18054.22,149.0,46.5464
13990,4.924,7945.77,2065.57,0.25995,72.8337,1111349.6273,102.056,4083.45,15.0,34.5095
14039,12.171,7547.18,2701.73,0.35797,64.7492,990598.4833,110.74,3476.2,60.0,46.5464
14040,1.948,11725.0,2922.27,0.24923,125.438,1589865.7193,154.112,3978.08,226.0,32.3916
14068,0.507,9348.81,2543.57,0.27207,106.963,1317684.5615,163.904,3834.38,15.0,34.2158
14140,2.445,9245.98,2238.24,0.24207,94.1726,1297439.8469,129.4,4177.29,39.0,33.9839
14159,1.831,10191.7,3312.0,0.32497,91.9673,1425438.1431,154.85,4793.01,45.0,32.8051
14197,20.815,13984.9,4332.49,0.30979,99.1576,1927209.3643,175.445,5092.79,149.0,29.116
14425,15.691,9844.7,3513.26,0.35686,90.2194,1323443.1868,133.851,4245.0,47.0,35.5687
14489,15.679,11398.3,4431.47,0.38878,91.8027,1618126.9618,166.901,5910.38,86.0,32.084
14495,2.244,15590.1,5567.8,0.35713,235.608,2125558.4519,272.392,5353.68,145.0,24.3166
14573,4.576,6319.3,1694.07,0.26807,59.6935,826707.4533,73.9019,2892.49,39.0,39.8115
14738,2.039,11837.8,3090.16,0.26104,125.446,1619882.0341,172.943,4541.11,107.0,30.0387
15268,5.84,6053.3,2005.39,0.33128,58.9857,863976.1002,81.3367,2588.35,65.0,41.5065
15290,18.994,13582.4,4296.74,0.31634,158.043,1883548.0319,213.257,4445.14,88.0,29.3162
15388,4.571,8522.14,2536.63,0.29765,86.008,1137557.0602,139.684,3844.18,32.0,36.0701
15530,1.909,9050.75,1980.87,0.21886,93.7893,1250370.1316,118.147,4151.19,44.0,34.2541
15536,15.151,8092.94,3303.37,0.40817,83.2599,1098904.5629,129.444,3715.59,34.0,35.8545
15541,3.02,5146.69,1304.02,0.25337,40.0033,751750.1319,61.2421,2305.29,26.0,41.6257
15560,1.815,8317.95,2275.27,0.27353,74.1883,1212428.7522,105.502,3168.69,31.0,36.8904
15574,1.846,11576.4,3120.69,0.26957,127.759,1600972.9924,161.723,4482.48,100.0,31.3144
15619,20.884,24320.1,7836.45,0.32222,279.708,3218491.3457,352.882,6145.64,203.0,19.8548
15685,2.389,4847.83,1533.35,0.31629,56.5932,642505.3534,71.5786,3063.39,16.0,40.3944
15796,0.637,6006.83,916.36,0.15255,49.5047,843755.4791,72.98,2749.38,1.0,42.3392
15885,17.178,20087.6,5535.96,0.27559,233.829,2787921.2602,296.431,5686.67,155.0,23.4972
15950,2.876,7065.83,2454.43,0.34736,75.865,973099.5876,113.916,3215.49,35.0,36.345
16012,1.838,14170.8,4789.87,0.338,182.418,1986775.2186,236.21,4071.01,33.0,27.9381
16047,15.554,5172.62,1223.61,0.23655,43.9433,709082.5493,71.3959,2714.42,48.0,40.4107
16071,1.569,6755.64,2381.48,0.35251,61.2913,931910.8455,98.1373,3866.12,73.0,35.9475
16183,18.433,6440.86,1146.29,0.17797,56.0197,841715.9658,69.028,2880.46,46.0,39.8479
16215,16.83,8884.14,2168.92,0.24413,96.6784,1234517.9841,94.1038,3258.01,44.0,33.6683
16343,8.806,3807.11,1361.62,0.35765,24.9357,519751.6146,46.8247,1532.45,11.0,45.52
16364,1.541,21180.2,6308.76,0.29786,297.758,2878943.0344,347.28,6494.33,288.0,18.8903
16574,2.291,3944.23,1030.17,0.26118,36.1119,563501.6969,42.4373,1766.91,12.0,41.0965
16659,17.551,10401.1,3569.65,0.34319,104.298,1443867.6023,165.375,4640.23,63.0,31.14
16664,2.289,6097.34,1497.85,0.24565,55.0372,850830.3658,69.8341,3362.22,58.0,38.8321
16665,12.515,5825.14,2382.38,0.40898,57.18,830779.2095,98.1761,2448.01,51.0,41.5637
16742,1.252,8748.87,1718.22,0.19639,75.4058,1261132.3216,99.6867,3909.01,11.0,35.063
16864,0.706,5150.83,1102.47,0.21403,45.9575,746908.6144,62.726,2185.86,79.0,42.8047
17012,1.791,6182.72,1979.28,0.32013,57.1938,858953.4303,83.2071,2687.58,41.0,40.5427
17037,1.781,10972.9,3348.7,0.30517,134.309,1502566.2981,185.128,4271.26,74.0,32.7773
17052,1.933,6654.21,1610.42,0.24201,58.9054,924647.3557,85.5132,2773.4,25.0,40.4137
17138,7.956,11056.5,3057.52,0.27653,94.857,1538834.8643,139.113,4202.05,142.0,35.1467
17301,12.424,16100.0,5709.73,0.35464,185.068,2205605.3176,260.21,4982.69,99.0,28.6247
17323,1.671,8361.68,2166.17,0.25905,83.8265,1193030.5255,113.674,4032.57,85.0,35.047
17647,1.93,10238.9,3136.02,0.30628,100.328,1408293.7773,149.5,3631.42,121.0,36.1207
17663,6.522,7995.18,2432.92,0.30429,74.2714,1115765.4873,112.557,4017.79,21.0,36.8646
17676,14.508,6426.75,1871.91,0.29126,61.9712,921554.9824,75.8889,3349.5,35.0,39.226
17701,4.068,13506.7,4359.87,0.32279,162.485,1848359.8579,209.624,4958.36,75.0,27.9115
17724,17.574,9682.23,3624.17,0.37431,90.8652,1372264.7019,144.679,4065.01,98.0,33.8341
17806,7.539,5749.39,1895.18,0.32963,55.194,785325.6768,81.1707,3186.31,12.0,39.5163
17815,2.266,7930.86,1784.17,0.22496,81.3404,1127222.6851,95.7508,3857.79,39.0,35.4709
17921,1.603,10717.7,3269.26,0.30503,123.301,1424673.7596,161.218,4112.33,55.0,33.5932
17948,0.805,9279.78,2622.14,0.28256,100.957,1272641.6052,157.419,4141.01,71.0,33.2128
18002,6.499,6416.9,1018.4,0.1587,49.906,894508.5215,71.066,2843.88,42.0,40.7958
18100,6.997,5501.76,2203.54,0.40051,50.4145,753772.8328,92.8201,2674.04,54.0,40.4578
18104,2.202,10107.9,2224.33,0.22005,113.541,1395887.4716,133.748,4309.22,59.0,34.2042
18115,2.479,7823.31,3169.82,0.40517,73.3143,1105302.7848,123.125,3342.2,40.0,37.7003
18231,3.085,20742.4,6684.71,0.32227,245.234,2890100.737,336.365,5548.42,71.0,23.3243
18257,17.69,6660.42,2289.95,0.34381,68.7824,941555.4737,97.6919,3041.66,68.0,37.4809
18272,14.988,8491.51,2772.59,0.32651,53.9254,1159603.9997,114.826,3765.23,25.0,36.4667
18337,2.259,6270.74,1838.04,0.29311,67.0767,900701.1118,77.109,3074.34,9.0,38.9125
18419,2.285,9213.54,2433.95,0.26417,81.1404,1306943.5896,118.925,4753.21,23.0,32.829
18467,5.554,6437.35,1735.73,0.26963,64.3998,822008.5409,96.5833,3135.87,21.0,38.9995
18505,0.0,8762.95,1494.67,0.17056,97.5291,1203440.0284,115.672,3650.45,6.0,32.6719
18551,4.062,20569.2,5658.37,0.27508,248.692,2821395.2187,323.533,5912.5,205.0,22.6693
18588,15.735,12284.0,4233.0,0.34459,114.719,1685729.7773,167.349,4859.41,75.0,28.4967
18631,12.777,7195.87,2504.34,0.34802,70.5776,999434.4756,109.539,3594.62,20.0,36.0326
18640,2.788,8329.71,2058.26,0.24709,94.7125,1170825.3835,123.679,3738.44,52.0,35.3857
18696,2.758,12324.9,3069.56,0.24905,127.591,1727131.2374,168.227,4564.36,68.0,29.8853
18779,18.718,10105.4,3080.33,0.30482,104.015,1360754.7084,172.852,3984.97,96.0,32.8182
18999,2.022,16074.3,5288.89,0.32902,214.861,2206282.96,267.199,5366.39,284.0,24.2755
19030,14.159,7436.6,2172.16,0.29209,53.0914,1010420.339,95.3954,3733.22,30.0,36.7914
19059,4.23,8877.66,2781.33,0.31329,97.4312,1259157.7093,117.399,4074.79,100.0,33.5587
19089,11.803,6483.53,1767.67,0.27264,62.083,900355.5849,86.7362,3128.85,68.0,39.4292
19104,2.472,5297.01,1333.44,0.25173,47.2868,734350.9485,66.5671,2918.1,14.0,40.8682
19133,13.92,7260.94,1749.16,0.24089,55.315,1029679.9061,78.5211,3422.47,18.0,37.797
19146,1.022,8379.86,1716.48,0.20483,70.5435,1204285.4892,110.663,4057.08,101.0,34.8833
19176,3.307,12334.9,3639.55,0.29506,161.411,1721746.7147,216.042,4745.86,70.0,28.8764
19197,11.926,7116.43,2426.22,0.34093,56.6274,963525.2702,99.5168,2701.97,46.0,40.0975
19324,12.695,5138.46,1748.24,0.34022,54.6965,690340.3894,73.8174,2597.67,58.0,41.2111
19339,3.009,5702.68,1423.23,0.24957,55.5584,775527.2734,78.7178,2442.2,14.0,46.5464
19361,4.128,10015.3,3121.66,0.31168,95.2742,1412969.208,132.943,4167.06,110.0,32.7294
19365,6.9,8407.56,1427.26,0.16975,73.5654,1119063.9453,106.92,3685.16,35.0,38.4734
19745,2.37,9028.3,2444.66,0.27077,97.5266,1256442.9875,124.314,4217.64,43.0,33.8388
19750,1.747,8175.5,2516.01,0.30774,94.045,1108540.8519,113.863,3252.01,80.0,38.6069
19767,11.852,4748.81,1620.35,0.34121,34.7043,666538.4571,60.3071,1932.23,23.0,44.4004
19918,1.792,12389.0,2971.45,0.23984,142.374,1697148.1789,178.603,4409.56,18.0,30.9109
20001,18.023,9683.76,3797.69,0.39217,88.1552,1298791.3206,136.606,3969.43,44.0,34.3838
20093,2.507,9856.07,2792.63,0.28334,115.673,1361052.1195,141.742,4161.71,132.0,32.6297
20181,15.424,11931.9,4275.15,0.35829,128.007,1698659.4804,178.37,4854.42,160.0,28.8293
20188,6.239,3660.62,1152.01,0.3147,26.5342,507901.9931,43.6872,1378.56,8.0,45.3379
20218,2.374,4780.95,1370.06,0.28656,42.9381,666914.1656,61.3508,1884.45,20.0,43.5929
20236,0.0,6846.34,1643.67,0.24008,80.6534,899250.0351,114.462,3421.45,43.0,46.5464
20306,12.429,16399.1,6333.55,0.38621,187.06,2198769.0688,289.826,5053.55,111.0,26.8532
20332,2.008,14665.4,4831.33,0.32943,165.191,2019561.2091,222.894,5326.7,193.0,28.9037
20552,5.174,9951.62,2905.61,0.29197,100.238,1364617.6882,149.386,4053.48,123.0,36.4228
20652,1.989,7197.15,2494.56,0.3466,78.0731,990357.3846,101.45,3734.15,36.0,36.3121
20656,3.854,11180.3,4656.41,0.41648,137.967,1513632.5949,201.7,4622.04,180.0,29.7386
20659,3.071,6559.49,1487.39,0.22675,72.072,878342.4326,94.7551,3325.2,74.0,37.4203
20749,1.681,10449.8,3047.55,0.29163,111.292,1498823.2575,135.395,3861.62,57.0,34.7331
20758,1.076,8357.46,2711.83,0.32448,97.9634,1143612.054,147.31,3275.85,11.0,36.5644
20787,1.59,14547.9,4475.78,0.30765,186.698,2029804.464,245.563,5319.6,171.0,24.5623
20809,11.066,8283.97,2193.78,0.26482,76.3274,1121153.5408,109.959,3138.06,114.0,35.5036
20822,13.195,8718.07,2627.13,0.30134,52.1661,1189679.439,115.854,4056.1,34.0,35.732
20842,11.756,6921.28,1772.41,0.25608,86.9709,934398.6115,78.7095,3372.18,38.0,38.3046
20871,17.724,14420.8,5090.36,0.35298,136.647,1941710.0526,235.748,5045.99,94.0,30.3896
20902,2.495,11339.1,2999.55,0.26453,144.335,1607354.2119,152.361,4140.28,102.0,32.1858
20924,4.987,13107.6,4686.25,0.35752,155.405,1816528.3413,177.317,5245.18,37.0,27.4935
21012,4.416,6270.23,2064.39,0.32923,56.0771,897099.597,78.1754,2606.34,57.0,41.4838
21050,2.682,6876.65,2000.86,0.29096,51.6741,899143.4953,110.729,4694.13,22.0,39.9664
21079,2.142,15666.4,3406.93,0.21746,204.459,2164567.5955,238.746,5165.27,155.0,25.0937
21124,0.96,6187.31,1330.85,0.21509,54.3266,845288.6169,83.3863,2852.13,17.0,39.9958
21349,2.432,4481.55,949.37,0.21183,45.252,607662.283,69.3909,2628.28,13.0,43.0552
21382,2.532,6096.14,1992.48,0.32684,60.2172,856553.2579,80.6913,2681.92,41.0,40.1801
21471,4.805,8737.87,2159.35,0.24712,83.9982,1245774.9137,110.712,3898.98,66.0,34.8776
21524,4.321,13424.5,3745.05,0.27897,162.778,1839420.4525,198.973,4860.86,97.0,28.3527
21547,6.194,7537.26,2468.07,0.32744,62.2568,1060451.6113,94.8273,2440.11,84.0,40.2539
21621,15.778,13602.2,4562.58,0.33542,100.303,1890083.6406,180.835,5039.26,76.0,28.6713
21641,15.634,7357.37,1508.23,0.20499,59.0837,1027844.8099,80.4933,3030.44,36.0,40.3246
21656,3.906,6709.77,1720.06,0.25635,74.2753,915210.4647,87.8078,2944.46,106.0,37.7218
21673,3.755,13710.2,2979.4,0.21731,166.048,1936830.572,220.401,4803.39,85.0,27.8247
21730,10.521,4114.76,685.71,0.16664,37.7669,547784.5808,50.9765,2448.92,15.0,43.8339
21756,12.537,13235.2,4786.1,0.36161,144.652,1843705.8617,193.305,4755.97,43.0,32.4279
21785,2.949,8771.11,2773.13,0.31616,92.3868,1184407.8508,120.515,4256.29,119.0,33.3719
21800,3.151,13543.9,3977.06,0.29364,153.79,1884883.4738,194.084,4835.74,81.0,28.9401
22014,4.976,5061.61,1296.17,0.25607,44.0591,723689.9784,64.8077,2242.57,12.0,40.2782
22041,2.092,9582.69,2733.39,0.28524,105.106,1322245.7456,129.439,4032.79,14.0,33.9543
22087,3.264,6533.2,1895.96,0.2902,70.6568,928911.9543,80.7092,3185.74,13.0,38.2612
22179,0.775,9303.12,2604.2,0.27992,97.9568,1279546.1587,155.311,4137.93,75.0,33.3707
22195,9.745,13854.2,4410.82,0.31837,106.904,1870985.9183,241.532,4267.09,102.0,32.0365
22228,14.145,7518.62,2177.82,0.28965,50.5041,1017542.0706,98.1907,3888.64,26.0,36.4049
22328,1.295,6635.22,1558.48,0.23487,71.0511,875038.8698,97.7348,3438.25,77.0,37.8628
22354,13.633,7907.06,2337.67,0.29564,69.9817,1064921.3471,104.981,3213.27,100.0,36.2144
22688,3.389,5958.67,1577.18,0.26468,60.3553,810324.7282,78.9857,2578.91,5.0,41.2726
22707,1.958,6237.84,1767.98,0.28342,68.9692,894890.98,80.8742,3084.8,8.0,38.9391
22726,6.65,7174.76,1917.03,0.26719,63.0652,967896.3373,80.1336,3548.94,26.0,36.5734
22751,4.615,5976.29,1351.2,0.22609,54.7015,783439.3365,77.9533,3129.74,28.0,38.8832
22855,3.357,19637.4,6076.6,0.30944,258.263,2706460.7537,316.182,5505.12,105.0,23.5666
22912,1.958,6237.84,1767.98,0.28342,68.9692,894890.98,80.8742,3084.8,8.0,38.9391
22922,12.05,3921.64,1189.36,0.30328,35.2321,532830.7192,49.1543,1388.24,32.0,44.4362
22968,2.142,15666.4,3406.93,0.21746,204.459,2164567.5955,238.746,5165.27,155.0,25.0937
23024,1.958,6237.84,1767.98,0.28342,68.9692,894890.98,80.8742,3084.8,8.0,38.9391
23053,3.862,5654.65,1240.2,0.21932,54.8989,816060.6276,65.2415,2772.47,25.0,39.6827
23078,12.385,13937.2,4972.36,0.35676,159.255,1985264.5732,214.729,5273.02,163.0,25.4647
23091,13.276,6344.86,932.87,0.14702,51.3996,896525.5654,68.0265,2892.73,52.0,46.5464
23165,8.78,8932.89,2586.56,0.28955,73.7919,1236392.3582,108.566,3626.31,53.0,37.3342
23205,9.456,4909.62,935.32,0.1905,42.5981,664958.1987,57.7921,2532.94,23.0,42.6028
23324,16.793,15558.6,5987.82,0.38485,133.618,2234829.3029,216.55,6058.52,90.0,22.4943
23360,4.262,10607.5,3121.67,0.29428,95.3697,1502226.5087,138.414,4325.66,110.0,31.7817
23518,3.091,5087.53,1369.44,0.26917,54.7318,692888.2087,74.7607,2248.96,18.0,42.0084
23611,18.32,7308.95,2180.57,0.29834,78.7876,1005666.6634,100.339,3330.36,78.0,37.5057
23753,1.699,12317.1,3306.25,0.26842,155.44,1746101.5004,179.535,4786.87,35.0,28.6421
23768,6.202,23938.9,8529.16,0.35628,303.925,3365110.2223,425.373,6736.64,145.0,19.1877
23779,15.172,8315.77,2961.23,0.35609,62.2767,1148381.1394,119.422,3180.67,47.0,36.8019
23892,1.707,8548.12,2523.38,0.29519,78.6554,1196534.0644,104.853,3998.36,57.0,35.6007
23919,3.402,12977.4,3920.52,0.3021,162.15,1795555.2903,212.009,4859.63,80.0,28.0105
23954,2.668,14866.2,3855.79,0.25936,211.613,2033527.5878,262.65,5080.57,160.0,25.3982
24063,6.427,16984.8,5288.85,0.31138,202.92,2234728.915,255.832,5888.31,252.0,22.439
24077,5.648,10795.4,3066.35,0.28404,92.77,1522847.9668,165.341,3613.08,101.0,35.7281
24261,1.391,6155.52,1970.11,0.32005,60.1997,853769.7362,90.8843,2742.85,45.0,40.3327
24338,1.764,12176.6,2885.97,0.237,152.776,1724088.8229,169.047,4729.5,24.0,29.0274
24365,4.863,7903.8,1928.45,0.24399,97.9962,1039843.8005,116.484,3783.05,31.0,36.4428
24492,13.306,6846.47,2284.8,0.33371,63.7235,969435.3864,90.3708,3509.81,51.0,38.022
24504,1.947,13464.1,3556.83,0.26417,173.903,1894221.2262,208.546,5052.96,192.0,26.711
24535,13.954,7498.45,2474.66,0.33002,71.3799,1020151.0349,109.425,3876.9,78.0,35.7352
24546,8.562,7684.94,2243.87,0.29198,60.9245,1062821.9404,108.854,3612.82,42.0,37.0319
24594,18.517,15249.4,4993.76,0.32747,132.709,2145098.3277,188.795,5223.07,149.0,27.9517
24643,1.64,10062.4,2584.67,0.25686,101.244,1400329.0679,156.187,3734.4,18.0,33.5542
24651,15.569,5854.15,2284.08,0.39016,55.9909,780585.9604,91.1309,2868.71,71.0,40.1728
24684,4.237,5642.16,1745.71,0.3094,60.0177,748733.5495,90.6069,2654.12,29.0,41.191
24726,4.177,10747.6,3802.15,0.35376,134.964,1471674.6059,160.676,5022.18,68.0,28.4384
24804,16.7,10405.0,3123.75,0.30021,119.434,1519348.7239,145.55,3795.27,135.0,35.8956
24837,9.656,4878.79,978.66,0.20059,40.9971,666660.6705,50.5455,2405.38,41.0,43.2001
24855,10.784,9285.14,3285.65,0.35386,94.7882,1308259.3588,127.546,3913.52,79.0,34.9663
25025,1.789,8108.15,2377.37,0.2932,91.3175,1103583.8689,114.376,3213.33,83.0,38.755
25131,2.222,9239.44,1926.14,0.20846,76.2607,1322565.5564,118.414,4569.54,30.0,33.5517
25137,7.526,12681.5,3906.58,0.30805,82.4404,1708263.268,185.115,4393.16,113.0,31.1568
25149,3.555,4358.85,806.31,0.18498,47.2765,557826.953,57.0459,1921.7,34.0,43.8405
25304,7.565,7923.52,2463.64,0.31092,54.2551,1071644.4501,112.686,2860.2,31.0,41.7948
25458,14.386,7458.82,2595.51,0.34797,62.575,988971.7804,107.929,3272.27,62.0,36.5923
25562,14.052,6812.3,2314.03,0.33968,53.7101,956841.299,100.468,2902.25,32.0,39.388
25587,4.029,7192.56,1524.79,0.21199,65.3167,989017.4255,92.4043,3119.08,32.0,37.7105
25628,5.012,9891.67,3595.2,0.36345,115.459,1390222.9807,176.384,4261.75,58.0,33.7774
25642,11.746,8482.96,3426.55,0.40393,74.9464,1136596.4258,139.005,3668.88,50.0,35.8673
25643,17.795,11045.3,3117.63,0.28225,94.4331,1530394.5492,121.262,3657.34,40.0,35.505
25725,1.905,6316.42,1951.31,0.30892,57.0747,872830.1563,86.2541,2683.06,41.0,40.6257
25830,15.078,8624.57,2621.7,0.30398,87.5934,1129241.1056,147.534,3662.63,89.0,36.8224
25836,2.179,11485.4,3637.9,0.31674,128.292,1597605.4055,176.544,4164.65,47.0,30.9731
25928,8.394,5205.83,1401.71,0.26925,45.1495,723995.8974,63.7101,2035.31,6.0,42.4762
26005,12.868,9489.24,4159.22,0.4383,89.4252,1321635.0911,155.112,4065.43,17.0,36.0079
26010,5.504,6770.03,1783.8,0.26348,81.3757,962896.7681,112.833,3583.56,99.0,34.5257
26016,9.98,9393.26,3641.92,0.38771,91.1872,1318811.2282,118.469,3866.55,27.0,36.8224
26042,16.56,7687.09,2650.87,0.34484,63.9871,1118291.3755,97.4399,3609.84,48.0,36.8226
26092,4.66,8358.47,2435.53,0.29138,94.9279,1096145.1628,129.947,3783.27,31.0,36.3449
26175,16.302,6011.87,2022.69,0.33644,83.8568,804058.8966,99.3377,3272.04,46.0,38.2201
26262,1.915,7658.55,2887.43,0.37702,93.212,1076183.11,113.308,3681.59,81.0,36.8935
26420,1.742,8672.9,2136.02,0.24628,86.5055,1227495.7633,107.833,4629.37,26.0,33.4226
26519,2.47,15317.4,3883.4,0.25352,198.524,2140544.1857,248.042,5031.22,123.0,26.7428
26617,3.123,8672.72,2816.69,0.32477,96.1284,1192272.364,124.153,3457.12,23.0,36.844
26660,10.395,15164.3,4816.02,0.31758,154.882,2163022.7576,194.349,5664.34,37.0,26.1449
26674,2.75,14682.6,4676.74,0.31852,188.369,2045627.2347,245.6,4488.85,28.0,29.679
26685,6.848,5416.49,2242.79,0.41406,34.3671,768445.101,74.3528,2591.95,35.0,43.1413
26885,0.998,22900.5,5382.94,0.23505,324.145,3154646.8542,406.115,6217.65,160.0,19.8423
26913,15.857,9080.21,3078.35,0.33901,66.354,1218406.0838,126.139,5595.36,71.0,29.8605
27003,5.366,6695.11,1989.44,0.29714,59.9679,914384.1431,100.886,2829.88,43.0,39.3123
27035,4.954,5739.55,1046.43,0.18231,49.1996,768243.3663,69.1895,2999.6,43.0,40.111
27054,5.565,14670.1,5115.9,0.34872,159.504,2006871.9403,225.019,5183.28,92.0,26.4875
27332,1.302,7558.01,2183.18,0.28885,81.5978,1027313.5093,110.887,3099.68,82.0,38.9612
27335,1.81,11846.3,2633.76,0.22232,143.939,1647723.2218,191.26,4131.56,68.0,32.1305
27374,11.308,4138.52,1336.03,0.32282,35.8705,560828.9072,50.4983,1428.66,31.0,44.127
27429,2.051,13045.9,3069.37,0.23527,142.15,1798223.9802,201.149,4796.97,61.0,31.6134
27469,18.834,12876.5,5148.67,0.39985,98.1103,1815052.7916,174.477,5334.37,63.0,32.9791
27485,18.061,8715.99,3056.39,0.35066,68.4163,1223020.2393,113.047,3916.56,62.0,35.382
27488,16.089,10133.6,4204.45,0.4149,75.3053,1367712.1516,148.833,3675.94,30.0,36.7196
27500,4.208,12759.8,4706.53,0.36885,152.37,1784473.1505,177.944,5130.96,41.0,27.5807
27537,4.798,12246.7,3528.52,0.28812,138.396,1730397.4308,218.956,4490.66,97.0,30.5053
27542,15.232,10027.9,3073.42,0.30648,89.3455,1430111.4522,149.46,4966.08,96.0,33.9709
27643,13.78,4848.89,2101.37,0.43337,73.322,656473.9457,85.494,2300.79,89.0,41.4621
27655,10.243,6157.7,2060.31,0.33459,54.074,884079.815,81.9657,2401.39,80.0,41.7268
27778,13.436,8291.48,2736.49,0.33003,82.1527,1120147.8283,124.501,4280.67,11.0,35.0679
27831,6.207,9559.49,2358.78,0.24674,91.8211,1339478.7834,136.402,4054.53,57.0,34.6027
27835,8.019,5915.9,1393.64,0.23557,66.8522,825926.0095,76.0892,2785.67,74.0,39.6711
27915,1.909,9050.75,1980.87,0.21886,93.7893,1250370.1316,118.147,4151.19,44.0,34.2541
27954,11.428,7928.74,1901.23,0.23978,59.5421,1110970.6153,76.984,3334.09,39.0,37.6441
28005,19.621,12642.5,3984.54,0.31517,120.112,1711320.7094,163.489,5613.89,69.0,26.3634
28099,1.498,8738.47,3330.84,0.38116,88.9242,1162467.8062,138.293,3591.47,46.0,36.0756
28175,11.228,5306.73,2309.31,0.43516,40.7302,745910.5201,89.8767,2622.44,38.0,40.8788
28221,2.97,8920.01,2272.04,0.25471,98.1662,1267459.2672,123.793,3806.42,51.0,35.0217
28269,18.135,17127.1,7411.22,0.43271,162.027,2414548.6316,276.767,6045.52,147.0,21.8416
28339,11.804,9465.57,2998.6,0.31679,84.5924,1339231.5132,135.829,4142.33,68.0,33.8079
28472,14.323,5572.46,2357.25,0.42301,50.6239,779122.5892,89.5518,2209.42,10.0,41.6044
28610,15.299,6178.22,3003.98,0.48622,51.5673,869812.3133,101.587,2721.29,80.0,39.6805
28636,3.711,10610.5,3834.52,0.36138,119.231,1450705.1331,186.989,3799.23,29.0,33.344
28818,4.303,5209.72,1700.21,0.32635,44.4259,715591.3929,59.6857,1948.8,19.0,43.4675
28821,16.022,7157.73,2602.27,0.36356,67.4959,1029959.7384,105.594,2788.01,67.0,39.3419
28990,1.199,9417.57,2809.84,0.29836,109.866,1274603.6992,147.031,4172.32,71.0,33.1095
29071,7.91,9983.33,2710.08,0.27146,85.3948,1415848.7108,144.961,4042.44,136.0,34.1056
29145,12.339,4392.41,1913.02,0.43552,62.3275,558958.0194,113.461,1707.27,97.0,43.9763
29154,0.733,12791.6,2431.19,0.19006,143.595,1744013.9208,200.534,4785.13,136.0,29.7407
29172,3.376,13201.3,4396.03,0.33299,160.184,1826849.0461,189.905,4887.27,75.0,28.4689
29189,2.155,10072.2,2832.2,0.28118,121.526,1392776.0691,141.458,4187.49,119.0,32.8247
29211,20.024,14687.2,4935.68,0.33605,128.698,2113310.4873,209.141,5252.05,114.0,25.5134
29262,1.866,4837.83,1178.76,0.24365,50.4377,637817.2217,76.3349,3155.3,14.0,41.3366
29278,2.546,4723.16,867.98,0.18377,44.0287,665115.3385,60.1394,2680.5,30.0,41.8991
29281,17.627,8820.47,3297.2,0.37381,65.4153,1250367.3657,126.038,4270.12,31.0,34.9738
29368,3.292,9087.55,3902.19,0.42939,80.7364,1268213.2106,142.39,3716.31,118.0,34.8887
29403,12.831,10832.4,3578.8,0.33037,102.555,1509814.6329,152.794,4979.01,53.0,29.0545
29433,18.199,9193.48,2880.15,0.31328,86.8055,1240662.9768,116.555,4004.5,30.0,36.7608
29528,0.537,8097.91,1862.6,0.23,93.2308,1132172.5709,121.795,3206.16,4.0,37.6554
29687,2.878,7459.93,3204.24,0.42952,81.56,1051047.6613,118.604,3300.99,45.0,37.6416
29690,4.758,9564.58,3377.62,0.35313,114.483,1329115.2767,171.901,4251.78,66.0,33.2698
29833,4.204,7164.73,3039.51,0.42423,62.4851,983907.2089,120.808,4075.76,68.0,37.0018
29931,2.101,9727.71,2728.95,0.28053,106.127,1379853.4301,150.525,3918.45,40.0,33.4137
29935,12.145,9197.43,3224.81,0.35062,61.5245,1304702.4118,135.269,6202.93,53.0,36.8067
29948,12.139,5437.69,1977.58,0.36368,44.0183,729749.9325,85.1264,1572.45,35.0,43.56
29964,10.945,4534.88,1157.24,0.25518,43.4536,634876.6227,63.3566,2594.65,24.0,43.6101
29985,8.238,14320.4,5316.55,0.37125,164.64,1965498.4665,217.0,5126.32,144.0,26.6214
30007,2.249,13554.1,3963.33,0.2924,144.626,1815170.7978,201.769,4781.6,56.0,30.88
30047,13.084,8034.78,2878.32,0.35823,54.6586,1127006.6796,109.386,3663.62,47.0,37.5077
30121,15.786,10819.5,2505.78,0.23159,96.1503,1520093.6965,124.016,4065.5,48.0,33.2295
30281,14.374,6632.25,2248.93,0.33909,58.0717,956934.5546,94.395,3407.01,56.0,38.8879
30378,5.392,7717.61,1710.61,0.22165,59.9186,1090844.463,88.2552,2919.51,28.0,38.496
30640,17.902,9276.07,3573.23,0.3852,75.3119,1246115.8193,144.916,3502.34,29.0,39.2458
30689,7.027,15239.0,4589.44,0.30116,188.144,2096679.4063,260.173,5178.57,90.0,25.8156
30807,1.906,9042.27,1906.48,0.21084,104.469,1232154.3952,137.745,4009.45,46.0,23.5648
30967,14.533,5446.68,1748.26,0.32097,36.6786,746947.4995,72.3902,2141.38,20.0,43.0455
31015,15.309,9783.91,3292.34,0.3365,37.4285,1382880.0362,116.824,3731.27,95.0,34.6231
31167,2.419,16844.1,5875.95,0.34884,176.064,2362472.0024,252.955,5528.81,203.0,26.6544
31184,3.768,10804.9,2980.08,0.2758,132.19,1527752.5209,156.316,4326.47,55.0,32.2031
31287,4.265,12502.9,4556.75,0.36445,133.219,1753202.9093,178.945,4493.68,54.0,31.6712
