row_id,RMSD,F1,F2,F3,F4,F5,F6,F7,F8,F9
10228,15.119,7437.31,1812.1,0.24364,82.9336,1009164.982,97.6373,3696.41,33.0,36.4802
10229,2.155,9344.85,2729.86,0.29212,86.1413,1318369.0217,136.721,3895.98,2.0,35.4931
10244,1.761,14003.4,3561.37,0.25432,196.526,1914392.2896,213.84,4570.62,185.0,28.7971
10251,5.484,8599.03,2255.52,0.26229,94.5654,1164800.6437,91.6702,4080.02,17.0,33.0828
10262,2.404,14342.4,4666.66,0.32537,142.586,1998586.2964,212.82,4854.04,138.0,27.69
10274,1.904,4239.89,756.36,0.17839,40.7348,561823.8397,61.1931,2552.57,11.0,43.3641
10299,15.828,6902.4,1517.22,0.21981,89.4131,951799.4102,84.4356,2984.31,27.0,38.5487
10359,5.888,8168.32,2103.36,0.2575,73.7491,1130304.8457,104.359,3645.21,44.0,36.0933
10370,5.271,7713.88,1699.24,0.22028,64.2659,1110612.8386,80.7132,2675.15,30.0,39.7539
10389,11.185,7673.54,1768.38,0.23045,68.6991,998774.1071,95.1338,3304.44,13.0,38.373
10411,2.715,4753.12,1123.5,0.23637,46.5998,651657.746,62.6274,2774.2,10.0,41.5901
10426,9.449,8243.96,1297.38,0.15737,77.3033,1092942.454,99.9672,3747.45,33.0,36.303
10438,20.703,15935.1,4411.94,0.27686,183.302,2278522.0034,260.836,4988.29,65.0,26.4925
10461,2.906,11139.1,2995.9,0.26895,148.071,1579023.9226,155.89,4081.81,126.0,32.3952
10462,1.128,20872.6,5411.19,0.25924,319.201,2840225.0047,421.109,6268.99,161.0,19.6687
10481,2.688,5151.76,1295.53,0.25147,41.2265,727663.9153,62.1831,2270.44,11.0,42.3324
10487,3.543,10723.3,3470.31,0.32362,141.076,1479875.4578,163.472,5054.74,39.0,27.9776
10490,13.517,5924.06,1838.04,0.31026,51.6881,810790.403,81.4036,2506.55,46.0,41.6979
10525,1.838,7196.2,2179.13,0.30281,65.999,1015742.581,89.2865,3596.62,32.0,37.9641
10583,4.931,7472.25,2214.08,0.2963,77.5271,1036179.5002,107.923,3469.82,36.0,36.3644
10600,3.713,8890.25,2418.96,0.27209,82.3587,1254008.3403,120.718,4015.04,76.0,34.2824
10609,14.37,8842.12,3218.52,0.36399,67.6585,1249224.6775,130.9,4091.38,81.0,35.013
10627,12.744,11628.4,4914.74,0.42264,109.948,1616873.2297,177.182,4492.33,66.0,32.4058
10628,4.216,8016.16,2203.06,0.27482,87.0085,1082785.9054,132.716,3587.29,49.0,34.5284
10639,11.697,5528.61,1527.57,0.2763,48.3043,705180.4597,75.8347,2151.82,26.0,43.1881
10653,15.293,8598.35,3076.25,0.35777,79.0354,1157046.6237,123.443,3887.75,57.0,34.8569
10667,1.685,14314.4,4501.65,0.31448,170.707,1981615.1052,210.476,5224.38,188.0,26.6858
10681,1.761,14003.4,3561.37,0.25432,196.526,1914392.2896,213.84,4570.62,185.0,28.7971
10707,2.189,6326.0,1793.97,0.28358,68.1745,907943.9029,81.5064,3076.6,14.0,38.4354
10744,5.128,6767.22,1793.62,0.26504,62.0567,940895.8836,87.4432,3410.65,28.0,37.2273
10753,2.076,7312.12,2510.53,0.34333,81.1725,994360.6827,103.359,3750.1,34.0,36.1147
10775,1.151,7059.95,2717.73,0.38495,62.3161,1032346.8028,97.5832,3197.84,30.0,38.9393
10782,4.668,6070.52,1341.13,0.22092,64.7177,750144.9069,88.6414,3056.61,38.0,39.8431
10800,4.957,16072.1,4371.61,0.27199,215.754,2231824.4193,290.339,4999.11,195.0,27.1516
10808,2.124,9036.87,2026.18,0.22421,103.117,1228972.4666,141.617,4255.72,37.0,32.826
10813,11.998,20788.8,6549.1,0.31503,187.349,2876370.6904,290.483,6774.46,49.0,28.4449
10929,4.939,9388.37,1779.41,0.18953,91.71,1264861.1604,121.606,3754.45,155.0,34.9268
10957,4.124,10698.4,4225.52,0.39496,125.606,1463354.3987,187.521,3901.41,36.0,32.9219
10967,18.69,18382.3,5228.06,0.2844,183.128,2539087.7706,243.598,5044.38,51.0,25.4628
10983,12.912,5813.39,1912.46,0.32897,54.021,808347.8398,89.7389,2572.9,95.0,40.8057
10984,1.807,6177.4,1023.74,0.16572,52.1179,878270.4646,66.8137,2757.37,1.0,41.9777
11010,3.827,8762.3,2524.0,0.28805,93.6423,1194882.2627,114.99,3750.11,40.0,35.8528
11025,4.235,5247.3,2079.9,0.39637,34.7481,745029.6842,68.8069,2516.76,39.0,42.7611
11046,1.722,6801.38,2082.09,0.30612,61.9964,921625.8019,99.0038,3092.52,13.0,40.7196
11074,1.537,10085.3,2632.1,0.26098,97.9308,1438892.7573,147.763,3959.03,39.0,33.1908
11076,10.419,9967.09,3031.12,0.30411,105.956,1400236.1094,118.467,3578.52,54.0,37.0335
11094,2.84,8937.79,2029.09,0.22702,84.3851,1276273.0025,105.639,3845.29,66.0,35.9884
11102,1.769,6265.64,1450.42,0.23148,51.4242,874992.5086,69.009,3275.98,57.0,39.2913
11107,13.201,9210.21,2652.7,0.28801,52.6173,1273311.3832,136.33,4103.05,9.0,34.2299
11126,0.51,9787.82,2411.97,0.24642,103.034,1386497.176,157.029,3842.86,15.0,34.0715
11164,8.296,8653.05,4297.05,0.49659,92.4126,1073443.3135,164.905,2436.04,125.0,39.9021
11184,3.433,10233.1,3312.4,0.32369,120.408,1421795.6988,180.754,3762.86,34.0,33.129
11204,14.806,10881.5,4242.15,0.38984,97.3172,1454184.2619,189.652,4838.23,66.0,33.422
11242,2.546,11104.7,2883.74,0.25968,148.197,1599052.5651,157.29,4113.19,130.0,32.4557
11248,4.928,13287.2,4429.55,0.33336,172.131,1837116.7529,209.112,4854.35,105.0,28.1205
11284,8.157,7824.86,2300.86,0.29404,60.1131,1081418.3574,108.058,3569.24,31.0,37.4044
11338,4.951,8387.19,2278.04,0.2716,91.7564,1178104.0129,109.957,4083.76,125.0,34.6103
11355,2.626,12392.3,3409.53,0.27513,155.739,1728184.7211,201.541,4804.17,56.0,28.5824
11357,3.379,23122.9,7037.64,0.30435,303.018,3210589.4534,374.706,6304.09,99.0,17.7771
11371,19.043,9397.53,3694.46,0.39313,61.8708,1292081.2709,133.64,4248.59,67.0,33.8899
11446,17.83,7982.29,2026.07,0.25382,101.373,1081702.702,88.7957,3890.74,16.0,34.8059
11450,2.284,6466.21,1883.86,0.29133,72.9844,853903.3256,105.485,3431.47,81.0,37.9647
11478,1.223,6317.02,2060.39,0.32616,56.4045,871911.4826,92.7195,3721.95,68.0,36.8924
11550,2.277,5690.85,1405.61,0.24699,47.2847,804751.2602,61.0073,2450.35,10.0,41.6317
11554,2.758,7926.82,2072.03,0.26139,87.1874,1106242.5499,98.1531,3048.9,28.0,38.4395
11600,12.876,18838.5,6007.93,0.31891,210.591,2580050.355,316.456,6061.83,223.0,19.7379
11623,20.287,19922.7,7217.37,0.36226,209.006,2625979.3273,278.05,32011.55,128.0,28.9641
11630,13.509,5270.16,1367.51,0.25948,49.2142,693287.8378,81.3754,2595.95,51.0,37.1786
11672,2.439,9087.12,2498.08,0.2749,84.179,1267466.6261,136.933,3980.62,4.0,35.1693
11708,3.846,14001.8,3985.9,0.28467,168.352,1979971.7877,218.716,5334.06,200.0,25.6144
11723,13.35,8915.45,3715.23,0.41671,48.2541,1210128.9153,142.02,3945.84,60.0,35.5232
11751,1.232,8552.2,2287.13,0.26743,97.3312,1214349.6079,124.557,4007.2,163.0,33.6722
11754,0.694,10907.5,2632.15,0.24131,133.618,1513866.5603,172.283,4731.57,175.0,28.4298
11758,2.486,7605.09,1503.41,0.19768,80.3385,1069549.4462,96.1231,3802.07,9.0,34.0335
11778,14.365,8682.14,3165.97,0.36465,69.7644,1182372.7215,140.553,3694.2,38.0,36.7657
11782,19.566,9687.39,3580.99,0.36965,114.195,1328584.6626,136.628,4651.61,93.0,31.3608
11792,0.605,7938.3,2203.57,0.27758,85.4833,1095569.0301,112.489,3100.17,21.0,37.68
11831,2.891,7277.49,2499.48,0.34345,63.5592,1016229.3333,99.1907,3581.59,77.0,36.5331
11841,12.605,8512.92,3128.96,0.36755,79.9301,1168105.0734,117.771,4065.17,28.0,33.0749
11890,1.534,8970.15,1870.43,0.20851,98.3727,1244694.5422,134.503,3643.37,20.0,34.5736
11908,12.111,8330.89,2054.49,0.24661,87.9469,1128079.174,96.9907,3610.31,52.0,36.4716
11916,1.199,15044.4,3973.61,0.26412,181.998,2114283.3422,218.858,5718.14,65.0,22.9852
11949,10.702,7625.3,2750.26,0.36067,62.9512,993606.0036,128.733,3825.13,47.0,37.7713
11950,14.03,6941.68,2105.38,0.30329,67.7991,934665.9327,92.5087,3293.02,40.0,38.5215
11958,3.576,16116.2,3893.49,0.24158,201.47,2233799.8438,229.397,5214.51,114.0,25.6073
11959,4.203,13814.4,4887.64,0.3538,159.827,1909092.6402,206.916,5069.01,140.0,27.565
11982,4.383,7577.0,1892.93,0.24982,80.9492,1060407.2556,114.387,3861.27,91.0,34.4751
11985,2.22,5045.39,1134.63,0.22488,43.8354,721273.7405,53.2724,2406.79,21.0,42.2826
11988,18.804,9861.52,3606.39,0.3657,101.819,1326265.9943,141.792,4584.42,92.0,32.5149
11999,13.027,7840.57,2938.36,0.37476,58.6029,1129109.9756,111.46,4890.43,23.0,36.7483
12041,4.785,6407.1,1712.6,0.26729,64.6268,880093.8585,87.1472,3217.3,52.0,38.872
12099,2.48,8170.74,3019.34,0.36953,81.1921,1126856.4895,113.433,3807.62,23.0,34.9622
12104,2.9,14417.7,3656.59,0.25361,207.285,1993720.0416,241.389,4932.2,131.0,26.9846
12109,11.379,6066.56,1448.61,0.23878,52.9257,841397.0537,77.6181,3166.2,18.0,39.2547
12153,1.541,9082.54,1831.96,0.2017,98.813,1266490.1735,130.001,3639.73,20.0,34.0878
12162,20.397,14438.3,6064.39,0.42002,97.5512,1940845.1871,240.432,3831.69,130.0,32.6988
12187,3.294,9903.12,3023.8,0.30533,94.8281,1397414.8907,134.63,4168.71,94.0,33.38
12234,3.37,20125.2,6119.26,0.30405,263.523,2791910.1448,324.789,5546.13,81.0,23.0423
12249,1.486,15106.3,3712.09,0.24573,180.629,2139430.9206,214.075,17317.65,96.0,26.7841
12265,0.619,7856.29,2049.53,0.26087,84.6363,1083509.9896,110.105,3090.39,21.0,37.8149
12267,13.455,7769.58,1803.83,0.23216,72.994,1022336.1234,109.577,3161.73,58.0,39.0057
12269,1.856,7117.99,2373.9,0.3335,79.6279,974005.0434,100.201,3314.0,64.0,38.5985
12277,17.618,6027.56,826.87,0.13718,46.8923,794971.1787,68.4559,2749.83,53.0,40.6462
12280,5.875,6696.9,2247.72,0.33563,59.7383,919484.2539,101.706,3008.65,100.0,38.5088
12296,18.681,10163.8,4075.64,0.40099,105.614,1414411.8336,142.287,3731.89,155.0,34.4884
12312,2.681,6628.7,1174.41,0.17717,51.518,909267.5902,82.5773,2852.38,34.0,40.2904
12341,18.794,14751.4,4157.59,0.28184,197.178,2057502.2789,222.528,5618.46,142.0,22.8367
12349,11.047,16629.6,5644.16,0.3394,165.423,2358211.463,226.136,5739.87,146.0,27.7185
12361,17.36,8371.14,3175.04,0.37928,63.0333,1143962.2916,119.654,4082.51,34.0,34.9505
12380,3.653,8336.41,2306.88,0.27672,90.117,1159023.7701,111.85,4038.04,42.0,35.4523
12416,2.237,8743.15,2428.11,0.27771,93.6212,1197834.7683,115.062,3776.38,38.0,35.3003
12449,20.097,11157.4,5835.08,0.52297,93.0382,1403815.6846,218.27,3200.09,112.0,36.9624
12462,12.031,8575.06,2470.77,0.28813,94.2846,1178899.8606,105.576,3451.91,18.0,36.044
12482,7.276,15101.6,5610.28,0.3715,176.228,2058624.052,249.467,4649.43,111.0,29.9642
12499,1.781,5598.63,1483.16,0.26491,56.5644,725196.1603,91.6329,3472.75,15.0,40.3879
12546,16.521,6718.46,1906.88,0.28382,58.4423,873151.7729,88.4264,3113.72,42.0,39.959
12567,0.618,6236.52,932.47,0.14951,46.2675,879444.7988,74.1833,2673.54,1.0,42.1523
12596,4.437,9759.95,3299.54,0.33806,93.2773,1394731.6418,143.226,4076.19,104.0,33.2
12613,3.983,10704.5,3188.58,0.29787,109.157,1472331.0091,150.348,4488.03,11.0,34.6002
12626,1.251,5696.01,1265.71,0.2222,60.6446,780671.4817,76.5461,2697.31,18.0,40.6235
12668,5.887,12403.7,4289.67,0.34583,162.466,1712103.2527,222.253,4760.28,122.0,28.9092
12699,2.023,6510.08,1796.83,0.276,69.6736,869889.4746,87.2361,2969.6,25.0,39.0507
12711,8.965,4905.81,1752.44,0.35721,40.133,670789.1202,66.8604,2024.02,41.0,43.4138
12725,2.418,6584.68,1929.07,0.29296,64.2853,891659.3787,88.1107,3149.49,35.0,40.0574
12727,1.811,5510.54,1388.35,0.25194,58.6554,717894.4531,89.3817,3473.06,15.0,40.3201
12770,1.946,11497.3,2809.92,0.24439,162.878,1596788.7365,188.582,4673.15,52.0,29.5414
12771,15.781,7638.81,2218.77,0.29046,89.5807,1021922.7944,107.721,3400.84,34.0,31.0904
12788,18.512,9769.83,4307.0,0.44084,99.1007,1391235.4351,144.314,3702.96,25.0,32.982
12801,8.463,7088.25,1626.77,0.2295,65.4674,982373.0897,80.9404,2853.79,28.0,39.9872
12808,14.19,5318.71,1391.89,0.26169,36.0608,727212.3774,68.4684,1999.8,22.0,42.5937
12833,4.856,8111.67,2457.95,0.30301,86.438,1152361.5126,117.219,3453.57,31.0,37.4
12838,0.605,7938.3,2203.57,0.27758,85.4833,1095569.0301,112.489,3100.17,21.0,37.68
12846,5.28,5839.81,1939.04,0.33203,68.246,799378.8717,93.8876,2960.47,31.0,40.0369
12870,15.775,8456.67,2523.19,0.29836,102.484,1176223.8993,115.266,3376.07,49.0,35.7961
12879,15.792,8551.43,2679.05,0.31328,84.6247,1226095.0869,120.688,3999.55,39.0,35.2905
12893,4.65,14681.2,4425.15,0.30141,196.108,1990608.5797,229.956,5102.24,173.0,26.3015
12894,3.987,12345.7,3875.86,0.31394,151.309,1736884.158,165.033,5138.09,30.0,27.9515
12910,7.222,5135.05,1198.25,0.23334,62.8365,685023.8468,77.8196,2831.84,59.0,40.862
12946,6.963,14138.2,2845.75,0.20128,137.564,1948393.034,204.781,5535.64,110.0,25.7499
12953,6.826,8662.74,3208.86,0.37042,81.8077,1243284.8064,128.771,3675.79,52.0,37.992
12965,16.943,12765.6,4544.25,0.35597,111.97,1856741.3301,171.168,4847.24,120.0,33.0995
12966,8.207,16044.9,5114.03,0.31873,184.778,2239953.3545,265.554,5438.67,95.0,25.4302
12980,2.093,14343.7,4843.24,0.33765,185.984,1987341.4625,246.954,5354.38,156.0,46.5464
12987,5.905,13126.5,4166.32,0.31739,156.45,1838419.3141,171.484,5162.95,43.0,29.4558
12997,10.935,6941.95,2322.06,0.33449,49.32,891835.4156,108.841,2511.37,37.0,42.7334
12999,2.096,4741.31,1670.65,0.35236,33.6279,668328.0693,59.6953,1456.21,40.0,42.731
13002,15.856,10385.2,4115.91,0.39632,81.8092,1414109.4077,151.392,4648.75,43.0,34.8565
13005,1.16,15299.6,3936.95,0.25732,183.871,2166325.2073,216.391,5708.49,66.0,22.9468
13025,15.483,5958.27,2128.37,0.35721,40.0549,834681.6662,91.3256,2825.04,40.0,40.5554
13081,1.856,12087.2,2148.87,0.17778,144.399,1697901.907,166.936,4629.41,161.0,29.3976
13088,0.798,9589.2,2628.31,0.27409,104.568,1309211.0436,152.784,4152.26,75.0,33.1885
13096,3.228,10409.9,2738.1,0.26302,104.369,1442380.5138,143.193,3868.97,13.0,34.5482
13116,0.735,10770.4,2731.29,0.25359,132.366,1498115.95,168.971,4664.07,173.0,28.7369
13135,1.48,9285.36,3001.28,0.32322,99.0026,1272237.3788,144.299,3591.38,118.0,33.4198
13186,15.221,6631.81,2079.09,0.3135,62.6488,870019.2163,96.8175,2912.35,5.0,39.1709
13187,1.365,14879.9,2804.42,0.18847,179.49,2062455.8009,220.011,4727.88,32.0,29.5086
13210,20.895,6867.76,2003.14,0.29167,53.6379,899826.6544,113.262,5484.79,20.0,37.2356
13221,18.97,13136.3,5060.9,0.38526,117.788,1798735.5243,196.256,4668.51,123.0,34.0247
13237,1.813,5935.36,1914.38,0.32253,56.3656,808269.216,96.0892,3288.99,66.0,36.0959
13239,11.759,7763.41,2263.75,0.29159,62.4946,1062184.306,106.804,3249.5,29.0,38.4935
13253,8.421,6064.55,1451.94,0.23941,70.6088,852192.0814,70.2449,2846.54,75.0,38.5584
13273,0.659,8431.26,2087.62,0.2476,92.8377,1177120.1363,125.83,3218.2,5.0,36.636
13279,15.353,5971.28,1375.53,0.23035,42.2214,813818.0414,89.4058,3025.82,27.0,40.179
13300,14.967,6057.25,2172.82,0.35871,69.6267,821369.1697,104.321,2974.37,78.0,39.6121
13304,13.996,4656.42,1002.07,0.2152,41.7507,650793.433,57.2816,2282.19,31.0,43.4063
13321,18.079,8295.75,2904.2,0.35008,63.8841,1149770.2548,123.705,3377.15,33.0,34.9146
13347,1.751,8263.37,2516.83,0.30457,94.1182,1116169.209,115.899,3274.95,78.0,38.514
13368,7.097,8557.14,2648.82,0.30954,80.6379,1163305.9899,100.998,3829.1,11.0,36.1404
13373,2.717,16124.5,3981.11,0.24689,228.397,2267632.5664,257.988,5566.98,101.0,22.1022
13380,1.995,9287.84,2423.67,0.26095,94.367,1280157.7805,124.259,3840.1,43.0,32.9692
13420,11.232,3976.83,1204.7,0.30292,34.8859,542591.8868,48.8025,1387.69,32.0,44.4546
13442,1.783,11931.2,3079.55,0.2581,131.446,1650146.6773,166.682,4477.66,87.0,31.5748
13466,1.74,11273.0,3060.91,0.27152,136.936,1557431.5738,159.77,4445.28,91.0,31.6037
13484,11.817,7215.39,1931.56,0.2677,59.0929,1024549.1742,79.9564,3673.5,50.0,38.7246
13504,15.506,7476.14,1782.84,0.23847,68.2496,1026222.1748,94.4442,3484.79,59.0,37.8457
13515,5.275,6369.06,1428.83,0.22433,53.8798,908975.051,74.5971,3258.22,27.0,37.9083
13541,4.825,6969.27,2191.89,0.3145,65.3793,971580.8657,82.0383,3979.06,72.0,37.4451
13569,2.74,12958.4,3493.28,0.26957,162.594,1798705.2028,211.935,4827.72,50.0,28.4308
13574,2.363,11398.9,3783.27,0.33189,121.276,1594026.8135,168.347,4303.42,37.0,30.7893
13577,3.044,10235.5,2726.73,0.26639,121.09,1447768.2223,156.585,4415.96,40.0,31.7155
13585,12.001,6752.64,2451.0,0.36296,62.3431,986187.3042,112.225,2338.42,47.0,41.7431
13635,8.421,6064.55,1451.94,0.23941,70.6088,852192.0814,70.2449,2846.54,75.0,38.5584
13650,2.733,16408.8,5360.19,0.32666,232.975,2243620.2799,251.447,5458.06,125.0,23.7282
13678,13.016,7691.42,3059.01,0.39771,53.6536,1118953.1147,118.681,3871.74,69.0,32.7081
13705,4.918,17042.6,4527.14,0.26563,240.057,2338412.0688,283.515,4750.04,134.0,27.5917
13731,8.075,6040.78,1608.62,0.26629,56.8048,840991.5674,77.3431,3105.19,51.0,39.1153
13747,4.612,7157.26,1780.86,0.24881,72.0444,990053.8211,104.832,3448.85,42.0,35.3515
13758,20.334,18987.6,7145.48,0.37632,168.445,2695439.0071,294.094,6157.33,115.0,22.7574
13801,0.8,12109.0,2430.46,0.20071,151.924,1635138.9541,192.339,4949.03,142.0,29.6462
13803,14.916,8011.86,3140.34,0.39196,50.4884,1121022.9014,127.916,3760.65,76.0,38.0516
13826,2.387,8439.07,2481.56,0.29405,98.9949,1179714.8231,112.298,3630.6,96.0,36.8964
13833,2.036,9139.77,2547.01,0.27867,88.0063,1301402.4953,119.12,3984.23,4.0,33.7096
13860,4.381,7714.77,2964.07,0.3842,79.0094,1096887.3135,114.253,3358.76,36.0,37.7517
13885,3.289,13296.6,5127.82,0.38564,114.079,1885805.0014,194.88,4454.05,63.0,31.2778
13896,18.468,11542.1,4108.98,0.35599,77.3258,1597148.2694,169.963,4949.94,107.0,30.8714
13910,0.797,11015.5,2922.78,0.26533,136.573,1532073.8871,169.96,4697.77,173.0,28.6917
13924,1.398,5531.32,1112.08,0.20105,46.4297,792307.9434,74.9624,2860.27,59.0,40.2741
13961,1.174,6953.18,2650.86,0.38124,63.0998,1019779.446,87.4586,3217.16,29.0,37.7941
13965,1.43,4134.03,1221.4,0.29545,32.9201,567959.1201,50.4351,1404.15,17.0,44.3677
13984,3.968,15997.1,4234.77,0.26472,251.028,2196366.8929,255.068,4825.49,278.0,27.3417
14026,2.799,9470.31,3589.48,0.37902,85.0001,1320079.2454,133.91,3783.46,128.0,34.5373
14032,1.481,15872.4,5122.38,0.32272,211.653,2216342.0409,272.207,5363.69,283.0,24.3835
14038,16.922,8994.45,4122.35,0.45832,64.3333,1249979.8105,132.107,2698.77,102.0,38.6913
14058,14.981,7687.78,3183.0,0.41403,67.7962,1076270.3387,109.245,3926.45,63.0,35.6614
14098,12.286,8473.65,2110.53,0.24906,52.4771,1184200.5165,101.17,3516.88,46.0,39.4781
14123,15.738,8958.16,3331.8,0.37192,74.0521,1250160.5996,121.81,4581.82,29.0,37.697
14124,7.88,5834.46,1950.48,0.3343,57.217,796475.0298,83.259,3195.05,17.0,39.5294
14125,19.55,17238.5,5005.32,0.29035,173.045,2478219.0096,255.024,5468.28,120.0,26.3113
14134,1.513,10054.9,2632.29,0.26179,101.906,1385705.4543,141.096,3692.87,122.0,35.5265
14138,2.858,15581.1,4930.45,0.31643,148.985,2183618.9515,191.713,4786.97,126.0,46.5464
14170,4.645,9103.55,3070.52,0.33728,93.5366,1303196.8947,128.604,3959.01,73.0,35.3102
14186,20.201,14584.3,7204.68,0.494,140.664,2035312.9425,240.554,4464.19,92.0,29.0982
14199,2.231,5286.35,2159.5,0.4085,34.8941,747043.02,71.3267,2592.07,40.0,42.7879
14201,12.322,8852.41,2940.04,0.33211,69.6341,1165680.9943,126.896,4637.69,64.0,33.8275
14206,2.072,9306.5,2158.89,0.23197,109.32,1269698.2472,142.598,4009.03,44.0,34.4412
14214,2.387,14607.3,4047.62,0.27709,187.708,2030371.8352,223.58,5613.65,140.0,23.5468
14215,6.585,4888.22,1983.63,0.40579,45.2976,689902.0442,68.7635,1919.74,31.0,43.4807
14289,4.293,22928.5,7264.03,0.31681,305.307,3167909.9235,384.961,6327.07,117.0,17.693
14305,9.891,7551.45,1508.24,0.19972,74.0699,1082362.9693,68.8221,3068.87,15.0,34.9102
14316,11.919,9903.62,2525.33,0.25499,95.7899,1347809.1185,125.412,4616.07,43.0,29.2834
14342,11.555,9854.15,3503.4,0.35552,94.5033,1356998.3932,138.058,3917.45,77.0,36.8736
14347,14.842,9075.3,2730.59,0.30088,53.0703,1228092.2514,125.52,4169.74,26.0,35.4277
14348,4.236,8404.7,1821.2,0.21668,96.9266,1182683.5127,119.678,3825.88,49.0,34.2039
14390,4.174,19396.5,6846.58,0.35298,252.172,2663787.6351,320.392,5550.24,297.0,23.8234
14392,0.774,12834.8,2355.98,0.18356,149.954,1750246.622,194.795,4796.91,157.0,29.8463
14399,2.359,5234.13,2058.5,0.39328,33.9793,743741.2175,68.9236,2571.68,44.0,42.7217
14420,17.34,11523.5,2997.38,0.26011,100.29,1673016.0186,145.723,4837.33,90.0,25.0377
14427,7.258,16664.1,5471.57,0.32834,183.79,2316829.9869,276.935,5602.01,105.0,23.6578
14438,4.038,18206.5,5727.66,0.31459,263.841,2476575.6075,244.51,4959.33,273.0,26.4335
14449,18.978,15692.9,4393.41,0.27996,164.856,2254123.1311,216.791,6634.88,83.0,21.05
14459,3.731,5741.63,1145.91,0.19957,49.7283,781092.7171,77.2109,2670.97,50.0,40.9044
14480,1.52,7503.85,1647.22,0.21951,86.6451,1044178.7339,104.369,3843.17,25.0,36.3238
14510,1.737,12062.4,3091.62,0.2563,141.724,1659099.9877,187.041,4463.7,15.0,30.8176
14519,4.222,9324.33,3023.36,0.32424,90.0402,1339018.3968,130.718,3474.47,7.0,36.4918
14532,11.581,4909.33,1521.57,0.30993,21.265,675015.3971,62.1196,1840.39,41.0,43.8772
14553,2.74,3780.0,945.16,0.25004,32.3344,536731.1952,43.6177,1770.89,12.0,45.3469
14645,1.945,9914.49,2941.14,0.29665,105.53,1376665.1183,149.85,4223.41,50.0,34.404
14656,1.123,8066.19,1728.37,0.21427,76.0001,1153764.4329,111.527,4047.93,104.0,34.869
14698,7.236,15940.8,4846.42,0.30402,191.545,2185661.8166,269.295,5265.76,87.0,23.8714
14713,11.339,7516.98,1790.21,0.23815,59.1584,1050216.6588,81.448,2728.85,28.0,37.88
14732,2.876,13542.8,3997.97,0.29521,149.2,1866390.4384,202.012,4647.8,31.0,29.6775
14754,2.23,6257.68,1877.54,0.30003,60.2195,873872.5969,85.434,2677.5,46.0,40.7837
14761,1.675,5724.69,1163.99,0.20332,53.2018,817703.2559,71.3482,2931.88,55.0,40.2504
14762,10.315,9226.46,2396.02,0.25969,95.7502,1254179.3946,100.295,4265.7,15.0,32.2159
14774,14.639,8127.48,2222.2,0.27341,74.8135,1146074.642,98.3161,3641.44,11.0,36.24
14808,2.355,16777.2,5309.96,0.31649,201.102,2273344.2054,275.807,5362.09,212.0,24.6525
14846,3.51,11345.5,3276.21,0.28876,130.266,1604892.8492,186.532,4336.49,72.0,30.3572
14847,2.343,9763.56,2559.39,0.26213,107.939,1370550.9575,145.338,4162.43,56.0,33.7414
14885,2.496,12728.5,3893.88,0.30591,128.25,1794953.9651,181.758,4693.39,68.0,29.7827
14903,3.266,14051.7,4603.0,0.32757,187.25,1961237.5204,244.902,4338.2,22.0,30.1785
14919,16.476,7018.2,1633.66,0.23277,60.3646,980324.7734,83.3147,2889.89,31.0,39.9682
14932,1.842,15533.9,4749.54,0.30575,219.067,2151563.498,247.608,5316.08,263.0,24.5735
14942,2.881,11288.7,2997.57,0.26553,116.823,1581434.6166,168.036,4498.12,70.0,32.1201
14990,11.734,9494.63,3028.05,0.31892,85.1191,1343236.545,134.996,4142.31,68.0,33.8079
15003,3.191,11430.1,2985.0,0.26115,113.629,1600321.2572,152.945,4494.95,76.0,32.7647
15016,12.636,7771.51,2611.69,0.33605,87.7227,1090997.916,104.429,3552.33,21.0,34.8738
15024,10.071,5023.24,1936.99,0.3856,48.0889,711743.3002,79.7469,2446.88,47.0,41.9391
15026,1.742,14324.6,4574.93,0.31937,157.187,1992044.5704,219.777,5222.78,174.0,29.7842
15032,7.607,4579.69,1267.89,0.27685,45.1126,654700.789,60.5175,2435.36,47.0,42.7
15040,18.291,9190.64,2887.18,0.31414,72.9843,1272667.7477,119.704,3417.47,48.0,36.5996
15047,14.525,6816.47,1860.3,0.27291,57.1079,956817.1677,84.5884,3086.52,42.0,39.1965
15065,1.602,6299.75,1276.71,0.20266,71.0771,835676.3638,89.9744,3311.93,77.0,38.7903
15079,2.572,6888.95,2172.33,0.31533,63.8436,952279.0493,95.7702,3126.1,49.0,40.8724
15085,1.871,9069.29,3166.58,0.34915,92.7435,1229741.8881,128.787,3980.93,34.0,34.2131
15105,4.668,7857.26,1920.75,0.24445,76.4435,1074693.0721,97.5646,3616.86,39.0,36.2897
15119,7.262,8180.24,1886.8,0.23065,78.1342,1089740.4406,102.112,3366.46,43.0,36.792
15153,2.045,15016.0,4910.97,0.32704,196.054,2029502.8534,253.711,4627.47,41.0,28.6123
15183,1.886,7828.41,2245.47,0.28683,79.9573,1066267.5584,118.027,3159.53,82.0,37.588
15184,14.866,5229.54,2053.54,0.39268,48.4779,712117.2845,78.8988,2046.16,17.0,42.2095
15205,3.094,6357.23,1192.87,0.18763,36.2053,869407.0077,76.8205,2799.9,14.0,41.9753
15316,18.083,7680.88,2259.65,0.29419,61.8979,1083540.9319,101.55,3963.96,44.0,37.5819
