row_id,lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
3407,6.175,18.0,29792.945,2307.366,8827.551,246.248,246.248,777.432,669.822,2.502,13.191,1.03,34.382,0.681,0.964
3412,2.088,6.0,2840.394,1361.806,6825.478,25.434,25.434,503.451,559.501,1.197,6.428,1.019,11.055,0.135,0.964
3453,7.148,21.0,38982.719,2678.083,9135.052,332.22,332.22,825.68,692.273,2.961,15.402,1.035,43.841,0.868,0.964
3469,5.14,15.0,21635.551,1924.344,8500.282,175.282,175.282,703.607,638.323,2.077,10.98,1.026,24.865,0.492,0.964
3499,8.206,24.0,50994.067,3087.521,9319.46,438.106,438.106,917.854,733.407,3.566,18.18,1.041,59.577,1.179,0.964
3500,9.3,27.0,72781.424,3560.423,9780.973,644.846,644.846,1078.497,780.563,4.486,22.256,1.05,88.941,1.761,0.964
3505,5.14,15.0,21636.131,1924.352,8503.92,175.302,175.302,699.857,637.619,2.076,10.936,1.026,24.647,0.488,0.964
3510,1.138,3.0,673.853,1357.989,6650.778,8.011,8.011,469.499,549.939,1.113,6.039,1.019,4.215,0.088,0.965
3524,6.175,18.0,29770.282,2307.155,8812.546,246.006,246.006,791.186,672.431,2.506,13.367,1.03,35.279,0.698,0.965
3533,6.175,18.0,29775.365,2307.286,8813.764,246.119,246.119,790.077,672.217,2.506,13.355,1.03,35.209,0.697,0.965
3534,7.148,21.0,38990.341,2678.068,9125.958,332.177,332.177,842.416,694.848,2.972,15.694,1.035,45.18,0.895,0.965
3538,2.088,6.0,3628.164,1346.306,6783.252,22.668,22.668,541.921,564.449,1.222,6.646,1.019,21.342,0.185,0.965
3555,1.138,3.0,6255.591,1330.732,6651.368,6.527,6.527,648.634,573.908,1.294,7.07,1.019,27.111,0.314,0.965
3561,7.148,21.0,38988.944,2678.07,9127.483,332.195,332.195,839.285,694.328,2.971,15.642,1.035,44.933,0.89,0.965
3566,3.144,9.0,8378.023,1386.751,7092.828,60.337,60.337,594.105,583.38,1.39,7.537,1.02,12.627,0.25,0.965
3578,6.175,18.0,29790.396,2307.484,8819.273,246.233,246.233,784.598,671.126,2.505,13.288,1.03,34.861,0.69,0.965
3580,8.206,24.0,50996.157,3087.571,9311.985,438.109,438.109,934.723,735.766,3.581,18.533,1.041,61.174,1.211,0.965
3585,4.161,12.0,14722.575,1547.461,7774.018,113.774,113.774,647.314,609.232,1.659,8.949,1.022,17.49,0.346,0.965
3602,3.144,9.0,8378.39,1386.753,7103.074,60.34,60.34,590.865,582.79,1.389,7.508,1.02,12.492,0.247,0.965
3611,3.144,9.0,8378.476,1386.754,7105.636,60.348,60.348,590.059,582.643,1.389,7.5,1.02,12.458,0.247,0.965
3620,3.144,9.0,8378.613,1386.754,7108.203,60.354,60.354,589.255,582.496,1.389,7.493,1.02,12.424,0.246,0.965
3647,3.144,9.0,8378.908,1386.756,7115.9,60.35,60.35,586.853,582.056,1.389,7.471,1.02,12.324,0.244,0.965
3674,3.144,9.0,8379.195,1386.758,7123.603,60.361,60.361,584.466,581.616,1.388,7.45,1.02,12.224,0.242,0.965
3682,2.088,6.0,2975.609,1372.168,6839.978,27.326,27.326,499.927,559.464,1.204,6.436,1.02,5.373,0.128,0.965
3710,3.144,9.0,8379.635,1386.76,7133.887,60.367,60.367,581.306,581.032,1.388,7.421,1.02,12.091,0.239,0.965
3731,6.175,18.0,29795.729,2307.263,8836.737,246.334,246.334,766.207,667.419,2.499,13.059,1.03,33.649,0.666,0.965
3740,6.175,18.0,29796.038,2307.256,8837.763,246.348,246.348,765.155,667.207,2.499,13.045,1.03,33.579,0.665,0.965
3754,2.088,6.0,3910.549,1344.829,6775.019,22.407,22.407,552.079,565.735,1.231,6.712,1.019,22.548,0.198,0.966
3759,7.148,21.0,38991.47,2678.064,9124.962,332.279,332.279,842.787,694.71,2.974,15.714,1.035,45.226,0.895,0.966
3763,2.088,6.0,3709.904,1345.59,6778.035,22.535,22.535,545.039,564.751,1.225,6.668,1.019,21.803,0.189,0.966
3772,2.088,6.0,3505.527,1347.079,6781.418,22.795,22.795,537.482,563.827,1.218,6.628,1.019,20.706,0.18,0.966
3773,3.144,9.0,8377.533,1386.749,7082.883,60.333,60.333,596.095,583.605,1.39,7.559,1.02,12.711,0.252,0.966
3778,8.206,24.0,50995.443,3087.516,9309.878,438.083,438.083,938.237,736.117,3.585,18.622,1.041,61.525,1.218,0.966
3794,6.175,18.0,29789.36,2307.528,8816.14,246.192,246.192,786.3,671.331,2.506,13.318,1.03,34.981,0.693,0.966
3803,6.175,18.0,29789.723,2307.512,8817.169,246.176,246.176,785.186,671.107,2.506,13.304,1.03,34.908,0.691,0.966
3838,5.14,15.0,21633.015,1924.325,8488.36,175.264,175.264,713.058,639.791,2.081,11.107,1.026,25.424,0.503,0.966
3859,8.206,24.0,50994.736,3087.536,9313.441,437.957,437.957,928.769,734.634,3.578,18.432,1.041,60.642,1.201,0.966
3880,2.088,6.0,2842.467,1365.214,6823.15,26.048,26.048,501.171,559.141,1.198,6.43,1.019,9.153,0.132,0.966
3893,6.175,18.0,29792.979,2307.358,8827.447,246.283,246.283,774.222,668.898,2.502,13.168,1.03,34.188,0.677,0.966
3898,2.088,6.0,2932.869,1370.79,6831.816,27.075,27.075,500.123,559.331,1.202,6.438,1.019,6.06,0.129,0.966
3913,8.206,24.0,50994.371,3087.526,9315.906,438.093,438.093,922.568,733.686,3.573,18.309,1.041,60.065,1.189,0.966
3950,9.3,27.0,72779.006,3560.428,9777.256,645.085,645.085,1077.915,780.089,4.491,22.321,1.05,88.987,1.762,0.966
3956,6.175,18.0,29795.213,2307.281,8834.634,246.28,246.28,766.743,667.389,2.5,13.074,1.03,33.693,0.667,0.966
3983,6.175,18.0,29763.379,2306.915,8809.107,245.932,245.932,791.245,672.155,2.507,13.384,1.03,35.297,0.699,0.967
3994,8.206,24.0,50994.114,3087.46,9308.51,438.105,438.105,939.676,736.139,3.588,18.668,1.041,61.682,1.221,0.967
4009,5.14,15.0,21631.395,1924.313,8481.064,175.242,175.242,719.361,640.815,2.083,11.188,1.026,25.793,0.511,0.967
4028,6.175,18.0,29785.708,2307.506,8815.041,246.165,246.165,785.724,671.08,2.506,13.319,1.03,34.942,0.692,0.967
4031,9.3,27.0,72764.958,3560.396,9762.521,644.723,644.723,1091.567,782.139,4.513,22.785,1.05,90.689,1.795,0.967
4033,2.088,6.0,3054.064,1352.847,6790.328,23.818,23.818,518.965,561.11,1.204,6.521,1.019,16.612,0.156,0.967
4051,2.088,6.0,2873.909,1358.056,6798.706,24.748,24.748,509.796,560.039,1.198,6.476,1.019,13.338,0.143,0.967
4060,2.088,6.0,2862.5,1359.421,6802.029,24.997,24.997,508.117,559.853,1.198,6.468,1.019,12.519,0.141,0.967
4095,1.138,3.0,2851.709,1414.314,6718.098,11.323,11.323,523.174,559.867,1.203,6.464,1.019,0.0,0.151,0.967
4096,2.088,6.0,2841.446,1366.526,6816.702,26.293,26.293,501.489,559.232,1.199,6.442,1.019,8.306,0.131,0.967
4115,3.144,9.0,8378.632,1386.755,7111.329,60.354,60.354,585.954,581.623,1.389,7.472,1.02,12.29,0.243,0.967
4122,1.138,3.0,5040.332,1409.691,6724.106,11.07,11.07,585.318,568.918,1.277,6.862,1.019,0.0,0.225,0.967
4152,4.161,12.0,14723.164,1547.467,7791.442,113.78,113.78,636.849,607.043,1.657,8.852,1.023,16.992,0.336,0.967
4193,9.3,27.0,72779.85,3560.423,9776.941,645.119,645.119,1075.943,779.587,4.491,22.301,1.05,88.806,1.758,0.967
4198,5.14,15.0,21635.117,1924.348,8500.109,175.29,175.29,699.231,637.053,2.077,10.952,1.026,24.63,0.488,0.967
4204,2.088,6.0,3674.701,1385.29,6859.138,29.786,29.786,511.987,561.486,1.231,6.54,1.02,0.0,0.141,0.967
4218,7.148,21.0,38993.451,2678.059,9123.482,332.333,332.333,842.486,694.263,2.976,15.739,1.035,45.238,0.896,0.968
4238,9.3,27.0,72761.77,3560.392,9758.824,644.985,644.985,1093.123,782.235,4.518,22.874,1.05,90.93,1.8,0.968
4304,3.144,9.0,8378.018,1386.751,7096.256,60.334,60.334,589.508,582.14,1.39,7.509,1.02,12.441,0.246,0.968
4313,3.144,9.0,8378.099,1386.752,7098.812,60.34,60.34,588.704,581.993,1.39,7.502,1.02,12.408,0.246,0.968
4321,2.088,6.0,2840.611,1366.136,6811.648,26.222,26.222,501.963,559.18,1.199,6.449,1.019,8.845,0.132,0.968
4326,7.148,21.0,38987.892,2678.075,9129.567,332.243,332.243,830.064,692.199,2.968,15.533,1.035,44.258,0.876,0.968
4367,3.144,9.0,8378.726,1386.755,7114.175,60.355,60.355,583.917,581.115,1.389,7.458,1.02,12.207,0.242,0.968
4379,6.175,18.0,29793.138,2307.361,8827.354,246.233,246.233,771.032,667.979,2.502,13.145,1.03,33.994,0.673,0.968
4386,4.161,12.0,14722.932,1547.467,7789.141,113.787,113.787,636.395,606.825,1.657,8.853,1.023,16.974,0.336,0.968
4389,7.148,21.0,38985.096,2678.082,9133.097,332.242,332.242,823.003,691.027,2.964,15.415,1.035,43.698,0.865,0.968
4392,1.138,3.0,6619.612,1334.658,6685.24,6.715,6.715,641.65,572.505,1.304,7.036,1.019,24.684,0.312,0.968
4399,8.206,24.0,50994.183,3087.516,9315.606,437.993,437.993,919.16,732.737,3.573,18.276,1.041,59.794,1.184,0.968
4409,9.3,27.0,72777.818,3560.425,9774.291,645.111,645.111,1076.505,779.489,4.495,22.361,1.05,88.932,1.76,0.968
4457,3.144,9.0,8376.995,1386.745,7071.022,60.328,60.328,596.361,583.248,1.391,7.575,1.02,12.729,0.252,0.969
4473,1.138,3.0,803.46,1363.567,6653.44,8.303,8.303,469.259,549.435,1.118,6.051,1.019,2.028,0.088,0.969
4480,8.206,24.0,50994.872,3087.499,9308.067,438.072,438.072,936.259,735.167,3.587,18.632,1.041,61.41,1.216,0.969
4500,1.138,3.0,6065.701,1395.953,6686.906,10.25,10.25,622.551,573.599,1.306,7.098,1.019,0.207,0.267,0.969
4503,4.161,12.0,14721.738,1547.458,7760.954,113.775,113.775,647.24,608.683,1.66,8.97,1.022,17.502,0.346,0.969
4508,9.3,27.0,72765.515,3560.399,9761.022,645.067,645.067,1088.404,781.27,4.514,22.77,1.05,90.428,1.79,0.969
4511,3.144,9.0,8377.59,1386.749,7086.328,60.334,60.334,591.477,582.364,1.39,7.531,1.02,12.525,0.248,0.969
4527,1.138,3.0,3051.059,1312.758,6637.965,5.513,5.513,559.714,559.855,1.193,6.478,1.019,31.854,0.215,0.969
4533,7.148,21.0,38989.822,2678.072,9127.564,332.194,332.194,832.461,692.399,2.971,15.587,1.035,44.464,0.88,0.969
4535,9.3,27.0,72768.359,3560.407,9763.51,644.807,644.807,1085.744,780.823,4.51,22.688,1.05,90.107,1.784,0.969
4539,4.161,12.0,14722.038,1547.461,7768.889,113.763,113.763,643.725,608.039,1.659,8.934,1.022,17.332,0.343,0.969
4541,6.175,18.0,29790.177,2307.488,8818.068,246.179,246.179,779.2,669.489,2.506,13.255,1.03,34.541,0.684,0.969
4564,2.088,6.0,2955.225,1371.812,6815.695,27.262,27.262,501.875,559.47,1.204,6.47,1.019,6.002,0.13,0.969
4573,2.088,6.0,2967.08,1372.281,6818.487,27.343,27.343,501.261,559.338,1.204,6.465,1.02,5.274,0.129,0.969
4585,5.14,15.0,21632.876,1924.332,8490.015,175.285,175.285,706.682,638.152,2.08,11.055,1.026,25.075,0.496,0.969
4591,2.088,6.0,3110.494,1376.053,6825.984,28.05,28.05,502.781,559.83,1.21,6.486,1.02,3.771,0.13,0.969
4612,5.14,15.0,21633.595,1924.336,8492.74,175.27,175.27,703.833,637.619,2.079,11.021,1.026,24.91,0.493,0.969
4658,6.175,18.0,29794.33,2307.304,8831.4,246.295,246.295,765.191,666.661,2.501,13.08,1.03,33.616,0.666,0.969
4676,6.175,18.0,29794.842,2307.278,8833.449,246.293,246.293,763.085,666.235,2.5,13.053,1.03,33.476,0.663,0.969
4678,8.206,24.0,50993.784,3087.506,9317.082,438.063,438.063,913.427,731.649,3.569,18.179,1.042,59.282,1.174,0.969
4687,8.206,24.0,50992.592,3087.401,9306.308,437.972,437.972,938.757,735.364,3.59,18.699,1.041,61.665,1.221,0.97
4710,4.161,12.0,14721.223,1547.456,7752.759,113.769,113.769,649.439,608.951,1.661,8.999,1.022,17.611,0.349,0.97
4726,2.088,6.0,2849.678,1359.169,6785.147,24.943,24.943,509.389,559.766,1.198,6.49,1.019,12.728,0.142,0.97
4731,7.148,21.0,38992.345,2678.066,9125.053,332.284,332.284,835.917,692.775,2.974,15.659,1.035,44.755,0.886,0.97
4760,9.3,27.0,72767.561,3560.402,9761.534,644.964,644.964,1085.499,780.612,4.513,22.722,1.05,90.135,1.784,0.97
4765,5.14,15.0,21631.741,1924.321,8483.637,175.277,175.277,711.925,638.983,2.082,11.124,1.026,25.384,0.502,0.97
4782,4.161,12.0,14722.006,1547.461,7768.612,113.771,113.771,642.396,607.662,1.659,8.926,1.022,17.272,0.342,0.97
4800,4.161,12.0,14722.14,1547.462,7772.589,113.77,113.77,640.657,607.343,1.659,8.908,1.022,17.188,0.34,0.97
4812,7.148,21.0,38988.249,2678.079,9129.605,332.156,332.156,826.698,691.242,2.969,15.505,1.035,44.025,0.872,0.97
4815,1.138,3.0,2882.723,1414.06,6716.375,11.288,11.288,521.515,559.11,1.204,6.459,1.019,0.0,0.15,0.97
4826,3.144,9.0,8378.389,1386.753,7107.065,60.342,60.342,583.817,580.831,1.389,7.466,1.02,12.207,0.242,0.97
4851,1.138,3.0,6425.842,1391.662,6714.332,9.975,9.975,620.568,572.684,1.315,7.066,1.019,0.0,0.271,0.97
4852,2.088,6.0,3547.232,1383.728,6836.318,29.479,29.479,511.423,561.198,1.227,6.554,1.02,0.0,0.139,0.97
4854,4.161,12.0,14722.66,1547.465,7784.57,113.787,113.787,635.49,606.392,1.658,8.855,1.023,16.937,0.335,0.97
4878,1.138,3.0,5390.83,1320.074,6675.698,5.902,5.902,610.822,567.199,1.265,6.811,1.019,30.214,0.279,0.97
4879,2.088,6.0,3903.687,1387.99,6846.495,30.294,30.294,519.194,562.404,1.239,6.606,1.02,0.0,0.15,0.97
4887,1.138,3.0,3926.031,1311.941,6671.562,5.453,5.453,572.626,561.272,1.22,6.549,1.019,31.755,0.235,0.97
4891,5.14,15.0,21633.953,1924.345,8496.311,175.294,175.294,698.612,636.49,2.078,10.967,1.026,24.613,0.487,0.97
4941,1.138,3.0,884.735,1340.262,6634.198,6.995,6.995,481.653,549.604,1.119,6.073,1.019,15.191,0.112,0.971
4954,5.14,15.0,21630.408,1924.313,8478.17,175.277,175.277,716.268,639.644,2.084,11.183,1.026,25.641,0.508,0.971
4968,1.138,3.0,2975.321,1412.73,6691.483,11.215,11.215,530.391,560.687,1.208,6.534,1.019,0.0,0.157,0.971
4978,2.088,6.0,2826.976,1365.745,6792.164,26.135,26.135,503.919,559.224,1.199,6.476,1.019,8.827,0.133,0.971
4991,6.175,18.0,29774.347,2307.237,8813.473,246.042,246.042,780.252,669.413,2.506,13.283,1.03,34.617,0.685,0.971
5001,7.148,21.0,38991.185,2678.07,9126.595,332.289,332.289,831.124,691.781,2.972,15.594,1.035,44.393,0.879,0.971
5009,6.175,18.0,29789.512,2307.516,8815.932,246.171,246.171,778.164,669.005,2.506,13.259,1.03,34.49,0.683,0.971
5015,3.144,9.0,8377.824,1386.749,7092.032,60.337,60.337,587.357,581.346,1.39,7.503,1.02,12.357,0.245,0.971
5018,6.175,18.0,29789.881,2307.501,8816.959,246.219,246.219,777.067,668.784,2.506,13.245,1.03,34.418,0.681,0.971
5037,7.148,21.0,38989.401,2678.075,9128.616,332.27,332.27,827.045,691.102,2.97,15.526,1.035,44.07,0.873,0.971
5059,2.088,6.0,3482.607,1382.865,6825.984,29.323,29.323,511.28,561.206,1.225,6.562,1.02,0.137,0.138,0.971
5073,7.148,21.0,38987.704,2678.08,9130.632,332.17,332.17,823.01,690.431,2.967,15.458,1.036,43.75,0.866,0.971
5083,8.206,24.0,50994.174,3087.511,9313.119,437.998,437.998,919.164,732.096,3.577,18.328,1.041,59.865,1.185,0.971
5084,9.3,27.0,72775.082,3560.421,9768.618,644.863,644.863,1075.694,778.81,4.502,22.46,1.05,89.006,1.762,0.971
5095,2.088,6.0,3904.743,1388.217,6839.408,30.333,30.333,520.327,562.574,1.24,6.622,1.02,0.0,0.15,0.971
5117,6.175,18.0,29793.399,2307.332,8828.227,246.246,246.246,765.219,666.391,2.502,13.097,1.03,33.635,0.666,0.971
5147,9.3,27.0,72780.136,3560.421,9774.141,644.887,644.887,1069.769,777.851,4.494,22.275,1.05,88.288,1.748,0.971
5167,2.088,6.0,2948.932,1355.001,6770.513,24.19,24.19,515.634,560.237,1.201,6.527,1.019,15.171,0.15,0.972
5170,5.14,15.0,21629.705,1924.311,8475.422,175.272,175.272,717.707,639.763,2.085,11.207,1.026,25.73,0.509,0.972
5180,6.175,18.0,29761.888,2306.827,8806.806,245.919,245.919,785.256,670.262,2.508,13.351,1.03,34.949,0.692,0.972
5181,7.148,21.0,38994.764,2678.059,9123.073,332.354,332.354,836.657,692.504,2.977,15.7,1.035,44.848,0.888,0.972
5185,2.088,6.0,2805.663,1362.068,6780.048,25.466,25.466,506.568,559.328,1.197,6.489,1.019,10.846,0.137,0.972
5198,6.175,18.0,29763.572,2306.895,8808.919,245.975,245.975,783.025,669.816,2.507,13.324,1.03,34.803,0.689,0.972
5200,8.206,24.0,50994.032,3087.485,9307.142,437.974,437.974,932.088,733.887,3.588,18.6,1.041,61.09,1.209,0.972
5239,2.088,6.0,3025.384,1374.302,6803.075,27.709,27.709,503.751,559.685,1.207,6.505,1.02,4.775,0.13,0.972
5312,3.144,9.0,8378.401,1386.753,7107.645,60.352,60.352,581.347,580.111,1.389,7.453,1.02,12.107,0.24,0.972
5322,4.161,12.0,14722.328,1547.464,7780.01,113.779,113.779,634.588,605.96,1.658,8.857,1.023,16.901,0.335,0.972
5334,7.148,21.0,38987.17,2678.083,9131.657,332.268,332.268,819.351,689.624,2.966,15.412,1.036,43.476,0.861,0.972
5357,3.144,9.0,8378.904,1386.756,7120.428,60.353,60.353,577.423,579.386,1.389,7.418,1.02,11.942,0.236,0.972
5360,6.175,18.0,29793.517,2307.334,8828.185,246.299,246.299,763.647,665.936,2.502,13.085,1.031,33.539,0.664,0.972
5363,9.3,27.0,72778.831,3560.421,9771.502,645.155,645.155,1070.336,777.757,4.498,22.334,1.05,88.414,1.75,0.972
5368,5.14,15.0,21633.5,1924.346,8495.299,175.317,175.317,696.648,635.825,2.079,10.959,1.026,24.512,0.485,0.972
5388,7.148,21.0,38997.064,2678.05,9121.068,332.38,332.38,839.126,692.719,2.979,15.755,1.035,45.06,0.892,0.973
5390,9.3,27.0,72759.686,3560.371,9751.2,644.872,644.872,1089.292,780.775,4.526,22.961,1.05,90.76,1.797,0.973
5394,4.161,12.0,14720.694,1547.453,7742.105,113.754,113.754,649.847,608.626,1.662,9.02,1.022,17.642,0.349,0.973
5413,5.14,15.0,21629.566,1924.312,8475.378,175.278,175.278,716.198,639.335,2.085,11.197,1.026,25.65,0.508,0.973
5422,5.14,15.0,21629.909,1924.313,8476.283,175.241,175.241,715.219,639.153,2.085,11.186,1.026,25.594,0.507,0.973
5435,9.3,27.0,72764.159,3560.397,9755.53,644.751,644.751,1084.791,779.995,4.52,22.824,1.05,90.218,1.786,0.973
5445,1.138,3.0,2415.225,1407.266,6685.536,10.864,10.864,511.816,557.329,1.187,6.408,1.019,0.0,0.137,0.973
5449,5.14,15.0,21630.278,1924.318,8478.981,175.285,175.285,712.293,638.607,2.084,11.151,1.026,25.425,0.503,0.973
5451,7.148,21.0,38993.442,2678.067,9124.618,332.267,332.267,831.846,691.507,2.975,15.634,1.035,44.485,0.881,0.973
5456,3.144,9.0,8377.192,1386.747,7079.88,60.332,60.332,588.867,581.355,1.39,7.526,1.02,12.425,0.246,0.973
5475,4.161,12.0,14721.43,1547.458,7759.848,113.766,113.766,641.905,607.173,1.66,8.938,1.022,17.259,0.342,0.973
5495,6.175,18.0,29789.577,2307.51,8815.854,246.248,246.248,774.942,668.082,2.506,13.235,1.03,34.295,0.679,0.973
5522,6.175,18.0,29790.6,2307.462,8818.927,246.224,246.224,771.684,667.424,2.505,13.195,1.03,34.08,0.675,0.973
5537,3.144,9.0,8378.112,1386.752,7102.824,60.346,60.346,581.692,580.042,1.389,7.461,1.02,12.124,0.24,0.973
5546,3.144,9.0,8378.227,1386.752,7105.377,60.349,60.349,580.904,579.897,1.389,7.454,1.02,12.091,0.239,0.973
5551,8.206,24.0,50994.077,3087.507,9312.01,437.961,437.961,917.812,731.465,3.578,18.335,1.042,59.786,1.184,0.973
5571,1.138,3.0,7164.74,1371.946,6700.741,8.805,8.805,642.381,573.886,1.33,7.154,1.019,5.969,0.304,0.973
5573,3.144,9.0,8378.525,1386.754,7113.039,60.348,60.348,578.546,579.462,1.389,7.432,1.02,11.991,0.237,0.973
5579,9.3,27.0,72777.417,3560.42,9768.833,645.021,645.021,1070.914,777.669,4.501,22.394,1.05,88.541,1.753,0.973
5588,9.3,27.0,72777.565,3560.42,9769.619,645.103,645.103,1070.064,777.531,4.5,22.367,1.05,88.438,1.751,0.973
5609,3.144,9.0,8378.899,1386.756,7123.263,60.358,60.358,575.426,578.884,1.389,7.404,1.02,11.859,0.235,0.973
5613,7.148,21.0,38985.831,2678.088,9133.68,332.121,332.121,813.752,688.494,2.964,15.332,1.036,43.047,0.852,0.973
5615,9.3,27.0,72780.42,3560.415,9771.988,645.029,645.029,1067.543,777.122,4.496,22.288,1.05,88.133,1.745,0.973
5619,4.161,12.0,14720.489,1547.451,7737.916,113.757,113.757,650.283,608.573,1.662,9.03,1.022,17.667,0.35,0.974
5645,3.144,9.0,8376.651,1386.743,7064.933,60.324,60.324,592.461,581.873,1.391,7.563,1.02,12.577,0.249,0.974
5646,4.161,12.0,14720.687,1547.453,7743.798,113.743,113.743,647.61,608.085,1.662,9.003,1.022,17.539,0.347,0.974
5649,7.148,21.0,38996.209,2678.055,9122.11,332.234,332.234,835.322,691.889,2.978,15.707,1.035,44.777,0.887,0.974
5650,8.206,24.0,50992.909,3087.432,9305.17,437.961,437.961,932.887,733.6,3.591,18.649,1.041,61.21,1.212,0.974
5656,5.14,15.0,21629.507,1924.313,8475.338,175.272,175.272,714.695,638.907,2.085,11.187,1.026,25.57,0.506,0.974
5683,5.14,15.0,21630.268,1924.317,8478.045,175.27,175.27,711.773,638.363,2.084,11.153,1.026,25.401,0.503,0.974
5704,8.206,24.0,50994.338,3087.514,9307.717,437.967,437.967,926.501,732.602,3.586,18.524,1.041,60.618,1.2,0.974
5712,7.148,21.0,38992.711,2678.069,9125.653,332.197,332.197,828.106,690.687,2.974,15.586,1.035,44.206,0.875,0.974
5727,4.161,12.0,14721.441,1547.459,7761.558,113.772,113.772,639.712,606.638,1.66,8.921,1.023,17.157,0.34,0.974
5732,9.3,27.0,72769.805,3560.408,9760.35,644.789,644.789,1077.52,778.591,4.513,22.64,1.05,89.397,1.77,0.974
5740,8.206,24.0,50994.294,3087.513,9309.388,437.954,437.954,922.307,731.95,3.583,18.441,1.041,60.228,1.192,0.974
5759,9.3,27.0,72772.195,3560.416,9762.853,644.818,644.818,1074.925,778.156,4.51,22.56,1.05,89.084,1.763,0.974
5782,5.14,15.0,21631.953,1924.335,8487.963,175.27,175.27,701.242,636.392,2.081,11.029,1.026,24.791,0.491,0.974
5793,7.148,21.0,38988.732,2678.082,9130.187,332.15,332.15,819.026,689.174,2.968,15.435,1.036,43.484,0.861,0.974
5826,4.161,12.0,14722.341,1547.466,7783.458,113.781,113.781,630.294,604.901,1.658,8.824,1.023,16.699,0.331,0.974
5839,8.206,24.0,50993.658,3087.495,9313.914,438.067,438.067,911.042,730.212,3.574,18.217,1.042,59.176,1.172,0.974
5840,9.3,27.0,72778.644,3560.419,9770.111,645.049,645.049,1067.267,776.894,4.499,22.321,1.05,88.156,1.745,0.974
5845,5.14,15.0,21633.158,1924.347,8494.294,175.309,175.309,694.693,635.162,2.079,10.951,1.027,24.41,0.483,0.974
5869,2.088,6.0,2807.838,1365.199,6770.502,26.032,26.032,505.345,559.056,1.198,6.503,1.019,9.248,0.134,0.975
5871,4.161,12.0,14720.497,1547.452,7739.609,113.759,113.759,648.043,608.032,1.662,9.013,1.022,17.563,0.348,0.975
5885,9.3,27.0,72762.562,3560.385,9751.481,644.794,644.794,1084.348,779.599,4.525,22.892,1.05,90.277,1.787,0.975
5896,2.088,6.0,2905.28,1370.712,6781.612,27.041,27.041,503.862,559.185,1.203,6.509,1.019,6.62,0.131,0.975
5902,8.206,24.0,50993.4,3087.457,9305.455,438.073,438.073,930.073,732.953,3.59,18.61,1.041,60.972,1.207,0.975
5935,5.14,15.0,21630.247,1924.32,8478.901,175.287,175.287,709.316,637.757,2.084,11.132,1.026,25.266,0.5,0.975
5941,2.088,6.0,3525.409,1383.837,6802.756,29.495,29.495,514.938,561.346,1.227,6.604,1.02,0.0,0.142,0.975
5968,2.088,6.0,3850.663,1387.904,6812.881,30.274,30.274,521.949,562.438,1.239,6.652,1.02,0.0,0.151,0.975
5973,7.148,21.0,38992.043,2678.073,9126.686,332.307,332.307,824.394,689.872,2.973,15.539,1.036,43.928,0.87,0.975
5995,2.088,6.0,4111.639,1390.433,6821.926,30.757,30.757,526.963,563.187,1.248,6.685,1.02,0.0,0.158,0.975
6014,3.144,9.0,8377.98,1386.751,7100.861,60.347,60.347,580.02,579.471,1.39,7.454,1.02,12.057,0.239,0.975
6049,2.088,6.0,4951.218,1394.224,6839.189,31.505,31.505,545.541,565.869,1.276,6.805,1.02,0.0,0.183,0.975
6057,1.138,3.0,6920.628,1344.759,6683.988,7.243,7.243,640.854,571.786,1.315,7.074,1.019,19.901,0.311,0.975
6060,4.161,12.0,14722.17,1547.465,7781.185,113.778,113.778,629.847,604.686,1.658,8.824,1.023,16.681,0.33,0.975
6062,6.175,18.0,29792.54,2307.36,8824.996,246.255,246.255,762.115,665.215,2.503,13.091,1.031,33.464,0.663,0.975
6068,3.144,9.0,8378.675,1386.754,7116.174,60.35,60.35,575.329,578.604,1.389,7.412,1.02,11.859,0.235,0.975
6073,8.206,24.0,50993.62,3087.493,9313.363,438.019,438.019,910.368,729.896,3.575,18.221,1.042,59.136,1.171,0.975
6077,3.144,9.0,8378.7,1386.755,7118.722,60.344,60.344,574.552,578.459,1.389,7.405,1.021,11.826,0.234,0.975
6103,2.088,6.0,2808.895,1366.165,6768.954,26.207,26.207,504.482,558.866,1.199,6.504,1.019,8.582,0.133,0.976
6105,4.161,12.0,14720.204,1547.452,7737.373,113.759,113.759,647.587,607.816,1.662,9.014,1.022,17.545,0.347,0.976
6112,2.088,6.0,2830.615,1367.059,6772.049,26.373,26.373,504.097,558.829,1.2,6.503,1.019,8.062,0.133,0.976
6133,5.14,15.0,21629.068,1924.314,8474.357,175.269,175.269,712.675,638.236,2.085,11.179,1.026,25.466,0.504,0.976
6172,8.206,24.0,50994.262,3087.502,9306.604,438.005,438.005,925.161,731.98,3.588,18.531,1.041,60.54,1.199,0.976
6182,9.3,27.0,72768.234,3560.402,9756.414,645.054,645.054,1077.048,778.178,4.518,22.707,1.05,89.453,1.771,0.976
