row_id,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,class
327,-4.23652172,1.18706465,-5.49249125,-5.82983065,6.88585758,0.01819479,9.81461525,-1.40893698,-1.49498129,-4.65338993,2.4735353,7.03474092,-0.46420336,-2.77364659,2.14151859,-3.48112965,3.07771659,8.75007629,-1.2215836,-2.99171662,-2.13181257,-0.53221816,-2.03661823,-2.01762295,-2.09394741,-6.11447716,-2.98526716,-2.30052567,0.7039845,2.73967552,1.29088831,-0.18802786,-0.41326404,0.17937297,-2.89240885,1.57853472,0.64009428,2.83474827,-2.29168653,-1.81818533,-0.71827829,0.55044955,-1.84380984,-0.04204274,-2.05922079,-0.50748485,1.47044694,-0.05347538,2.55862761,0.79971528,0.12386356,-0.50196624,-0.03550935,-0.93276024,0.16718596,0.06212574,-0.01134491,1.75508153,-1.69606471,-1.01619756,-0.33666325,0.05909568,1.70020592,0.03295123,2
332,-2.06179857,-1.08865809,-2.2224195,10.86893845,6.18798018,3.75193763,-0.2027483,0.75573754,-7.12386465,2.48123455,-1.52872372,6.89603662,1.59359825,-2.47305799,3.30406094,0.15248895,2.1137712,-0.44960636,-3.0236814,-1.57484961,-0.0109667,-4.22086716,0.50260389,-0.59256268,0.4929738,-6.72655344,-0.91490483,-0.21241003,-0.58561134,0.23832667,-0.29550254,1.71958208,0.23333614,-0.84286147,0.91763824,2.58122039,1.77386403,2.08529353,-0.95061028,0.24513978,-0.48472238,-0.78491348,-2.16842031,-1.72942698,-1.92492044,-0.16517727,2.89218235,-1.81605029,1.35156155,0.54704857,0.00474769,-0.45633698,1.86271048,-2.64918852,2.11628628,1.2295593,-0.02146244,1.48399353,-0.46151066,1.05150235,1.21769142,-0.3852016,0.93834138,0.17981344,2
335,3.10069847,-2.04110384,-5.95502329,10.24090099,10.00456333,4.93274117,-2.28995037,1.47466874,-0.65355396,-2.02736998,0.33384156,5.68939734,1.80495942,-4.27322054,0.10725594,1.12270141,0.40954304,6.14816761,-1.86160481,-1.66622043,2.13306355,-1.50946784,-2.69231677,-0.90965378,3.72988653,-1.78159642,-0.14469904,2.28689551,-1.29278803,0.04939449,2.21136594,2.52130842,-2.11149025,-1.03366518,1.54971242,2.44482303,1.22163534,1.61474705,-2.46343803,1.26917994,-0.64042377,-1.33327639,-1.06865156,-0.4488619,1.10588193,-0.49311286,0.36637634,-1.04417706,-0.38428941,1.37080657,-2.34820533,-0.02639312,0.97688282,0.18018115,-0.30672115,0.95655191,1.21414781,0.58613288,0.73682743,0.29966164,-0.60006493,0.97446531,-1.28065491,-0.16826421,2
337,5.34391022,-2.55720377,-3.80654573,8.16119576,6.04229546,4.51475382,-3.49767351,-1.52098274,-6.19272089,2.3059268,-3.24474287,3.3957243,-1.36229897,-4.40184641,0.65723443,2.30238295,-3.14007092,0.75277901,-1.26579297,-3.75943565,3.64428258,-2.92376518,0.6760996,2.46990013,-0.57544017,-1.90509343,2.12982941,0.77452552,-0.00608444,-1.10041034,0.02384043,2.70316029,-1.14782512,-0.70470768,2.13960576,-0.62278271,3.18984914,1.53249812,0.9399004,0.10205257,-2.47565126,0.40579146,0.86884362,1.07464147,0.98479772,0.41077441,0.20737386,1.24447668,-0.66335201,1.58372843,-1.17624795,2.24326944,-0.6367352,1.55715477,0.60703981,-1.1121608,0.27260971,-0.71128684,-1.76887155,-0.62537855,0.7365815,-0.6089645,-1.19246507,1.07903385,2
343,0.28401899,10.52287388,-10.03826904,-1.89698219,3.43462563,1.65253091,-1.87098455,-4.30266857,-0.12792397,-2.95381975,0.48140645,3.21523905,-0.46016157,-2.78321576,0.97322178,2.5017817,0.67605972,-0.11218786,-0.07490709,-1.07553303,-1.51145685,1.32427597,1.8627342,-0.1400187,2.46658659,-4.58948565,-0.19380516,-0.45482498,-2.35851049,1.54261386,0.00972998,-1.36914134,-1.63161707,-2.47848654,-3.03310943,-0.43239793,-0.13177943,1.43543589,-0.00331485,0.82270861,-0.99813998,-2.22295833,-1.14668334,-1.08469403,-1.45170248,0.12827933,-1.48833144,-2.41107869,-0.19721454,-0.63520324,1.4246037,-3.07357502,-0.1647625,1.35122478,0.62380755,1.59638,-0.66779566,-0.20334129,0.30825496,-1.81550741,0.37903166,-0.06153128,-0.85191518,-1.28378296,2
345,0.75864518,4.47895002,-7.04203129,8.6493063,7.65788269,6.09216976,-3.88870382,2.40231895,-2.64100981,-3.2119894,-0.03822494,0.59689713,2.66790342,2.81919861,0.01901484,6.24561024,-1.7564249,3.88564515,-0.85756552,-2.49273586,2.72473502,2.06997991,1.66586053,-1.43414497,0.42899358,-3.4626739,2.80745411,0.68902159,0.36704969,0.42774236,0.72877169,1.1233027,-2.96015954,-0.72991627,1.93410385,1.4441694,1.04286051,2.19099593,-1.97577012,0.74623406,-0.66812205,0.58367842,-0.38799548,-1.10189259,-2.17779636,1.32075822,-0.50596046,0.29417372,1.61440372,-0.55828542,-0.08759736,0.13012224,1.11967492,-1.61482882,0.48980021,-0.02096665,0.15405273,-0.68038356,0.64257759,0.9224329,0.30504262,1.25889683,1.00654066,-0.92822266,2
346,7.75701094,2.92782879,-7.45236349,6.33634996,6.31745529,7.73086548,-3.8936367,-1.02327967,4.35985804,-3.3678081,1.84904957,1.53258753,2.69537473,-1.358899,-1.21465158,2.95669842,-3.78052902,1.70525479,0.36621481,-2.41500807,2.90121579,4.12281179,-1.55651879,3.88881493,-2.01342297,3.215204,1.80269492,-1.43028796,-1.4553051,-3.30237484,-2.34732866,-2.12142324,0.16825221,0.38180107,-0.732849,-3.30685997,2.14056325,0.92724621,0.02058268,-0.78342688,-0.85806394,2.36971545,1.48030865,1.34993255,-0.43145335,0.23777211,-1.37718296,-0.39797139,-0.26799443,1.29514349,1.40127993,1.9402287,1.03436279,-0.4867723,0.08638787,-0.87252814,-0.19423032,-1.57984364,-2.30653262,-1.24228263,0.04021363,0.76895875,-0.43316156,-0.10108573,2
354,6.99434614,-4.25710392,-8.61692715,7.8217392,8.40326309,1.78257918,-4.60141563,-0.93758249,-2.30041504,0.56721628,1.14160633,2.33090711,3.80021596,-4.81681013,0.01480103,2.44435406,-1.59895277,4.17407036,-0.28513804,1.16619158,3.50390935,-0.25913411,0.87260973,-0.9195894,0.54346228,2.5391922,0.50349444,1.2933526,-0.15129137,-1.23433042,0.52946746,2.21683788,-3.65670156,0.5691334,-0.59749544,-0.60079229,-0.22122407,2.23370528,-0.56907117,-0.74470603,-0.35117435,-0.26414704,-0.88571024,0.48062313,0.70956492,0.41896135,-1.54265368,-0.3063519,-0.38982406,-0.06970322,-0.40696943,0.98836714,0.33495498,0.10793686,-0.28778595,-1.39278078,0.24044609,0.5087809,0.16524816,-0.08442217,-0.10455225,-0.60918832,0.32625687,0.72763664,2
355,4.38496637,0.68326449,-7.5739789,10.33608913,7.31919098,3.79880023,-5.38560772,0.51089478,-3.70311308,0.41438961,0.82787454,2.12006927,0.11299598,-1.33578193,-2.19878197,2.97294331,-2.76503396,3.32691646,-3.28503418,-1.18239462,3.05167294,-0.90465826,-2.87441516,-1.39731777,2.68916273,-1.17381942,2.13113403,0.6524291,0.68013263,0.40139973,-1.43182743,0.51228881,-2.8441484,0.1239922,1.8231442,-0.06657407,1.23119569,-0.09548992,-0.21202695,-0.698493,-2.25503445,-0.58610833,0.25232145,-0.20040728,1.50227737,0.67678475,-0.38963687,1.01014996,-1.73537683,-1.3447926,-0.74604899,0.37195051,0.05815005,0.03833115,-0.59698063,-0.95517659,-0.33826542,-0.78639656,1.09902644,0.49777699,-0.67111546,-0.06135631,-0.71099603,-1.61683643,2
356,5.572505,1.3080802,-7.64019442,9.40010929,10.7187891,3.73970723,1.1433897,-0.18379426,0.72328281,-3.52488422,-1.56380844,3.92398977,4.83169174,-3.66313958,0.70468783,4.08070707,-0.48853028,4.4744978,-0.03751722,-0.97348523,3.94691634,2.89719725,-2.10766768,0.37028456,0.76304424,0.05275747,1.74254763,0.81746411,1.01037645,-1.94790041,-1.08568227,1.26377892,-3.39826035,-0.2247569,1.71146023,1.02094734,2.04073071,2.06727338,-1.79882205,-0.76328278,0.93977499,-1.75124049,-1.73725986,0.40339494,-0.68813908,1.17019284,-0.5055809,-0.30348349,0.9083485,-0.29518071,0.13804607,1.26630986,-0.5647738,1.02835143,-0.70560151,-0.65401155,-0.20924163,1.15237916,-0.27650934,-2.18730497,-0.74835092,-1.19196892,-0.13135934,0.77919686,2
359,1.94531453,1.1644206,-8.45255375,9.61791134,10.81612492,3.57020617,-0.02556992,-0.29422617,-2.95475531,-0.77665043,-0.51420093,3.79378629,3.62165213,-3.53875065,-0.10053825,2.00350213,0.80284476,3.84687781,-2.59604001,0.99385643,1.80755961,0.61549067,-1.4910816,-0.83195543,2.73031282,-2.35984564,2.06402779,1.57210684,0.51675081,0.16628826,0.43239987,1.6234436,-2.01911998,1.74648404,2.95130634,0.05114853,2.63739657,2.24089241,-1.46471965,-0.35984507,-0.9826352,-2.73185396,-2.07130098,0.28169453,0.96656966,0.6681025,-0.22851937,0.66765392,0.94427615,0.39086759,-0.68289346,0.67418504,-0.70535111,-0.01458192,-0.2409144,-1.30255389,0.65109515,0.97826415,0.47901064,-1.1767906,0.38755596,-0.00731897,-0.67847943,0.23115084,2
364,1.09327567,-2.47507977,-7.70966673,3.77534842,13.77514744,3.9799149,-4.29928589,0.30270219,-2.83499289,-1.97477269,-1.28706121,2.67799854,0.86112046,-1.43390179,2.22127199,5.52795887,-0.46361792,3.0130136,-0.7923786,-2.47079325,2.1824069,0.02313626,1.17247868,0.14885521,-0.17961389,-4.04882669,0.46366739,0.85071146,-1.98836327,1.55062354,-0.31868517,2.19996548,-2.30121255,1.08270586,0.26371473,1.48341072,0.87762451,2.35756469,-3.09884548,-0.25454959,-0.22187406,-0.25573719,0.13854221,-2.70142174,-0.93891513,-0.46071124,-0.01364751,0.80584061,0.18560103,1.11592543,0.10422282,0.02621168,1.78248596,0.42286074,-0.03792548,-0.70495081,-0.31860518,-1.20826304,-1.10541141,0.15524435,0.16747098,-0.61745977,0.1232993,1.26693523,2
365,-2.82403469,-7.27022171,0.3044557,10.92701244,9.85365105,4.19402122,2.0620327,8.51613712,8.48629284,1.15647793,4.42712545,7.80250263,5.33904505,-0.82695216,-1.4784193,0.92619371,-0.04931974,5.33927441,1.63191962,-2.34919882,0.2029185,3.04261589,-2.97802544,1.6362052,-0.65609175,-1.01835585,0.64192593,2.46274471,-2.01861382,-2.01415062,0.89774764,1.51729059,-1.48666275,0.5442692,0.15622294,-1.40337598,0.01109338,1.52110672,-0.21618438,-0.14451516,3.26393485,-0.4698953,-1.94880772,-0.05457199,-2.16554737,-2.63604712,-0.07746439,-0.86402678,2.9608767,-0.72730482,-0.72952312,1.47588515,0.65886736,1.45912778,-1.245193,1.50906754,0.46065474,-1.32287657,-0.79304582,-0.32236403,-0.79896194,-0.04603335,0.56703377,-0.52865934,2
372,3.84420729,6.72946453,-7.11035776,8.21865559,3.15141535,6.9300251,-8.3658638,-2.47288156,1.79412293,-1.1193881,0.39027405,-0.95607162,0.60642195,1.06277418,-1.2656064,3.05067015,-4.7605896,-1.26053357,-0.19195701,-0.41772449,-0.63463068,-2.6453042,-0.39737508,2.35729456,0.47625673,-0.67852563,1.20271349,0.85787666,1.19676805,0.48882139,0.52322793,-1.79210448,-0.23891778,-0.28781658,0.20657849,-0.89881587,-0.1859436,1.21099877,0.13422036,-1.47571516,-2.81848073,-0.59151649,-0.5737291,0.73646879,1.55355978,1.62592995,1.03727663,0.40522313,-0.88299078,0.31721783,0.65105635,-0.16108704,0.52749515,-0.32855606,-1.620332,-0.11221141,-2.16592169,-2.21489263,0.32648277,0.11649406,-0.26718929,-1.04710996,1.71842515,0.72237402,2
377,1.74455488,1.75267458,-7.89656591,7.73008537,10.97171497,7.93706226,-2.2777586,-1.20216918,3.89627695,-2.79216337,1.42922568,2.65576744,3.99178314,-0.06164012,-1.120893,3.92871022,-1.44445157,3.13459516,-0.93664861,-2.00251603,3.53146744,0.65587282,-0.99082255,1.49109173,3.51803493,-2.52947927,1.9678117,-0.77451187,-1.62765455,-2.49998903,0.7276144,1.00219202,-3.16875172,-1.59608555,0.16155946,1.50457394,2.78478026,0.63527679,-1.87094748,-0.26871991,1.367239,-0.621804,1.44127715,-0.06992576,-0.09375775,0.13632211,-0.64848745,-0.02539659,0.25501683,1.12484789,0.95435882,-1.62945628,0.44414663,0.00877857,1.75161052,0.59927344,0.78556633,0.05069875,0.53412908,-0.7461251,-0.00086708,0.74054366,-0.92363465,-0.08033646,2
393,3.5580821,5.08547401,-5.90728951,6.2710638,6.45375919,4.42369604,-7.1815033,0.72726703,-4.28453493,-3.21022415,-0.53395534,1.13678455,-0.18360186,1.69571674,-2.9223032,5.33326626,-1.51147962,2.93538499,-1.11893797,-1.77093232,1.65633225,4.12366104,0.88270545,-0.55743217,-1.89926922,-1.47669101,2.43465996,0.59784651,0.54426003,0.97742617,0.83427823,0.36761594,-3.19022202,0.74050725,1.03106356,-0.95088899,0.6906352,-0.77656549,-1.4744612,-1.65861058,-0.60983163,0.62752181,-0.8171376,0.97859055,-0.3545686,0.65504998,-1.11771441,1.02647758,-0.927068,0.64955235,-1.43772542,1.47428894,0.65906405,0.44993359,-0.56412667,0.28098798,0.89315867,-1.26719856,0.31238991,0.52573669,0.3465814,0.11397618,-0.56408006,1.42473912,2
395,-0.83109331,2.26527357,-0.91343921,6.27838087,7.69273472,3.19235277,3.07622266,-1.30911922,-6.90103579,1.18823123,1.08130467,10.24022007,-0.51206231,-1.61648643,5.93155241,-1.70353484,3.75719666,3.10424113,-3.030689,-0.91752708,-2.47269177,-3.51031971,1.65238857,-0.7046082,0.1959486,-3.46167541,-1.04254615,-0.69493592,2.12564158,0.42900646,-1.1343056,-0.10332918,0.3244468,-3.22637892,-0.08785129,4.7263732,1.51369119,2.87155104,-1.52527845,2.13163781,-0.19781113,-0.7619592,-2.35127211,-2.41894913,-0.29632759,0.89408612,2.19356203,-1.80813718,1.57429099,1.07600188,-0.57852584,-1.88038301,0.23770022,-1.32970572,0.63261062,0.61365783,0.20173097,1.81900668,-0.58114386,-0.07191229,0.59630227,0.60879868,1.52853167,-0.81849533,2
397,11.73949337,6.18751431,-3.27494955,0.21924534,4.80683088,4.72594261,-2.60233164,-0.97980022,5.58503628,-1.84175992,1.95774698,2.49520063,5.40904951,-1.34075511,-3.70890379,2.57653236,0.07207751,2.28164625,1.17967498,0.55382228,3.59068918,4.44030714,-2.55649567,-0.29718852,-0.14100301,0.53924298,-1.52203095,-2.18272305,-0.87332058,-4.06072521,0.91340029,0.11621261,0.15072529,2.8024435,-0.99860716,-2.69799519,1.557307,-1.9268415,-0.09120417,0.30859751,0.90107322,-0.21586485,1.95749831,0.85276097,-1.06128061,-1.1573472,-0.10771053,-0.52991414,0.74954665,1.5749675,0.06417426,2.19758034,-0.41156912,0.79113263,1.59314919,-0.0455085,1.87629843,-1.99510014,0.20346147,-0.65447569,-0.66440159,-0.52698159,1.12245095,0.7727344,2
407,1.09622633,7.95083237,8.00584602,1.4753598,-2.80235052,1.95302641,-0.34135675,1.26503229,1.51607037,0.68881345,-6.72194767,-4.64919853,-3.59626865,-2.97302389,2.54146028,-0.72635245,3.32743621,-2.95660067,-0.82430094,1.86966991,0.27194113,1.79327786,0.90356183,0.33194184,-0.61531317,-0.05608333,4.04143286,-1.66633666,2.13067341,1.57466924,-1.68873656,0.00937486,-0.06313545,0.20660698,-1.22639775,-0.39330843,-0.44953132,-2.64037538,1.72756231,-3.08509469,1.0003643,0.14232036,-2.956321,-1.71373081,-0.11150026,0.10439318,-1.9882251,-1.10471869,-1.46349335,0.64138019,0.06148764,1.83742952,-1.12847018,0.1794647,-1.20493078,1.74348474,-0.74967885,-0.33753264,-1.14701676,1.76743925,-0.82761669,-1.67108226,-0.74173027,-0.73503387,3
411,5.08131313,11.33436584,5.59362745,-0.09777953,-1.85244727,1.75835276,0.29994464,3.56691337,-1.92395353,4.80912685,-3.01633358,1.57629561,-5.13747549,-2.47067809,4.262218,0.19447923,1.35850906,-1.4349699,-1.4598732,-0.2860893,-0.09183072,0.52552962,1.31694925,0.06544828,-1.37504363,-0.70649868,2.01631784,-3.32924771,-0.2834878,2.21818781,-3.15914774,-2.0400033,-1.33923399,-0.72315532,1.1471411,-0.45878264,2.41245675,0.28819579,0.62018263,-1.061764,-0.54043436,0.42215461,-0.34752786,-1.93172944,-0.44157147,0.74762118,-0.63213301,-1.0504179,1.79642463,-0.61012173,-0.72728831,-0.0095616,-1.74341035,1.61094594,1.17732596,0.45198226,-0.5439074,2.65650296,-0.9938215,-2.27276778,1.66125727,0.26876432,0.53305745,-1.30966389,3
412,-0.49837101,15.41457272,4.08729458,-1.48291528,-1.21968699,-1.60452867,1.33174729,1.13155937,1.76232266,-1.38930821,1.62772977,4.02200747,-4.44671726,-0.6741941,7.35522556,-0.36440325,-0.93401372,-0.59519535,1.81873822,-0.37249994,-0.30094182,2.98352003,-1.55815661,2.62191486,-2.40537643,-1.83243418,1.60185039,-3.53343892,0.13546324,0.63140309,-1.61546457,-0.18666816,-3.48897958,-0.43184656,-0.76684844,-0.43722269,1.27925944,0.22682428,1.04795504,0.43888164,0.7854979,-0.70642275,-0.96543825,-1.7511642,0.1812315,-1.40638912,0.51097566,0.92123377,3.68261099,-0.68670297,1.77160299,-0.98441815,0.27836347,-0.38521349,0.14486402,1.539011,-1.47122145,0.94438028,-0.62325168,-0.44508189,1.56541228,-1.57258201,0.15963596,-2.12868118,3
415,3.45781374,-3.41460991,11.10411453,-7.99642038,2.03037882,1.36349297,2.42310667,5.38601303,1.80936027,0.17290419,-5.39036179,-2.67439342,-2.45554972,0.33232599,-0.76685667,-1.71136284,-3.68496323,0.67162275,-3.29156256,1.27525926,-1.83512652,-0.48191923,2.07179785,-4.04674482,-6.61449194,1.63193667,2.26792574,-2.06330657,-1.159832,-1.17491734,0.45577824,-1.06228936,0.40930557,-0.39055961,2.18768239,-3.49583387,2.00801873,-2.66360259,-2.45176458,-2.93361521,0.31285691,0.32341444,-0.46418995,-2.9827621,-2.0979476,0.30724627,-0.54301667,-0.57433414,0.76626384,1.37507427,0.13652889,-0.80854154,0.12992501,-1.1669817,-1.56592059,0.2663095,0.71200705,-1.32706332,0.00482988,-0.58413553,0.83780473,0.61355859,-1.13132834,0.31232074,3
420,5.07994413,1.72912264,9.1164484,-3.61743498,2.0011692,0.77134371,-4.15865993,5.93122959,2.18301725,-4.70362997,-6.03162766,-1.23049045,-1.10684824,-1.61822534,4.29214478,-1.24675274,-3.61400938,-3.60670972,1.2497263,-0.23871803,1.00253999,0.99688727,-1.03607762,-0.88473129,-1.55145788,-2.74644971,3.00049305,-5.28447533,-2.03774929,0.38442695,-3.95003653,-0.92164421,1.01342988,-1.23795676,3.1361208,-0.80874026,1.8839457,-0.68051702,1.65412152,0.64056671,0.11776912,-0.08832337,-0.21844974,-2.52115083,-0.26043761,-0.81196582,-1.58804011,-0.61041188,0.27338809,-2.18051815,-0.55578393,-1.09372926,-1.79776311,-1.77976012,2.66460037,0.99743688,-0.67158413,2.27716422,0.57159847,-0.9041456,0.33296466,0.21958727,1.14179301,-0.89230168,3
423,4.1563158,10.67612267,4.68035221,0.53250945,-2.97091436,-2.72434497,8.13755512,2.15945172,-1.26918173,6.23872614,-1.51016951,0.25641418,-4.08315229,0.1055018,3.89428926,0.59314203,-1.4211185,0.9109658,-1.44941545,-2.51926541,-0.82749879,1.57847452,1.2337718,0.54217315,-0.04105115,-1.43015194,3.01948071,-3.13292265,-1.37183475,0.89932954,-4.87548733,-1.9204129,-2.84748483,-2.2416873,-1.86029077,-2.49384046,2.09217,1.52674222,-0.49961889,-0.11432156,-1.99512744,1.48808181,-1.84202552,-1.31545103,-0.27896225,1.51292336,-1.34970999,0.68308008,1.54570031,0.27582222,-0.19123559,-0.2598626,1.12462616,0.03418624,-0.25300413,0.79479647,-0.31920314,0.51734281,-0.00704479,-1.11457765,0.23119248,-0.54490316,0.88918614,-0.87548208,3
427,0.61278665,11.12440109,3.58524799,-2.26856065,-0.16186523,-6.76049423,-1.39252853,1.08268619,0.90793085,3.62854052,-1.39151096,2.05702639,-5.34911156,0.7345838,3.19726157,-1.41921282,1.53950596,-3.37979674,0.77972221,-1.12187362,-1.76248407,0.41315785,3.08778501,1.14637375,-1.85605371,-0.93406337,2.73273897,-3.2165823,-3.04428387,1.61086404,-2.04860878,0.25189924,2.89936376,-1.05646396,0.44551033,-2.43124819,0.8541863,-0.58005828,-0.28779984,0.35098922,0.12283146,-0.86951762,1.70909679,1.52262306,2.60684609,0.20533752,0.17550534,-0.95884299,1.33161664,-0.99096274,-2.15847039,-1.17782485,-0.35381842,0.3904047,1.40310609,-0.14626247,0.1909411,1.11687624,-0.5473401,-0.63663304,-1.16345394,-1.72956562,0.6854496,-0.80280179,3
429,3.20859814,10.47750854,10.97846699,-2.81439519,1.63373554,-0.2253089,3.87722468,0.93736666,2.5129528,4.38414431,-2.63724184,1.70298958,-3.30952692,-0.95202464,4.40381479,-1.51869011,0.52712035,-2.8939352,-4.08568907,-1.1857667,-4.02863884,-0.43219763,2.72069502,-1.61390615,-0.37223902,3.1106782,2.18830395,-1.72495639,0.22715688,0.64476466,-2.93507147,0.35371232,0.78303093,-1.90021443,-0.58595574,-1.63665378,3.35571694,0.31447548,0.07390296,-2.46901941,-1.09407151,1.56011951,0.06891887,-1.01051712,0.60382771,0.82546455,-0.09727482,0.6657089,0.95075697,1.75850952,-1.28521061,0.66383892,-2.04158044,0.46727967,-0.16141158,1.06659567,-1.04379344,0.22829583,0.38779163,-1.95847034,-0.09270929,0.04743564,-1.0872345,-1.08428407,3
430,5.24751282,-2.44921827,3.95798159,-1.86956692,-1.43945646,1.81706905,-6.74564743,3.80554962,3.86218977,-4.64156485,-3.33895588,-4.10329819,-3.38824606,-6.30960226,3.05546331,3.06700015,-1.30716157,-0.24980253,-2.69270492,2.84893751,0.92948496,-5.75390196,0.67569941,-0.50201535,0.13359773,2.87111616,4.47046185,0.17128849,2.72791243,0.19038987,-0.0088799,3.23551655,1.37904918,-0.29991299,0.7873404,-2.19438362,-0.96039915,-2.82861066,2.67129493,-1.50548112,-1.8931725,1.51528633,1.1897862,2.15278339,3.01735878,0.47806162,0.22199887,0.13569999,-2.57173944,0.36793602,-1.08123672,2.73266506,-1.25867629,-1.34498096,0.24500722,1.33525705,-0.29087806,-1.59724438,1.35376048,-0.24719805,0.3503508,-0.9672001,0.11283606,1.76685655,3
434,5.09883928,-3.50929332,12.89815331,-1.30162883,-5.44277668,2.9138341,-1.38762999,1.64162564,1.2031951,-4.82940865,-4.74747229,-2.28523135,0.1950202,-2.96585774,2.90317583,2.07669258,-2.22356176,1.29727292,-6.82639122,2.43695164,0.74100912,-0.91953558,1.30109847,0.90970206,-1.60289884,2.98024869,3.19635487,-1.96610928,-0.93487406,2.20431519,-2.93726587,0.79208136,0.35840076,0.34881723,-1.45842838,-2.22908354,-1.91513062,1.53064942,1.02330828,-3.8370471,-1.24654496,1.8342855,-1.13522291,-3.39189458,-0.29234397,-1.00936484,-0.88607359,0.78710401,1.03159952,0.9990766,-0.55716711,1.9143362,-0.46031356,0.56701487,0.18871409,2.02766371,0.10707593,-0.09068389,1.00352597,-1.12944162,1.27270555,0.00977898,0.42260647,0.33183256,3
436,4.03362036,4.50679111,9.42354488,-0.55840802,0.44659758,6.36808014,0.21944165,1.33288836,-5.59312105,0.51160741,-5.69392395,-2.54528022,-0.87167263,-2.15614152,1.55495405,-0.33223605,-1.1922493,-2.81764603,-4.44547558,-0.42598307,-1.73889089,2.52335906,-0.33597168,0.11482882,1.7030834,0.69597614,4.67767525,-3.62862039,-0.39602518,-0.37241468,-1.09524095,1.14770699,-0.25317168,-0.35326821,0.42383236,-0.77803838,1.77133775,-0.22735208,-0.74706185,-1.98021626,0.70605445,-2.55327868,1.0171808,1.19795167,-0.04982185,-0.82940704,-1.04412544,0.41380429,1.42290235,-0.62571704,-0.37876928,0.63719028,-0.03580523,-0.77724504,0.16738307,0.88889551,-1.34465075,-0.03871919,-1.58424163,0.5953294,-0.3951273,-1.13890076,0.33513463,1.85341215,3
437,4.08522606,1.04855585,8.23858643,-1.16724312,0.58286655,3.96288514,-4.30781555,5.59366989,0.59755373,-2.56046915,-8.07901764,-3.29250169,-3.79040718,0.06176769,4.97818089,1.8479991,-1.93921566,-3.12465882,-2.02363729,0.70563316,-2.41902828,-1.58779907,-0.28246376,3.1905508,-0.78740138,0.14481914,2.31099176,-5.06133556,-0.97853184,0.70660758,-2.04280043,-0.42624164,-0.45930129,-0.71987206,0.48011425,-2.50957036,-0.39680648,-2.0072453,0.677652,-0.20534667,0.6420337,1.00819933,-0.36039853,-2.47907853,0.21512628,0.85209268,-1.65318513,1.28780735,-0.00544295,0.26123822,-0.18421035,-0.44890714,-1.65083766,-1.13886046,0.19523698,1.07626283,-0.76221418,0.78936517,0.62259752,-0.22132629,-0.37703693,-0.03495699,-0.36436263,-1.05042064,3
443,6.63551569,-3.49627137,7.77038002,-2.99644327,-0.45810503,2.8509903,-0.45196629,6.01301765,-3.8527236,-1.87775815,-6.57428265,-2.3324697,-2.61304522,0.03806226,2.02022576,1.32351446,-3.43525624,0.337726,-5.9079752,-0.70046651,1.46738994,0.59226787,0.56108868,0.23460889,-0.62640506,-0.21298224,5.47824097,-4.13636017,-0.83300066,-1.91078007,-3.23310423,0.31174088,0.9081226,-1.34996986,0.57371348,-3.8063333,1.75103021,-1.3721621,1.45371985,0.63813519,-1.32308078,0.72807705,0.04051755,-2.79376531,-1.28107917,-0.06615877,-0.74179244,0.45213032,0.71169198,0.56285465,-0.49498701,-0.78032875,-0.70293975,0.70954812,0.27843839,0.34983432,0.6371901,0.78919631,0.90550405,-1.52118397,-0.40748787,0.33392078,0.4594847,-0.01910771,3
447,5.69091511,-2.9810524,12.03687572,-4.30313301,-2.46819901,1.56605959,-1.02428007,3.53754568,-1.64788866,-4.09734201,-4.30333233,-1.82252669,-2.98667336,-2.46300054,3.60187697,0.72757554,-4.04605198,0.52060068,-6.40514183,1.11210608,2.26125431,-0.5340603,0.33296901,-1.61478186,-1.67119491,0.33361238,3.97888517,-4.16123295,-0.03486061,0.93270159,-2.52840328,1.28185391,0.19005926,-0.14342993,2.13518381,-3.93834853,1.21041417,-0.1088565,2.27091932,-2.20659447,-1.58828723,2.55767274,0.29766995,-2.66913676,0.96864069,0.18208247,-1.16084695,0.20940304,1.18695617,1.05370951,-0.52158791,0.24858898,-1.63337779,1.78981662,0.35360438,1.35712385,-1.28564405,-0.08337277,-1.15823042,-0.94254792,0.08457293,1.0315125,0.43799257,-1.05646276,3
