row_id,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
601,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03994972
603,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.44570136
609,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.10408096
612,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.96566616
613,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36256448
614,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394708
616,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.70158688
617,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926
618,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.94472208
620,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.7853632
621,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48758952
622,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.14922668
623,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54156844
624,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.53077668
626,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.99050724
627,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934212
629,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.1695112
630,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.3403214
636,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819544
638,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075992
641,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462172
643,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.27748916
644,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453624
647,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.377003588
649,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.902344236
651,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.903553312
653,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.460969728
654,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28.0,24.290928956
655,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.947729812
656,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3.0,11.41427518
661,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.3938507
663,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.874825204
665,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7.0,11.392211948
666,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.788400848
670,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.377003588
671,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.416073836
675,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53292506
678,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.804398756
679,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.003837168
680,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510656
681,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.281965768
682,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.046164976
683,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90.0,36.588422892
686,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.143910664
690,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7.0,23.523542168
691,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.8085755
694,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88455782
695,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28.0,22.347985588
697,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.723510152
698,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28.0,41.684340008
700,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.883728384
701,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,50.526869708
702,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.165883972
703,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.439675924
706,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.322814728
708,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3.0,6.280436884
709,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.102692036
711,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.598914964
713,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,9.694722036
715,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.6621069
716,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.089791784
718,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.354550568
720,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.863763672
722,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379476
725,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.70028788
727,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.43684804
730,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38286912
735,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834776
737,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026944
739,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966352
740,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.9574724
742,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.27555072
743,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93522932
744,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.49968028
745,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.43554904
746,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.63809508
747,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.0621928
749,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93522932
750,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.0919902
754,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776028
755,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276688
757,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632404
758,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207568
759,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.3377234
760,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841648
761,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35047372
762,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72253096
763,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.26733684
766,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.923778
767,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35047372
771,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52062436
772,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.00065956
773,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475728
774,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
775,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.43554904
776,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001844
777,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84000168
778,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.79615496
779,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966352
780,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026944
781,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2032056
782,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.6495464
784,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52062436
785,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26473884
786,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700036
787,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.231704
789,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28.0,32.72253096
790,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.48629052
791,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05140104
792,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360.0,42.1269836
793,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.12632404
794,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74477404
795,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.92183956
796,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90.0,47.22221124
797,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04190828
798,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270.0,55.15808
799,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.63745564
801,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
803,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.10537996
805,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79421652
808,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.46598588
809,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69143456
810,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.98920824
811,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.923778
813,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.32823064
815,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.79811352
817,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4012152
818,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94408264
819,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90.0,58.78472376
821,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77391188
823,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.58541516
824,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.7529678
825,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.0932892
827,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51101176
830,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.75674496
832,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.98790924
837,374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28.0,39.05192064
838,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.67556664
840,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28.0,45.2985732
841,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12320644
842,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.56836808
844,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52402188
847,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82075636
851,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.83974188
853,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.0585556
854,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94082508
855,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23236356
856,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.86524252
858,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42086028
861,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.25928304
862,140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.22532884
863,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13387836
866,160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28.0,39.45181672
867,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91428524
868,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.27814872
870,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69039536
871,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.76389952
872,261.0,100.0,78.0,201.0,9.0,864.0,761.0,28.0,32.39847724
873,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.62704352
874,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28.0,36.80422888
875,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28490352
877,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.41942132
881,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.55887532
883,149.0,236.0,0.0,176.0,13.0,847.0,893.0,28.0,32.9569528
885,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.22766704
888,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.00885332
889,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.7153764
891,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.45857152
892,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.23989776
893,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.51802636
897,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93419012
901,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.86810032
902,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61287436
903,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.45883132
906,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.41734292
908,313.0,145.0,0.0,127.0,8.0,1000.0,822.0,28.0,44.51946532
909,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.73865868
910,144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14492992
911,148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52010476
912,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.5748832
913,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.85964676
915,155.0,184.0,143.0,194.0,9.0,880.0,699.0,28.0,28.98557104
916,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,46.24315532
917,148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28.0,26.91714304
918,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.53519328
919,313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.0969264
920,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.06830816
921,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.73540112
922,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.79811352
925,164.0,163.0,128.0,197.0,8.0,961.0,641.0,28.0,27.234302
929,135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91154728
931,144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28.0,15.340841
932,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.3385028
933,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,23.8903434
934,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93197176
935,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41304616
936,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.629801424
938,154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.287661424
939,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.720462532
940,296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.420110796
941,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.937997196
942,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.925226932
943,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.180972492
944,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.559564796
945,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,36.443632932
946,149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96384756
948,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.233182848
949,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.959470848
950,326.5,0.0,137.9,199.0,10.8,801.1,792.5,28.0,38.630650804
951,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.009542796
952,261.9,110.5,86.1,195.4,5.0,895.2,732.6,28.0,33.71882378
953,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.536402356
958,259.9,100.6,78.4,170.6,10.4,935.7,762.9,28.0,49.77327244
959,312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.446370892
960,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.934879596
961,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.868340176
964,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.870858224
965,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.619079644
966,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.459520796
967,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.786922
968,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.293786756
969,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.421479776
974,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.526310044
977,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.053469468
978,155.2,183.9,143.2,193.8,9.2,879.6,698.5,28.0,28.991086848
979,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.247292176
981,145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.535882756
982,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.10382116
983,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.073134492
984,154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.738159024
985,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.798802996
987,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.762260768
989,146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.98790924
990,151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.349864196
992,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,15.42357812
993,303.6,139.9,0.0,213.5,6.2,895.5,722.5,28.0,33.419591196
994,374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.056057496
996,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.859916532
998,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.12320644
999,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28.0,15.569747032
1001,297.8,137.2,106.9,201.3,6.0,878.4,655.3,28.0,53.524711356
1004,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.826961644
1007,155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.363393916
1008,160.2,188.0,146.4,203.2,11.3,828.7,709.7,28.0,35.314271244
1009,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.6440906
1010,317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.06200298
1011,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,43.798273424
1013,355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.8686899
1018,321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,37.265488324
1019,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.22532884
1020,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.140083644
1021,298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.875164956
1022,264.5,111.0,86.5,195.5,5.9,832.6,790.4,28.0,41.542307952
1023,159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.455953576
1024,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,37.917043144
1026,322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.178794196
1027,148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.696600644
1028,159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,32.768036376
1029,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.401235144
