row_id,LATITUDE,LONGITUDE,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
2911,25.7943319606,-80.2493307735,288000.0,8280.0,1886.0,26279.0,1612.4,22144.9,0.0,19670.9,16488.4,3207.3,58.0,0.0,3.0,2.0
2933,25.7679026685,-80.2285956829,277500.0,6900.0,1402.0,704.0,8138.0,10372.2,4603.0,12202.1,11872.8,5133.2,81.0,0.0,8.0,2.0
2948,25.7741064773,-80.2247498201,110000.0,3400.0,1026.0,595.0,5660.7,11587.3,2183.7,10560.1,10560.1,2987.0,84.0,0.0,3.0,2.0
2949,25.7741064773,-80.2247498201,189000.0,3400.0,1026.0,595.0,5660.7,11587.3,2183.7,10560.1,10560.1,2987.0,84.0,0.0,5.0,2.0
2953,25.7745959358,-80.2289087495,160000.0,3892.0,1308.0,5722.0,6475.8,12426.5,2473.6,11925.0,11925.0,2725.4,39.0,0.0,2.0,2.0
2985,25.7738600611,-80.2475870567,241000.0,5000.0,1269.0,6862.0,8447.5,15908.3,3763.2,18046.4,9507.9,3762.0,66.0,0.0,10.0,4.0
3014,25.7675033001,-80.2656623595,350000.0,7399.0,1529.0,1523.0,6858.7,16806.6,4966.2,24210.1,6857.9,5771.1,11.0,0.0,6.0,4.0
3033,25.7718703418,-80.2910927614,285000.0,4840.0,1973.0,4542.0,4805.0,23732.4,2609.2,32373.0,13343.8,4418.2,45.0,0.0,3.0,4.0
3038,25.7726244118,-80.2951079475,315000.0,6400.0,1442.0,13599.0,4273.5,24894.4,1735.5,33702.6,14578.2,4257.4,67.0,0.0,7.0,2.0
3040,25.7726620839,-80.3047641256,250000.0,6480.0,903.0,1712.0,1107.7,27361.1,303.2,36887.7,17290.1,3431.0,46.0,0.0,11.0,4.0
3066,25.7754256844,-80.2985079372,259000.0,7927.0,1047.0,3007.0,3176.9,26407.3,332.9,34805.3,16081.9,3193.4,67.0,0.0,3.0,2.0
3077,25.7770802259,-80.2889822151,255000.0,6100.0,1129.0,7816.0,2991.3,24588.2,956.9,31632.1,14069.5,2512.7,73.0,0.0,8.0,2.0
3088,25.7642125581,-80.302249644,340000.0,7425.0,1923.0,2065.0,1834.0,24903.3,3428.2,36273.3,15229.2,5868.9,67.0,0.0,10.0,4.0
3094,25.7647330144,-80.2830593682,220000.0,5200.0,924.0,3427.0,7549.7,20036.0,5143.9,30032.0,9693.3,7190.0,70.0,0.0,6.0,4.0
3124,25.7662549784,-80.280929142,210000.0,6032.0,906.0,1891.0,7003.3,19919.7,4690.0,29259.8,9467.6,6613.2,72.0,0.0,2.0,2.0
3132,25.7669179586,-80.3069417595,215000.0,6000.0,1298.0,4493.0,347.1,26752.3,1869.5,37736.6,17049.0,4371.5,66.0,0.0,6.0,4.0
3136,25.767113806,-80.3043145516,245000.0,6199.0,1308.0,2380.0,1193.7,26062.9,2187.6,36851.1,16264.9,5219.9,65.0,0.0,12.0,2.0
3142,25.7675819836,-80.2844035776,340000.0,7000.0,1212.0,41201.0,6478.7,21052.7,4074.4,30335.1,10644.4,6069.3,66.0,0.0,4.0,4.0
3143,25.7675944738,-80.2828132433,207000.0,6060.0,1444.0,1650.0,6514.0,20694.5,4113.5,29814.8,10247.5,6189.1,69.0,0.0,4.0,4.0
3152,25.7685324798,-80.2949002893,348000.0,6960.0,1397.0,0.0,4300.2,23877.0,3105.0,33716.9,13716.5,5753.2,16.0,0.0,3.0,4.0
3186,25.7489875565,-80.3118633017,380000.0,16790.0,2324.0,744.0,29.6,24239.0,1644.6,40428.6,17459.7,2576.4,58.0,0.0,9.0,4.0
3196,25.7500529745,-80.2932659513,225000.0,5840.0,1141.0,0.0,4716.8,19474.8,4093.7,34445.9,11355.4,8718.6,73.0,0.0,3.0,4.0
3209,25.7521640653,-80.302008382,387500.0,6231.0,1644.0,3143.0,1856.0,22262.9,4577.3,37022.2,14259.9,5845.6,45.0,0.0,6.0,4.0
3219,25.75307068,-80.3026060917,310000.0,6696.0,1000.0,2124.0,1667.6,22633.4,4853.9,37142.2,14484.4,5653.1,68.0,0.0,11.0,4.0
3248,25.756797284,-80.291502988,320000.0,6300.0,1842.0,0.0,5353.1,20485.5,6499.7,33276.9,11079.5,9374.1,62.0,0.0,6.0,4.0
3250,25.7570902724,-80.3001003105,471300.0,8441.0,2153.0,45143.0,2526.9,22788.4,6046.0,36021.2,13866.6,6572.3,46.0,0.0,10.0,4.0
3276,25.7598586731,-80.3103811238,275000.0,6105.0,1739.0,1657.0,297.7,26124.0,2764.0,39157.9,17370.5,3406.7,46.0,0.0,4.0,4.0
3316,25.7353752383,-80.2963373618,382500.0,5250.0,1166.0,0.0,3594.1,17394.6,523.4,37232.2,13391.5,7279.1,20.0,0.0,10.0,4.0
3341,25.7370203014,-80.2929612735,500000.0,7001.0,1677.0,16405.0,4706.1,16685.8,205.8,35955.9,12117.6,8426.8,63.0,0.0,11.0,4.0
3347,25.7373180817,-80.3137638571,272500.0,5000.0,987.0,316.0,838.2,22924.9,150.1,42303.6,17717.6,1730.0,31.0,0.0,1.0,4.0
3359,25.7388268977,-80.3127009807,309900.0,4850.0,1120.0,20697.0,451.3,22806.8,161.3,41782.6,18163.0,2162.2,57.0,0.0,12.0,4.0
3360,25.738900774,-80.2962556265,587500.0,9000.0,2572.0,0.0,3656.9,17964.8,564.6,36699.8,12922.1,7478.8,41.0,0.0,6.0,4.0
3365,25.7394002132,-80.3172096954,285000.0,7325.0,1321.0,2153.0,1912.0,24235.3,0.0,43105.9,18497.9,680.1,61.0,0.0,9.0,4.0
3376,25.740457581,-80.288581199,390000.0,9218.0,1621.0,2434.0,6155.4,16152.3,563.1,34123.8,10316.2,10034.7,64.0,0.0,6.0,4.0
3378,25.7406607818,-80.3015859932,527000.0,7500.0,1915.0,14807.0,1874.2,19797.2,1288.8,38085.3,14422.0,5837.6,36.0,0.0,4.0,4.0
3393,25.7420928254,-80.3148424842,289000.0,7150.0,941.0,2264.0,1126.1,23950.4,456.6,42064.4,18632.6,1503.6,64.0,0.0,8.0,4.0
3423,25.745034211,-80.2982736846,507500.0,7500.0,1599.0,4266.0,3045.0,19726.9,2820.7,36566.1,13115.4,7043.2,10.0,0.0,5.0,4.0
3436,25.7462629843,-80.2890467975,545000.0,7680.0,1755.0,510.0,6077.6,17531.2,2645.1,33536.2,10035.2,10090.3,16.0,0.0,9.0,4.0
3439,25.746383408,-80.3022216926,517000.0,5650.0,1546.0,2420.0,1753.0,21085.9,2622.6,37659.0,14358.7,5767.5,8.0,0.0,6.0,4.0
3454,25.7343761752,-80.2828533055,520000.0,6000.0,2332.0,1457.0,6529.9,13357.7,1158.8,33378.1,9638.4,11682.3,36.0,0.0,11.0,5.0
3465,25.7403692312,-80.2866237051,590000.0,8250.0,1903.0,0.0,6828.6,15627.4,532.2,33564.8,9742.0,10690.5,50.0,0.0,8.0,5.0
3468,25.742621155,-80.2860292729,740000.0,5500.0,2609.0,879.0,7054.2,15987.6,1374.7,33083.0,9320.4,11021.0,42.0,0.0,1.0,5.0
3503,25.7505214415,-80.2683089787,2188000.0,16800.0,3488.0,40292.0,7689.0,12972.3,5554.1,26548.8,3107.6,11753.6,6.0,0.0,1.0,5.0
3526,25.7548614797,-80.2763826714,650000.0,7500.0,1471.0,24102.0,10320.5,16006.6,5952.0,28624.9,6095.5,10289.8,76.0,0.0,11.0,5.0
3528,25.7551979529,-80.2842982634,1285000.0,7500.0,3271.0,31805.0,7717.4,18174.4,5943.9,31106.4,8639.8,10520.4,14.0,0.0,4.0,5.0
3533,25.7555949181,-80.2847642771,836000.0,7500.0,2334.0,14236.0,7566.6,18384.1,6067.3,31220.0,8823.2,10362.6,35.0,0.0,6.0,5.0
3584,25.7601062134,-80.2739764027,640000.0,5000.0,1804.0,0.0,8981.9,16717.6,7135.0,27391.0,6281.8,8329.0,16.0,0.0,7.0,5.0
3592,25.7608599326,-80.2723048346,605000.0,5900.0,1791.0,0.0,8733.9,16533.1,6851.2,26789.3,6027.7,8020.7,29.0,0.0,7.0,5.0
3595,25.760931737,-80.2778449689,775000.0,5350.0,2486.0,0.0,8758.2,17834.5,6731.1,28549.5,7487.7,8229.6,14.0,0.0,4.0,5.0
3599,25.76115406,-80.282830266,1200000.0,6437.0,2686.0,34576.0,8234.0,19100.0,6428.3,30166.2,8944.2,8461.7,0.0,0.0,11.0,5.0
3600,25.7612183013,-80.2680981353,515000.0,5350.0,2567.0,4126.0,8806.8,15690.8,6875.6,25415.0,5194.1,7921.4,33.0,0.0,4.0,4.0
3603,25.7617278274,-80.2737733326,592000.0,7038.0,1540.0,29556.0,8407.0,17090.4,6553.7,27178.1,6593.2,7745.5,26.0,0.0,3.0,5.0
3610,25.7619658732,-80.2767157027,532500.0,5000.0,1533.0,0.0,8350.5,17835.0,6393.5,28116.3,7406.0,7795.7,21.0,0.0,11.0,5.0
3627,25.7634941813,-80.271244876,391700.0,5100.0,1597.0,3576.0,7835.5,17020.2,5929.9,26254.1,6494.3,7074.9,63.0,0.0,11.0,5.0
3657,25.7575755668,-80.2654592948,560000.0,6120.0,1341.0,33490.0,9281.4,14158.9,8234.2,24897.7,3615.3,9346.5,6.0,0.0,8.0,4.0
3668,25.7615761439,-80.2639463137,370000.0,7480.0,890.0,0.0,9076.6,14807.9,7166.0,24036.6,4642.6,8002.2,75.0,0.0,8.0,4.0
3696,25.754243783,-80.2447810375,215000.0,7000.0,1161.0,4762.0,5526.5,8973.6,8526.3,18926.1,4814.9,10868.5,65.0,0.0,7.0,2.0
3716,25.7583947056,-80.2219788425,489000.0,5450.0,1539.0,0.0,4127.1,6338.5,6132.2,11656.3,11656.3,4664.8,11.0,0.0,2.0,5.0
3726,25.7600790687,-80.2266839943,414900.0,6598.0,1336.0,1215.0,5288.0,7869.8,7310.2,12649.1,11134.0,6234.4,36.0,0.0,10.0,2.0
3735,25.7611800697,-80.2187228809,400000.0,6920.0,1699.0,936.0,4631.9,6482.2,6470.5,10198.6,10198.6,4796.1,66.0,0.0,5.0,4.0
3780,25.7554472712,-80.2319676911,575000.0,7500.0,2113.0,33537.0,4346.7,7755.1,6747.9,14998.1,9001.9,7004.6,38.0,0.0,7.0,4.0
3785,25.7564746426,-80.2255079723,460000.0,5650.0,1245.0,4349.0,3916.2,6686.0,6260.9,13010.3,11160.3,5196.5,11.0,0.0,4.0,4.0
3815,25.7585767547,-80.2058747769,955000.0,6750.0,3353.0,39018.0,1567.2,3867.6,3337.0,7806.4,7806.4,1798.4,16.0,0.0,9.0,5.0
3817,25.759380793,-80.2044500878,445000.0,6750.0,1405.0,655.0,1519.6,4051.4,3234.8,7310.2,7310.2,1485.6,90.0,0.0,12.0,4.0
3858,25.7379431189,-80.2317736907,710000.0,8063.0,1803.0,3164.0,1430.7,1975.0,1404.1,18991.1,9747.0,7765.8,43.0,0.0,6.0,4.0
3880,25.7409286271,-80.2193487731,780000.0,6120.0,2429.0,2960.0,1874.3,1758.3,503.5,15628.3,13251.2,3962.2,38.0,0.0,5.0,4.0
3899,25.745835289,-80.2139965819,1180000.0,10440.0,2632.0,13936.0,966.2,1305.2,880.4,13157.5,13157.5,1461.3,62.0,0.0,2.0,4.0
3920,25.7466134653,-80.2355718342,365000.0,6250.0,985.0,1386.0,1828.1,5254.0,4465.2,17798.4,7644.6,7932.6,48.0,0.0,3.0,4.0
3997,25.7288690445,-80.258021731,290000.0,6139.0,1322.0,0.0,301.7,5574.1,2007.4,27611.7,7469.6,16974.4,31.0,0.0,4.0,4.0
3998,25.7292546479,-80.2550229051,276000.0,4400.0,1273.0,0.0,847.9,4957.0,2995.1,26752.8,7436.2,16026.8,6.0,0.0,10.0,2.0
4022,25.7122051835,-80.2500012944,1915000.0,15074.0,4863.0,35595.0,6532.1,236.1,177.7,30000.9,13807.3,18434.5,33.0,0.0,11.0,5.0
4025,25.7132933798,-80.250298675,650000.0,11589.0,2951.0,29232.0,6156.4,308.8,307.9,29787.3,13377.4,18242.7,51.0,0.0,5.0,4.0
4058,25.7205905077,-80.2517497725,837000.0,7000.0,1943.0,26654.0,3890.7,2243.9,1787.3,28104.5,10705.2,16809.5,30.0,0.0,10.0,4.0
4068,25.7220983371,-80.2594128575,1115000.0,11250.0,3279.0,21660.0,1780.8,4464.1,2038.5,29513.2,9908.2,18536.9,36.0,0.0,3.0,5.0
4070,25.7223460188,-80.2586052045,1400000.0,8100.0,3811.0,37257.0,1912.3,4346.5,2280.8,29269.7,9862.0,18269.3,11.0,0.0,11.0,5.0
4091,25.7157915303,-80.2637964152,875000.0,12500.0,1968.0,27716.0,2532.3,4852.6,1036.8,32134.2,12323.2,17795.1,55.0,0.0,2.0,4.0
4099,25.7195135952,-80.2659528554,1125000.0,9038.0,2715.0,2753.0,1063.2,5888.9,373.1,31772.4,11131.5,17183.8,23.0,0.0,4.0,5.0
4187,25.7123529025,-80.2760368822,860000.0,9625.0,2578.0,1978.0,784.1,8813.6,965.8,35978.1,14619.4,13708.0,51.0,0.0,4.0,4.0
4203,25.7176574826,-80.2708112769,500000.0,7000.0,1797.0,524.0,514.3,7248.3,1003.1,33452.3,12214.8,15531.6,59.0,0.0,2.0,4.0
4220,25.726854549,-80.2823384857,710000.0,11000.0,1997.0,407.0,4380.6,11896.9,2910.1,34564.3,11290.4,11722.9,41.0,0.0,6.0,4.0
4222,25.7270050508,-80.2768343137,980000.0,7000.0,3344.0,3925.0,3214.2,10283.4,1406.6,33012.8,10101.4,13540.4,26.0,0.0,6.0,5.0
4246,25.6913641982,-80.2879507052,908400.0,10800.0,2328.0,30502.0,3855.1,10732.0,6120.2,44032.9,8410.3,9369.8,6.0,0.0,5.0,4.0
4258,25.6949459046,-80.2981382323,535000.0,10650.0,1723.0,0.0,644.6,14283.0,7820.1,45620.4,5498.7,6212.7,56.0,0.0,3.0,4.0
4270,25.6972980801,-80.3038269966,650000.0,19602.0,3654.0,1400.0,552.9,16238.3,8807.4,46435.4,4360.8,4230.5,47.0,0.0,12.0,4.0
4291,25.7042846029,-80.2992269231,620000.0,16588.0,1682.0,0.0,1919.2,16457.5,6495.6,43755.9,7320.9,5949.7,32.0,0.0,8.0,5.0
4370,25.7227883727,-80.3019136458,510000.0,12750.0,1555.0,17974.0,1664.8,17658.1,4991.8,40872.3,12961.6,5302.3,29.0,0.0,3.0,4.0
4381,25.7251155656,-80.2912933384,852000.0,8000.0,2656.0,29082.0,5177.7,14463.6,4275.9,37423.1,13882.0,8758.9,13.0,0.0,2.0,5.0
4414,25.7286000711,-80.2914882055,356000.0,7500.0,1198.0,0.0,5142.7,14930.6,3160.6,36864.2,13165.3,8769.4,68.0,0.0,1.0,4.0
4428,25.731958726,-80.2982003471,382300.0,5700.0,1533.0,2945.0,2966.8,17440.3,1738.7,38299.7,14457.3,6598.5,69.0,0.0,7.0,4.0
4462,25.7046919902,-80.3265245969,1000000.0,37897.0,3961.0,38638.0,2273.5,24138.2,12070.9,51102.3,7190.8,2453.2,52.0,0.0,9.0,4.0
4464,25.7049137131,-80.3164006989,1300000.0,40337.0,5790.0,59000.0,3045.1,21206.6,11215.0,48201.1,5991.5,207.8,26.0,0.0,10.0,5.0
4469,25.7133885351,-80.3311853911,660000.0,37897.0,3639.0,32863.0,716.7,26857.1,9728.4,50899.3,10665.4,558.3,64.0,0.0,12.0,4.0
4474,25.714025725,-80.3321664682,755000.0,37026.0,2542.0,2187.0,1114.4,27184.1,9697.4,51088.5,11038.3,955.3,44.0,0.0,5.0,4.0
4523,25.7379550508,-80.3280162295,270000.0,8625.0,1484.0,1065.0,5511.9,27397.7,3393.5,46663.0,18565.9,2789.6,61.0,0.0,8.0,4.0
4532,25.7399912363,-80.3314001825,400000.0,10021.0,1790.0,12311.0,6604.1,28689.2,4482.6,47510.5,19594.0,3864.5,61.0,0.0,11.0,4.0
4545,25.7427613184,-80.3289088808,315000.0,7888.0,1760.0,12664.0,5749.7,28266.7,3642.1,46453.2,20340.4,2993.3,62.0,0.0,6.0,4.0
4546,25.7428489634,-80.3248464501,359900.0,12780.0,1360.0,3855.0,4398.1,27022.2,2500.4,45124.5,20075.7,1639.6,65.0,0.0,10.0,4.0
4551,25.7436098045,-80.3341751703,240000.0,8000.0,1368.0,1388.0,7491.2,29999.6,5091.7,48044.7,21128.6,4716.0,51.0,0.0,7.0,4.0
4556,25.7442710344,-80.3349569944,330000.0,8000.0,1504.0,960.0,7745.9,30328.4,5275.2,48236.6,21440.8,4963.0,37.0,0.0,6.0,4.0
4583,25.6682356188,-80.314983214,1130000.0,22651.0,3078.0,31692.0,4360.4,15920.3,10156.0,56232.7,7305.5,3572.1,11.0,0.0,11.0,5.0
4596,25.671907282,-80.3328040992,625000.0,15755.0,2553.0,0.0,5739.6,21434.8,16082.3,59730.1,8681.2,5318.1,10.0,0.0,9.0,2.0
4627,25.6788682395,-80.3031804904,1780000.0,32060.0,6026.0,45830.0,3835.1,13358.9,7108.1,50736.7,4715.0,3722.3,20.0,0.0,7.0,5.0
4631,25.6792978277,-80.2922856027,1450000.0,40075.0,4698.0,57549.0,6078.8,9966.1,4364.9,48099.5,7547.9,7243.1,36.0,0.0,4.0,2.0
4651,25.6815184486,-80.3218191115,376000.0,16875.0,1900.0,2179.0,1373.6,19573.6,13167.4,54711.9,3647.1,1757.7,61.0,0.0,1.0,2.0
4665,25.6844537269,-80.3256513254,655000.0,15238.0,2904.0,23783.0,2935.7,21073.2,14731.2,55064.1,4220.1,2969.3,21.0,0.0,5.0,2.0
4669,25.6857467422,-80.3060920501,1650000.0,43560.0,3536.0,35008.0,1317.8,15100.9,9258.9,49711.7,2476.5,2998.2,21.0,0.0,12.0,5.0
4728,25.7053396583,-80.2750556692,730000.0,7500.0,2353.0,1128.0,2921.1,8850.0,564.6,37454.3,13982.9,13914.7,58.0,0.0,10.0,5.0
4783,25.6966808002,-80.2658263209,1620000.0,17797.0,4224.0,32763.0,7285.6,5508.8,1196.1,37656.6,15843.1,16799.0,18.0,0.0,1.0,4.0
4796,25.6450110874,-80.3093406652,915000.0,19200.0,3311.0,4192.0,7345.5,9129.9,5616.3,61209.4,15717.1,12182.4,16.0,0.0,6.0,4.0
4808,25.6474992058,-80.3053289443,1610000.0,40554.0,5125.0,93967.0,8189.2,9523.7,5175.8,59696.9,15008.2,11683.5,12.0,0.0,8.0,4.0
4830,25.6495215052,-80.2929272069,1050000.0,37461.0,2729.0,45507.0,11990.0,7061.9,3005.4,56687.3,15542.7,12967.3,55.0,0.0,3.0,2.0
4839,25.6502629089,-80.3142335319,680000.0,17555.0,2321.0,41780.0,5131.3,11569.8,8021.5,60839.6,13810.7,10060.9,53.0,0.0,5.0,4.0
4846,25.6514445998,-80.3191026879,1720000.0,16874.0,5899.0,58329.0,3478.9,12728.2,9549.2,61584.4,13493.5,9563.0,8.0,0.0,5.0,5.0
4849,25.6528744596,-80.2965308686,1494000.0,36154.0,4880.0,42150.0,10695.0,8587.9,4356.0,56391.7,13910.0,11252.1,16.0,0.0,7.0,4.0
4867,25.6560999584,-80.3218338362,1975000.0,43229.0,5761.0,75202.0,2328.3,14603.7,11242.9,60923.1,11970.0,7948.5,17.0,0.0,10.0,5.0
4870,25.656880554,-80.2986896926,1147500.0,40946.0,3472.0,40105.0,9989.6,9693.3,5245.6,55652.0,12298.6,9651.5,26.0,0.0,6.0,2.0
4871,25.657061486,-80.3191847122,710000.0,38027.0,3098.0,293.0,3253.5,14470.3,10828.7,60067.3,11457.3,7509.2,47.0,0.0,12.0,2.0
4886,25.6596912791,-80.3124604131,890000.0,18606.0,3402.0,25382.0,5687.9,14348.9,9922.1,57899.1,10386.1,6783.4,53.0,0.0,4.0,4.0
4910,25.5999712482,-80.3335497798,520000.0,15000.0,2385.0,44932.0,10755.4,8113.3,5181.1,79138.7,32752.3,12075.2,21.0,0.0,4.0,2.0
4980,25.6089983176,-80.3428739158,427500.0,10002.0,2831.0,4280.0,7194.8,11243.8,5546.0,78427.3,30399.4,10543.5,0.0,0.0,5.0,4.0
4985,25.6093940746,-80.3445052418,465000.0,9871.0,2831.0,4280.0,7103.6,11796.5,5536.7,78647.7,30433.7,10177.3,0.0,0.0,9.0,4.0
4986,25.6094002939,-80.3442368242,440000.0,9663.0,2642.0,8020.0,7089.2,11709.7,5555.6,78589.7,30401.6,10244.8,0.0,0.0,4.0,4.0
4996,25.6097488132,-80.3431808498,335000.0,8264.0,2133.0,64.0,6903.9,11393.8,5770.3,78260.8,30148.5,10608.5,21.0,0.0,5.0,2.0
5003,25.6101493644,-80.3445633181,290000.0,8327.0,1859.0,4350.0,6834.2,11851.6,5799.7,78450.3,30182.4,10320.3,21.0,0.0,6.0,2.0
5007,25.6109469233,-80.3298241378,400000.0,17280.0,2143.0,25519.0,7478.5,7033.9,6895.0,75201.7,28607.8,14624.2,44.0,0.0,7.0,2.0
5029,25.6131994101,-80.318118394,532000.0,15960.0,3126.0,25822.0,9479.4,3662.7,3305.1,72273.2,27309.2,18486.6,30.0,0.0,11.0,2.0
5040,25.6149655398,-80.3214700993,632500.0,19538.0,3777.0,979.0,8202.1,4825.3,4527.3,72384.5,26760.5,17738.5,13.0,0.0,4.0,4.0
5100,25.6234681681,-80.3278398114,528000.0,17220.0,2392.0,23008.0,4780.7,7760.2,7733.5,71192.7,24009.3,16698.8,31.0,0.0,12.0,4.0
5115,25.6261205569,-80.3337392109,417000.0,15000.0,1758.0,17800.0,2614.2,9934.6,9914.1,71685.8,23531.3,14812.8,58.0,0.0,12.0,4.0
5185,25.6360412379,-80.3025214794,707000.0,17466.0,3045.0,27805.0,10693.1,5294.5,1931.4,62518.3,19300.1,15955.1,16.0,0.0,7.0,4.0
5195,25.6369656552,-80.3239241554,609000.0,14877.0,2927.0,37318.0,4042.7,9570.2,8386.8,66587.9,18950.1,14955.2,28.0,0.0,12.0,4.0
5220,25.6412995429,-80.316277063,490000.0,15720.0,2443.0,20207.0,5792.6,9198.7,6637.3,63762.4,17085.0,13258.6,38.0,0.0,9.0,4.0
5231,25.6430712898,-80.3317714007,790000.0,12281.0,3729.0,32290.0,828.5,12954.2,11528.6,66666.5,17492.5,13411.1,16.0,0.0,7.0,5.0
5259,25.6020546169,-80.3691479842,280000.0,8175.0,2220.0,27423.0,11187.1,19813.0,5336.5,85991.7,36307.0,2355.2,19.0,0.0,4.0,2.0
5269,25.6032975669,-80.3596441962,115000.0,5000.0,1309.0,1538.0,11020.8,16685.2,4049.6,83579.0,34434.6,4875.2,9.0,0.0,7.0,2.0
5313,25.6097012512,-80.3636363432,190000.0,8358.0,1512.0,0.0,10050.0,18080.1,6714.2,82716.1,32992.0,4729.8,29.0,0.0,12.0,2.0
5318,25.6117639603,-80.358361641,130000.0,8400.0,1246.0,0.0,8300.3,16436.9,6818.3,80988.9,31492.6,6502.7,33.0,0.0,3.0,2.0
5321,25.6126240149,-80.3722117141,300000.0,8527.0,2249.0,1415.0,9468.8,20999.9,8937.7,83905.0,33620.2,1939.8,21.0,0.0,8.0,2.0
5376,25.6191308541,-80.3668583225,168000.0,8720.0,1761.0,663.0,9039.0,19615.7,10267.4,80983.0,30671.8,3803.7,29.0,0.0,3.0,2.0
5377,25.6191308541,-80.3668583225,242000.0,8720.0,1761.0,663.0,9039.0,19615.7,10267.4,80983.0,30671.8,3803.7,29.0,0.0,8.0,2.0
5386,25.6200090521,-80.3652209614,254900.0,7875.0,1673.0,591.0,8417.6,19162.9,10355.6,80375.6,30102.3,4356.3,16.0,0.0,10.0,2.0
5401,25.6223608739,-80.3513785936,265000.0,9790.0,2116.0,168.0,3978.4,15067.0,10113.6,76587.4,27009.8,8947.3,44.0,0.0,8.0,2.0
5409,25.6234679552,-80.3640457178,273000.0,7875.0,2083.0,1896.0,7653.0,19130.6,11407.1,79235.0,28859.5,4788.4,31.0,0.0,5.0,2.0
5464,25.6314507484,-80.3702880633,135900.0,8600.0,1059.0,1553.0,8077.0,21925.2,14829.4,78720.6,27869.6,3296.5,46.0,0.0,11.0,2.0
5489,25.6339260746,-80.3506928947,565000.0,17089.0,2608.0,27361.0,3468.8,16165.1,14291.3,73389.3,23221.6,9661.9,13.0,0.0,11.0,4.0
5505,25.6352261175,-80.3647460752,180000.0,7722.0,1238.0,2765.0,7961.0,20658.1,15610.6,76443.1,25630.0,5552.5,24.0,0.0,12.0,2.0
5523,25.6365254697,-80.3658601876,180000.0,11775.0,1233.0,1544.0,8051.5,21159.0,16140.5,76399.0,25523.6,5482.6,44.0,0.0,3.0,2.0
5526,25.6366581695,-80.364846662,167000.0,9900.0,1233.0,2212.0,8158.3,20890.6,16109.5,76136.2,25280.3,5807.7,24.0,0.0,6.0,2.0
5610,25.6473626509,-80.3827297179,450000.0,22500.0,2364.0,21566.0,1217.3,27769.7,21717.1,78151.1,27172.9,491.7,19.0,0.0,5.0,4.0
5642,25.6517613264,-80.3675502985,460000.0,15000.0,2000.0,29947.0,4114.1,24110.7,21635.5,73243.3,22185.0,3878.1,44.0,0.0,12.0,4.0
5643,25.6518198615,-80.3733239873,510000.0,29240.0,2350.0,58473.0,2597.5,25719.4,22144.5,74721.8,23711.2,2354.8,27.0,0.0,8.0,4.0
5654,25.6529003514,-80.3482565178,1000000.0,15000.0,4253.0,30212.0,5339.9,19295.1,17928.7,68086.1,17189.0,8547.7,16.0,0.0,5.0,5.0
5666,25.6539947672,-80.3330074615,272000.0,7875.0,1243.0,0.0,975.5,16290.9,13817.3,64144.7,14017.9,9971.8,36.0,0.0,4.0,2.0
5671,25.6548278342,-80.3725730704,510000.0,16920.0,2512.0,24780.0,2118.1,26103.2,23124.8,73870.5,22914.2,1883.0,34.0,0.0,4.0,4.0
5721,25.6609125661,-80.3579134373,495000.0,17424.0,3051.0,1981.0,4477.6,23602.7,22077.0,68679.3,17653.1,4236.1,35.0,0.0,11.0,4.0
5762,25.6693621544,-80.3527848324,975000.0,39204.0,3567.0,40378.0,3803.2,24629.9,22304.8,65436.5,14577.8,3562.1,18.0,0.0,10.0,4.0
5769,25.6707498723,-80.3613032691,480000.0,9350.0,2198.0,514.0,1391.4,26954.6,24944.0,67508.1,16974.8,1148.0,18.0,0.0,3.0,2.0
5805,25.6759609914,-80.3470225616,975000.0,22274.0,3591.0,28909.0,3801.2,25346.6,20834.5,62495.1,11835.9,3555.9,7.0,0.0,7.0,4.0
5837,25.680832325,-80.375578379,560000.0,38551.0,2992.0,5751.0,4363.0,32759.1,28069.3,69438.7,20586.5,4283.3,32.0,0.0,8.0,2.0
5843,25.6813547227,-80.3841505138,340000.0,7510.0,1796.0,6788.0,6759.9,35023.8,30028.0,71872.1,23399.0,1494.2,32.0,0.0,11.0,2.0
5849,25.6819222915,-80.3851090921,325000.0,4625.0,1864.0,0.0,7149.7,35410.5,30134.6,72063.2,23704.8,1199.2,31.0,0.0,2.0,4.0
5871,25.6844973523,-80.3778311168,315000.0,3060.0,1629.0,0.0,5886.6,34342.6,27750.6,69518.5,21243.2,3631.7,35.0,0.0,6.0,4.0
5926,25.6941235756,-80.3474131221,565000.0,10316.0,3306.0,672.0,294.1,28968.2,18551.7,59041.3,11324.0,485.1,47.0,0.0,3.0,4.0
5929,25.6945743669,-80.3565398867,365000.0,12600.0,1520.0,3435.0,2715.1,31882.5,20229.2,61566.3,14318.4,2933.3,35.0,0.0,3.0,4.0
5941,25.6971514703,-80.3413160962,850000.0,26736.0,3895.0,22672.0,412.1,27398.8,16528.1,56697.4,9594.7,110.6,16.0,0.0,11.0,4.0
5951,25.6985982821,-80.3756867545,285800.0,3773.0,1536.0,0.0,8567.9,37731.7,23901.0,66552.6,20814.1,2673.9,27.0,0.0,9.0,4.0
