row_id,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
4950,2.0,5.0,3.0,3.0,2.0,6.0,7.0,5.0,5.0,10.0,7.0,10.0,2.0,9.0,4.0,9.0,G
4967,1.0,3.0,2.0,2.0,1.0,10.0,7.0,1.0,5.0,11.0,4.0,8.0,0.0,7.0,0.0,7.0,J
4987,4.0,9.0,6.0,7.0,4.0,10.0,3.0,2.0,2.0,8.0,2.0,10.0,4.0,4.0,3.0,8.0,A
4988,2.0,5.0,4.0,6.0,4.0,9.0,6.0,5.0,4.0,7.0,3.0,6.0,2.0,7.0,7.0,6.0,Z
5019,4.0,7.0,5.0,5.0,3.0,8.0,8.0,2.0,8.0,7.0,6.0,7.0,0.0,8.0,4.0,7.0,I
5085,2.0,7.0,2.0,5.0,1.0,15.0,3.0,3.0,5.0,12.0,1.0,8.0,0.0,8.0,0.0,8.0,J
5104,4.0,11.0,6.0,9.0,5.0,8.0,4.0,0.0,8.0,9.0,3.0,10.0,2.0,5.0,3.0,9.0,L
5136,6.0,9.0,6.0,6.0,5.0,2.0,11.0,2.0,3.0,10.0,10.0,8.0,5.0,11.0,1.0,7.0,W
5157,5.0,7.0,6.0,5.0,7.0,7.0,9.0,6.0,5.0,7.0,6.0,8.0,8.0,8.0,5.0,7.0,M
5165,4.0,6.0,6.0,7.0,7.0,8.0,9.0,5.0,5.0,7.0,5.0,8.0,5.0,8.0,8.0,6.0,F
5209,5.0,10.0,5.0,5.0,3.0,7.0,8.0,3.0,4.0,10.0,6.0,7.0,4.0,8.0,7.0,6.0,F
5250,2.0,5.0,3.0,3.0,1.0,10.0,6.0,2.0,6.0,12.0,4.0,9.0,1.0,6.0,1.0,7.0,J
5261,9.0,14.0,8.0,8.0,4.0,10.0,2.0,4.0,4.0,13.0,5.0,13.0,2.0,7.0,6.0,9.0,L
5270,1.0,3.0,2.0,2.0,1.0,7.0,7.0,1.0,8.0,11.0,6.0,9.0,1.0,9.0,5.0,8.0,Z
5278,2.0,3.0,3.0,4.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
5344,3.0,1.0,4.0,2.0,2.0,5.0,11.0,3.0,2.0,8.0,9.0,9.0,6.0,11.0,0.0,8.0,W
5357,2.0,5.0,4.0,3.0,2.0,10.0,2.0,3.0,2.0,10.0,2.0,9.0,2.0,6.0,2.0,8.0,A
5397,7.0,10.0,8.0,8.0,5.0,9.0,8.0,3.0,7.0,10.0,3.0,6.0,3.0,8.0,5.0,9.0,S
5410,4.0,3.0,5.0,5.0,3.0,7.0,7.0,12.0,1.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0,M
5436,5.0,7.0,7.0,5.0,5.0,7.0,7.0,2.0,6.0,10.0,6.0,8.0,3.0,8.0,3.0,7.0,H
5437,1.0,3.0,2.0,2.0,1.0,7.0,8.0,1.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,7.0,I
5444,4.0,5.0,5.0,3.0,2.0,4.0,11.0,2.0,7.0,11.0,10.0,5.0,1.0,11.0,2.0,5.0,Y
5461,5.0,8.0,6.0,6.0,3.0,9.0,6.0,4.0,8.0,11.0,4.0,8.0,2.0,8.0,5.0,11.0,S
5517,2.0,5.0,3.0,4.0,2.0,6.0,8.0,7.0,7.0,8.0,8.0,14.0,1.0,9.0,4.0,10.0,C
5542,6.0,7.0,8.0,5.0,6.0,10.0,6.0,3.0,6.0,10.0,3.0,7.0,4.0,7.0,4.0,9.0,H
5579,4.0,5.0,4.0,6.0,4.0,8.0,8.0,5.0,3.0,8.0,9.0,9.0,3.0,10.0,5.0,7.0,Q
5581,4.0,4.0,5.0,3.0,3.0,7.0,11.0,3.0,2.0,6.0,9.0,8.0,7.0,11.0,0.0,8.0,W
5596,2.0,8.0,3.0,6.0,2.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0,I
5661,4.0,7.0,6.0,5.0,5.0,10.0,11.0,2.0,2.0,5.0,9.0,8.0,6.0,12.0,1.0,8.0,W
5691,2.0,5.0,4.0,4.0,2.0,7.0,7.0,3.0,9.0,6.0,6.0,8.0,2.0,8.0,6.0,8.0,X
5711,5.0,10.0,5.0,7.0,3.0,7.0,7.0,15.0,2.0,4.0,6.0,8.0,6.0,8.0,0.0,8.0,N
5754,1.0,0.0,1.0,1.0,0.0,7.0,7.0,2.0,10.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0,Z
5772,1.0,0.0,1.0,1.0,0.0,7.0,7.0,2.0,10.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0,Z
5786,5.0,10.0,7.0,8.0,5.0,7.0,8.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,3.0,7.0,N
5790,5.0,9.0,7.0,8.0,6.0,6.0,8.0,2.0,4.0,7.0,7.0,9.0,8.0,7.0,4.0,8.0,A
5801,4.0,6.0,7.0,4.0,6.0,7.0,8.0,3.0,4.0,8.0,7.0,7.0,6.0,9.0,5.0,4.0,N
5864,2.0,4.0,3.0,3.0,2.0,9.0,7.0,4.0,5.0,9.0,4.0,5.0,2.0,8.0,2.0,8.0,D
5868,5.0,9.0,7.0,7.0,3.0,9.0,12.0,3.0,4.0,4.0,11.0,9.0,3.0,10.0,1.0,8.0,V
5870,4.0,10.0,5.0,7.0,2.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,3.0,8.0,4.0,8.0,O
5889,5.0,6.0,5.0,4.0,2.0,4.0,9.0,6.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,5.0,U
5891,4.0,9.0,5.0,6.0,5.0,6.0,7.0,3.0,6.0,6.0,6.0,9.0,3.0,8.0,5.0,10.0,K
5895,3.0,4.0,5.0,3.0,2.0,8.0,8.0,3.0,5.0,10.0,4.0,6.0,5.0,9.0,1.0,6.0,N
5965,4.0,6.0,5.0,4.0,5.0,7.0,7.0,3.0,6.0,7.0,7.0,11.0,4.0,9.0,7.0,8.0,E
6004,6.0,10.0,8.0,8.0,5.0,7.0,8.0,3.0,10.0,12.0,8.0,7.0,2.0,8.0,7.0,6.0,Z
6041,4.0,8.0,6.0,6.0,5.0,9.0,7.0,3.0,5.0,10.0,3.0,7.0,3.0,6.0,4.0,10.0,R
6043,2.0,4.0,3.0,2.0,1.0,7.0,8.0,6.0,6.0,7.0,9.0,8.0,3.0,9.0,1.0,8.0,U
6075,3.0,5.0,5.0,4.0,3.0,8.0,9.0,3.0,4.0,12.0,4.0,4.0,3.0,8.0,4.0,8.0,P
6077,6.0,11.0,7.0,8.0,3.0,4.0,13.0,9.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0,P
6120,3.0,8.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,6.0,8.0,6.0,7.0,6.0,7.0,H
6163,3.0,6.0,4.0,4.0,2.0,7.0,7.0,14.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0,H
6210,4.0,9.0,4.0,7.0,2.0,0.0,2.0,4.0,6.0,1.0,0.0,7.0,0.0,8.0,0.0,8.0,L
6281,3.0,3.0,3.0,2.0,1.0,5.0,12.0,3.0,5.0,11.0,9.0,4.0,2.0,11.0,1.0,5.0,T
6302,4.0,6.0,5.0,4.0,2.0,8.0,7.0,12.0,1.0,6.0,9.0,8.0,8.0,6.0,0.0,8.0,M
6354,3.0,5.0,6.0,4.0,4.0,9.0,6.0,3.0,6.0,10.0,5.0,7.0,2.0,8.0,5.0,9.0,B
6379,5.0,9.0,5.0,4.0,3.0,8.0,6.0,2.0,8.0,11.0,6.0,9.0,3.0,7.0,6.0,7.0,Z
6385,1.0,3.0,2.0,2.0,1.0,7.0,8.0,1.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,7.0,I
6426,8.0,10.0,9.0,8.0,5.0,3.0,9.0,5.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0,U
6427,3.0,7.0,5.0,5.0,1.0,5.0,8.0,5.0,3.0,9.0,14.0,8.0,3.0,10.0,0.0,8.0,V
6428,8.0,12.0,6.0,6.0,4.0,7.0,7.0,5.0,6.0,10.0,5.0,8.0,6.0,6.0,7.0,10.0,B
6472,6.0,7.0,8.0,9.0,9.0,6.0,8.0,4.0,3.0,9.0,8.0,6.0,6.0,11.0,6.0,6.0,P
6498,2.0,5.0,4.0,4.0,2.0,7.0,7.0,3.0,9.0,6.0,6.0,8.0,2.0,8.0,6.0,8.0,X
6511,3.0,5.0,4.0,4.0,2.0,6.0,7.0,6.0,6.0,10.0,7.0,11.0,2.0,9.0,4.0,9.0,G
6518,6.0,6.0,7.0,9.0,4.0,8.0,6.0,8.0,7.0,5.0,7.0,8.0,3.0,8.0,5.0,9.0,Q
6519,6.0,9.0,8.0,7.0,7.0,6.0,7.0,5.0,5.0,7.0,6.0,8.0,6.0,7.0,7.0,11.0,H
6562,4.0,9.0,5.0,7.0,4.0,10.0,7.0,4.0,6.0,10.0,3.0,7.0,2.0,8.0,5.0,10.0,S
6621,6.0,9.0,8.0,6.0,7.0,6.0,8.0,7.0,4.0,8.0,7.0,9.0,2.0,9.0,7.0,9.0,P
6641,5.0,10.0,7.0,8.0,6.0,7.0,9.0,8.0,5.0,8.0,5.0,6.0,3.0,7.0,7.0,10.0,H
6648,5.0,5.0,5.0,8.0,2.0,3.0,6.0,8.0,3.0,7.0,7.0,11.0,4.0,8.0,3.0,11.0,K
6668,3.0,8.0,4.0,6.0,2.0,6.0,8.0,7.0,9.0,5.0,7.0,12.0,1.0,7.0,4.0,9.0,C
6746,2.0,4.0,3.0,3.0,1.0,10.0,6.0,2.0,6.0,12.0,3.0,8.0,0.0,7.0,0.0,7.0,J
6764,2.0,1.0,3.0,2.0,2.0,7.0,7.0,7.0,5.0,7.0,6.0,8.0,2.0,8.0,3.0,8.0,O
6785,6.0,11.0,10.0,8.0,5.0,10.0,7.0,2.0,9.0,11.0,1.0,6.0,4.0,9.0,4.0,10.0,X
6789,5.0,11.0,6.0,8.0,6.0,8.0,8.0,7.0,5.0,7.0,5.0,7.0,2.0,8.0,9.0,8.0,S
6793,7.0,10.0,9.0,8.0,9.0,9.0,7.0,6.0,5.0,6.0,7.0,6.0,11.0,8.0,4.0,5.0,M
6806,3.0,3.0,4.0,2.0,1.0,4.0,8.0,4.0,6.0,11.0,11.0,9.0,3.0,9.0,0.0,7.0,U
6808,5.0,7.0,7.0,5.0,4.0,7.0,9.0,2.0,5.0,10.0,5.0,6.0,5.0,9.0,1.0,7.0,N
6811,4.0,6.0,6.0,4.0,6.0,8.0,8.0,4.0,4.0,6.0,7.0,8.0,6.0,10.0,7.0,6.0,R
6841,0.0,0.0,1.0,0.0,0.0,12.0,4.0,6.0,3.0,12.0,5.0,11.0,0.0,7.0,0.0,8.0,J
6859,1.0,1.0,2.0,2.0,1.0,5.0,9.0,4.0,3.0,9.0,7.0,4.0,1.0,10.0,2.0,7.0,P
6882,5.0,10.0,7.0,8.0,8.0,8.0,9.0,6.0,4.0,5.0,9.0,9.0,7.0,8.0,4.0,5.0,W
6907,4.0,9.0,4.0,6.0,4.0,8.0,7.0,12.0,1.0,6.0,6.0,7.0,6.0,8.0,0.0,9.0,N
6980,5.0,11.0,8.0,8.0,4.0,11.0,5.0,2.0,8.0,10.0,0.0,7.0,3.0,8.0,4.0,10.0,X
7007,5.0,7.0,7.0,5.0,5.0,8.0,7.0,8.0,5.0,6.0,7.0,9.0,3.0,8.0,4.0,6.0,U
7022,4.0,4.0,5.0,6.0,3.0,5.0,7.0,10.0,9.0,7.0,6.0,5.0,3.0,8.0,4.0,8.0,D
7035,4.0,5.0,5.0,8.0,3.0,5.0,7.0,10.0,8.0,7.0,6.0,5.0,3.0,8.0,4.0,8.0,D
7053,4.0,7.0,6.0,5.0,3.0,9.0,8.0,3.0,5.0,13.0,4.0,4.0,1.0,10.0,3.0,9.0,P
7091,7.0,11.0,8.0,6.0,5.0,6.0,9.0,3.0,5.0,10.0,6.0,8.0,6.0,7.0,5.0,7.0,H
7096,4.0,6.0,6.0,8.0,6.0,8.0,7.0,7.0,2.0,5.0,6.0,10.0,3.0,8.0,5.0,10.0,Q
7107,3.0,4.0,5.0,3.0,2.0,8.0,6.0,3.0,7.0,10.0,4.0,8.0,1.0,8.0,4.0,10.0,S
7170,2.0,5.0,4.0,3.0,2.0,7.0,7.0,2.0,8.0,11.0,7.0,9.0,2.0,9.0,4.0,8.0,E
7192,3.0,4.0,4.0,3.0,2.0,6.0,7.0,5.0,5.0,9.0,8.0,9.0,2.0,9.0,4.0,9.0,G
7248,5.0,11.0,5.0,9.0,6.0,8.0,7.0,8.0,3.0,9.0,6.0,7.0,3.0,8.0,3.0,8.0,O
7270,3.0,6.0,5.0,4.0,1.0,8.0,8.0,4.0,2.0,6.0,14.0,8.0,3.0,9.0,0.0,8.0,V
7323,8.0,12.0,6.0,6.0,4.0,9.0,5.0,4.0,5.0,10.0,5.0,9.0,5.0,7.0,7.0,10.0,B
7330,3.0,5.0,5.0,3.0,2.0,6.0,11.0,3.0,5.0,13.0,7.0,4.0,1.0,10.0,1.0,7.0,F
7349,3.0,6.0,4.0,4.0,1.0,7.0,7.0,6.0,2.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
7382,2.0,2.0,3.0,3.0,2.0,7.0,7.0,5.0,9.0,6.0,6.0,8.0,1.0,8.0,7.0,8.0,Z
7388,6.0,9.0,6.0,5.0,3.0,12.0,3.0,5.0,2.0,12.0,3.0,10.0,5.0,3.0,3.0,10.0,A
7392,3.0,5.0,4.0,3.0,2.0,8.0,7.0,3.0,9.0,6.0,7.0,9.0,3.0,7.0,7.0,9.0,X
7408,4.0,5.0,5.0,4.0,3.0,4.0,7.0,5.0,8.0,7.0,6.0,13.0,3.0,8.0,5.0,9.0,K
7425,2.0,4.0,4.0,3.0,1.0,8.0,8.0,2.0,7.0,15.0,5.0,8.0,0.0,7.0,1.0,8.0,J
7431,3.0,6.0,3.0,4.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,5.0,0.0,8.0,0.0,8.0,L
7441,5.0,9.0,6.0,6.0,3.0,5.0,12.0,9.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0,P
7455,7.0,11.0,9.0,8.0,8.0,7.0,6.0,9.0,6.0,7.0,6.0,9.0,6.0,8.0,7.0,2.0,U
7501,3.0,4.0,5.0,3.0,2.0,8.0,12.0,2.0,3.0,6.0,11.0,9.0,2.0,10.0,1.0,8.0,V
7509,7.0,11.0,10.0,8.0,5.0,6.0,11.0,2.0,7.0,14.0,7.0,4.0,1.0,10.0,2.0,7.0,F
7531,6.0,11.0,6.0,6.0,3.0,11.0,3.0,4.0,5.0,12.0,2.0,8.0,5.0,7.0,3.0,10.0,D
7563,3.0,3.0,4.0,1.0,1.0,5.0,8.0,4.0,6.0,10.0,9.0,9.0,3.0,10.0,1.0,6.0,U
7568,4.0,8.0,6.0,7.0,5.0,8.0,4.0,5.0,5.0,9.0,4.0,10.0,4.0,7.0,5.0,7.0,O
7616,4.0,8.0,5.0,10.0,6.0,8.0,6.0,8.0,5.0,5.0,6.0,8.0,4.0,9.0,7.0,11.0,Q
7662,5.0,8.0,6.0,6.0,2.0,6.0,6.0,7.0,11.0,8.0,5.0,12.0,1.0,9.0,4.0,8.0,C
7688,2.0,1.0,4.0,3.0,2.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,A
7695,5.0,11.0,5.0,8.0,2.0,1.0,13.0,5.0,4.0,12.0,11.0,7.0,0.0,8.0,2.0,5.0,F
7698,2.0,5.0,4.0,4.0,2.0,9.0,7.0,2.0,6.0,14.0,5.0,9.0,1.0,6.0,1.0,8.0,J
7748,1.0,5.0,2.0,4.0,1.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0,I
7761,2.0,10.0,5.0,8.0,5.0,10.0,7.0,2.0,5.0,9.0,5.0,5.0,3.0,8.0,6.0,7.0,I
7762,7.0,15.0,6.0,8.0,3.0,9.0,5.0,4.0,4.0,13.0,6.0,9.0,2.0,9.0,3.0,8.0,S
7798,6.0,9.0,6.0,6.0,6.0,5.0,10.0,3.0,3.0,9.0,7.0,7.0,6.0,11.0,2.0,7.0,W
7841,3.0,5.0,5.0,4.0,2.0,4.0,11.0,4.0,6.0,13.0,9.0,6.0,1.0,9.0,2.0,6.0,F
7850,3.0,5.0,5.0,4.0,3.0,5.0,8.0,3.0,8.0,11.0,9.0,10.0,2.0,8.0,4.0,6.0,E
7852,7.0,9.0,6.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,7.0,8.0,5.0,7.0,2.0,7.0,U
7890,5.0,9.0,5.0,4.0,3.0,6.0,9.0,1.0,3.0,8.0,9.0,7.0,7.0,12.0,1.0,6.0,W
7913,5.0,11.0,8.0,8.0,4.0,8.0,8.0,5.0,2.0,7.0,8.0,8.0,9.0,9.0,0.0,8.0,W
7919,4.0,7.0,6.0,5.0,5.0,9.0,7.0,4.0,5.0,9.0,5.0,6.0,2.0,8.0,5.0,9.0,B
7925,4.0,5.0,5.0,6.0,4.0,9.0,8.0,5.0,4.0,6.0,5.0,8.0,3.0,8.0,9.0,8.0,J
7926,4.0,4.0,5.0,6.0,3.0,5.0,13.0,8.0,4.0,8.0,3.0,9.0,3.0,7.0,7.0,11.0,R
7934,4.0,11.0,6.0,9.0,4.0,7.0,11.0,2.0,4.0,6.0,11.0,9.0,3.0,9.0,2.0,8.0,V
7943,4.0,11.0,6.0,8.0,2.0,8.0,15.0,1.0,6.0,7.0,11.0,8.0,0.0,8.0,0.0,8.0,T
7944,4.0,11.0,7.0,8.0,2.0,7.0,5.0,3.0,1.0,6.0,1.0,8.0,3.0,7.0,2.0,7.0,A
7965,3.0,5.0,5.0,4.0,2.0,7.0,8.0,2.0,4.0,10.0,6.0,6.0,5.0,9.0,0.0,7.0,N
7971,6.0,9.0,8.0,7.0,6.0,5.0,8.0,3.0,8.0,11.0,9.0,9.0,3.0,9.0,4.0,6.0,E
8055,2.0,2.0,3.0,2.0,2.0,7.0,9.0,4.0,2.0,7.0,8.0,10.0,2.0,9.0,4.0,9.0,Q
8100,4.0,5.0,5.0,5.0,5.0,7.0,9.0,5.0,5.0,7.0,8.0,11.0,5.0,9.0,7.0,9.0,E
8131,4.0,9.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,7.0,8.0,8.0,7.0,3.0,7.0,M
8140,3.0,6.0,5.0,4.0,3.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,3.0,8.0,A
8197,4.0,9.0,5.0,7.0,3.0,5.0,8.0,6.0,8.0,12.0,9.0,13.0,2.0,10.0,3.0,7.0,C
8211,5.0,11.0,6.0,8.0,6.0,6.0,6.0,6.0,4.0,8.0,6.0,9.0,5.0,9.0,7.0,10.0,P
8237,7.0,14.0,5.0,8.0,3.0,9.0,6.0,6.0,5.0,13.0,3.0,7.0,3.0,8.0,5.0,11.0,I
8250,1.0,0.0,1.0,1.0,0.0,7.0,7.0,2.0,10.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0,Z
8252,4.0,8.0,4.0,6.0,3.0,1.0,12.0,4.0,4.0,12.0,10.0,7.0,0.0,8.0,2.0,6.0,F
8330,3.0,5.0,4.0,4.0,3.0,7.0,11.0,3.0,7.0,7.0,11.0,8.0,2.0,11.0,1.0,8.0,T
8394,3.0,2.0,4.0,3.0,2.0,6.0,8.0,7.0,7.0,9.0,8.0,12.0,2.0,10.0,3.0,9.0,C
8487,8.0,13.0,10.0,7.0,4.0,5.0,9.0,4.0,4.0,13.0,10.0,9.0,6.0,9.0,0.0,9.0,N
8552,4.0,11.0,6.0,8.0,5.0,8.0,11.0,2.0,3.0,4.0,10.0,9.0,4.0,12.0,2.0,8.0,V
8574,6.0,10.0,6.0,6.0,5.0,9.0,6.0,3.0,6.0,10.0,4.0,7.0,5.0,7.0,8.0,7.0,D
8609,3.0,6.0,4.0,8.0,4.0,8.0,8.0,5.0,2.0,8.0,8.0,10.0,3.0,9.0,5.0,8.0,Q
8614,5.0,9.0,6.0,7.0,4.0,4.0,7.0,5.0,7.0,10.0,8.0,14.0,3.0,8.0,4.0,7.0,C
8650,5.0,9.0,6.0,7.0,7.0,7.0,7.0,4.0,8.0,7.0,6.0,8.0,6.0,8.0,6.0,10.0,E
8659,1.0,0.0,2.0,1.0,0.0,7.0,7.0,11.0,1.0,7.0,6.0,8.0,3.0,8.0,0.0,8.0,H
8662,2.0,5.0,4.0,3.0,2.0,7.0,7.0,2.0,9.0,11.0,6.0,8.0,1.0,8.0,5.0,8.0,Z
8672,2.0,2.0,3.0,2.0,2.0,7.0,8.0,4.0,2.0,8.0,7.0,9.0,2.0,9.0,4.0,8.0,Q
8684,4.0,7.0,6.0,6.0,5.0,8.0,8.0,2.0,4.0,7.0,7.0,8.0,5.0,7.0,4.0,6.0,A
8780,3.0,8.0,4.0,5.0,2.0,7.0,9.0,15.0,2.0,7.0,3.0,8.0,3.0,8.0,0.0,8.0,H
8801,1.0,1.0,2.0,2.0,1.0,10.0,7.0,2.0,5.0,11.0,4.0,8.0,0.0,7.0,0.0,7.0,J
8808,4.0,5.0,5.0,4.0,2.0,4.0,8.0,5.0,7.0,11.0,10.0,9.0,3.0,9.0,2.0,6.0,U
8829,5.0,10.0,8.0,8.0,5.0,8.0,9.0,5.0,5.0,12.0,4.0,3.0,2.0,10.0,4.0,8.0,P
8831,2.0,5.0,4.0,4.0,3.0,9.0,6.0,4.0,6.0,10.0,4.0,6.0,2.0,8.0,3.0,8.0,D
8850,3.0,4.0,4.0,3.0,3.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0,H
8853,3.0,3.0,4.0,1.0,2.0,8.0,6.0,6.0,4.0,6.0,7.0,8.0,6.0,5.0,2.0,7.0,M
8863,3.0,10.0,5.0,8.0,1.0,14.0,1.0,8.0,5.0,14.0,3.0,11.0,0.0,7.0,0.0,8.0,J
8865,4.0,9.0,5.0,8.0,5.0,7.0,6.0,5.0,5.0,7.0,7.0,8.0,3.0,9.0,8.0,11.0,L
8874,6.0,10.0,7.0,8.0,9.0,8.0,6.0,4.0,4.0,6.0,5.0,9.0,7.0,7.0,8.0,13.0,G
8913,6.0,9.0,8.0,7.0,4.0,9.0,9.0,3.0,6.0,14.0,4.0,3.0,1.0,10.0,3.0,9.0,P
8930,3.0,7.0,4.0,5.0,3.0,6.0,6.0,5.0,5.0,6.0,6.0,10.0,2.0,9.0,4.0,8.0,G
8931,3.0,7.0,4.0,5.0,3.0,6.0,7.0,7.0,4.0,7.0,6.0,10.0,4.0,8.0,3.0,8.0,O
8971,2.0,2.0,4.0,3.0,2.0,7.0,2.0,1.0,2.0,6.0,2.0,8.0,2.0,6.0,2.0,7.0,A
8981,2.0,4.0,3.0,3.0,1.0,4.0,11.0,2.0,7.0,11.0,10.0,5.0,0.0,10.0,1.0,5.0,T
9001,5.0,10.0,6.0,8.0,6.0,8.0,7.0,5.0,10.0,7.0,6.0,7.0,1.0,8.0,7.0,8.0,Z
9009,5.0,5.0,6.0,7.0,2.0,8.0,4.0,14.0,6.0,6.0,15.0,8.0,3.0,9.0,0.0,8.0,U
9061,4.0,5.0,6.0,4.0,3.0,9.0,7.0,2.0,6.0,10.0,3.0,6.0,2.0,7.0,3.0,10.0,R
9139,3.0,7.0,4.0,5.0,2.0,7.0,5.0,12.0,4.0,6.0,12.0,8.0,3.0,9.0,0.0,8.0,U
9145,1.0,4.0,3.0,3.0,1.0,6.0,4.0,1.0,7.0,8.0,2.0,10.0,0.0,7.0,2.0,8.0,L
9164,3.0,4.0,5.0,3.0,2.0,8.0,8.0,2.0,8.0,11.0,5.0,6.0,1.0,9.0,4.0,8.0,S
9204,7.0,10.0,7.0,7.0,3.0,4.0,11.0,2.0,4.0,9.0,11.0,7.0,4.0,10.0,1.0,7.0,V
9208,4.0,6.0,4.0,4.0,2.0,6.0,12.0,3.0,6.0,11.0,9.0,4.0,2.0,11.0,2.0,5.0,T
9216,4.0,7.0,4.0,5.0,3.0,7.0,7.0,8.0,6.0,9.0,7.0,10.0,3.0,8.0,3.0,7.0,O
9271,7.0,13.0,7.0,7.0,4.0,8.0,5.0,2.0,8.0,11.0,5.0,9.0,3.0,9.0,5.0,9.0,Z
9311,2.0,8.0,3.0,6.0,1.0,13.0,3.0,8.0,4.0,13.0,3.0,11.0,1.0,6.0,0.0,8.0,J
9312,4.0,11.0,5.0,8.0,4.0,6.0,7.0,3.0,5.0,15.0,7.0,11.0,1.0,6.0,1.0,6.0,J
9314,5.0,11.0,6.0,8.0,8.0,8.0,7.0,5.0,2.0,6.0,6.0,10.0,7.0,8.0,6.0,12.0,G
9322,4.0,4.0,5.0,2.0,3.0,4.0,11.0,3.0,2.0,9.0,9.0,7.0,6.0,11.0,1.0,6.0,W
9383,1.0,3.0,2.0,2.0,1.0,10.0,7.0,1.0,5.0,11.0,4.0,8.0,0.0,7.0,0.0,7.0,J
9408,6.0,10.0,8.0,8.0,6.0,8.0,7.0,2.0,9.0,12.0,5.0,8.0,1.0,8.0,6.0,8.0,Z
9419,5.0,9.0,8.0,7.0,7.0,12.0,6.0,2.0,4.0,9.0,2.0,6.0,8.0,6.0,2.0,8.0,M
9438,4.0,5.0,5.0,6.0,4.0,8.0,9.0,4.0,4.0,7.0,6.0,8.0,3.0,7.0,7.0,7.0,J
9474,1.0,5.0,2.0,4.0,1.0,7.0,7.0,0.0,7.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0,I
9588,0.0,0.0,0.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
9591,6.0,9.0,8.0,7.0,5.0,10.0,6.0,4.0,9.0,11.0,3.0,6.0,3.0,8.0,3.0,9.0,D
9602,8.0,12.0,7.0,7.0,4.0,8.0,5.0,4.0,9.0,10.0,5.0,9.0,3.0,7.0,9.0,10.0,Q
9605,4.0,3.0,4.0,5.0,1.0,1.0,0.0,6.0,6.0,0.0,1.0,4.0,0.0,8.0,0.0,8.0,L
9637,4.0,7.0,4.0,5.0,3.0,7.0,7.0,7.0,5.0,10.0,6.0,8.0,3.0,8.0,3.0,8.0,O
9663,2.0,2.0,3.0,4.0,2.0,10.0,6.0,2.0,5.0,12.0,4.0,8.0,1.0,6.0,1.0,6.0,J
9677,3.0,3.0,4.0,5.0,2.0,8.0,4.0,14.0,5.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0,U
9701,5.0,11.0,8.0,8.0,9.0,7.0,6.0,4.0,2.0,7.0,8.0,8.0,5.0,9.0,4.0,7.0,V
9717,4.0,7.0,5.0,6.0,5.0,6.0,7.0,4.0,4.0,7.0,7.0,9.0,4.0,11.0,8.0,11.0,E
9744,4.0,9.0,6.0,7.0,4.0,7.0,7.0,8.0,4.0,7.0,6.0,11.0,3.0,8.0,4.0,7.0,O
9751,4.0,9.0,6.0,7.0,5.0,7.0,10.0,4.0,4.0,12.0,5.0,3.0,1.0,10.0,3.0,8.0,P
9784,7.0,10.0,9.0,8.0,6.0,6.0,9.0,2.0,4.0,9.0,8.0,8.0,7.0,7.0,2.0,7.0,N
9816,3.0,9.0,5.0,7.0,3.0,5.0,7.0,3.0,5.0,15.0,8.0,11.0,1.0,6.0,1.0,7.0,J
9826,3.0,4.0,5.0,2.0,2.0,8.0,10.0,4.0,3.0,11.0,4.0,3.0,1.0,10.0,2.0,8.0,P
9858,5.0,8.0,7.0,7.0,6.0,7.0,5.0,5.0,5.0,9.0,5.0,10.0,5.0,5.0,7.0,5.0,O
