row_id,lever_position,ship_speed,gas_turbine_shaft_torque,gas_turbine_rate_of_revolutions,gas_generator_rate_of_revolutions,starboard_propeller_torque,port_propeller_torque,hp_turbine_exit_temperature,gt_compressor_outlet_air_temperature,hp_turbine_exit_pressure,gt_compressor_outlet_air_pressure,gas_turbine_exhaust_gas_pressure,turbine_injecton_control,fuel_flow,gt_compressor_decay_state_coefficient
3201,7.148,21.0,38982.919,2678.082,9134.536,332.133,332.133,828.362,692.919,2.962,15.432,1.035,44.036,0.872,0.963
3209,6.175,18.0,29794.523,2307.309,8832.748,246.307,246.307,773.633,669.196,2.5,13.135,1.03,34.123,0.676,0.963
3217,5.14,15.0,21635.636,1924.34,8499.435,175.282,175.282,706.021,638.925,2.077,11.001,1.026,24.998,0.495,0.963
3219,7.148,21.0,38982.152,2678.084,9135.544,332.155,332.155,826.353,692.586,2.961,15.399,1.035,43.877,0.869,0.963
3235,5.14,15.0,21635.893,1924.344,8501.253,175.298,175.298,704.13,638.571,2.077,10.979,1.026,24.889,0.493,0.963
3236,6.175,18.0,29795.463,2307.279,8835.831,246.314,246.314,770.426,668.549,2.499,13.095,1.03,33.911,0.671,0.963
3246,7.148,21.0,38981.173,2678.085,9137.054,332.168,332.168,823.361,692.091,2.959,15.349,1.035,43.64,0.864,0.963
3249,1.138,3.0,581.802,1326.672,6692.253,6.248,6.248,466.412,546.504,1.105,5.893,1.019,18.458,0.102,0.963
3266,9.3,27.0,72781.325,3560.429,9782.057,644.827,644.827,1079.633,780.934,4.485,22.249,1.05,89.02,1.762,0.963
3283,8.206,24.0,50994.033,3087.452,9309.947,437.981,437.981,942.712,737.26,3.586,18.679,1.041,61.895,1.225,0.964
3307,5.14,15.0,21632.519,1924.314,8483.936,175.262,175.262,720.956,641.561,2.082,11.183,1.026,25.865,0.512,0.964
3319,8.206,24.0,50996.03,3087.55,9311.465,438.113,438.113,938.518,736.586,3.583,18.594,1.041,61.505,1.218,0.964
3337,8.206,24.0,50996.429,3087.576,9312.209,438.01,438.01,936.437,736.251,3.581,18.551,1.041,61.311,1.214,0.964
3341,3.144,9.0,8378.216,1386.752,7097.661,60.344,60.344,593.748,583.45,1.39,7.529,1.02,12.61,0.25,0.964
3344,6.175,18.0,29790.695,2307.467,8820.348,246.265,246.265,785.122,671.37,2.505,13.286,1.03,34.886,0.691,0.964
3352,5.14,15.0,21633.503,1924.321,8488.473,175.304,175.304,716.058,640.65,2.081,11.126,1.026,25.584,0.506,0.964
3357,1.138,3.0,1052.615,1379.831,6689.965,9.251,9.251,472.967,551.118,1.13,6.08,1.019,0.0,0.091,0.964
3359,3.144,9.0,8378.437,1386.753,7102.791,60.345,60.345,592.127,583.155,1.389,7.514,1.02,12.542,0.248,0.964
3369,4.161,12.0,14722.957,1547.463,7780.3,113.787,113.787,646.017,609.129,1.658,8.93,1.022,17.424,0.345,0.964
3386,3.144,9.0,8378.774,1386.755,7110.49,60.348,60.348,589.708,582.713,1.389,7.493,1.02,12.441,0.246,0.964
3392,9.3,27.0,72771.467,3560.421,9771.669,644.866,644.866,1088.796,782.205,4.5,22.575,1.05,90.186,1.785,0.964
3436,8.206,24.0,50994.546,3087.532,9316.619,437.972,437.972,924.964,734.482,3.572,18.322,1.041,60.241,1.193,0.964
3511,2.088,6.0,4112.216,1344.162,6774.386,22.303,22.303,559.408,566.996,1.238,6.758,1.019,23.177,0.206,0.965
3512,3.144,9.0,8377.377,1386.747,7077.475,60.331,60.331,599.016,584.268,1.391,7.581,1.02,12.83,0.254,0.965
3521,3.144,9.0,8377.518,1386.748,7080.035,60.327,60.327,598.193,584.12,1.39,7.574,1.02,12.796,0.253,0.965
3572,9.3,27.0,72765.809,3560.4,9765.676,644.849,644.849,1092.952,782.711,4.509,22.744,1.05,90.738,1.796,0.965
3583,2.088,6.0,3151.719,1351.083,6798.789,23.502,23.502,522.089,561.652,1.207,6.526,1.019,17.743,0.161,0.965
3584,3.144,9.0,8378.191,1386.752,7097.948,60.348,60.348,592.482,583.085,1.39,7.522,1.02,12.559,0.249,0.965
3591,1.138,3.0,910.801,1374.606,6684.115,8.947,8.947,468.422,550.083,1.123,6.047,1.019,0.0,0.087,0.965
3606,7.148,21.0,38986.787,2678.075,9130.018,332.177,332.177,834.124,693.472,2.968,15.557,1.035,44.526,0.882,0.965
3608,9.3,27.0,72770.062,3560.412,9768.933,644.994,644.994,1089.412,782.127,4.504,22.635,1.05,90.317,1.788,0.965
3635,9.3,27.0,72772.24,3560.421,9771.317,644.774,644.774,1086.777,781.697,4.501,22.554,1.05,90.002,1.782,0.965
3648,4.161,12.0,14723.145,1547.466,7788.009,113.79,113.79,641.203,608.112,1.657,8.886,1.022,17.195,0.34,0.965
3658,5.14,15.0,21634.374,1924.334,8494.769,175.277,175.277,707.822,638.962,2.079,11.037,1.026,25.115,0.497,0.965
3673,2.088,6.0,2908.051,1369.532,6835.808,26.85,26.85,499.618,559.255,1.201,6.427,1.019,6.689,0.129,0.965
3677,6.175,18.0,29793.927,2307.325,8830.582,246.315,246.315,772.59,668.708,2.501,13.139,1.03,34.071,0.675,0.965
3686,6.175,18.0,29794.302,2307.317,8831.613,246.308,246.308,771.518,668.492,2.501,13.125,1.03,34.0,0.673,0.965
3709,2.088,6.0,3167.383,1377.043,6850.765,28.236,28.236,501.714,560.037,1.212,6.46,1.02,3.13,0.129,0.965
3724,8.206,24.0,50994.079,3087.52,9318.498,437.961,437.961,918.173,733.237,3.568,18.204,1.041,59.631,1.181,0.965
3725,9.3,27.0,72780.082,3560.428,9779.118,644.835,644.835,1078.203,780.325,4.489,22.288,1.05,88.964,1.761,0.965
3726,1.138,3.0,408.327,1334.19,6694.846,6.641,6.641,454.832,544.902,1.099,5.847,1.019,14.114,0.086,0.965
3732,7.148,21.0,38981.676,2678.085,9137.077,332.081,332.081,820.04,691.137,2.959,15.322,1.035,43.411,0.86,0.965
3741,7.148,21.0,38981.303,2678.085,9137.578,332.107,332.107,819.053,690.973,2.959,15.306,1.035,43.333,0.858,0.965
3807,1.138,3.0,2669.622,1312.321,6638.768,5.502,5.502,551.322,559.103,1.18,6.42,1.019,31.318,0.204,0.966
3821,6.175,18.0,29790.432,2307.48,8819.227,246.225,246.225,782.967,670.66,2.505,13.277,1.03,34.762,0.688,0.966
3849,7.148,21.0,38986.986,2678.077,9130.036,332.265,332.265,832.427,692.991,2.968,15.543,1.035,44.41,0.879,0.966
3862,2.088,6.0,2850.65,1360.858,6815.348,25.257,25.257,504.712,559.43,1.198,6.442,1.019,11.571,0.137,0.966
3887,9.3,27.0,72774.634,3560.415,9771.766,644.838,644.838,1083.898,781.049,4.499,22.507,1.05,89.711,1.776,0.966
3937,5.14,15.0,21634.937,1924.342,8498.349,175.328,175.328,702.563,637.828,2.078,10.983,1.026,24.817,0.491,0.966
3964,5.14,15.0,21635.508,1924.348,8501.077,175.294,175.294,699.751,637.3,2.077,10.95,1.026,24.654,0.488,0.966
3968,9.3,27.0,72780.155,3560.431,9778.789,645.025,645.025,1076.227,779.822,4.489,22.269,1.05,88.782,1.757,0.966
3981,4.161,12.0,14721.595,1547.455,7753.613,113.773,113.773,653.502,610.093,1.661,9.023,1.022,17.795,0.352,0.967
3988,2.088,6.0,3578.128,1346.54,6773.82,22.698,22.698,541.007,564.172,1.221,6.652,1.019,20.935,0.184,0.967
4008,4.161,12.0,14721.832,1547.457,7759.541,113.758,113.758,650.82,609.604,1.66,8.996,1.022,17.666,0.35,0.967
4021,8.206,24.0,50995.599,3087.531,9309.651,438.002,438.002,936.531,735.631,3.585,18.604,1.041,61.389,1.215,0.967
4044,4.161,12.0,14722.138,1547.46,7767.47,113.774,113.774,647.275,608.957,1.66,8.96,1.022,17.496,0.346,0.967
4054,5.14,15.0,21632.333,1924.321,8485.59,175.301,175.301,714.471,639.905,2.082,11.131,1.026,25.512,0.505,0.967
4058,9.3,27.0,72768.124,3560.406,9765.003,644.84,644.84,1088.9,781.693,4.509,22.703,1.05,90.372,1.789,0.967
4065,7.148,21.0,38988.501,2678.074,9128.536,332.266,332.266,833.803,693.02,2.969,15.58,1.035,44.536,0.882,0.967
4083,7.148,21.0,38987.669,2678.075,9129.548,332.193,332.193,831.755,692.679,2.968,15.546,1.035,44.374,0.879,0.967
4084,8.206,24.0,50994.766,3087.535,9312.466,437.963,437.963,929.133,734.477,3.579,18.457,1.041,60.7,1.202,0.967
4106,3.144,9.0,8378.559,1386.754,7108.769,60.347,60.347,586.752,581.769,1.389,7.479,1.02,12.324,0.244,0.967
4107,4.161,12.0,14722.807,1547.464,7781.428,113.784,113.784,641.156,607.835,1.658,8.897,1.022,17.201,0.34,0.967
4124,3.144,9.0,8378.724,1386.755,7113.892,60.349,60.349,585.158,581.477,1.389,7.465,1.02,12.257,0.243,0.967
4125,4.161,12.0,14722.934,1547.465,7785.427,113.786,113.786,639.427,607.517,1.658,8.879,1.022,17.117,0.339,0.967
4133,3.144,9.0,8378.832,1386.756,7116.456,60.35,60.35,584.363,581.331,1.389,7.458,1.02,12.224,0.242,0.967
4203,1.138,3.0,353.516,1341.718,6697.654,7.045,7.045,447.407,544.008,1.097,5.829,1.019,9.214,0.074,0.967
4216,5.14,15.0,21630.709,1924.308,8477.408,175.247,175.247,721.797,641.118,2.084,11.224,1.026,25.939,0.513,0.968
4234,5.14,15.0,21631.179,1924.311,8479.217,175.254,175.254,719.819,640.751,2.084,11.201,1.026,25.826,0.511,0.968
4241,3.144,9.0,8377.288,1386.747,7078.37,60.337,60.337,595.182,583.17,1.391,7.56,1.02,12.678,0.251,0.968
4290,7.148,21.0,38989.629,2678.071,9127.544,332.164,332.164,834.16,692.88,2.971,15.601,1.035,44.581,0.883,0.968
4327,8.206,24.0,50994.655,3087.53,9312.319,437.956,437.956,927.407,734.0,3.579,18.44,1.041,60.563,1.199,0.968
4344,7.148,21.0,38987.06,2678.078,9130.577,332.246,332.246,828.033,691.862,2.967,15.499,1.035,44.097,0.873,0.968
4346,9.3,27.0,72771.774,3560.426,9768.7,645.115,645.115,1082.492,780.46,4.503,22.547,1.05,89.656,1.775,0.968
4365,1.138,3.0,5796.803,1401.185,6719.436,10.556,10.556,605.364,571.413,1.298,6.986,1.019,0.0,0.25,0.968
4371,7.148,21.0,38985.906,2678.08,9132.09,332.188,332.188,825.007,691.36,2.965,15.448,1.035,43.857,0.868,0.968
4374,1.138,3.0,6635.069,1388.082,6714.103,9.781,9.781,628.716,573.974,1.32,7.106,1.019,0.0,0.28,0.968
4376,3.144,9.0,8378.816,1386.756,7116.737,60.344,60.344,583.124,580.969,1.389,7.451,1.02,12.174,0.241,0.968
4408,8.206,24.0,50994.1,3087.515,9316.014,438.087,438.087,918.143,732.582,3.572,18.256,1.041,59.699,1.182,0.968
4427,9.3,27.0,72778.982,3560.43,9775.845,645.059,645.059,1074.813,779.219,4.492,22.308,1.05,88.727,1.756,0.968
4476,4.161,12.0,14721.54,1547.456,7755.025,113.767,113.767,649.9,609.169,1.661,8.998,1.022,17.63,0.349,0.969
4479,7.148,21.0,38992.649,2678.063,9124.523,332.33,332.33,838.669,693.431,2.974,15.69,1.035,44.954,0.89,0.969
4488,7.148,21.0,38992.133,2678.066,9125.03,332.227,332.227,837.627,693.258,2.974,15.673,1.035,44.872,0.888,0.969
4518,1.138,3.0,4819.901,1317.775,6640.585,5.792,5.792,609.042,567.099,1.249,6.796,1.019,31.316,0.272,0.969
4524,7.148,21.0,38990.275,2678.072,9127.058,332.256,332.256,833.489,692.57,2.971,15.604,1.035,44.545,0.882,0.969
4563,1.138,3.0,1939.996,1402.291,6704.911,10.569,10.569,494.863,554.725,1.167,6.267,1.019,0.0,0.118,0.969
4566,4.161,12.0,14722.285,1547.462,7774.861,113.76,113.76,641.112,607.56,1.659,8.907,1.022,17.206,0.341,0.969
4597,8.206,24.0,50994.369,3087.521,9313.411,438.108,438.108,922.577,733.045,3.577,18.361,1.041,60.137,1.191,0.969
4602,4.161,12.0,14722.697,1547.465,7782.855,113.784,113.784,637.657,606.925,1.658,8.872,1.023,17.039,0.337,0.969
4605,7.148,21.0,38986.507,2678.08,9131.603,332.228,332.228,824.34,691.049,2.966,15.452,1.035,43.821,0.868,0.969
4606,8.206,24.0,50994.299,3087.52,9313.822,438.05,438.05,921.548,732.888,3.576,18.341,1.041,60.041,1.189,0.969
4622,6.175,18.0,29793.109,2307.354,8827.302,246.223,246.223,769.443,667.52,2.502,13.133,1.03,33.898,0.671,0.969
4634,9.3,27.0,72777.352,3560.42,9772.415,645.141,645.141,1076.232,779.261,4.497,22.394,1.05,88.957,1.761,0.969
4636,2.088,6.0,3613.804,1384.567,6844.082,29.641,29.641,512.314,561.415,1.229,6.554,1.02,0.0,0.141,0.969
4653,1.138,3.0,2940.387,1310.318,6671.624,5.364,5.364,545.999,557.324,1.188,6.373,1.019,31.309,0.203,0.969
4662,1.138,3.0,1185.015,1318.175,6676.849,5.765,5.765,488.055,548.666,1.128,6.022,1.019,24.113,0.132,0.969
4683,4.161,12.0,14721.129,1547.453,7746.86,113.762,113.762,652.118,609.44,1.662,9.026,1.022,17.74,0.351,0.97
4686,7.148,21.0,38994.916,2678.055,9122.514,332.246,332.246,841.138,693.644,2.977,15.745,1.035,45.167,0.894,0.97
4688,9.3,27.0,72759.281,3560.384,9754.742,644.761,644.761,1092.665,781.833,4.522,22.942,1.05,90.99,1.801,0.97
4689,1.138,3.0,2462.406,1325.313,6624.098,6.199,6.199,543.223,558.262,1.176,6.418,1.019,26.647,0.19,0.97
4730,6.175,18.0,29766.991,2307.03,8811.182,245.957,245.957,784.073,670.307,2.507,13.321,1.03,34.856,0.69,0.97
4737,4.161,12.0,14721.654,1547.457,7758.701,113.774,113.774,646.783,608.466,1.66,8.971,1.022,17.484,0.346,0.97
4764,4.161,12.0,14721.787,1547.459,7764.636,113.755,113.755,644.144,607.983,1.66,8.944,1.022,17.356,0.344,0.97
4766,6.175,18.0,29789.466,2307.519,8815.972,246.188,246.188,779.781,669.468,2.506,13.271,1.03,34.588,0.685,0.97
4804,8.206,24.0,50994.494,3087.523,9311.615,437.949,437.949,925.007,733.207,3.58,18.427,1.041,60.387,1.195,0.97
4850,9.3,27.0,72775.876,3560.416,9769.727,644.974,644.974,1076.816,779.173,4.501,22.453,1.05,89.085,1.763,0.97
4856,6.175,18.0,29792.82,2307.365,8826.23,246.256,246.256,768.927,667.278,2.503,13.135,1.03,33.872,0.671,0.97
4858,8.206,24.0,50994.166,3087.512,9314.085,438.033,438.033,918.819,732.256,3.575,18.304,1.041,59.81,1.184,0.97
4860,1.138,3.0,7247.275,1357.259,6695.536,7.977,7.977,650.994,574.626,1.328,7.157,1.019,13.905,0.318,0.97
4862,3.144,9.0,8378.877,1386.755,7117.307,60.358,60.358,580.658,580.249,1.389,7.438,1.02,12.074,0.239,0.97
4865,6.175,18.0,29793.101,2307.351,8827.253,246.241,246.241,767.859,667.062,2.502,13.122,1.03,33.802,0.669,0.97
4867,8.206,24.0,50994.107,3087.51,9314.494,437.998,437.998,917.799,732.1,3.574,18.283,1.041,59.714,1.182,0.97
4876,8.206,24.0,50993.998,3087.511,9314.902,438.071,438.071,916.782,731.945,3.573,18.263,1.042,59.619,1.18,0.97
4877,9.3,27.0,72777.505,3560.424,9772.104,645.137,645.137,1074.26,778.758,4.497,22.374,1.05,88.775,1.757,0.97
4901,6.175,18.0,29794.368,2307.304,8831.351,246.313,246.313,763.621,666.205,2.501,13.068,1.03,33.52,0.664,0.97
4919,6.175,18.0,29760.996,2306.797,8804.762,245.917,245.917,789.152,671.182,2.509,13.391,1.03,35.195,0.697,0.971
4934,3.144,9.0,8376.865,1386.745,7069.088,60.331,60.331,594.633,582.667,1.391,7.569,1.02,12.661,0.251,0.971
4965,7.148,21.0,38993.03,2678.064,9124.569,332.329,332.329,835.247,692.466,2.975,15.662,1.035,44.719,0.885,0.971
4979,3.144,9.0,8377.341,1386.747,7081.823,60.335,60.335,590.573,581.932,1.39,7.532,1.02,12.492,0.247,0.971
5029,8.206,24.0,50994.493,3087.523,9310.642,438.082,438.082,925.373,733.053,3.581,18.451,1.041,60.444,1.197,0.971
5050,2.088,6.0,3363.459,1381.117,6822.339,28.985,28.985,508.756,560.675,1.22,6.539,1.02,0.931,0.135,0.971
5066,9.3,27.0,72773.898,3560.419,9767.005,644.873,644.873,1077.409,779.092,4.505,22.513,1.05,89.214,1.766,0.971
5075,9.3,27.0,72774.179,3560.421,9767.81,644.788,644.788,1076.548,778.951,4.503,22.486,1.05,89.11,1.764,0.971
5087,3.144,9.0,8378.543,1386.754,7112.465,60.345,60.345,581.001,580.18,1.389,7.445,1.02,12.091,0.239,0.971
5090,6.175,18.0,29792.527,2307.376,8825.159,246.289,246.289,768.412,667.036,2.503,13.137,1.03,33.847,0.67,0.971
5096,3.144,9.0,8378.665,1386.755,7115.025,60.347,60.347,580.214,580.034,1.389,7.438,1.02,12.057,0.239,0.971
5100,7.148,21.0,38986.531,2678.084,9132.141,332.247,332.247,820.013,689.932,2.966,15.408,1.036,43.512,0.862,0.971
5110,8.206,24.0,50993.984,3087.507,9314.348,438.097,438.097,916.103,731.627,3.574,18.267,1.042,59.579,1.179,0.971
5111,9.3,27.0,72777.449,3560.424,9771.014,644.933,644.933,1073.142,778.395,4.499,22.38,1.05,88.697,1.756,0.971
5133,4.161,12.0,14722.881,1547.468,7792.305,113.785,113.785,630.794,605.391,1.657,8.812,1.023,16.712,0.331,0.971
5145,7.148,21.0,38984.674,2678.088,9134.65,332.232,332.232,815.069,689.11,2.963,15.325,1.036,43.118,0.854,0.971
5151,4.161,12.0,14720.757,1547.452,7742.376,113.755,113.755,651.199,609.006,1.662,9.028,1.022,17.704,0.35,0.972
5152,5.14,15.0,21629.394,1924.308,8473.622,175.241,175.241,719.681,640.131,2.085,11.23,1.026,25.844,0.512,0.972
5157,1.138,3.0,4649.243,1332.752,6627.395,6.618,6.618,604.55,567.155,1.248,6.827,1.019,25.997,0.261,0.972
5168,3.144,9.0,8376.705,1386.744,7066.848,60.325,60.325,594.179,582.451,1.391,7.569,1.02,12.644,0.25,0.972
5182,8.206,24.0,50993.392,3087.454,9306.315,438.11,438.11,934.236,734.225,3.589,18.642,1.041,61.29,1.213,0.972
5191,8.206,24.0,50993.686,3087.472,9306.729,438.021,438.021,933.16,734.056,3.589,18.621,1.041,61.19,1.211,0.972
5212,2.088,6.0,2860.691,1368.729,6791.929,26.684,26.684,503.15,559.211,1.2,6.484,1.019,7.188,0.131,0.972
5236,8.206,24.0,50994.536,3087.519,9308.833,437.973,437.973,927.846,733.227,3.585,18.516,1.041,60.697,1.202,0.972
5247,1.138,3.0,1305.545,1319.505,6638.392,5.846,5.846,499.895,550.601,1.133,6.121,1.019,25.253,0.143,0.972
5253,7.148,21.0,38990.948,2678.071,9127.123,332.266,332.266,828.413,691.132,2.972,15.563,1.035,44.196,0.875,0.972
5270,6.175,18.0,29790.252,2307.48,8817.943,246.254,246.254,774.368,668.103,2.506,13.22,1.03,34.249,0.678,0.972
5287,5.14,15.0,21631.97,1924.331,8487.152,175.304,175.304,705.12,637.415,2.081,11.059,1.026,25.004,0.495,0.972
5309,9.3,27.0,72774.708,3560.413,9766.713,644.937,644.937,1075.435,778.59,4.505,22.493,1.05,89.032,1.762,0.972
5313,4.161,12.0,14722.15,1547.464,7778.005,113.772,113.772,635.443,606.117,1.658,8.866,1.023,16.942,0.335,0.972
5328,1.138,3.0,6961.182,1379.976,6705.399,9.28,9.28,636.077,573.74,1.327,7.136,1.019,1.273,0.293,0.972
5330,3.144,9.0,8378.599,1386.754,7112.756,60.352,60.352,579.772,579.821,1.389,7.439,1.02,12.041,0.238,0.972
5338,2.088,6.0,4180.684,1390.636,6841.195,30.796,30.796,526.644,563.491,1.25,6.672,1.02,0.0,0.159,0.972
5343,7.148,21.0,38986.676,2678.085,9132.158,332.131,332.131,818.357,689.458,2.966,15.395,1.036,43.397,0.859,0.972
5352,7.148,21.0,38986.398,2678.084,9132.661,332.229,332.229,817.367,689.294,2.965,15.378,1.036,43.318,0.858,0.972
5365,2.088,6.0,4636.658,1393.273,6850.322,31.316,31.316,536.654,565.057,1.265,6.741,1.02,0.0,0.172,0.972
5373,1.138,3.0,2336.252,1311.616,6670.087,5.411,5.411,524.943,553.699,1.168,6.248,1.019,29.575,0.179,0.972
5416,8.206,24.0,50993.143,3087.442,9305.742,438.099,438.099,933.561,733.912,3.59,18.645,1.041,61.25,1.213,0.973
5417,9.3,27.0,72762.205,3560.393,9753.812,644.806,644.806,1086.583,780.304,4.523,22.879,1.05,90.435,1.79,0.973
5436,1.138,3.0,1037.195,1373.476,6659.101,8.855,8.855,472.122,549.623,1.129,6.091,1.019,1.448,0.092,0.973
5481,1.138,3.0,2861.5,1313.119,6634.194,5.508,5.508,550.839,557.959,1.187,6.432,1.019,31.192,0.206,0.973
5488,8.206,24.0,50994.472,3087.518,9309.112,437.989,437.989,925.07,732.588,3.584,18.479,1.041,60.462,1.197,0.973
5580,1.138,3.0,6935.905,1344.005,6685.422,7.213,7.213,643.197,572.369,1.316,7.081,1.019,20.23,0.313,0.973
5591,3.144,9.0,8378.801,1386.755,7118.156,60.355,60.355,576.984,579.173,1.389,7.418,1.02,11.925,0.236,0.973
5594,6.175,18.0,29793.122,2307.34,8827.117,246.237,246.237,763.135,665.695,2.503,13.087,1.031,33.514,0.664,0.973
5596,8.206,24.0,50993.771,3087.5,9314.058,438.092,438.092,912.725,730.683,3.574,18.234,1.042,59.31,1.174,0.973
5643,1.138,3.0,2863.237,1327.158,6622.35,6.291,6.291,551.73,559.021,1.19,6.486,1.019,26.575,0.201,0.974
5644,2.088,6.0,2810.197,1364.99,6775.102,25.993,25.993,505.196,559.122,1.198,6.498,1.019,9.441,0.134,0.974
5690,3.144,9.0,8377.07,1386.746,7077.639,60.331,60.331,588.419,581.14,1.391,7.526,1.02,12.408,0.246,0.974
5703,7.148,21.0,38993.189,2678.067,9125.148,332.219,332.219,829.128,690.857,2.974,15.604,1.035,44.287,0.877,0.974
5705,9.3,27.0,72767.495,3560.405,9757.809,645.077,645.077,1080.138,779.035,4.517,22.721,1.05,89.713,1.776,0.974
5768,9.3,27.0,72773.446,3560.413,9763.684,644.894,644.894,1074.067,778.013,4.508,22.533,1.05,88.98,1.761,0.974
5794,8.206,24.0,50993.987,3087.502,9311.868,438.097,438.097,916.115,730.992,3.578,18.318,1.042,59.651,1.181,0.974
5796,1.138,3.0,5690.816,1401.449,6713.915,10.536,10.536,597.218,569.226,1.295,6.945,1.019,0.0,0.243,0.974
5818,5.14,15.0,21632.503,1924.342,8491.575,175.312,175.312,697.485,635.686,2.08,10.984,1.026,24.573,0.486,0.974
5866,8.206,24.0,50991.37,3087.369,9303.755,438.079,438.079,934.375,733.63,3.593,18.694,1.041,61.37,1.215,0.975
5870,3.144,9.0,8376.357,1386.742,7060.164,60.325,60.325,592.822,581.804,1.391,7.571,1.02,12.594,0.249,0.975
5872,5.14,15.0,21628.919,1924.31,8472.602,175.236,175.236,716.134,639.028,2.086,11.212,1.026,25.659,0.508,0.975
5882,6.175,18.0,29761.124,2306.781,8803.613,245.981,245.981,783.705,669.541,2.509,13.357,1.03,34.873,0.69,0.975
5900,6.175,18.0,29761.634,2306.801,8805.672,245.924,245.924,781.471,669.091,2.508,13.329,1.03,34.726,0.688,0.975
5901,7.148,21.0,38995.84,2678.058,9122.643,332.242,332.242,832.581,691.237,2.977,15.675,1.035,44.577,0.883,0.975
5904,1.138,3.0,813.514,1351.934,6640.58,7.623,7.623,469.396,547.946,1.118,6.039,1.019,8.616,0.094,0.975
5908,5.14,15.0,21629.416,1924.316,8476.192,175.256,175.256,712.221,638.298,2.085,11.166,1.026,25.434,0.503,0.975
5912,9.3,27.0,72765.081,3560.394,9754.086,644.735,644.735,1081.67,779.135,4.521,22.809,1.05,89.954,1.781,0.975
5933,3.144,9.0,8377.105,1386.746,7077.949,60.334,60.334,587.169,580.78,1.391,7.519,1.02,12.358,0.245,0.975
5938,8.206,24.0,50994.287,3087.509,9307.16,438.009,438.009,925.83,732.291,3.587,18.527,1.041,60.579,1.199,0.975
5955,7.148,21.0,38992.976,2678.069,9125.677,332.204,332.204,826.424,690.21,2.974,15.573,1.036,44.089,0.873,0.975
5967,1.138,3.0,1622.26,1317.923,6636.289,5.745,5.745,508.354,551.386,1.144,6.177,1.019,26.588,0.155,0.975
5976,1.138,3.0,422.279,1344.542,6654.27,7.185,7.185,453.017,544.457,1.101,5.903,1.019,9.436,0.079,0.975
5983,8.206,24.0,50994.229,3087.507,9309.249,438.068,438.068,920.595,731.475,3.583,18.424,1.042,60.092,1.19,0.975
5990,6.175,18.0,29790.042,2307.494,8816.805,246.202,246.202,770.658,666.943,2.506,13.199,1.03,34.029,0.674,0.975
6002,9.3,27.0,72773.167,3560.412,9762.576,644.776,644.776,1072.958,777.654,4.51,22.539,1.05,88.902,1.76,0.975
6003,1.138,3.0,2393.165,1408.854,6706.589,10.935,10.935,503.476,555.383,1.185,6.345,1.019,0.0,0.13,0.975
6006,4.161,12.0,14721.723,1547.461,7769.229,113.753,113.753,634.95,605.629,1.659,8.877,1.023,16.93,0.335,0.975
6009,7.148,21.0,38990.284,2678.077,9128.7,332.217,332.217,820.366,689.201,2.97,15.472,1.036,43.608,0.863,0.975
6012,1.138,3.0,3790.346,1415.761,6714.79,11.383,11.383,544.095,561.896,1.237,6.624,1.019,0.0,0.178,0.975
6019,8.206,24.0,50993.974,3087.503,9310.904,438.034,438.034,916.466,730.835,3.58,18.343,1.042,59.707,1.182,0.975
6025,5.14,15.0,21631.882,1924.336,8487.918,175.267,175.267,699.785,635.972,2.081,11.019,1.026,24.713,0.489,0.975
6026,6.175,18.0,29791.271,2307.42,8820.89,246.279,246.279,766.36,666.074,2.505,13.145,1.03,33.745,0.668,0.975
6028,8.206,24.0,50993.916,3087.5,9311.316,438.101,438.101,915.442,730.677,3.579,18.322,1.042,59.611,1.18,0.975
6030,1.138,3.0,5759.837,1400.451,6711.138,10.473,10.473,598.651,569.237,1.297,6.955,1.019,0.0,0.245,0.975
6050,3.144,9.0,8378.392,1386.753,7111.063,60.351,60.351,576.886,578.892,1.389,7.426,1.02,11.925,0.236,0.975
6071,6.175,18.0,29792.896,2307.348,8826.033,246.219,246.219,761.063,665.003,2.503,13.078,1.031,33.394,0.661,0.975
6082,8.206,24.0,50993.498,3087.493,9313.771,437.979,437.979,909.362,729.741,3.574,18.201,1.042,59.042,1.169,0.975
6085,2.088,6.0,2813.972,1361.036,6760.566,25.27,25.27,508.442,559.138,1.198,6.515,1.019,11.56,0.139,0.976
6094,2.088,6.0,2801.458,1364.53,6765.382,25.908,25.908,505.761,558.97,1.198,6.508,1.019,9.781,0.135,0.976
6108,7.148,21.0,38998.248,2678.048,9120.644,332.275,332.275,835.034,691.451,2.98,15.73,1.035,44.789,0.887,0.976
6118,8.206,24.0,50992.374,3087.41,9304.03,437.986,437.986,931.545,732.979,3.592,18.656,1.041,61.13,1.21,0.976
6124,5.14,15.0,21628.853,1924.313,8473.457,175.268,175.268,713.65,638.418,2.086,11.19,1.026,25.522,0.505,0.976
6129,1.138,3.0,2133.769,1328.693,6622.978,6.352,6.352,525.969,554.915,1.165,6.33,1.019,24.242,0.171,0.976
6185,3.144,9.0,8377.158,1386.746,7080.796,60.336,60.336,585.123,580.274,1.39,7.505,1.02,12.274,0.243,0.976
6202,2.088,6.0,3863.522,1388.024,6810.72,30.295,30.295,521.867,562.282,1.239,6.654,1.02,0.0,0.151,0.976
6204,4.161,12.0,14721.187,1547.458,7759.039,113.77,113.77,637.944,606.048,1.66,8.914,1.023,17.079,0.338,0.976
