row_id,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar,xybar,x2ybr,xy2br,x-ege,xegvy,y-ege,yegvx,class
4962,2.0,1.0,2.0,3.0,2.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,2.0,8.0,5.0,10.0,E
4971,6.0,10.0,8.0,8.0,5.0,7.0,7.0,9.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,O
4973,4.0,8.0,6.0,6.0,4.0,9.0,6.0,1.0,8.0,10.0,3.0,7.0,3.0,9.0,4.0,9.0,X
5050,4.0,8.0,4.0,6.0,3.0,1.0,13.0,4.0,4.0,12.0,10.0,6.0,0.0,8.0,1.0,6.0,F
5064,3.0,7.0,3.0,5.0,3.0,6.0,8.0,9.0,7.0,7.0,5.0,7.0,2.0,8.0,8.0,9.0,B
5083,3.0,10.0,3.0,8.0,2.0,0.0,2.0,3.0,6.0,1.0,0.0,8.0,0.0,8.0,0.0,8.0,L
5086,3.0,6.0,4.0,4.0,4.0,8.0,7.0,6.0,3.0,7.0,6.0,10.0,3.0,8.0,7.0,9.0,E
5107,4.0,8.0,6.0,6.0,7.0,5.0,6.0,4.0,4.0,7.0,6.0,9.0,8.0,11.0,7.0,6.0,R
5140,2.0,3.0,4.0,2.0,1.0,7.0,11.0,4.0,3.0,11.0,4.0,2.0,0.0,9.0,3.0,8.0,P
5160,5.0,9.0,7.0,7.0,5.0,6.0,7.0,7.0,5.0,5.0,6.0,11.0,4.0,8.0,4.0,8.0,G
5172,5.0,9.0,6.0,7.0,3.0,9.0,5.0,4.0,6.0,15.0,4.0,10.0,0.0,7.0,1.0,7.0,J
5195,5.0,8.0,5.0,6.0,5.0,8.0,5.0,11.0,0.0,7.0,8.0,8.0,7.0,5.0,0.0,8.0,M
5224,6.0,11.0,8.0,9.0,7.0,8.0,6.0,3.0,5.0,6.0,7.0,8.0,3.0,9.0,9.0,9.0,X
5255,4.0,4.0,5.0,3.0,2.0,4.0,10.0,2.0,8.0,10.0,10.0,5.0,3.0,11.0,4.0,3.0,Y
5292,6.0,11.0,8.0,8.0,6.0,4.0,7.0,2.0,7.0,10.0,10.0,12.0,3.0,8.0,4.0,7.0,K
5313,3.0,7.0,4.0,4.0,2.0,4.0,12.0,8.0,2.0,10.0,6.0,4.0,1.0,10.0,4.0,8.0,P
5316,1.0,0.0,2.0,0.0,0.0,7.0,8.0,11.0,1.0,7.0,6.0,8.0,2.0,8.0,0.0,8.0,H
5340,5.0,12.0,5.0,6.0,3.0,6.0,11.0,3.0,5.0,13.0,6.0,4.0,1.0,8.0,5.0,8.0,I
5370,2.0,4.0,4.0,3.0,2.0,7.0,9.0,2.0,4.0,10.0,6.0,6.0,5.0,9.0,0.0,7.0,N
5401,2.0,6.0,3.0,4.0,1.0,7.0,9.0,4.0,2.0,7.0,13.0,8.0,3.0,10.0,0.0,8.0,V
5413,4.0,8.0,6.0,6.0,4.0,9.0,5.0,3.0,0.0,8.0,1.0,8.0,2.0,7.0,1.0,8.0,A
5442,5.0,8.0,7.0,6.0,5.0,7.0,9.0,5.0,5.0,7.0,6.0,6.0,7.0,8.0,3.0,7.0,N
5464,4.0,2.0,5.0,3.0,4.0,6.0,7.0,5.0,6.0,6.0,5.0,7.0,3.0,7.0,4.0,8.0,R
5496,6.0,11.0,6.0,6.0,5.0,7.0,8.0,3.0,6.0,8.0,3.0,8.0,6.0,6.0,6.0,7.0,R
5523,3.0,7.0,4.0,4.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
5531,5.0,8.0,8.0,6.0,7.0,6.0,8.0,3.0,4.0,8.0,7.0,9.0,7.0,8.0,5.0,5.0,N
5573,5.0,5.0,6.0,5.0,5.0,6.0,8.0,4.0,8.0,8.0,7.0,9.0,3.0,8.0,7.0,5.0,T
5618,3.0,4.0,4.0,5.0,3.0,8.0,8.0,6.0,2.0,5.0,7.0,10.0,3.0,9.0,6.0,10.0,Q
5675,2.0,3.0,3.0,2.0,1.0,7.0,7.0,6.0,6.0,6.0,6.0,10.0,2.0,9.0,4.0,9.0,G
5730,3.0,7.0,4.0,5.0,3.0,5.0,4.0,5.0,7.0,2.0,2.0,5.0,1.0,6.0,1.0,5.0,L
5746,3.0,9.0,4.0,7.0,4.0,6.0,7.0,10.0,7.0,7.0,7.0,6.0,3.0,8.0,3.0,8.0,D
5823,5.0,9.0,7.0,7.0,5.0,6.0,9.0,3.0,9.0,12.0,8.0,6.0,3.0,10.0,8.0,6.0,Z
5842,8.0,11.0,7.0,8.0,4.0,3.0,11.0,4.0,4.0,10.0,12.0,8.0,3.0,10.0,1.0,8.0,V
5844,5.0,8.0,7.0,6.0,6.0,4.0,9.0,3.0,5.0,10.0,9.0,9.0,3.0,8.0,3.0,5.0,H
5859,5.0,5.0,6.0,8.0,3.0,7.0,6.0,6.0,9.0,5.0,6.0,10.0,0.0,9.0,9.0,8.0,S
5919,2.0,3.0,3.0,2.0,2.0,6.0,10.0,6.0,2.0,11.0,5.0,4.0,1.0,9.0,2.0,9.0,P
5938,4.0,5.0,4.0,8.0,2.0,7.0,4.0,15.0,6.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0,U
5958,5.0,7.0,7.0,11.0,10.0,8.0,11.0,3.0,3.0,6.0,8.0,9.0,4.0,11.0,11.0,7.0,Y
5975,2.0,8.0,3.0,6.0,2.0,8.0,8.0,6.0,9.0,5.0,6.0,7.0,0.0,8.0,9.0,8.0,S
5991,4.0,10.0,5.0,8.0,4.0,6.0,4.0,1.0,7.0,8.0,2.0,10.0,0.0,6.0,3.0,8.0,L
5993,4.0,7.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,5.0,3.0,7.0,3.0,6.0,5.0,6.0,Q
6098,1.0,3.0,2.0,2.0,1.0,7.0,4.0,1.0,7.0,8.0,2.0,10.0,0.0,7.0,2.0,8.0,L
6111,5.0,8.0,6.0,7.0,7.0,6.0,8.0,2.0,5.0,8.0,7.0,10.0,2.0,8.0,7.0,8.0,X
6139,3.0,5.0,4.0,4.0,2.0,6.0,8.0,7.0,7.0,9.0,8.0,12.0,2.0,10.0,4.0,10.0,C
6150,2.0,8.0,3.0,6.0,2.0,3.0,5.0,2.0,8.0,3.0,0.0,9.0,0.0,7.0,1.0,6.0,L
6173,4.0,8.0,6.0,6.0,4.0,8.0,8.0,3.0,8.0,6.0,5.0,6.0,4.0,9.0,7.0,8.0,X
6216,5.0,10.0,5.0,7.0,4.0,7.0,7.0,12.0,2.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0,M
6229,1.0,3.0,2.0,2.0,1.0,9.0,3.0,2.0,1.0,8.0,2.0,9.0,1.0,6.0,1.0,7.0,A
6245,0.0,7.0,0.0,4.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,0.0,8.0,0.0,8.0,I
6282,2.0,8.0,4.0,6.0,2.0,12.0,3.0,3.0,2.0,10.0,1.0,9.0,2.0,6.0,2.0,8.0,A
6295,5.0,9.0,6.0,7.0,3.0,9.0,7.0,2.0,6.0,14.0,3.0,7.0,0.0,7.0,0.0,8.0,J
6304,8.0,14.0,7.0,8.0,5.0,7.0,6.0,5.0,5.0,6.0,7.0,8.0,5.0,7.0,3.0,7.0,U
6314,2.0,5.0,2.0,4.0,2.0,7.0,7.0,5.0,8.0,6.0,6.0,8.0,2.0,8.0,7.0,8.0,Z
6318,2.0,4.0,4.0,3.0,2.0,9.0,6.0,4.0,6.0,11.0,4.0,6.0,2.0,8.0,3.0,8.0,D
6340,5.0,9.0,6.0,7.0,3.0,7.0,5.0,6.0,10.0,5.0,6.0,10.0,0.0,9.0,9.0,8.0,S
6343,2.0,2.0,3.0,3.0,2.0,8.0,7.0,3.0,8.0,6.0,6.0,8.0,2.0,8.0,5.0,9.0,X
6360,3.0,3.0,4.0,4.0,1.0,10.0,13.0,3.0,3.0,3.0,11.0,9.0,0.0,10.0,0.0,8.0,Y
6365,3.0,4.0,4.0,2.0,1.0,5.0,11.0,2.0,7.0,11.0,9.0,4.0,1.0,10.0,2.0,5.0,T
6374,4.0,10.0,5.0,8.0,3.0,9.0,7.0,9.0,7.0,7.0,6.0,10.0,3.0,8.0,4.0,8.0,O
6377,6.0,7.0,8.0,5.0,4.0,4.0,8.0,3.0,6.0,10.0,10.0,11.0,4.0,7.0,3.0,6.0,K
6388,3.0,6.0,5.0,4.0,5.0,8.0,7.0,4.0,4.0,7.0,5.0,7.0,5.0,10.0,6.0,4.0,N
6466,7.0,10.0,9.0,9.0,9.0,8.0,9.0,4.0,4.0,7.0,4.0,7.0,9.0,6.0,7.0,6.0,N
6502,3.0,4.0,4.0,5.0,1.0,4.0,7.0,8.0,2.0,7.0,5.0,11.0,4.0,8.0,2.0,11.0,K
6508,5.0,8.0,7.0,6.0,5.0,11.0,5.0,2.0,4.0,9.0,3.0,6.0,7.0,6.0,2.0,8.0,M
6521,4.0,6.0,5.0,4.0,3.0,6.0,9.0,3.0,8.0,11.0,9.0,6.0,2.0,9.0,6.0,5.0,Z
6522,4.0,8.0,6.0,6.0,5.0,3.0,8.0,2.0,6.0,10.0,10.0,11.0,3.0,8.0,3.0,6.0,K
6543,4.0,9.0,4.0,4.0,2.0,10.0,4.0,3.0,3.0,11.0,6.0,10.0,3.0,10.0,4.0,10.0,L
6548,4.0,5.0,5.0,3.0,4.0,8.0,6.0,6.0,4.0,7.0,7.0,8.0,8.0,5.0,2.0,7.0,M
6588,6.0,9.0,6.0,6.0,6.0,3.0,11.0,2.0,3.0,10.0,10.0,8.0,6.0,11.0,2.0,7.0,W
6600,6.0,9.0,5.0,4.0,2.0,5.0,11.0,3.0,6.0,13.0,7.0,5.0,2.0,8.0,3.0,4.0,T
6608,5.0,8.0,5.0,6.0,2.0,7.0,4.0,14.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,U
6652,5.0,9.0,7.0,7.0,4.0,6.0,10.0,2.0,6.0,13.0,7.0,5.0,1.0,10.0,2.0,7.0,F
6656,2.0,6.0,3.0,4.0,2.0,7.0,7.0,4.0,4.0,7.0,6.0,7.0,2.0,8.0,4.0,8.0,X
6697,2.0,3.0,3.0,1.0,1.0,7.0,7.0,5.0,5.0,9.0,7.0,9.0,2.0,8.0,4.0,10.0,G
6714,3.0,5.0,5.0,4.0,5.0,7.0,8.0,4.0,4.0,7.0,6.0,8.0,6.0,9.0,7.0,8.0,B
6736,2.0,1.0,2.0,1.0,1.0,6.0,10.0,7.0,2.0,7.0,5.0,8.0,2.0,7.0,4.0,10.0,R
6745,2.0,4.0,3.0,3.0,2.0,7.0,7.0,6.0,3.0,9.0,6.0,8.0,2.0,8.0,2.0,8.0,O
6761,5.0,9.0,6.0,7.0,3.0,4.0,8.0,6.0,9.0,12.0,9.0,12.0,1.0,9.0,3.0,7.0,C
6771,1.0,1.0,2.0,1.0,1.0,6.0,7.0,4.0,7.0,6.0,6.0,10.0,3.0,8.0,4.0,9.0,K
6816,6.0,7.0,8.0,6.0,7.0,7.0,8.0,5.0,4.0,7.0,5.0,7.0,7.0,9.0,6.0,3.0,N
6826,3.0,1.0,4.0,3.0,3.0,6.0,6.0,6.0,4.0,7.0,7.0,10.0,7.0,5.0,2.0,9.0,M
6857,1.0,7.0,1.0,5.0,1.0,8.0,7.0,0.0,8.0,7.0,6.0,7.0,0.0,8.0,3.0,7.0,I
6867,2.0,2.0,3.0,4.0,2.0,8.0,7.0,5.0,9.0,6.0,6.0,8.0,1.0,8.0,7.0,8.0,Z
6901,3.0,5.0,4.0,3.0,2.0,5.0,12.0,2.0,8.0,11.0,9.0,4.0,1.0,10.0,2.0,5.0,T
6922,3.0,3.0,5.0,2.0,2.0,8.0,7.0,1.0,8.0,11.0,5.0,8.0,2.0,8.0,3.0,8.0,X
6931,4.0,10.0,5.0,8.0,6.0,7.0,6.0,10.0,0.0,7.0,8.0,8.0,7.0,5.0,0.0,8.0,M
6945,1.0,0.0,1.0,0.0,1.0,7.0,8.0,6.0,4.0,7.0,6.0,7.0,1.0,8.0,6.0,9.0,B
6949,5.0,11.0,7.0,8.0,7.0,8.0,11.0,3.0,6.0,6.0,11.0,8.0,3.0,12.0,1.0,8.0,T
6975,7.0,10.0,5.0,5.0,2.0,9.0,2.0,3.0,4.0,9.0,2.0,9.0,3.0,6.0,5.0,10.0,S
6990,7.0,6.0,6.0,9.0,4.0,9.0,6.0,5.0,5.0,5.0,12.0,6.0,4.0,11.0,4.0,6.0,Y
6992,5.0,10.0,6.0,8.0,4.0,7.0,7.0,12.0,2.0,7.0,9.0,8.0,8.0,6.0,0.0,8.0,M
6996,3.0,5.0,5.0,4.0,4.0,6.0,8.0,5.0,6.0,8.0,8.0,8.0,3.0,10.0,6.0,7.0,T
7114,6.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,6.0,4.0,8.0,3.0,7.0,D
7148,2.0,5.0,4.0,4.0,2.0,7.0,4.0,1.0,8.0,8.0,2.0,10.0,0.0,7.0,2.0,8.0,L
7153,4.0,8.0,4.0,5.0,2.0,4.0,15.0,8.0,1.0,12.0,6.0,2.0,0.0,9.0,4.0,8.0,P
7162,2.0,1.0,2.0,2.0,1.0,8.0,8.0,6.0,5.0,8.0,6.0,7.0,2.0,8.0,8.0,8.0,S
7241,4.0,5.0,4.0,4.0,3.0,8.0,8.0,7.0,5.0,7.0,6.0,7.0,2.0,9.0,9.0,8.0,S
7284,5.0,10.0,6.0,8.0,4.0,7.0,7.0,4.0,4.0,7.0,6.0,7.0,3.0,8.0,4.0,8.0,X
7292,3.0,2.0,6.0,4.0,3.0,8.0,1.0,2.0,2.0,7.0,2.0,8.0,2.0,7.0,3.0,7.0,A
7409,3.0,5.0,6.0,4.0,4.0,5.0,6.0,3.0,4.0,10.0,10.0,10.0,6.0,5.0,2.0,7.0,M
7460,5.0,9.0,7.0,6.0,4.0,6.0,9.0,6.0,5.0,8.0,7.0,8.0,5.0,8.0,1.0,7.0,N
7462,3.0,5.0,5.0,8.0,6.0,7.0,10.0,3.0,2.0,7.0,8.0,9.0,3.0,11.0,8.0,5.0,Y
7473,3.0,1.0,3.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,2.0,8.0,6.0,9.0,B
7538,4.0,6.0,4.0,4.0,4.0,3.0,10.0,2.0,2.0,10.0,9.0,7.0,5.0,11.0,2.0,6.0,W
7566,4.0,8.0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,7.0,7.0,10.0,7.0,5.0,2.0,8.0,M
7584,4.0,8.0,5.0,6.0,6.0,8.0,7.0,4.0,7.0,7.0,5.0,8.0,6.0,8.0,6.0,10.0,E
7613,4.0,7.0,5.0,9.0,5.0,9.0,10.0,7.0,1.0,3.0,7.0,12.0,3.0,10.0,5.0,11.0,Q
7648,5.0,6.0,5.0,4.0,2.0,3.0,12.0,3.0,3.0,10.0,11.0,8.0,2.0,11.0,1.0,8.0,V
7713,2.0,4.0,3.0,3.0,3.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0,3.0,8.0,2.0,8.0,H
7743,4.0,7.0,4.0,5.0,3.0,8.0,7.0,12.0,1.0,6.0,6.0,8.0,5.0,8.0,0.0,9.0,N
7745,3.0,9.0,4.0,7.0,2.0,6.0,11.0,0.0,4.0,8.0,11.0,8.0,0.0,10.0,0.0,8.0,Y
7763,9.0,11.0,7.0,6.0,3.0,8.0,9.0,6.0,4.0,12.0,3.0,5.0,5.0,10.0,4.0,8.0,P
7792,3.0,5.0,4.0,3.0,2.0,6.0,9.0,5.0,4.0,9.0,7.0,3.0,1.0,10.0,4.0,6.0,P
7820,4.0,7.0,6.0,5.0,3.0,5.0,8.0,1.0,8.0,10.0,10.0,9.0,2.0,9.0,3.0,6.0,X
7830,3.0,10.0,5.0,8.0,5.0,8.0,7.0,2.0,5.0,11.0,5.0,9.0,5.0,6.0,3.0,4.0,J
7848,5.0,9.0,6.0,6.0,2.0,9.0,4.0,3.0,9.0,15.0,4.0,11.0,0.0,7.0,0.0,8.0,J
7872,3.0,3.0,4.0,4.0,2.0,7.0,9.0,14.0,1.0,7.0,4.0,8.0,3.0,8.0,0.0,8.0,H
7894,4.0,11.0,5.0,8.0,4.0,5.0,8.0,8.0,7.0,10.0,9.0,13.0,2.0,10.0,4.0,10.0,C
7929,3.0,10.0,4.0,8.0,3.0,7.0,9.0,0.0,7.0,13.0,6.0,7.0,0.0,9.0,2.0,7.0,I
7952,4.0,5.0,4.0,3.0,3.0,7.0,8.0,5.0,5.0,7.0,7.0,6.0,6.0,9.0,3.0,6.0,N
7962,7.0,14.0,6.0,8.0,5.0,8.0,6.0,4.0,5.0,7.0,7.0,8.0,6.0,5.0,4.0,6.0,U
7966,5.0,7.0,5.0,5.0,4.0,7.0,5.0,11.0,0.0,8.0,8.0,8.0,8.0,5.0,1.0,10.0,M
8030,1.0,2.0,1.0,3.0,1.0,7.0,7.0,1.0,7.0,7.0,6.0,8.0,0.0,8.0,3.0,8.0,I
8058,3.0,4.0,4.0,6.0,2.0,7.0,6.0,9.0,6.0,6.0,5.0,6.0,3.0,8.0,4.0,8.0,O
8071,3.0,5.0,4.0,4.0,3.0,9.0,12.0,3.0,6.0,6.0,11.0,8.0,2.0,11.0,1.0,8.0,T
8077,3.0,7.0,4.0,5.0,4.0,8.0,7.0,4.0,7.0,7.0,6.0,8.0,6.0,9.0,5.0,10.0,E
8101,5.0,11.0,6.0,8.0,3.0,3.0,14.0,8.0,1.0,11.0,7.0,3.0,1.0,10.0,4.0,8.0,P
8109,3.0,9.0,4.0,7.0,2.0,7.0,7.0,6.0,8.0,5.0,6.0,7.0,0.0,8.0,9.0,7.0,S
8174,10.0,13.0,8.0,7.0,5.0,7.0,7.0,5.0,5.0,9.0,4.0,9.0,7.0,6.0,7.0,11.0,R
8196,4.0,7.0,4.0,5.0,2.0,4.0,8.0,6.0,8.0,10.0,9.0,14.0,1.0,8.0,3.0,8.0,C
8205,7.0,11.0,9.0,9.0,7.0,9.0,7.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,15.0,L
8285,2.0,3.0,3.0,1.0,1.0,7.0,7.0,5.0,5.0,9.0,6.0,9.0,2.0,9.0,4.0,10.0,G
8291,6.0,11.0,5.0,6.0,3.0,5.0,8.0,6.0,4.0,10.0,8.0,9.0,5.0,10.0,4.0,8.0,O
8303,5.0,5.0,6.0,7.0,6.0,9.0,11.0,5.0,4.0,6.0,7.0,7.0,5.0,10.0,7.0,5.0,Y
8305,5.0,9.0,6.0,7.0,5.0,6.0,6.0,8.0,5.0,6.0,5.0,9.0,3.0,7.0,5.0,11.0,L
8318,4.0,7.0,5.0,5.0,4.0,6.0,7.0,8.0,7.0,7.0,7.0,5.0,3.0,8.0,3.0,7.0,D
8321,2.0,4.0,3.0,3.0,1.0,3.0,12.0,3.0,6.0,12.0,10.0,5.0,1.0,11.0,2.0,5.0,Y
8339,1.0,0.0,2.0,1.0,0.0,7.0,7.0,2.0,11.0,8.0,6.0,8.0,0.0,8.0,6.0,8.0,Z
8346,5.0,6.0,6.0,8.0,3.0,7.0,8.0,15.0,0.0,7.0,5.0,8.0,3.0,8.0,0.0,8.0,H
8391,11.0,11.0,10.0,6.0,4.0,6.0,11.0,2.0,3.0,7.0,10.0,6.0,8.0,12.0,1.0,7.0,W
8398,6.0,13.0,5.0,7.0,4.0,6.0,8.0,5.0,5.0,10.0,6.0,9.0,3.0,8.0,8.0,11.0,E
8440,2.0,3.0,2.0,1.0,1.0,5.0,10.0,3.0,4.0,10.0,8.0,4.0,0.0,9.0,3.0,7.0,P
8460,4.0,7.0,7.0,5.0,5.0,9.0,12.0,2.0,2.0,6.0,8.0,8.0,8.0,13.0,1.0,7.0,W
8463,5.0,11.0,7.0,8.0,9.0,8.0,7.0,6.0,3.0,5.0,8.0,8.0,9.0,8.0,6.0,2.0,W
8465,7.0,14.0,5.0,8.0,2.0,9.0,7.0,6.0,4.0,13.0,3.0,7.0,3.0,7.0,6.0,11.0,I
8525,2.0,0.0,2.0,1.0,1.0,7.0,7.0,3.0,11.0,8.0,6.0,8.0,0.0,8.0,7.0,8.0,Z
8543,2.0,4.0,3.0,3.0,2.0,7.0,7.0,6.0,3.0,9.0,6.0,8.0,2.0,8.0,2.0,8.0,O
8548,4.0,3.0,6.0,4.0,2.0,11.0,8.0,5.0,1.0,6.0,9.0,8.0,8.0,10.0,0.0,8.0,W
8576,4.0,7.0,6.0,11.0,11.0,8.0,6.0,5.0,1.0,7.0,6.0,7.0,7.0,9.0,7.0,10.0,P
8583,2.0,2.0,3.0,3.0,2.0,7.0,7.0,5.0,5.0,6.0,6.0,6.0,2.0,8.0,6.0,10.0,B
8593,6.0,13.0,5.0,8.0,3.0,8.0,3.0,3.0,5.0,12.0,4.0,12.0,2.0,7.0,6.0,8.0,L
8607,3.0,2.0,4.0,3.0,2.0,5.0,4.0,5.0,7.0,2.0,2.0,5.0,1.0,7.0,1.0,6.0,L
8679,4.0,8.0,5.0,6.0,2.0,8.0,6.0,8.0,8.0,7.0,5.0,12.0,2.0,8.0,5.0,10.0,G
8704,3.0,3.0,3.0,4.0,2.0,5.0,10.0,8.0,4.0,7.0,4.0,8.0,2.0,7.0,5.0,11.0,R
8708,5.0,11.0,7.0,8.0,5.0,5.0,9.0,4.0,9.0,11.0,9.0,8.0,3.0,8.0,5.0,5.0,E
8752,4.0,4.0,5.0,6.0,2.0,8.0,8.0,9.0,8.0,5.0,8.0,10.0,3.0,8.0,4.0,8.0,O
8818,3.0,7.0,4.0,4.0,1.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,3.0,8.0,4.0,8.0,X
8819,4.0,6.0,4.0,8.0,2.0,0.0,14.0,4.0,4.0,12.0,10.0,6.0,0.0,8.0,2.0,6.0,F
8842,4.0,5.0,5.0,4.0,2.0,4.0,12.0,3.0,7.0,12.0,10.0,4.0,1.0,11.0,2.0,5.0,Y
8973,7.0,10.0,7.0,8.0,4.0,2.0,12.0,2.0,3.0,10.0,11.0,8.0,2.0,10.0,1.0,8.0,V
8974,3.0,5.0,4.0,3.0,1.0,4.0,12.0,3.0,3.0,10.0,11.0,7.0,2.0,11.0,1.0,8.0,V
8997,6.0,10.0,8.0,8.0,6.0,10.0,7.0,3.0,6.0,10.0,2.0,6.0,5.0,6.0,5.0,10.0,R
9004,3.0,6.0,4.0,5.0,4.0,7.0,8.0,2.0,5.0,8.0,6.0,8.0,2.0,7.0,6.0,7.0,X
9011,4.0,7.0,5.0,5.0,2.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,3.0,8.0,4.0,8.0,O
9052,4.0,8.0,7.0,6.0,7.0,10.0,6.0,1.0,5.0,9.0,6.0,6.0,5.0,10.0,4.0,6.0,F
9062,5.0,10.0,7.0,7.0,8.0,9.0,7.0,6.0,1.0,7.0,7.0,9.0,10.0,9.0,4.0,6.0,O
9064,3.0,7.0,3.0,4.0,1.0,2.0,14.0,5.0,2.0,12.0,9.0,4.0,0.0,8.0,3.0,6.0,F
9076,4.0,7.0,6.0,5.0,5.0,6.0,7.0,2.0,6.0,7.0,6.0,9.0,4.0,5.0,7.0,9.0,X
9205,4.0,11.0,5.0,8.0,3.0,8.0,8.0,9.0,8.0,6.0,8.0,8.0,3.0,8.0,4.0,8.0,O
9215,2.0,3.0,4.0,2.0,2.0,8.0,7.0,3.0,5.0,10.0,5.0,6.0,2.0,8.0,4.0,9.0,B
9223,2.0,3.0,2.0,2.0,1.0,4.0,11.0,3.0,4.0,10.0,8.0,4.0,0.0,9.0,3.0,6.0,P
9263,1.0,5.0,2.0,3.0,1.0,10.0,6.0,2.0,6.0,11.0,3.0,8.0,0.0,7.0,1.0,7.0,J
9330,1.0,0.0,2.0,0.0,0.0,7.0,8.0,11.0,1.0,7.0,6.0,8.0,2.0,8.0,0.0,8.0,H
9402,7.0,11.0,9.0,6.0,4.0,5.0,8.0,2.0,4.0,12.0,7.0,9.0,6.0,8.0,0.0,7.0,N
9421,4.0,10.0,6.0,8.0,6.0,7.0,6.0,5.0,4.0,6.0,6.0,8.0,4.0,6.0,10.0,11.0,K
9450,5.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,7.0,7.0,6.0,9.0,4.0,5.0,6.0,5.0,D
9460,5.0,8.0,7.0,6.0,4.0,5.0,13.0,6.0,3.0,13.0,6.0,1.0,0.0,10.0,4.0,8.0,P
9513,4.0,8.0,5.0,6.0,4.0,8.0,6.0,2.0,9.0,11.0,5.0,9.0,2.0,8.0,6.0,9.0,Z
9545,4.0,9.0,5.0,7.0,6.0,7.0,6.0,10.0,1.0,7.0,8.0,8.0,8.0,5.0,0.0,8.0,M
9572,2.0,3.0,4.0,2.0,1.0,6.0,11.0,2.0,5.0,13.0,6.0,4.0,1.0,10.0,1.0,8.0,F
9690,2.0,7.0,4.0,5.0,2.0,6.0,12.0,3.0,7.0,8.0,11.0,7.0,1.0,11.0,1.0,7.0,T
9692,3.0,7.0,5.0,5.0,3.0,7.0,10.0,3.0,5.0,13.0,5.0,3.0,1.0,10.0,3.0,9.0,P
9714,3.0,7.0,4.0,5.0,2.0,5.0,10.0,8.0,3.0,7.0,5.0,8.0,2.0,8.0,6.0,11.0,R
9730,4.0,7.0,5.0,5.0,5.0,7.0,7.0,5.0,8.0,6.0,5.0,9.0,3.0,8.0,6.0,9.0,E
9762,5.0,5.0,7.0,8.0,4.0,8.0,9.0,7.0,6.0,6.0,8.0,9.0,3.0,7.0,6.0,10.0,Q
9774,5.0,10.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,9.0,6.0,8.0,4.0,7.0,U
9780,3.0,6.0,5.0,4.0,2.0,7.0,6.0,3.0,6.0,15.0,6.0,11.0,1.0,6.0,0.0,8.0,J
9781,3.0,7.0,4.0,5.0,3.0,7.0,8.0,8.0,4.0,7.0,6.0,8.0,3.0,8.0,3.0,8.0,O
9805,6.0,11.0,6.0,8.0,7.0,5.0,10.0,8.0,3.0,7.0,4.0,8.0,2.0,7.0,5.0,11.0,R
9817,5.0,8.0,5.0,6.0,4.0,4.0,9.0,1.0,6.0,9.0,10.0,7.0,3.0,11.0,4.0,4.0,Y
9831,4.0,8.0,7.0,6.0,9.0,9.0,5.0,2.0,2.0,8.0,4.0,8.0,10.0,6.0,2.0,6.0,M
9885,4.0,10.0,4.0,7.0,2.0,0.0,13.0,4.0,4.0,12.0,11.0,7.0,0.0,8.0,2.0,6.0,F
9941,2.0,0.0,2.0,1.0,1.0,8.0,7.0,6.0,4.0,6.0,6.0,9.0,2.0,8.0,3.0,8.0,Q
10064,3.0,7.0,4.0,5.0,4.0,7.0,5.0,10.0,0.0,7.0,8.0,8.0,6.0,5.0,0.0,8.0,M
10142,2.0,7.0,3.0,5.0,3.0,9.0,6.0,1.0,4.0,8.0,5.0,5.0,3.0,8.0,5.0,7.0,I
10182,4.0,8.0,6.0,6.0,4.0,6.0,8.0,4.0,8.0,11.0,9.0,9.0,2.0,9.0,5.0,6.0,E
10185,6.0,11.0,10.0,8.0,14.0,8.0,7.0,3.0,3.0,8.0,4.0,7.0,12.0,4.0,4.0,6.0,M
10211,4.0,7.0,5.0,5.0,3.0,8.0,7.0,3.0,6.0,9.0,6.0,7.0,2.0,8.0,5.0,8.0,S
10253,4.0,7.0,5.0,5.0,4.0,8.0,8.0,13.0,1.0,6.0,6.0,7.0,6.0,8.0,1.0,10.0,N
10266,3.0,5.0,4.0,4.0,3.0,7.0,7.0,5.0,10.0,6.0,6.0,8.0,2.0,8.0,7.0,8.0,Z
10273,5.0,8.0,6.0,6.0,5.0,7.0,6.0,9.0,5.0,5.0,4.0,5.0,5.0,7.0,4.0,10.0,N
