row_id,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
1421,1.220062,0.542129,0.523215,-0.08428,1.242496,0.906932,0.533444,-0.079042,1.268514,0.573299,0.30936,-0.073135,1.007913,0.504301,-0.138666,-0.192527,1.03078,0.516432,0.349941,0.020842,1.052117,0.530453,0.122558,-0.181877,0.650756,0.378313,0.107463,-0.350719,0.671174,0.387548,-0.126428,-0.347519,0.99036,0.619763,-0.115362,-0.131486,3.
1423,-0.176394,-0.506719,-1.098802,-0.825112,-0.158561,-0.491273,-1.086807,-0.818182,0.154978,-0.476466,-1.313567,-0.810711,-0.241839,-0.370976,-0.91861,-0.667912,-0.22498,-0.531371,-0.906215,-0.662091,-0.210957,-0.518297,-1.1327,-0.863549,-0.159228,-0.45492,-0.554688,-0.403375,-0.440539,-0.575371,-0.784941,-0.40003,-0.42738,-0.563568,-1.013809,-0.551339,5.
1427,0.338089,0.192513,-0.618205,-0.507613,0.652577,0.382605,-0.366695,-0.501408,0.080742,0.048417,-0.8327,-1.07413,0.493309,0.241718,-0.558636,-0.773554,0.513703,0.472773,-0.308046,-0.557024,0.532028,0.268265,-0.534958,-0.758677,0.503487,0.159041,-0.494492,-0.666654,0.522946,0.168703,-0.485617,-0.820117,0.542653,0.356801,-0.175259,-0.446376,4.
1428,0.63208,0.804341,1.184036,0.391969,0.357618,0.819544,0.8935,0.39612,-0.438908,0.61704,0.910444,0.611756,-0.388869,0.635593,0.701274,0.441321,-0.668189,0.822041,0.708842,0.441108,-0.879643,0.836338,0.959397,0.604668,-0.674672,0.509876,0.528832,0.28115,-0.662882,0.518855,0.831409,0.492656,-1.17356,0.532109,0.543498,0.288368,1.
1431,-0.470385,-0.550421,-1.519325,-1.301361,-0.158561,-0.360191,-1.266835,-1.293344,-0.141965,-0.170284,-1.013025,-1.07413,-0.388869,-0.458504,-0.798618,-1.143298,-0.372716,-0.444054,-1.265117,-1.345024,-0.359554,-0.430902,-1.252249,-1.125731,-0.085593,-0.367211,-1.457622,-1.245867,-0.069968,-0.356526,-1.443454,-1.240204,-0.054291,-0.169124,-1.193498,-1.023674,7.
1434,-1.205362,-0.288209,-0.55813,-0.348863,-1.190918,-0.272803,-0.306686,-0.184633,-0.884323,-0.082804,-0.291724,-0.178503,-0.682928,-0.020865,0.041321,0.124397,-0.963662,-0.182104,-0.487496,-0.241825,-0.656748,-0.168714,-0.176313,0.132741,-0.748307,-0.367211,-0.193515,-0.192752,-0.736996,-0.006373,-0.186293,-0.189986,-0.42738,0.356801,0.064327,0.025959,1.
1437,1.073066,0.498427,0.042617,-0.24303,0.505098,0.164136,-0.486714,-0.659795,0.526157,0.354598,-0.171507,-0.441923,0.713854,0.329246,0.281304,-0.403809,0.439835,0.167164,-0.60713,-0.399425,0.754923,0.355661,-0.176313,-0.391622,0.945296,0.553731,0.28805,0.123183,0.967631,0.343779,-0.186293,-0.242497,0.691889,0.356801,-0.175259,-0.236449,7.
1443,-1.499353,-2.2548,1.664634,2.667381,-1.707096,-2.151641,1.67362,2.455153,-1.478209,-2.226075,1.691853,2.66643,-2.006196,-2.252823,1.481217,2.76543,-1.702344,-2.234051,1.187378,2.752574,-1.696927,-2.222517,1.198494,2.544811,-1.85283,-2.165241,1.491962,2.808625,-1.84871,-2.151056,1.489922,2.803136,-1.845121,-2.141341,1.202359,2.650043,2.
1444,1.367057,1.022851,1.123962,0.497802,1.389975,1.038013,0.83349,0.290528,1.416986,1.054442,0.850335,0.295652,1.743062,1.204523,0.581282,0.494142,1.400122,1.040333,0.589209,0.230975,1.126416,1.054828,0.600752,0.499795,1.239836,0.904566,0.769615,0.123183,1.264088,0.912777,0.532085,0.335123,1.288832,0.926552,0.543498,0.340849,3.
1446,-0.470385,0.017705,-0.137607,0.021553,-0.45352,0.033054,-0.366695,-0.131838,-0.438908,-0.170284,-0.592266,0.032233,-0.682928,-0.458504,-0.558636,-0.192527,-0.668189,-0.094787,-0.308046,-0.189291,-0.359554,-0.081318,-0.056765,0.027868,-0.085593,-0.016376,-0.193515,-0.08744,-0.366425,0.168703,0.292626,0.12508,-0.651234,0.006184,0.064327,0.130923,1.
1448,0.044099,-0.375613,-1.399176,-1.036778,0.062659,-0.360191,-1.386853,-1.029365,0.080742,-0.170284,-0.892808,-0.863395,-0.168324,-0.283448,-1.218588,-0.984836,0.144362,-0.269421,-1.444568,-0.977291,0.160536,-0.25611,-1.013152,-0.758677,0.650756,0.027478,-0.614884,-0.508686,0.374717,0.212472,-0.605346,-0.715095,0.094945,-0.169124,-0.834119,-0.91871,7.
1453,1.293559,0.673235,0.342991,0.180303,1.316235,0.688462,0.353416,0.184937,1.045807,0.529559,0.369468,0.032233,1.154943,0.810648,0.341299,0.018756,1.178517,0.603749,0.110673,0.020842,1.200714,0.617849,0.122558,0.027868,1.092566,0.641439,0.167659,-0.192752,0.522946,0.475086,0.172896,-0.189986,1.139596,0.838898,0.723188,0.445813,3.
1454,-0.176394,0.97915,1.184036,0.762385,-0.158561,0.994319,0.8935,0.607303,-0.141965,1.229403,1.511528,0.611756,-0.388869,0.985704,0.941256,0.599783,-0.372716,0.996675,0.94811,0.598708,-0.359554,1.01113,0.959397,0.814413,-0.380132,0.860711,0.82981,0.491773,-0.662882,0.869008,1.130733,0.492656,-0.651234,0.707417,0.842981,0.498294,1.
1460,-0.984869,-0.025997,0.282916,0.127386,-0.45352,0.338911,0.533444,0.343324,-0.735851,0.354598,0.30936,0.1376,-0.756443,0.329246,0.101317,0.177218,-0.742057,0.341798,0.110673,0.178442,-0.953942,0.224567,0.122558,0.027868,-1.190116,-0.191794,-0.374101,-0.508686,-1.404024,-0.181449,-0.126428,-0.137475,-1.17356,0.050011,-0.115362,0.025959,1.
1461,0.117596,1.241362,1.844858,0.974051,0.136399,1.256483,1.493592,0.976873,-0.141965,1.273143,1.511528,0.980544,-0.168324,1.379579,1.781196,0.969528,-0.151111,1.607893,1.486463,0.756308,0.086237,1.404411,1.796236,0.971722,-0.380132,1.211546,1.552157,1.01833,0.226489,1.394236,1.250463,1.017765,-0.054291,1.40865,1.262255,1.023111,1.
1466,-0.470385,-0.550421,-1.5794,-0.878029,-0.2323,-0.534967,-1.146816,-0.870978,-0.216201,-0.345245,-1.133242,-0.652659,-0.462384,-0.764851,-1.038601,-0.773554,-0.446584,-0.57503,-1.025849,-0.767158,-0.136658,-0.430902,-0.774055,-0.548931,0.061677,-0.191794,-0.614884,-0.140096,0.07826,0.037396,-0.605346,-0.505051,0.094945,-0.169124,-0.834119,-0.498857,5.
1469,-0.176394,-0.375613,-0.618205,-0.348863,-0.158561,-0.185416,-0.366695,-0.34302,-0.438908,-0.520206,-0.8327,-0.916079,-0.388869,-0.633559,-1.278584,-0.773554,-0.077243,-0.618688,-1.025849,-0.767158,-0.656748,-0.736787,-1.252249,-0.758677,-0.674672,-1.15659,-1.216839,-0.666654,-1.181682,-1.275675,-1.443454,-0.662584,-0.949706,-1.133319,-1.672669,-0.813747,7.
1476,-0.911371,-1.337058,-1.279026,-0.930945,-1.190918,-1.496232,-1.266835,-0.501408,-1.403973,-1.482491,-0.592266,0.242968,-1.859166,-2.034003,-0.318653,0.811066,-2.071686,-2.27771,-0.068778,1.596841,-1.845523,-2.004027,0.182332,1.024158,-1.926465,-2.296804,0.528832,1.808166,-2.145167,-2.369901,0.532085,2.015472,-1.919739,-2.272822,0.303913,1.810336,2.
1477,-1.940339,-2.298502,1.724709,2.773215,-1.928316,-2.37011,1.73363,2.613541,-1.700916,-2.269815,1.150877,2.244959,-1.859166,-2.165295,1.421222,2.448506,-1.850081,-2.234051,1.127561,2.227241,-1.845523,-2.135121,1.13872,2.020448,-1.705561,-2.165241,0.769615,2.071445,-1.478139,-2.151056,1.370192,2.225516,-1.472032,-2.141341,1.082566,2.230189,2.
1480,0.117596,-0.025997,-0.618205,-0.825112,0.431358,0.164136,-0.186668,-0.395816,0.748864,0.354598,-0.171507,-0.178503,-0.241839,-0.020865,-0.91861,-1.037657,0.070493,-0.00747,-0.906215,-0.872224,0.383431,0.355661,-0.176313,-0.653804,-0.159228,-0.279503,-0.79547,-0.982588,-0.144082,-0.093911,-1.0244,-0.97765,-0.128909,0.050011,-1.013809,-0.761265,7.
1482,-0.470385,-0.72523,-1.999923,-1.460111,-0.45352,-0.709742,-1.986946,-1.451731,-0.438908,-0.695167,-1.554001,-1.442918,-0.168324,-0.589796,-1.638558,-1.354581,-0.742057,-0.749664,-2.042737,-1.187424,-0.136658,-0.561995,-1.431571,-1.178167,-0.159228,-0.367211,-1.036253,-0.719309,-0.662882,-0.531602,-1.503318,-1.292715,-0.42738,-0.51974,-1.49298,-1.286082,7.
1483,0.63208,0.367321,0.643364,0.233219,0.062659,0.207829,0.353416,0.39612,-0.661615,0.398338,0.369468,0.242968,0.493309,0.460537,0.401295,0.441321,-0.077243,0.472773,0.708842,0.441108,-0.879643,-0.081318,0.182332,0.027868,1.092566,1.036129,1.371571,0.702396,-0.069968,0.869008,0.831409,0.492656,-1.17356,0.356801,0.303913,0.288368,1.
1485,2.028536,1.41617,1.424335,0.921135,2.053633,1.431258,1.433583,0.712894,2.085107,1.229403,1.150877,0.717124,2.184151,1.51087,1.661204,0.916707,2.212672,1.520577,1.067744,0.703775,1.943699,1.317016,0.780074,0.499795,1.976185,1.255401,0.890006,0.386461,1.338203,0.869008,0.352491,0.177591,1.73654,1.10186,0.902877,0.393331,3.
1486,0.117596,1.022851,1.123962,0.709468,0.136399,1.038013,0.593453,0.501711,-0.141965,0.354598,0.30936,0.242968,0.05222,1.116996,1.361226,0.916707,0.070493,1.302284,1.366829,0.913908,0.086237,1.317016,1.078945,0.919286,-0.159228,0.860711,1.190984,0.386461,-0.144082,0.869008,0.891274,0.387634,-0.128909,0.707417,0.663291,0.183404,1.
1489,-0.470385,-0.375613,-1.038727,-1.089695,-0.45352,-0.360191,-1.266835,-1.082161,-0.438908,-0.170284,-0.8327,-1.07413,-0.09481,-0.283448,-1.278584,-0.932016,-0.372716,-0.269421,-1.504385,-0.924758,-0.06236,-0.25611,-1.013152,-0.915985,-0.380132,-0.016376,-0.976057,-0.824621,-0.366425,-0.181449,-1.203994,-1.03016,0.169563,0.006184,-0.953912,-0.813747,7.
1490,1.293559,1.241362,0.883663,0.603635,0.726317,1.081707,0.653462,0.818486,0.154978,0.879481,0.910444,0.611756,0.640339,0.810648,1.181239,0.388501,0.365966,0.822041,0.888293,0.388575,-0.433852,0.617849,0.899623,0.604668,-0.380132,0.641439,0.709419,0.439117,-0.662882,0.825239,0.71168,0.440145,-0.875088,0.838898,0.962773,0.603258,1.
1493,0.411587,0.148811,-0.618205,-0.825112,0.431358,0.164136,-0.84677,-0.818182,0.451921,0.179637,-0.592266,-0.810711,0.34628,-0.020865,-0.678627,-0.879195,-0.22498,-0.182104,-1.145483,-1.029824,-0.210957,-0.168714,-1.371797,-1.230603,0.135312,-0.104085,-0.79547,-0.982588,0.152375,-0.093911,-1.0244,-0.97765,-0.128909,-0.432086,-1.433084,-1.338564,7.
1494,0.63208,0.148811,-0.918578,-0.666362,0.357618,0.164136,-0.666742,-0.870978,0.377685,0.179637,-0.411941,-0.652659,0.713854,0.329246,-0.378649,-0.562271,0.439835,0.341798,-0.367863,-0.767158,0.754923,0.224567,-0.355636,-0.758677,0.650756,0.378313,-0.133319,-0.508686,0.671174,0.212472,-0.365887,-0.505051,0.99036,0.400628,-0.354948,-0.498857,4.
1497,1.734545,1.590978,1.184036,0.762385,1.463715,1.387565,0.8935,0.237733,1.194278,1.229403,0.910444,0.242968,1.669547,1.598398,1.241235,0.811066,1.400122,1.607893,1.247195,0.441108,1.126416,1.22962,0.7203,0.447359,1.681645,1.430818,1.371571,0.702396,1.412317,1.044084,1.130733,0.492656,1.438068,1.058033,0.842981,0.288368,3.
1502,0.338089,0.017705,-0.858503,-0.719279,0.357618,-0.185416,-0.84677,-0.712591,-0.141965,-0.170284,-1.013025,-0.916079,-0.09481,0.066663,-0.798618,-0.773554,0.21823,0.079847,-0.786581,-0.557024,0.234834,-0.081318,-1.013152,-0.758677,0.135312,-0.016376,-0.494492,-0.456031,0.522946,0.168703,-0.485617,-0.662584,0.542653,0.006184,-0.714327,-0.813747,7.
1505,-0.764376,0.848043,1.123962,0.497802,-0.45352,0.863238,1.133537,0.712894,-0.141965,0.879481,1.150877,0.717124,-0.462384,0.723121,0.281304,0.33568,-0.22498,0.734724,0.768659,0.493642,-0.210957,0.923734,0.540978,0.70954,-0.159228,0.509876,0.107463,0.017871,-0.144082,0.518855,0.352491,-0.189986,-0.42738,0.356801,0.124223,-0.183967,1.
1513,-0.764376,-1.205952,-1.5794,-1.460111,-0.2323,-0.709742,-1.146816,-1.029365,-0.438908,-0.520206,-1.554001,-1.232182,-0.756443,-1.158726,-2.058528,-1.777146,-0.742057,-1.011614,-1.624018,-1.345024,-0.433852,-0.736787,-1.192475,-0.968422,-0.895577,-1.200445,-1.7586,-1.82508,-0.885225,-1.188137,-1.742778,-1.660291,-0.875088,-1.177146,-1.49298,-1.286082,7.
1515,-1.352357,-1.293356,-1.939848,-1.724694,-1.043438,-1.102987,-1.746909,-1.293344,-1.032794,-1.26379,-1.493892,-1.284866,-0.756443,-1.20249,-1.998532,-2.041249,-1.259135,-1.317224,-1.803469,-1.607691,-0.953942,-1.173766,-1.790217,-1.230603,-0.453767,-0.761901,-1.878991,-1.772424,-0.959339,-1.275675,-2.042102,-1.765313,-0.949706,-1.2648,-1.852359,-1.54849,5.
1516,-0.102897,0.848043,1.123962,0.497802,0.136399,0.863238,1.133537,0.501711,0.154978,0.879481,1.150877,0.717124,-0.168324,0.854412,1.121243,0.494142,0.144362,0.8657,1.127561,0.703775,0.160536,0.880036,0.600752,0.499795,0.061677,0.904566,0.769615,0.491773,0.07826,1.131622,0.771544,0.492656,0.094945,1.145687,1.082566,0.708221,1.
1523,2.028536,1.372468,0.943738,0.603635,1.389975,1.387565,1.253555,0.607303,1.416986,1.229403,0.970552,0.453704,1.375487,1.029468,0.521286,0.282859,1.104649,0.691066,0.290124,-0.084225,1.126416,0.705245,0.301881,-0.234313,0.724391,0.509876,0.047268,-0.192752,1.11586,0.518855,0.292626,-0.189986,0.766507,0.532109,-0.175259,-0.393894,3.
1524,1.146564,0.585831,0.102692,0.021553,1.168756,0.819544,0.653462,0.02655,1.194278,1.229403,0.910444,0.242968,1.081428,1.204523,0.941256,0.230039,1.104649,0.822041,0.94811,0.441108,1.42361,1.22962,1.258268,0.604668,1.092566,1.036129,0.82981,0.28115,1.412317,1.262929,0.831409,0.492656,1.73654,1.277169,1.142463,0.498294,3.
1530,0.044099,-0.200805,-1.158877,-0.878029,-0.2323,-0.360191,-1.146816,-0.870978,-0.216201,-0.520206,-1.133242,-1.021446,-0.168324,-0.458504,-1.458571,-1.196119,0.144362,-0.444054,-1.444568,-1.187424,0.160536,-0.430902,-1.192475,-0.968422,-0.159228,-0.367211,-1.036253,-0.719309,0.07826,0.037396,-0.365887,-0.347519,0.094945,0.050011,-0.834119,-0.708784,7.
1536,1.146564,0.804341,0.643364,0.021553,1.758674,1.212789,0.8935,0.39612,2.085107,1.404364,0.910444,0.611756,1.081428,0.635593,0.161312,-0.192527,1.400122,1.214967,0.94811,0.598708,2.092296,1.622901,1.258268,0.814413,0.135312,0.159041,-0.193515,-0.456031,1.11586,0.869008,0.532085,0.12508,1.73654,1.277169,1.382048,0.498294,3.
1538,-0.396887,0.061407,0.162766,0.021553,-0.674739,-0.098028,-0.546723,-0.34302,-0.661615,-0.082804,-0.532158,-0.178503,-0.682928,0.15419,0.281304,0.124397,-0.668189,0.341798,0.529392,0.125908,-0.359554,0.355661,0.839849,0.29005,-0.159228,0.509876,0.589028,0.491773,0.152375,0.869008,0.831409,0.492656,-0.128909,0.882725,0.842981,0.498294,1.
1541,-0.249892,0.148811,0.042617,0.127386,-0.2323,-0.01064,0.05337,-0.079042,-0.216201,0.004676,-0.171507,-0.073135,-0.756443,0.197954,0.101317,0.018756,-0.151111,0.036189,-0.367863,0.020842,-0.136658,0.049776,-0.116539,0.027868,-0.674672,0.027478,-0.133319,0.017871,-0.440539,-0.356526,-0.126428,-0.137475,-0.42738,-0.169124,-0.834119,-0.131486,1.
1542,-2.013836,-2.167396,1.844858,3.143631,-1.707096,-2.239028,1.853648,3.141498,-1.700916,-2.226075,2.17272,3.140586,-1.859166,-2.165295,1.481217,3.187995,-1.850081,-2.146735,1.785547,3.17284,-1.845523,-2.266215,1.497365,3.174047,-1.631926,-2.296804,1.913331,3.12456,-1.84871,-2.282363,1.908976,3.118201,-1.621268,-2.272822,1.921116,2.964933,2.
1546,-1.352357,-0.375613,-0.377906,-0.401779,-1.338398,-0.185416,-0.186668,-0.184633,-1.032794,0.179637,0.068926,0.032233,-0.976988,-0.020865,0.521286,0.124397,-0.963662,-0.00747,0.050856,-0.084225,-0.953942,-0.168714,0.062784,-0.077004,-0.969212,0.202896,0.107463,0.017871,-0.959339,0.212472,0.352491,0.020058,-0.949706,0.050011,-0.354948,0.025959,1.
1547,-0.470385,0.498427,0.583289,0.497802,0.431358,0.688462,1.133537,0.712894,0.451921,0.70452,1.150877,0.717124,-0.241839,0.329246,0.761269,0.33568,0.070493,0.56009,0.768659,0.493642,0.086237,0.574151,1.078945,0.499795,-0.969212,-0.45492,-0.133319,-0.192752,-0.440539,0.212472,0.352491,0.020058,-0.128909,0.050011,0.363809,0.603258,5.
1550,0.705578,1.241362,1.48441,0.974051,0.726317,1.256483,1.493592,0.818486,0.154978,1.098182,1.511528,0.822492,0.34628,1.379579,1.181239,0.969528,0.070493,1.214967,1.486463,0.966441,-0.136658,1.01113,1.497365,0.971722,-0.085593,1.211546,1.251179,0.807707,-0.069968,1.394236,1.549787,0.807721,-0.054291,1.233342,1.561738,0.813184,1.
1551,-1.57285,-2.167396,0.823588,2.244049,-1.338398,-1.102987,0.83349,1.13526,-0.735851,0.179637,0.30936,0.032233,-1.712136,-2.252823,0.761269,2.659789,-1.702344,-2.234051,0.768659,2.647507,-1.696927,-1.610746,0.780074,1.653394,-2.0001,-2.25295,0.890006,2.75597,-1.996938,-2.326133,0.651815,2.960669,-1.994357,-2.316649,0.902877,2.755006,2.
1553,-0.690878,0.498427,0.823588,0.497802,-1.190918,0.513687,0.533444,0.290528,-1.403973,0.004676,0.30936,0.1376,-1.344562,0.15419,0.041321,0.230039,-1.333003,-0.00747,0.290124,0.020842,-1.54833,-0.343506,-0.176313,-0.391622,-1.263751,-0.191794,-0.434297,-0.245408,-1.478139,-0.006373,-0.186293,-0.084964,-1.472032,-0.169124,-0.175259,-0.236449,1.
1554,-0.764376,0.673235,0.883663,0.391969,-0.748479,0.513687,1.193546,0.39612,-0.735851,0.879481,1.210986,0.611756,-0.903473,0.37301,0.641278,0.230039,-0.889794,0.603749,0.649025,0.230975,-0.433852,0.617849,0.660526,0.237614,-0.674672,0.466022,0.408441,0.228494,-0.662882,0.475086,0.71168,0.230101,-0.875088,0.488282,0.18412,0.235886,1.
1555,1.367057,1.022851,0.823588,0.127386,1.389975,1.038013,0.83349,0.290528,1.713929,0.879481,0.850335,0.295652,1.375487,1.204523,1.121243,0.494142,1.400122,1.040333,0.828476,0.493642,1.795102,1.22962,1.13872,0.237614,1.534375,1.299255,1.070593,0.702396,1.560545,1.306698,1.370192,0.7027,1.587304,1.320996,0.783084,0.498294,3.
1556,-1.205362,0.498427,0.523215,0.127386,-1.190918,-0.01064,0.05337,-0.079042,-1.181266,-0.170284,-0.171507,-0.231187,-1.344562,-0.020865,0.041321,0.018756,-1.333003,-0.182104,-0.188412,-0.189291,-1.02824,-0.168714,-0.355636,-0.391622,-1.263751,-0.191794,-0.193515,-0.245408,-1.255796,-0.181449,0.053167,-0.242497,-0.949706,0.006184,-0.175259,0.130923,1.
1560,-0.176394,-0.72523,-0.858503,-0.507613,-0.895959,-1.190375,-1.026798,-0.501408,-0.884323,-1.30753,-0.8327,-0.336555,-0.09481,-0.283448,-0.558636,-0.350989,-0.668189,-1.055273,-0.786581,-0.557024,-0.879643,-1.348558,-0.534958,-0.339186,0.135312,-0.191794,-0.735275,-0.456031,0.152375,-0.531602,-0.725076,-0.45254,-0.651234,-0.958011,-0.714327,-0.446376,5.
1561,-0.470385,0.804341,0.883663,0.391969,-0.45352,0.994319,0.8935,0.39612,-0.661615,0.398338,0.369468,0.242968,-0.388869,0.635593,0.941256,0.441321,-0.077243,0.996675,0.94811,0.598708,-0.359554,0.661547,0.7203,0.447359,-0.380132,-0.016376,-0.193515,0.28115,-0.069968,0.693931,0.831409,0.282612,-0.054291,0.707417,0.543498,0.130923,1.
1563,-1.499353,-0.375613,-0.43798,-0.24303,-1.707096,-0.360191,-0.186668,-0.237429,-1.700916,-0.520206,-0.892808,-0.441923,-1.271047,-0.458504,-0.558636,-0.192527,-1.48074,-0.444054,-0.128595,0.020842,-1.474031,-0.25611,-0.355636,-0.391622,-1.411021,-0.542629,-0.614884,-0.140096,-1.404024,-0.356526,0.113031,-0.137475,-1.621268,-0.344432,-0.115362,-0.131486,1.
1566,1.661048,1.066554,0.883663,0.180303,1.316235,0.863238,0.353416,0.184937,1.34275,0.879481,0.369468,0.032233,1.449002,1.204523,0.641278,0.388501,1.47399,0.996675,0.888293,0.388575,1.497908,1.22962,0.899623,0.604668,1.681645,1.211546,0.950202,0.439117,1.708774,1.21916,1.250463,0.440145,1.73654,1.40865,1.262255,0.603258,3.
1568,1.146564,0.804341,0.342991,0.233219,1.168756,0.819544,0.113379,-0.131838,1.194278,0.61704,0.129035,0.032233,1.375487,0.985704,0.401295,0.018756,1.400122,0.996675,0.94811,0.230975,1.126416,1.22962,0.959397,0.237614,1.387105,1.036129,0.82981,0.28115,1.412317,0.869008,0.831409,0.492656,1.139596,1.058033,0.842981,0.288368,3.
1569,0.485085,0.148811,-0.197682,-0.666362,0.505098,0.338911,-0.186668,-0.659795,0.526157,0.004676,-0.171507,-0.652659,0.713854,0.329246,-0.198662,-0.615092,0.439835,0.341798,-0.367863,-0.609558,0.457729,0.006078,-0.594733,-0.601368,0.650756,0.159041,-0.434297,-0.456031,0.671174,0.168703,-0.665211,-0.662584,0.691889,0.181492,-0.65443,-0.656302,4.
1570,0.485085,-0.113401,-1.038727,-0.930945,0.210138,0.076748,-0.78676,-0.765386,0.229214,-0.082804,-0.772592,-0.758027,0.493309,-0.195921,-1.218588,-0.826374,0.144362,-0.00747,-0.726764,-1.029824,0.160536,0.006078,-0.953378,-0.653804,0.135312,-0.191794,-0.855666,-1.0879,0.152375,-0.181449,-0.844805,-0.820117,0.169563,0.006184,-0.834119,-0.813747,7.
1574,-0.102897,-0.025997,-0.978653,-1.036778,-0.084821,-0.185416,-0.726751,-1.029365,-0.067729,-0.170284,-0.952917,-1.021446,-0.168324,-0.195921,-0.858614,-0.826374,-0.151111,-0.182104,-1.085666,-1.082358,-0.136658,-0.168714,-1.072926,-0.811113,0.356217,0.159041,-0.675079,-0.666654,0.07826,-0.006373,-0.90467,-0.872628,-0.203527,-0.344432,-1.133601,-1.023674,7.
1575,-0.176394,-0.200805,-1.038727,-0.930945,-0.45352,-0.185416,-0.84677,-0.923774,-0.438908,-0.170284,-0.592266,-0.916079,-0.388869,-0.283448,-1.038601,-0.932016,-0.668189,-0.269421,-1.025849,-0.924758,-0.656748,-0.25611,-1.013152,-0.915985,-0.380132,-0.367211,-0.976057,-0.824621,-0.069968,-0.181449,-0.964535,-0.820117,-0.054291,0.006184,-0.714327,-0.656302,7.
1577,-1.646348,-1.905184,-0.377906,0.603635,-1.412137,-1.889477,-1.026798,-0.131838,-1.849387,-2.138594,-1.013025,0.032233,-1.638621,-2.296587,0.401295,1.18081,-1.628476,-2.015759,-0.308046,0.230975,-1.845523,-2.135121,-0.534958,0.237614,-1.926465,-2.384513,0.528832,1.650199,-1.700481,-2.151056,0.292626,1.070276,-1.695885,-1.922206,-0.474741,0.708221,2.
1578,-1.205362,-1.555568,-0.498055,0.127386,-1.190918,-1.671008,-0.186668,0.712894,-1.700916,-2.051114,0.068926,1.296647,-1.565107,-2.034003,0.281304,1.12799,-1.333003,-2.234051,0.050856,1.334175,-1.54833,-2.135121,0.301881,1.338776,-0.453767,-1.200445,0.28805,0.913019,-1.700481,-2.238594,0.292626,1.647896,-1.695885,-2.228996,0.303913,1.495446,2.
1580,-0.396887,-0.637825,-1.279026,-0.930945,-0.084821,-0.272803,-0.78676,-0.923774,-0.364672,-0.738907,-0.772592,-0.758027,0.125735,-0.195921,-1.218588,-1.037657,-0.077243,-0.356737,-1.2053,-0.819691,-0.656748,-0.649391,-1.192475,-0.811113,-0.159228,-0.498775,-1.096448,-0.824621,-0.144082,-0.837985,-1.084265,-0.820117,-0.725852,-0.958011,-1.313291,-0.603821,7.
1581,1.367057,0.97915,0.703439,0.444886,1.389975,1.387565,1.253555,0.607303,1.120043,1.229403,0.970552,0.611756,1.375487,1.029468,0.821265,0.494142,1.400122,1.258626,1.366829,0.703775,1.42361,1.448109,1.377816,1.076595,1.387105,1.036129,1.130788,0.702396,1.412317,1.65685,1.430057,0.912743,1.139596,1.233342,1.142463,0.708221,3.
1582,-1.205362,0.192513,0.342991,0.021553,-1.190918,0.033054,0.113379,-0.131838,-1.403973,0.048417,-0.351833,-0.336555,-0.903473,0.066663,-0.07867,0.018756,-1.185267,0.079847,0.17049,-0.189291,-0.879643,0.093474,-0.295861,-0.181877,-0.969212,0.159041,0.28805,-0.08744,-0.959339,-0.006373,0.292626,-0.084964,-0.949706,0.006184,-0.175259,-0.079004,1.
1583,-0.470385,-0.550421,-1.519325,-1.301361,-0.158561,-0.360191,-1.266835,-1.293344,0.080742,-0.170284,-1.013025,-0.916079,-0.388869,-0.458504,-1.278584,-1.354581,-0.372716,-0.444054,-1.265117,-1.134891,-0.06236,-0.25611,-0.534958,-0.758677,-0.380132,-0.367211,-1.216839,-1.403834,-0.366425,-0.531602,-1.443454,-1.03016,-0.352763,-0.169124,-1.193498,-1.023674,7.
1585,0.485085,0.454725,-0.317831,-0.348863,0.800057,0.819544,0.173388,-0.184633,1.120043,0.835741,0.189143,0.032233,0.493309,0.329246,-0.198662,-0.45663,0.513703,0.341798,-0.188412,-0.451958,0.532028,0.355661,-0.714281,-0.653804,0.135312,-0.191794,-0.614884,-0.403375,-0.144082,-0.356526,-0.605346,-0.820117,-0.128909,-0.475913,-0.834119,-0.813747,4.
1586,-0.102897,0.061407,-1.038727,-0.930945,-0.37978,-0.098028,-1.026798,-1.134957,-0.364672,-0.257765,-0.772592,-0.916079,0.125735,0.15419,-0.738623,-0.667912,-0.077243,-0.00747,-0.726764,-1.029824,-0.359554,0.006078,-0.953378,-0.811113,0.429852,0.159041,-0.193515,-0.613998,0.152375,-0.006373,-0.365887,-0.820117,-0.128909,-0.169124,-0.834119,-1.076155,7.
1590,-0.176394,-0.200805,-1.098802,-1.089695,-0.158561,-0.185416,-1.326844,-1.082161,-0.141965,-0.345245,-1.073134,-1.284866,-0.241839,-0.370976,-0.91861,-1.037657,-0.22498,-0.356737,-0.906215,-1.029824,-0.433852,-0.518297,-0.654507,-0.653804,-0.453767,-0.761901,-0.374101,-0.192752,-0.440539,-0.881754,-0.365887,0.020058,-0.725852,-1.001838,-0.534637,0.025959,7.
