row_id,Aattr,Battr,Cattr,Dattr,Eattr,Fattr,A1attr,B2attr,C3attr,D4attr,E5attr,F6attr,A7attr,B8attr,C9attr,D10attr,E11attr,F12attr,A13attr,B14attr,C15attr,D16attr,E17attr,F18attr,A19attr,B20attr,C21attr,D22attr,E23attr,F24attr,A25attr,B26attr,C27attr,D28attr,E29attr,F30attr,class
1818,-0.176394,-0.506719,-1.519325,-1.301361,-0.158561,-0.666048,-1.326844,-1.293344,-0.141965,-0.476466,-1.313567,-1.07413,-0.462384,-0.896143,-1.818545,-1.460222,-0.446584,-0.706005,-1.803469,-1.450091,-0.731046,-0.693089,-1.969539,-1.440349,-0.453767,-0.761901,-1.638209,-1.193211,-0.440539,-0.575371,-1.623048,-1.187693,-0.128909,-0.563568,-1.433084,-1.338564,7.
1829,1.073066,0.454725,0.162766,-0.190113,1.095016,0.819544,0.713472,0.237733,1.416986,1.010702,0.189143,0.453704,1.081428,0.679357,0.281304,0.124397,1.400122,0.8657,0.529392,0.283508,1.42361,0.705245,0.839849,0.499795,1.387105,0.860711,0.82981,0.228494,1.412317,0.869008,0.59195,0.492656,0.766507,0.532109,0.064327,0.235886,3.
1846,0.338089,0.192513,-0.377906,-0.507613,0.652577,0.382605,-0.126658,-0.131838,0.674628,0.398338,-0.111399,-0.125819,0.493309,0.241718,-0.318653,-0.350989,0.809176,0.647407,0.17049,-0.346891,0.829222,0.661547,0.182332,-0.339186,0.503487,0.159041,-0.193515,-0.456031,0.819403,0.343779,0.053167,-0.242497,0.841124,0.532109,0.303913,-0.236449,7.
1854,-0.470385,1.19766,1.184036,0.762385,-0.45352,1.212789,1.493592,1.13526,-0.438908,1.229403,1.210986,0.769808,-0.388869,0.810648,0.941256,0.811066,-0.372716,1.214967,1.247195,0.808841,-0.06236,1.22962,1.557139,0.814413,-0.380132,1.036129,1.130788,0.702396,-0.366425,1.044084,1.130733,0.860232,-0.054291,1.058033,1.382048,0.708221,1.
1867,1.734545,1.590978,1.784783,0.974051,1.758674,1.387565,1.493592,0.976873,1.491221,1.010702,0.910444,0.611756,1.081428,1.379579,0.941256,0.811066,1.400122,1.389601,1.247195,1.018975,0.829222,1.22962,0.959397,0.604668,1.092566,1.255401,1.371571,0.860363,1.11586,1.438005,1.370192,0.860232,0.542653,1.277169,1.142463,0.498294,3.
1868,-1.719846,-2.2548,0.102692,1.7678,-2.002056,-2.326416,0.113379,1.979992,-1.700916,-2.226075,0.369468,1.770803,-1.418077,-2.165295,0.341299,1.709017,-1.628476,-2.146735,0.110673,1.491774,-1.845523,-2.266215,0.122558,1.915576,-1.411021,-2.033678,0.167659,1.597543,-1.84871,-2.151056,0.172896,1.385341,-1.621268,-2.141341,0.423706,1.600409,2.
1873,0.926071,0.804341,0.102692,-0.137197,0.652577,0.819544,0.353416,-0.131838,0.674628,0.61704,0.129035,-0.125819,0.787369,0.635593,-0.07867,-0.192527,0.809176,0.647407,0.17049,-0.346891,1.126416,0.486755,-0.056765,-0.339186,0.798026,0.509876,0.047268,-0.245408,0.819403,0.693931,0.053167,-0.45254,1.139596,0.532109,0.064327,-0.236449,3.
1877,2.028536,1.19766,0.583289,0.233219,2.053633,1.212789,0.83349,0.237733,1.788164,1.054442,0.850335,0.506388,1.890091,1.116996,1.061248,0.33568,1.917199,1.12765,1.067744,0.336042,1.572207,1.317016,0.780074,0.499795,1.681645,1.079983,0.348246,0.175838,1.338203,0.693931,0.352491,0.020058,1.064978,0.532109,-0.115362,-0.183967,3.
1883,-1.719846,-2.298502,1.724709,2.773215,-1.707096,-2.282722,1.73363,2.771928,-1.700916,-2.269815,2.052504,3.19327,-1.859166,-2.034003,2.081174,2.871071,-1.850081,-2.234051,2.383717,3.067774,-1.845523,-2.135121,2.393978,3.331356,-0.453767,-1.200445,0.528832,1.070986,-1.700481,-2.151056,1.669516,3.223223,-1.919739,-2.228996,2.040909,3.227341,2.
1895,-1.205362,-1.293356,-2.780894,-2.571359,-0.969698,-1.146681,-2.587039,-1.979688,-0.661615,-1.132569,-1.914651,-1.759022,-0.756443,-1.290018,-2.178519,-2.146891,-1.03753,-1.273565,-2.162371,-1.92289,-0.731046,-1.392256,-1.909765,-1.912276,-0.748307,-1.332008,-1.999382,-2.035703,-0.736996,-1.188137,-2.221696,-2.027868,-0.725852,-1.308627,-2.211737,-2.020825,5.
1900,-0.984869,-0.375613,-0.43798,-0.454696,-0.969698,-0.185416,-0.426705,-0.237429,-1.478209,-0.345245,-0.652375,-0.231187,-0.976988,0.022899,-0.138666,-0.192527,-0.963662,-0.094787,-0.128595,-0.189291,-1.251136,-0.430902,-0.355636,-0.181877,-1.190116,0.027478,-0.133319,-0.140096,-0.885225,0.037396,-0.365887,-0.347519,-0.875088,-0.344432,-1.013809,-0.498857,1.
1910,0.411587,-0.025997,-0.618205,-0.825112,0.431358,0.164136,-0.606733,-0.818182,0.451921,0.179637,-0.592266,-0.810711,0.05222,-0.020865,-0.91861,-0.667912,0.365966,-0.00747,-0.906215,-0.872224,0.383431,0.006078,-0.654507,-0.863549,-0.453767,-0.45492,-1.638209,-1.351178,-0.144082,-0.444064,-1.203994,-1.187693,0.169563,-0.08147,-0.774223,-0.971192,4.
1913,-0.984869,0.148811,0.282916,-0.08428,-1.190918,-0.01064,0.05337,-0.237429,-1.181266,-0.170284,-0.171507,-0.073135,-0.756443,0.15419,0.041321,0.018756,-1.03753,-0.182104,-0.188412,-0.399425,-1.02824,0.006078,-0.176313,-0.181877,-0.969212,-0.016376,0.28805,0.123183,-0.440539,0.343779,0.532085,0.335123,-0.725852,0.356801,0.303913,0.130923,1.
1916,1.661048,1.066554,0.643364,0.180303,1.316235,0.863238,0.353416,0.184937,1.34275,1.098182,0.67001,0.190284,1.449002,0.985704,0.881261,0.018756,1.47399,0.996675,0.888293,0.230975,1.497908,1.01113,0.660526,0.237614,1.387105,1.211546,0.709419,0.439117,1.708774,1.21916,0.951139,0.440145,2.109629,1.233342,1.262255,0.445813,3.
1924,0.117596,-0.200805,-0.618205,-0.613446,0.136399,-0.185416,-0.366695,-0.606999,-0.141965,-0.651427,-0.592266,-0.389239,-0.241839,-0.370976,-1.158593,-0.667912,-0.22498,-0.356737,-0.666947,-0.662091,0.086237,-0.168714,-0.654507,-0.444059,-0.159228,-0.45492,-0.79547,-0.561342,0.152375,-0.268987,-0.545481,-0.557562,0.169563,-0.08147,-0.534637,-0.393894,7.
1948,1.955038,1.459872,1.184036,0.603635,1.979894,1.256483,1.193546,0.607303,2.010872,1.273143,0.910444,0.611756,2.037121,1.379579,1.181239,0.599783,2.064936,1.389601,1.187378,0.756308,2.092296,1.22962,1.198494,0.604668,2.344359,1.386964,1.251179,0.597084,2.079345,1.394236,1.549787,0.597678,1.73654,1.40865,0.962773,0.603258,3.
1954,-0.396887,-0.463017,-1.279026,-1.142611,-0.084821,-0.272803,-0.546723,-0.765386,0.229214,-0.257765,-0.772592,-0.916079,-0.388869,-0.546032,-1.458571,-1.037657,-0.372716,-0.182104,-1.2053,-1.029824,-0.06236,0.006078,-0.953378,-0.653804,-0.453767,-0.498775,-1.517817,-1.298522,-0.440539,-0.487833,-1.323724,-1.292715,-0.128909,-0.169124,-0.834119,-0.813747,7.
1983,-0.176394,-0.463017,-0.55813,-0.401779,-0.158561,-0.447579,-0.546723,-0.395816,-0.438908,-0.563946,-0.772592,-0.389239,-0.168324,-0.370976,-0.618631,-0.350989,-0.151111,-0.356737,-0.60713,-0.136758,-0.136658,-0.168714,-0.355636,-0.339186,0.208947,0.071332,-0.313906,0.017871,0.819403,0.475086,0.172896,0.020058,0.841124,0.488282,0.18412,0.025959,5.
2021,-1.719846,-2.079992,1.36426,2.032383,-1.707096,-2.064253,1.133537,2.243971,-1.700916,-2.138594,1.150877,2.034223,-1.859166,-2.252823,0.821265,2.025941,-1.554608,-2.146735,1.127561,1.544308,-1.325434,-2.004027,1.13872,1.548522,-1.705561,-2.165241,0.769615,1.860822,-1.700481,-2.151056,0.771544,1.647896,-1.695885,-2.141341,0.783084,1.495446,2.
2024,-0.470385,-0.025997,-0.197682,-0.24303,-0.2323,0.338911,0.293407,-0.079042,0.377685,0.74826,0.549793,0.506388,-0.462384,0.022899,-0.798618,-0.192527,-0.151111,0.691066,0.349941,0.178442,0.457729,1.273318,1.198494,0.971722,-0.453767,0.202896,0.107463,-0.350719,0.07826,0.825239,0.891274,0.597678,0.393417,1.40865,1.202359,0.970629,1.
2027,0.044099,-0.550421,-1.5794,-1.460111,-0.2323,-0.534967,-1.566881,-1.240548,0.080742,-0.345245,-1.133242,-1.232182,0.125735,-0.283448,-1.638558,-0.984836,0.144362,-0.094787,-1.025849,-0.977291,0.160536,-0.081318,-0.774055,-0.758677,0.061677,-0.191794,-0.855666,-0.929932,0.07826,-0.181449,-0.844805,-0.715095,0.393417,-0.169124,-1.013809,-0.91871,7.
2037,1.367057,1.241362,1.36426,0.709468,1.389975,1.431258,1.373574,1.082464,1.120043,1.273143,1.391311,0.875176,1.375487,1.642162,1.421222,0.916707,1.104649,1.214967,1.127561,0.703775,0.754923,1.054828,0.600752,0.70954,0.650756,0.904566,0.28805,0.491773,0.671174,1.306698,0.771544,0.7027,0.094945,0.926552,0.783084,0.498294,3.
2039,-0.984869,-1.555568,-1.218951,-0.983862,-0.748479,-1.277763,-1.026798,-0.554203,-0.735851,-1.526231,-0.532158,0.40102,-1.197532,-1.508837,-1.278584,-0.50945,-1.406871,-1.491858,-0.60713,0.230975,-1.622628,-2.004027,0.361655,1.70583,-2.073735,-2.296804,-0.073123,1.597543,-1.84871,-2.019749,0.172896,1.017765,-1.397414,-1.615417,0.18412,1.023111,2.
2040,1.367057,0.848043,0.823588,0.127386,1.389975,1.038013,0.83349,0.132141,1.120043,0.879481,0.30936,-0.073135,1.375487,1.029468,0.821265,0.230039,1.400122,0.8657,0.589209,0.230975,1.42361,0.880036,0.301881,-0.181877,1.534375,0.904566,0.769615,0.333806,1.264088,0.737701,0.532085,0.335123,1.288832,0.926552,0.543498,0.340849,3.
2041,1.661048,1.022851,1.123962,0.286136,1.389975,1.256483,1.133537,0.290528,1.416986,1.054442,0.850335,0.1376,1.743062,1.204523,1.121243,0.494142,1.769463,1.214967,1.127561,0.493642,1.42361,1.22962,1.13872,0.499795,1.534375,1.123838,1.070593,0.702396,1.560545,1.525543,1.370192,0.7027,1.587304,1.320996,1.082566,0.708221,3.
2057,0.411587,0.017705,-0.55813,-0.772195,0.431358,0.033054,-1.026798,-0.765386,0.154978,-0.082804,-1.013025,-0.968763,-0.168324,-0.370976,-1.278584,-1.30176,-0.446584,-0.356737,-1.265117,-1.450091,-0.433852,-0.518297,-1.491346,-1.440349,-0.380132,-0.630338,-1.517817,-1.351178,-0.366425,-0.61914,-1.503318,-1.345226,-0.352763,-0.432086,-1.49298,-1.128637,7.
2069,0.191094,-0.113401,-1.038727,-0.930945,0.505098,-0.098028,-1.026798,-0.923774,0.229214,0.092157,-0.772592,-0.758027,0.125735,-0.020865,-0.978606,-1.037657,0.513703,-0.182104,-1.2053,-0.819691,0.160536,0.006078,-0.714281,-1.020858,0.135312,-0.191794,-0.855666,-1.0879,0.152375,-0.181449,-0.844805,-1.082671,0.169563,-0.169124,-0.834119,-0.813747,7.
2085,0.63208,0.323619,-0.43798,-0.666362,0.357618,0.338911,-0.426705,-0.659795,0.674628,0.354598,-0.171507,-0.441923,1.007913,0.329246,-0.138666,-0.562271,1.03078,0.341798,-0.128595,-0.557024,0.754923,0.355661,-0.355636,-0.548931,0.945296,0.378313,-0.374101,-0.350719,0.671174,0.387548,-0.365887,-0.505051,0.393417,0.400628,-0.354948,-0.708784,4.
2087,-0.984869,-1.16225,-0.137607,0.180303,-0.748479,-1.146681,-0.126658,0.184937,-0.735851,-0.870128,-0.532158,-0.178503,-0.682928,-1.20249,-0.378649,0.230039,-0.889794,-1.011614,-0.367863,-0.136758,-0.879643,-0.867881,-0.594733,-0.339186,-0.895577,-1.244299,-0.79547,-0.350719,-0.885225,-1.231906,-0.784941,-0.557562,-0.875088,-1.220973,-1.013809,-0.551339,5.
2091,-0.176394,-0.375613,-1.038727,-1.089695,-0.158561,-0.360191,-1.026798,-1.293344,0.080742,-0.170284,-1.493892,-1.284866,-0.09481,-0.283448,-1.278584,-1.354581,-0.077243,-0.269421,-1.504385,-1.345024,-0.06236,-0.430902,-1.252249,-1.492785,-0.085593,-0.191794,-1.216839,-1.245867,-0.069968,-0.356526,-1.203994,-1.397737,-0.352763,-0.344432,-1.193498,-1.2336,7.
2098,0.117596,-0.288209,-1.218951,-1.195528,0.136399,-0.272803,-1.026798,-1.187752,0.154978,-0.082804,-1.013025,-1.179498,-0.168324,-0.370976,-1.278584,-1.090478,-0.151111,-0.182104,-1.265117,-1.082358,-0.136658,-0.168714,-1.252249,-1.073294,-0.085593,-0.45492,-1.517817,-1.351178,-0.366425,-0.444064,-1.263859,-1.345226,-0.054291,-0.432086,-1.253394,-1.128637,7.
2105,-1.425855,-1.642972,0.162766,1.026968,-1.854576,-2.282722,0.713472,1.979992,-1.849387,-2.269815,0.970552,2.192275,-1.418077,-1.815184,-0.198662,0.705425,-1.406871,-1.535516,-0.188412,0.703775,-1.696927,-2.047725,0.301881,1.28634,-1.85283,-2.25295,0.28805,1.755511,-1.32991,-1.888442,-0.186293,0.7027,-1.845121,-2.141341,0.064327,0.918148,2.
2107,1.367057,0.673235,0.583289,0.021553,1.095016,0.863238,0.05337,0.02655,1.120043,0.70452,0.30936,0.032233,1.228458,0.898176,0.281304,-0.086885,1.252385,0.734724,0.529392,0.125908,1.275013,0.923734,0.780074,0.132741,1.31347,0.860711,0.649224,0.017871,1.338203,0.693931,0.352491,0.177591,1.36345,0.707417,0.363809,0.183404,3.
2112,2.028536,1.19766,1.244111,0.444886,1.684934,1.212789,0.713472,0.237733,1.416986,1.229403,0.970552,0.242968,1.669547,1.248287,1.121243,0.494142,1.695595,1.040333,1.127561,0.283508,1.42361,1.273318,1.13872,0.29005,1.75528,1.211546,1.130788,0.491773,1.782888,1.21916,1.130733,0.492656,1.811158,1.233342,1.142463,0.498294,3.
2114,-0.690878,-0.987442,-0.978653,-0.666362,-0.969698,-1.277763,-0.966788,-0.448612,-0.958558,-1.26379,-0.952917,-0.652659,-0.462384,-0.852379,-1.33858,-1.090478,-0.151111,-0.662347,-1.085666,-0.819691,0.160536,-0.343506,-0.833829,-0.601368,-0.453767,-0.718047,-1.156644,-1.035244,-0.218196,-0.531602,-1.383589,-1.03016,-0.203527,-0.169124,-1.133601,-1.023674,5.
2130,-0.984869,-1.424462,-1.218951,-0.401779,-1.485877,-1.277763,-0.78676,-0.395816,-1.255501,-1.26379,-1.19335,-0.389239,-1.197532,-1.333781,-1.038601,-0.50945,-1.406871,-1.317224,-1.265117,-0.714624,-1.176837,-1.30486,-1.491346,-0.70624,-1.190116,-1.244299,-1.517817,-1.351178,-0.885225,-1.231906,-1.503318,-1.135182,-1.17356,-1.220973,-1.013809,-1.128637,5.
2131,-0.396887,-0.550421,-0.738354,-0.454696,-0.37978,-0.534967,-0.726751,-0.237429,-0.067729,-0.520206,-0.712483,-0.441923,-0.168324,-0.677323,-0.618631,-0.192527,-0.151111,-0.662347,-0.60713,-0.399425,-0.136658,-0.4746,-0.833829,-0.601368,0.061677,-0.718047,-0.675079,-0.245408,-0.218196,-0.531602,-0.665211,-0.242497,-0.203527,-0.51974,-0.414844,-0.446376,5.
2134,-0.470385,0.716937,1.063887,0.709468,-0.2323,0.906932,1.073527,0.712894,-0.216201,0.923221,0.790227,0.506388,-0.756443,0.504301,1.181239,0.388501,-0.742057,0.8657,1.187378,0.598708,-0.433852,0.880036,0.899623,0.604668,-0.895577,0.597585,0.649224,0.228494,-0.440539,0.606393,0.651815,0.230101,-0.651234,0.619763,0.902877,0.235886,1.
2146,-0.102897,-0.637825,-1.519325,-1.142611,-0.084821,-0.447579,-1.026798,-0.923774,-0.067729,-0.082804,-0.772592,-0.758027,-0.09481,-0.370976,-1.458571,-1.24894,-0.077243,-0.356737,-1.444568,-1.239957,-0.06236,-0.168714,-1.192475,-1.020858,-0.159228,-0.367211,-1.517817,-1.298522,-0.144082,-0.356526,-1.503318,-1.082671,-0.42738,-0.475913,-1.49298,-1.076155,7.
2148,1.146564,0.804341,0.342991,0.021553,1.168756,0.994319,0.653462,0.39612,1.491221,1.010702,0.910444,0.40102,0.787369,0.635593,0.161312,-0.192527,1.104649,0.822041,0.17049,0.230975,1.42361,1.01113,0.7203,0.237614,0.135312,-0.016376,0.047268,-0.245408,1.11586,0.693931,0.292626,0.12508,1.139596,0.882725,0.842981,0.288368,3.
2149,-1.205362,-0.375613,-0.618205,-0.507613,-1.190918,0.033054,-0.126658,-0.131838,-0.884323,0.048417,0.129035,0.032233,-1.197532,-0.458504,-0.318653,-0.350989,-1.185267,-0.444054,-0.547313,-0.346891,-1.176837,-0.25611,-0.295861,-0.339186,-1.190116,-0.367211,-0.494492,-0.245408,-1.181682,-0.181449,-0.186293,-0.662584,-1.17356,-0.169124,-0.175259,-0.079004,1.
2172,1.367057,0.629533,0.403065,0.021553,1.095016,0.819544,0.413425,0.02655,1.416986,1.229403,0.730119,0.242968,1.081428,0.854412,0.521286,-0.086885,1.400122,0.691066,0.290124,0.125908,1.126416,0.880036,0.540978,0.132741,1.092566,0.685294,0.28805,0.228494,0.745289,0.693931,0.053167,-0.189986,1.438068,0.532109,0.064327,-0.183967,3.
2174,-0.764376,-0.900038,-0.798429,0.021553,-0.969698,-1.015599,-0.78676,-0.184633,-1.255501,-1.26379,-0.772592,0.032233,-0.903473,-0.721087,-0.378649,0.018756,-1.185267,-1.011614,-0.367863,-0.136758,-1.622628,-1.479652,-1.013152,0.027868,-0.674672,-0.45492,-0.554688,0.017871,-1.181682,-0.925523,-0.784941,0.020058,-1.397414,-1.352454,-1.013809,0.025959,5.
2177,-1.425855,-2.079992,1.123962,2.032383,-1.412137,-2.064253,1.133537,2.032788,-1.403973,-2.051114,1.391311,2.034223,-1.565107,-2.165295,1.121243,2.025941,-1.554608,-2.146735,1.127561,2.227241,-1.845523,-2.135121,1.13872,2.439939,-1.705561,-2.25295,1.070593,2.071445,-1.700481,-2.238594,1.370192,2.067983,-1.695885,-2.228996,1.382048,2.230189,2.
2179,-1.058367,-0.025997,0.042617,0.021553,-1.338398,-0.185416,0.05337,-0.184633,-1.329737,-0.345245,-0.171507,-0.178503,-0.976988,-0.020865,0.041321,-0.086885,-1.48074,-0.356737,0.050856,-0.241825,-1.251136,-0.693089,-0.893604,-0.234313,-1.484656,-0.45492,-0.79547,-0.192752,-1.255796,-0.575371,-0.545481,-0.40003,-1.248178,-0.563568,-0.534637,-0.393894,1.
2183,-0.470385,1.022851,1.123962,0.497802,-0.45352,0.164136,0.593453,0.712894,-1.329737,-1.657452,0.850335,2.244959,-0.241839,1.116996,1.061248,0.916707,-0.22498,1.302284,1.366829,0.913908,-0.731046,-0.168714,1.078945,1.28634,0.135312,1.255401,1.853135,0.965674,0.152375,1.262929,1.190598,0.807721,-0.128909,1.10186,0.902877,0.813184,1.
2185,0.044099,1.19766,0.883663,0.762385,0.062659,1.387565,1.193546,0.76569,-0.141965,1.010702,1.511528,0.611756,-0.09481,0.985704,1.241235,0.599783,0.21823,1.214967,1.247195,0.598708,-0.359554,1.01113,0.959397,0.604668,-0.085593,0.860711,1.130788,0.491773,-0.366425,0.869008,1.370192,0.492656,0.169563,1.058033,1.382048,0.708221,1.
2187,-1.27886,-1.205952,-1.819698,-1.460111,-0.969698,-1.015599,-1.566881,-1.240548,-0.735851,-1.001348,-1.373676,-0.863395,-1.491592,-1.290018,-1.878541,-1.565863,-0.963662,-1.011614,-1.444568,-0.977291,-1.251136,-1.130069,-1.431571,-0.758677,-1.411021,-1.332008,-1.517817,-1.298522,-1.404024,-1.319444,-1.0244,-0.715095,-1.17356,-1.308627,-1.013809,-0.341412,5.
2195,-0.176394,-0.200805,-1.038727,-0.930945,0.062659,-0.185416,-1.026798,-1.082161,-0.141965,-0.345245,-1.493892,-1.07413,0.19925,-0.108393,-1.038601,-0.773554,0.21823,-0.094787,-0.786581,-0.767158,0.234834,-0.25611,-1.252249,-1.125731,0.503487,-0.016376,-0.735275,-0.824621,0.152375,-0.181449,-0.964535,-0.820117,0.169563,-0.169124,-1.193498,-0.813747,7.
2199,2.028536,1.372468,0.883663,0.603635,2.053633,1.212789,0.8935,0.607303,1.788164,1.404364,0.910444,0.611756,2.037121,1.598398,1.241235,0.811066,2.064936,1.607893,1.247195,0.598708,2.092296,1.404411,0.959397,0.604668,1.681645,1.255401,1.371571,0.491773,1.708774,1.262929,1.130733,0.492656,1.438068,1.058033,0.543498,0.288368,3.
2207,0.191094,-0.113401,-0.798429,-0.772195,-0.37978,-0.447579,-1.506872,-1.134957,-0.364672,-0.607687,-1.674218,-1.126814,0.125735,-0.195921,-1.218588,-1.037657,0.144362,-0.182104,-1.2053,-0.819691,-0.06236,0.006078,-0.953378,-0.811113,0.135312,-0.191794,-0.855666,-0.824621,0.152375,0.168703,-0.186293,-0.40003,0.468035,0.356801,-0.175259,-0.183967,7.
2214,0.485085,0.061407,-0.798429,-0.772195,0.505098,0.076748,-0.546723,-0.765386,0.526157,0.267118,-0.772592,-0.758027,0.125735,0.15419,-0.49864,-0.667912,0.144362,0.167164,-0.726764,-0.662091,0.532028,0.180869,-0.475184,-0.653804,0.429852,0.159041,-0.614884,-0.824621,0.152375,0.168703,-0.605346,-0.820117,0.468035,0.006184,-0.594534,-0.813747,4.
2218,0.705578,0.148811,-0.197682,-0.190113,0.431358,-0.01064,-0.186668,-0.184633,0.451921,0.354598,-0.171507,0.032233,1.522517,0.898176,0.521286,0.124397,0.661439,0.341798,-0.188412,-0.241825,-0.210957,-0.518297,-0.893604,-0.234313,1.681645,0.685294,0.348246,0.175838,1.041746,0.212472,-0.126428,-0.189986,-0.128909,-0.738876,-1.013809,-0.551339,7.
2221,1.367057,1.022851,0.823588,0.286136,1.095016,1.038013,0.83349,0.290528,1.120043,1.273143,0.850335,0.295652,1.375487,1.204523,0.821265,0.494142,1.104649,1.214967,0.828476,0.493642,1.126416,1.22962,1.13872,0.499795,1.534375,1.299255,1.070593,0.491773,1.931116,1.306698,1.070868,0.492656,1.960394,1.540131,1.082566,0.708221,3.
2225,-0.470385,0.148811,-0.197682,0.021553,-0.45352,0.164136,-0.186668,0.02655,-0.735851,0.004676,-0.592266,-0.178503,-0.976988,-0.195921,-0.678627,-0.086885,-0.742057,-0.00747,0.050856,-0.084225,-0.731046,0.006078,0.062784,-0.077004,-0.969212,-0.104085,-0.374101,-0.192752,-0.959339,-0.093911,-0.365887,-0.189986,-0.949706,0.050011,0.363809,0.183404,1.
2236,1.220062,1.110256,0.763513,0.497802,1.537455,1.300177,1.373574,0.501711,1.565457,1.141922,0.790227,0.506388,1.669547,1.248287,0.881261,0.599783,1.695595,1.258626,1.187378,0.598708,1.720804,1.491807,1.198494,0.814413,1.46074,1.386964,1.190984,0.386461,1.486431,1.394236,0.891274,0.597678,1.811158,1.40865,1.501841,0.760703,3.
2240,-0.102897,-0.288209,-1.519325,-1.142611,-0.084821,-0.272803,-1.266835,-1.134957,0.229214,-0.082804,-1.013025,-0.916079,-0.09481,-0.195921,-1.218588,-1.24894,-0.077243,-0.356737,-0.966032,-1.029824,0.160536,-0.168714,-0.714281,-1.020858,0.135312,-0.498775,-0.855666,-1.0879,0.152375,-0.181449,-1.084265,-0.820117,0.169563,-0.169124,-0.834119,-1.076155,7.
2242,1.220062,0.891745,0.523215,0.127386,1.242496,0.906932,0.533444,0.343324,1.268514,0.923221,0.790227,0.1376,1.301973,1.248287,0.881261,0.388501,1.03078,0.8657,0.349941,0.020842,1.052117,0.705245,0.660526,0.185177,1.46074,0.992274,0.890006,0.386461,1.486431,1.000315,0.891274,0.230101,1.512686,1.014206,0.363809,0.235886,3.
2265,-0.249892,1.285064,1.36426,0.921135,-0.2323,1.300177,1.67362,0.924077,-0.216201,1.141922,1.391311,0.92786,-0.462384,1.073232,1.481217,0.969528,-0.151111,1.083992,2.144449,0.808841,-0.136658,1.273318,1.85601,0.814413,-0.453767,1.386964,1.491962,0.965674,-0.144082,1.21916,1.489922,0.965254,-0.42738,1.40865,1.501841,0.970629,1.
2269,0.044099,0.017705,-1.038727,-0.930945,-0.158561,0.033054,-1.026798,-0.923774,-0.141965,0.048417,-0.8327,-0.705343,-0.388869,-0.283448,-1.038601,-0.932016,-0.372716,-0.094787,-1.265117,-0.924758,-0.06236,-0.081318,-1.013152,-0.915985,-0.085593,-0.191794,-0.976057,-1.035244,-0.069968,-0.006373,-0.964535,-0.820117,-0.054291,0.006184,-0.953912,-1.023674,7.
2276,-0.690878,0.017705,-0.137607,-0.137197,-0.45352,0.382605,0.353416,0.237733,-0.438908,0.398338,0.369468,0.242968,-0.388869,0.635593,0.401295,0.441321,-0.372716,0.472773,0.708842,0.441108,-0.656748,0.486755,0.7203,0.447359,-0.085593,0.860711,1.130788,0.491773,-0.069968,1.044084,0.831409,0.492656,-0.054291,1.058033,1.142463,0.498294,1.
2280,1.440554,0.804341,0.342991,0.233219,1.168756,0.819544,0.653462,0.237733,1.194278,0.835741,0.67001,0.611756,1.081428,0.810648,0.401295,0.441321,1.400122,0.996675,0.708842,0.441108,1.42361,1.01113,0.7203,0.814413,1.092566,0.685294,0.82981,0.28115,1.11586,0.693931,0.532085,0.492656,1.139596,1.058033,0.842981,0.708221,3.
2284,1.661048,1.241362,0.883663,0.391969,1.684934,1.256483,0.8935,0.39612,1.713929,1.098182,0.910444,0.611756,1.743062,1.204523,0.881261,0.388501,2.064936,1.389601,0.888293,0.388575,1.795102,1.22962,0.899623,0.604668,1.387105,0.992274,0.709419,0.439117,1.412317,1.000315,0.71168,0.230101,1.438068,1.014206,0.723188,0.445813,3.
2296,-0.102897,-0.375613,-1.218951,-1.036778,-0.084821,-0.360191,-1.446863,-1.240548,-0.364672,-0.345245,-1.433784,-1.021446,0.125735,-0.195921,-0.858614,-0.826374,-0.446584,-0.356737,-1.085666,-1.082358,-0.136658,-0.4746,-1.312023,-1.073294,-0.232863,-0.367211,-0.915862,-0.877277,0.07826,-0.181449,-0.90467,-0.662584,-0.203527,-0.51974,-1.552876,-1.023674,7.
2303,0.926071,0.585831,0.342991,0.021553,1.758674,0.994319,0.8935,0.39612,1.788164,1.404364,0.910444,0.40102,1.081428,1.204523,0.401295,0.230039,1.104649,0.996675,0.708842,0.230975,1.720804,1.01113,0.7203,0.237614,1.387105,1.036129,0.528832,0.28115,1.412317,1.044084,0.831409,0.12508,1.438068,1.058033,0.842981,0.288368,3.
2332,-0.176394,-0.288209,-1.038727,-0.983862,0.136399,-0.098028,-1.446863,-0.765386,0.451921,0.223378,-0.532158,-0.547291,1.154943,0.985704,0.641278,0.018756,1.178517,0.822041,0.888293,0.020842,1.200714,0.836338,0.660526,0.237614,1.092566,0.992274,0.950202,0.439117,1.11586,0.825239,0.71168,0.230101,1.139596,0.838898,0.723188,0.235886,3.
2333,0.485085,0.061407,-0.55813,-0.560529,0.505098,0.076748,-0.546723,-0.34302,0.8231,0.267118,-0.291724,-0.336555,0.493309,0.15419,-0.738623,-0.45663,0.513703,0.167164,-0.487496,-0.241825,0.829222,0.355661,-0.176313,-0.234313,1.092566,0.509876,0.047268,-0.192752,0.745289,0.518855,-0.186293,-0.189986,0.766507,0.707417,-0.175259,-0.183967,4.
