source_row,partition,target,x0,x1
567,training,1,-0.2352967986443149,0.4309451864099132
568,training,0,-0.38259395881284497,0.1556180139798825
569,training,0,-0.6752780065081863,0.8877246609919506
570,training,0,1.060292184614784,0.7399487504874391
571,training,1,0.6029843374493545,-0.28564728185313526
572,training,1,-0.2994150160543015,0.5290560312958595
573,training,1,0.24886334478696442,-0.37579522708011326
574,final,1,1.4165696476259515,-0.6757552314123111
575,selection,1,-0.08222364750467043,0.46944420618799576
576,training,1,0.7035484049216063,-0.2293915309015258
577,training,1,0.5359951505706482,0.47055436511705834
578,selection,1,2.3349058723798715,0.1127133260196026
579,training,0,0.541967840354465,0.9134816008998954
580,training,1,1.0570316767116363,-0.4339480453668872
581,training,1,0.8665328621309245,-0.8410139947766044
582,training,0,0.13125615270641564,1.4160955804083688
583,training,0,0.5698847503981095,0.9634699769040218
584,selection,0,1.0103707875829468,-0.01169061566609566
585,selection,0,-0.6228411001177452,0.8676850411022627
586,final,0,-1.1799622123968772,0.7463877868797409
587,final,1,-0.07301961319294803,-0.09886152117358304
588,final,0,1.0463352475782308,0.3753044679279472
589,final,0,-0.6386280896779024,0.4929250300266963
590,final,1,1.5801547207685482,-0.11426444338674333
591,final,1,0.00302964332613195,0.18891897560160908
592,training,0,1.254326431377701,0.7096024136353299
593,training,1,1.5374652217083427,-0.49993011897965217
594,training,0,1.1425117223546322,0.6002281660038447
595,training,0,-0.6767617460489515,0.42182723930643173
596,selection,0,0.7893484989165425,0.466905601678254
597,selection,0,0.8055948398857605,0.8770983994042618
598,training,1,1.7504546560770537,-0.01915400762632563
599,training,0,-0.9972067771774031,0.7865078355577568
600,selection,0,-0.8537721482802744,0.5853483233807881
601,training,0,-0.622258050860337,0.4258985273765487
602,final,1,1.306657569143014,0.1863755835399222
603,training,0,0.6186176513363822,0.6190820146774867
604,selection,0,0.7620647141799316,0.5656599536414412
605,final,0,-0.7523248089146952,0.1894003117097303
606,training,0,0.354547174793016,1.246975278692804
607,final,0,0.21043281895544252,0.7517608741063342
608,training,1,1.2108210234256263,-0.5760879206958668
609,training,1,0.20348761209914884,-0.2049233575079713
610,selection,0,-0.9020231146466793,0.41693872139025423
611,selection,1,0.41067951529200575,0.2882638481994557
612,training,0,-0.02350633707111592,0.20516016366374257
613,training,1,2.208976814078605,-0.2534568109079246
614,training,1,0.64962962243417,-0.016839211890935735
615,final,0,0.9685614282187478,0.6608648306441508
616,selection,1,1.6810608692557487,0.05115788835131796
617,training,0,-0.8247631109882971,0.4546244210418271
618,training,1,1.7559648483422825,-0.1581362755981348
619,training,1,1.521508844966023,-0.03737798711997187
620,training,1,-0.18218262210024397,0.25164309795026985
621,training,1,1.9686643488456521,0.26161829977666456
622,final,0,1.4526803982104384,0.26492968443353127
623,final,1,0.3481057956987712,-0.568322551275406
624,selection,0,-0.39326009481909546,0.7053747993009524
625,training,0,-0.7246516546322201,0.645946978593486
626,selection,1,-0.6448393527397491,-0.21546690055411782
627,training,1,0.8605980507115236,-0.4631742993680802
628,final,0,-0.43757748089207504,1.0949813750364896
629,final,0,-0.8653192719469132,-0.00887179938955493
630,training,0,-0.6097642792943875,0.5501961354091267
631,training,1,0.23368063111897908,0.5839091441305941
632,training,0,0.30087210991192653,0.7105323490388545
633,training,0,0.9745287325065333,0.5095423067976843
634,selection,0,0.7393040857966919,0.8600309149698941
635,final,1,1.4599578695875661,-0.0903943541409038
636,training,0,-0.6203660665987796,-0.2428753595457561
637,selection,1,1.6543135368274056,0.3677618095387053
638,final,0,1.245281493365939,0.5354214326049405
639,training,0,-0.2757467109490619,0.634577083909595
640,training,0,-0.6600827986299994,0.48881860725797255
641,training,1,0.6521367771448069,-0.5035301087123212
642,final,0,-0.7477846798920876,0.4620411905758272
643,selection,1,0.24584970847578916,0.317613449280812
644,final,1,1.2875378998444729,-0.01023903672723786
645,selection,0,0.4093088097818759,0.7362165233849322
646,training,0,1.101098369227172,0.12687321521435066
647,selection,0,1.0151824728628327,0.7379866535979225
648,training,0,0.630647559374448,0.45138405914838625
649,training,0,-0.036788948489623996,0.49714965962927926
650,training,0,-0.036575749992311446,1.4007220649268728
651,training,0,-0.0031784968668221447,1.073313787262469
652,selection,1,0.22268031188671228,-0.44007155211424337
653,training,1,0.49513555403310155,-0.09146520331080499
654,final,0,0.7813571847769634,0.6464345545762888
655,training,1,2.0320000038583785,0.2298306061437949
656,training,0,-0.41996824222699286,1.1676617115357524
657,training,0,-0.07947679861222816,0.3067690326166531
658,training,1,1.8098159785511938,-0.029893456510193095
659,training,0,-0.030693073991214515,0.8908429348385102
660,training,0,-0.23649442840910187,1.0669407593792897
661,training,1,0.8419715761945958,-0.4541192652137531
662,training,0,-1.0320414605550223,0.48253613969262743
663,training,0,0.0940927676684382,0.9734575830623977
664,training,1,0.7097190493247318,-0.9540403001644604
665,training,1,0.4579153123421702,-0.26305244137602024
666,training,1,-0.02248066970425161,-0.10395073659555626
667,final,1,1.6919808260024174,0.09913288980512036
668,selection,1,1.017409335557049,-0.34135292030157605
669,training,0,-0.3041767047244723,1.1112791235361112
670,training,1,0.5280374030260877,-0.10656292798749173
671,selection,1,0.6847514157329747,-0.722811557289522
672,selection,0,-0.7220633939148318,1.2894982052313528
673,training,1,1.0735436374742486,-0.784988724498951
674,final,1,1.1212572384341144,-0.28741049888187714
675,training,1,1.639663373428009,-0.18645247723589242
676,final,0,0.8169361611332224,0.4485413172905723
677,selection,0,-0.9935440184899292,0.7852396094495608
678,training,0,0.7162229969017773,0.7034606652761359
679,training,0,-0.8009526009835582,0.15951812438359841
680,training,1,0.45229747934451076,-0.035004495064079655
681,training,0,0.008424938135684956,1.1722056215323886
682,training,1,1.6767867132001038,-0.2179307137584014
683,training,0,-0.4818971931862562,0.7785981687709316
684,training,0,0.8472011547644487,-0.0281458269156446
685,selection,0,-0.36700682436542353,0.9993398929910015
686,training,0,-0.5291131089606258,1.0085358476641333
687,selection,1,1.4662676680529823,0.25884905634134336
688,selection,0,0.33978920424965553,0.4122098611163692
689,training,0,-1.0196896012193213,0.37182319921496365
690,selection,1,0.25174314842338136,0.700561263732392
691,final,1,2.2076911096757783,0.3397670274758745
692,selection,0,-0.04211794520403764,1.1748918443595007
693,final,0,-0.22979288245866503,0.8383072994980971
694,training,0,0.572615679580501,0.8829528066578971
695,training,1,1.882147221835901,0.08802733972383206
696,training,1,0.5251783933931438,-0.23473940162957066
697,training,1,0.08916354977626413,0.8240063287137124
698,training,1,0.4728683250838508,-0.3829076640020699
699,training,0,1.387564405774876,-0.058566753286065795
700,training,1,0.10386715426197025,-0.1609268378859114
701,final,0,-0.9883759013473703,0.29352056052148817
702,selection,0,-0.31267003890929856,0.5729811543123102
703,training,0,0.09166711397862218,0.756029561720159
704,training,0,-0.5893475519014603,0.6996098277082059
705,training,1,1.2620696676297685,-0.15836573955958105
706,final,1,0.4847104343068964,-0.9927772035102089
707,final,1,1.5123855036273786,-0.08571994527054003
708,final,0,0.4553158550927524,1.1743228180148644
709,training,0,0.2514847100996878,1.2191937511640794
710,training,1,-0.28753512837611295,-0.24197862930586878
711,training,1,0.1262290863739134,-0.26292100108921546
712,training,0,0.7928372586297087,0.46300201936303287
713,training,1,0.06648997318801622,0.6367377480149357
714,training,0,-1.209185466143636,-1.4217629027091228e-05
715,training,1,0.07362840344496349,-0.39409377669112966
716,training,1,1.5420165270348083,-0.18884408796926627
717,selection,0,-0.860747886166388,-0.0483870955163514
718,final,1,-0.011367812984649645,-0.16098378123698742
719,selection,0,-1.0846092809414898,0.1691250646853476
720,training,1,1.782129739439101,-0.1816753007379422
721,final,0,-0.5226662813162525,1.0256183773105305
722,final,0,-0.6432086851560721,0.28924250669551865
723,training,0,0.3408305308279892,0.776968981136315
724,training,1,0.5943671391816032,-0.0033402326934935944
725,training,0,1.018407050717744,0.3929045082686934
726,training,1,0.9045481946274075,-0.4136456840106393
727,training,0,1.4439986557314362,-0.18719346444097776
728,training,1,2.1290911397264627,0.9049830394276583
729,selection,1,1.1658153786069552,-0.34431974127346876
730,selection,1,2.2031499045273217,0.3171080960848448
731,training,0,0.422877128065164,0.7234464845191211
732,selection,0,0.5896571491505909,1.3159814299208084
733,training,1,0.6711126300402865,-0.9552715522366004
734,training,0,0.7403510932647414,0.6738051284722506
735,selection,0,-0.6818056086983109,-0.1078549389965576
736,final,0,-0.7420232515869736,0.3341450865540884
737,final,1,1.981051617577166,-0.3371014853681551
738,training,0,0.6937701345068883,0.7677943099539798
739,selection,0,-0.4072177760132807,0.4936569209974294
740,final,1,0.7689192489825767,-0.5454819315368282
741,selection,1,2.0348164975908603,0.08057110295665476
742,training,1,1.482459364603023,-0.32356436920488313
743,final,0,0.2877231123245901,1.0194338636324494
744,training,1,0.35220098082732254,0.10505732210919849
745,training,1,2.1976514178437214,0.6458825944953666
746,training,1,1.5728413162656907,0.1114103319554517
747,final,1,1.439779347824881,-0.5210275219946986
748,selection,1,0.5481879860211591,-0.2661546243902043
749,training,0,-0.8009795979625626,0.034095967650301734
750,final,0,-0.8650849450683284,1.0683777927678642
751,training,0,0.16513132467217584,0.8215879509072622
752,training,0,-0.25244978395695605,1.1716980328404363
753,training,0,-0.3392283584976792,0.7881380803149922
754,training,1,0.09672622360424651,0.16548829305990254
755,training,1,0.3799863870015124,-0.16089382726103005
756,training,1,2.3012093998783527,0.1557543242259483
757,final,0,-0.5932704390427375,1.1932939681349208
758,training,1,1.753865282810002,-0.5825232884896786
759,selection,0,-0.7332902294565944,0.7652342006664532
760,training,1,0.7131761454536283,-0.5339579456360852
761,final,1,1.4943805327938326,0.10858493156802931
762,selection,1,2.0510076849782988,0.05603257698741493
763,training,0,0.6914519560977286,0.43841493596031006
764,training,1,1.739753099023233,-0.5993451748501086
765,training,1,0.16420140592592236,-0.556034314561285
766,training,0,-1.0683159288056874,0.1774065414325688
767,training,0,-0.9420947582993742,-0.001321427668209585
768,selection,0,0.5465658572976988,0.3535997995004978
769,training,0,0.18517083272698803,1.3146813259451093
770,selection,1,-0.08235098372980881,0.4535859824932434
771,selection,0,-0.9076574576025285,0.7538686651898716
772,training,0,-0.7550191884405404,0.8580271469025628
773,final,0,-0.6746469428951813,0.5046295030720853
774,training,1,1.9555967268849501,-0.5042631625500696
775,training,0,-0.17304784577542315,1.0616804665474668
776,selection,1,1.7098319694409945,-0.34966640642342756
777,selection,0,-0.8397161471310659,0.00544236203507191
778,final,0,0.25608751507183325,0.7160916020637266
779,training,0,1.0954361373706971,0.2274671184037379
780,final,1,-0.13138563014254084,-0.08465288100920584
781,training,1,2.0872868784754237,0.08602268088023096
782,training,1,1.4672717332583534,-0.2641455192639903
783,final,1,-0.17202728331435893,-0.02702460036974652
784,training,0,1.0879401552198713,0.06999956284355399
785,training,1,1.2715202143193074,-0.652940290340462
786,training,0,-0.6134300009945594,0.9651811161517154
787,training,0,-0.35147167600234497,0.8030121456150587
788,selection,0,0.5095516156156968,0.883611544484461
789,training,1,-0.15839555752712708,-0.18584531124125303
790,training,1,1.2128166303844918,-0.06095344257110752
791,training,0,0.1087302183752033,0.752316883322512
792,selection,1,1.6590921704206174,-0.47692671404124365
793,training,0,-0.1204150958917871,1.0484784335041
794,training,0,0.6505029999256657,0.8564870795190762
795,training,0,0.8166204252275822,0.9977289898914043
796,training,0,0.5066065403281138,0.8666871807693931
797,final,1,0.24348641950384006,0.19328994188373538
798,training,0,-1.1292897357527385,0.6115589625045875
799,selection,1,1.4958309713706597,-0.16412576518100436
800,training,1,-0.4272997367892769,0.031372488015434685
801,training,1,0.8958924717756115,-0.6586464421099122
802,training,0,0.23318440016823141,0.7990779270006928
803,training,1,1.7421481287587621,-0.3121165054246429
804,final,1,0.34496929266534676,-0.2207089996573475
805,selection,0,1.0738962623697383,0.25328622701341613
806,training,0,-0.06917297869844245,0.7287537085797176
807,final,0,-0.7157813906359731,0.21274020775354824
808,training,1,1.671465316051094,-0.03142888439795272
809,training,1,0.05313442146670817,0.5120226411704272
810,training,0,0.7446380929824749,0.22081068683371058
811,training,0,-0.7272558703141461,0.013489441322000223
812,final,1,0.0759328351870957,-0.24014521616328838
813,selection,0,-0.7240777606227966,0.9569950506070197
814,training,0,0.28417783239586253,0.9867041620952907
815,training,0,-1.1099306617039602,0.7607979283812258
816,training,1,1.1458889493618323,-0.18303084494896804
817,final,0,0.4594915929702132,0.5348964764054007
818,selection,1,1.6080126138500825,-0.5673365605643325
819,selection,0,0.42771265460930774,0.6282572551610984
820,training,1,2.2181659550027075,0.2775711783643626
821,selection,0,-1.1941766197957442,0.5558221832649819
822,selection,1,0.3281456991858387,-0.19884788533168957
823,training,1,1.731427219437689,0.3562847667951706
824,training,1,0.9927675251845544,-0.4897050454561261
825,training,1,1.7812143861452994,0.008441674099249008
826,training,1,1.6348029711449383,0.02825829190457496
827,training,0,-1.063632889035851,0.4610476711054112
828,training,1,0.1300838508746371,-0.3235911006942297
829,final,0,0.8519052732205401,-0.13868279987582538
830,final,1,1.316340945338948,-0.11446059141018443
831,training,0,0.6413067534645964,1.0150739127979413
832,final,1,1.6117239698716632,-0.7258167579600887
833,final,0,-0.6144613385559102,1.1303720219695266
834,selection,0,-0.6614836481299657,0.871460824946228
835,training,1,1.0904712833875148,-0.1737283761756162
836,training,1,-0.08852392792647482,0.21076409939281754
837,selection,0,0.36923899436910945,1.0961030796369469
838,selection,0,0.15921407198541204,0.558301501859108
839,training,0,-0.7107273669690433,0.9885866420557399
840,selection,0,-0.30701005022623146,1.0714392393257948
841,training,1,1.3010257148431148,-0.6407221233171615
842,final,0,-0.26248505967114005,0.8919330834273859
843,training,1,0.6763313876774962,-0.13979711052814936
844,training,0,0.4818364132989377,0.8354552280568517
845,training,0,1.248332826699211,0.6140701073526984
846,training,1,0.1673890506048768,0.35818253035593944
847,training,0,0.5542002879616434,0.9259479570012098
848,final,0,-0.6015885139736983,0.5604131782393702
849,training,0,-0.0417258360180811,1.1842267390633991
850,training,0,0.4777893702000283,0.8658239857221468
851,training,1,1.627326049540493,-0.48436787974877243
852,selection,1,2.1070196758963604,0.011037994748669955
853,training,1,1.086998340520013,-1.0515437092837965
854,training,0,0.6860638618175054,-0.22904752369621986
855,selection,1,0.6246036247998781,-0.7027398433584001
856,training,1,1.5063283656961612,-0.6847355282500606
857,selection,1,0.35330049444626804,0.15531356312610373
858,training,1,0.772661660145994,0.09622278165973808
859,selection,0,-0.26634528973511307,0.5183587041602018
860,training,1,0.6577353183142807,-0.14168609193354464
861,selection,0,-1.1318919454048721,1.0143488250433872
862,training,0,-0.6973210707505025,-0.15515697158138364
863,training,0,0.46383554720106296,1.0536839832115328
864,training,0,-0.703734127960467,0.10269780791857888
865,training,0,-0.2994223508198778,1.0558531693509092
866,training,0,1.3115984578439586,0.455256559463147
867,training,1,1.2425456608652392,-0.17980719895254127
868,selection,1,1.611343383221479,-0.5616095219363991
869,selection,1,0.5492898118732601,-0.15507053799830883
870,training,0,0.9436621722785088,0.3268634157244128
871,final,0,0.8352223702631217,1.1509932455189589
872,training,1,0.466363446049495,0.7486559218487069
873,training,0,-0.49778848321609886,0.7711520929927858
874,final,1,1.7216962041683654,0.7061145151763666
875,training,1,1.5633426350969792,-0.4145905140028361
876,training,1,0.21563602531045803,0.2453539597566437
877,final,1,1.1530507697568864,-0.27647249774116367
878,final,1,0.4922450136746628,-0.36575600267419317
879,selection,0,-0.8533255582308613,0.6401402833292821
880,final,0,-0.7165562179496623,0.5911597733107247
881,selection,1,1.0777680943885284,-0.4707449369287949
882,training,0,0.15183632196303917,0.9956189436714711
883,training,0,-0.7083232578370036,1.1163461085535165
884,training,0,1.044759334086503,0.39848533025338656
885,selection,1,0.13726311549068224,0.04512393478063115
886,final,0,-0.943423239176097,1.0897993643914978
887,training,1,1.5356570186992173,-0.19547405547270977
888,training,1,1.1235980220543769,-0.48662040415974805
889,final,1,0.27357362563761894,0.05198209463090356
890,training,1,0.05376748062143433,0.3885267242076299
891,final,0,-0.6682635251100055,0.9192138366587459
892,selection,0,-0.7348947483721942,1.2189751548712202
893,final,0,0.9791067680303129,-0.3347735546715683
894,training,1,0.40273932471156193,-0.21819094309642967
895,selection,1,0.007289681124899985,0.05433982058158222
896,training,1,1.4751735955562235,-0.41603638805622933
897,training,1,0.4149587827760103,-0.40074212344797533
898,training,1,1.8579289265886918,0.09897814270244708
899,training,1,1.6485840718343256,0.3227825764341373
900,training,1,1.6554498587772128,-0.1412616707920067
901,training,1,1.8822552547162277,0.6329182709726257
902,training,1,0.32323664027935156,0.15133908861964535
903,training,0,-0.7617738599165678,0.6822342494731541
904,final,0,-0.3224610158054896,0.550729817871328
905,final,1,0.016753161687569823,-0.1811897434308674
906,selection,1,0.5724607742623018,-0.24887932349816055
907,training,0,0.3714418701383385,0.7570193526512592
908,selection,0,0.5177078572786021,0.688393954599817
909,training,1,0.19916243381755971,-0.3128751684900549
910,selection,1,-0.05634277328120907,-0.6631062633041775
911,selection,1,1.7461411607123685,0.08646897765593742
912,training,0,-0.758960917391524,0.486112470103772
913,selection,0,1.6175971585033366,0.10255922450979726
914,training,0,-1.0979577341261333,0.4184808460711005
915,training,0,-1.16119267981766,0.6729484672220906
916,training,0,-0.8288474530938558,0.1187498858077754
917,training,0,1.2934852632886782,0.3841864381840528
918,selection,0,0.9625184525861521,0.5820605270386102
919,training,1,1.7321255355739347,-0.3393609031905074
920,training,0,0.5756829919073698,1.021979780858823
921,training,0,-1.268652360568779,-0.0024627663183841297
922,training,0,0.18028058371351063,0.9579773497921177
923,final,1,0.2503178631982192,-0.45114649148808894
924,training,1,1.6192409665710656,-0.42950148369121455
925,training,1,1.775451727677161,-0.13923500855486978
926,training,1,0.2777620137165997,-0.09128248918199844
927,final,0,0.23852244600878578,0.8115095120455162
928,training,0,0.619463469378629,0.3457493217006554
929,training,1,0.686028960035955,-0.7140572006639792
930,final,0,1.3789208521533685,0.03437820838135561
931,training,1,0.853115919826803,-1.055931648090845
932,training,1,0.1721254399317429,-0.46231266434526647
933,training,1,1.4870248551127891,-0.6697973920620252
934,selection,0,0.9179258424181019,-0.22798520112222062
935,training,0,-1.4420395500393925,0.8150577289134397
936,training,0,-0.12076316755004793,1.3404185183423416
937,training,0,-0.17864765149755799,0.8501421819289657
938,final,0,-1.378477481515407,0.47669968711810035
939,training,0,0.4639283172255036,0.5989330515419219
940,selection,1,-0.1894728746283859,-0.0034397721874856457
941,training,1,0.8951652545019044,-0.8607037055828037
942,selection,0,-0.6165129391554638,0.7443296442639863
943,selection,1,0.16290577299774697,0.6230871929798856
944,training,0,0.49101770104628883,0.609418543016115
945,training,0,0.12276832623202233,0.48854405410220597
946,selection,1,1.1528119419614882,-0.40133175451222924
947,final,0,-1.036252358415884,0.7339111124949389
948,selection,1,1.0854136815833024,-0.39459534601405455
949,final,1,0.8379876140763275,-0.4841684690904796
950,final,1,0.28239733753287566,0.05024249278401729
951,training,1,1.2293909456949028,-0.7912676079542553
952,training,0,1.0394501224191917,0.647352664865871
953,training,1,-0.28955914312480213,-0.023224670364935293
954,selection,1,0.9020040185045499,-0.7691339345430801
955,selection,1,1.5707686841561923,-0.241034750995224
956,training,1,1.2768337390551017,-0.4212368721759478
957,selection,1,0.725504776966603,-0.628840241818728
958,training,0,0.9978039748064794,0.02284583521603273
959,selection,1,0.708891927741024,-0.7946325628484594
960,final,0,0.6548474402152407,1.1876757592453708
961,training,1,0.5573483106393521,-0.3956119194174595
962,training,1,1.7683564909631009,0.4796505591035942
963,selection,1,2.0496111584249803,-0.037912337517944775
964,training,1,2.2957526908571197,0.12547000168505873
965,training,0,0.03750314357171563,1.0297975387230012
966,selection,1,0.7783787970977732,-0.9778401976526487
967,training,0,-0.761958659267703,-0.10595944583811465
968,selection,0,-0.27125700012010767,0.3462378415043549
969,training,0,-0.29567934720078926,0.49660593693089694
970,training,0,-0.8453894226557428,0.7082146013992229
971,training,0,0.05476578339777513,1.075354377719037
972,selection,1,1.9779199491314527,-0.05152815007694603
973,training,1,0.12509637232433912,-0.35369917281525826
974,training,0,0.16797286692088453,0.6361821991345209
975,training,0,-0.42284619422713116,0.6292689185932131
976,final,0,0.15676225295753543,1.0447795329178389
977,training,1,0.5354656253422586,0.4692934831137604
978,training,0,0.34924461226734493,0.7450577103705857
979,training,0,0.395218697938238,0.9543002885207306
980,training,1,0.2796402522152331,0.27219684458860927
981,selection,0,0.18067494167900508,0.9234546821643486
982,training,1,1.6897663302533967,-0.4815095718860782
983,final,1,1.4348546235045996,-0.7649707440701077
984,final,0,0.03302988458225692,0.783067554783149
985,final,1,1.133744267129538,-1.155355653560313
986,selection,0,0.7273053460356474,0.5160331437352812
987,final,0,-0.6891073522765925,0.8675936035146378
988,training,0,-0.15233870392520643,1.2164291363741813
989,selection,0,-0.7054602273634516,0.833320355786958
990,final,1,0.5105363958748683,-0.08092246396730307
991,training,1,1.2523454138747203,-0.5624850543236202
992,training,1,0.6776215275187982,-0.2906785985809437
993,training,0,-0.6071863206575466,0.05074077932374765
994,training,0,0.8238525873701716,1.040103312174789
995,training,1,1.5100587504286012,-0.5870386910572105
996,selection,1,0.2521837677922494,0.7359976363496101
997,training,0,0.7626008239114201,0.3245999173264844
998,final,0,0.8768401024101566,0.524551561590122
999,training,1,0.8717126434101279,-0.4848579838997014
