row_id,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,class
425,8.53517246,-3.22792029,5.34753036,-1.03866565,-6.64838314,-0.35027933,-8.01978207,4.86671543,-1.46170187,-4.36732149,0.99675512,-0.95679927,0.62862414,-3.93166518,-1.29931545,1.91136539,0.98943686,4.04590702,-4.67590046,2.72883892,1.8933897,-3.25626421,2.06685162,-1.93624353,-0.66613346,2.7897253,2.71333933,0.50855052,2.23605251,0.53649902,0.76367569,2.43855906,0.66766185,0.28484935,-0.70639801,-1.21731222,-1.8862133,0.24511844,1.5392617,-0.64117849,1.35565472,1.17956197,0.25382358,-0.24006967,0.71169531,0.22649091,-0.70627213,1.38399136,0.42798811,0.68911028,0.50596094,0.20433721,-0.21260595,-0.09838533,-0.02399009,1.3898499,0.3336184,0.1695188,-1.23222578,0.28087425,-0.25102326,-0.61675149,-0.30139428,-0.81598586,3
440,5.10990858,-2.64760947,5.00821209,2.16843891,-1.62334752,-2.96624827,-3.31893063,0.86227727,12.59297371,-1.80321634,-1.07991219,-4.51127243,-1.31405115,-2.35879564,4.54607296,4.92576981,-1.02630734,1.92003083,2.42432189,3.3152914,-1.7335012,-4.83688021,-1.21264827,3.35993481,-2.20121264,1.56682563,1.22606969,1.48574066,-0.04926634,-3.36023045,1.50031185,4.30380917,1.09467053,-0.17382151,2.61543417,-5.04898596,-1.03952122,-2.47690988,-0.0121156,-2.3655057,-2.24966097,1.30260074,-1.01342785,1.68606138,1.42124605,-0.22647163,0.54324317,1.01053894,-2.54051113,2.05597019,-1.320737,0.25144073,-1.13049722,0.2566849,0.38029724,-0.40881187,0.1991055,0.55603206,1.39255428,0.15926111,-0.26516315,-2.28601694,-0.43800992,1.26974738,3
449,4.36103582,3.364182,4.12863779,-3.78665018,2.46159792,0.82835042,-0.77764988,5.2960062,-7.36758089,1.02793276,-4.56478119,-2.90083385,1.33925056,-3.5957067,-0.64082766,0.53009021,3.16161036,-1.36522496,-3.7162044,-1.09679461,3.54168463,4.43719387,1.7119149,-4.15667105,0.75556731,-1.10070395,4.88931561,-2.12249279,0.79200339,0.11844462,-1.93182313,-0.10374498,-3.32696557,-0.89506501,0.75940037,-1.76888382,2.20333409,-0.24656135,1.18307698,0.57472682,-0.73449755,-0.80004996,-2.03110886,-1.45720017,-1.16225755,1.14471722,-0.46426857,-1.04092503,0.79857987,0.1014396,-0.49107605,-0.6921885,-0.32593083,-0.99930859,-0.29746741,-0.82775468,-0.31294346,0.44794011,1.01073456,-1.10129571,-0.3966887,-1.14330351,0.92737341,1.21474063,3
450,6.53533649,-0.10020995,5.20937347,-2.51815271,-1.39352965,-0.37876046,-8.62733459,5.7084198,-1.18161392,-1.85758686,-2.99761009,0.51277852,-2.6947093,-6.06129169,1.76184869,3.30575895,-0.39534831,0.85376692,-4.68899822,1.92693949,2.43861032,-2.21311259,3.43687701,-0.56655526,-0.18955863,3.41429257,3.17920065,-0.62113214,1.67498755,-1.84789109,-2.04522276,3.10023212,0.23513187,-0.03889364,1.73135006,-2.97241473,-0.42457056,-1.4775877,0.26744032,-1.84540343,-1.60537577,0.67485756,-1.3882935,-1.54497242,0.15232456,-0.98409134,-0.22720702,0.74005818,-1.99158549,-0.61512583,1.77709711,1.86091173,0.23592567,-0.3572216,-0.22413462,0.69079876,-0.53640723,-0.90496802,-1.83098745,-0.38262969,0.21263735,0.28023303,0.79460847,0.20741576,3
452,3.20615768,-2.100914,5.35533857,-3.41502476,-2.2070241,3.28399706,-3.04025078,6.90404034,-5.40794039,-1.25623751,-5.30711746,-2.72797799,-1.81577277,-1.64003754,1.02118087,-1.65662813,-1.48328662,1.68168616,-7.34585762,1.28376102,-0.86142087,0.35726702,-0.01370084,-0.3140316,1.93589604,1.56844342,5.08385181,-5.23517227,-1.68173409,-0.72376204,-2.09789944,0.06551528,-0.96418548,-1.20234227,0.43500876,-0.85096908,0.54751372,-0.78341252,0.28416908,-0.88859284,0.44648373,1.22034168,0.08883765,-2.33201575,-2.83868456,1.4217782,-1.15207529,0.32472372,0.36946732,-0.18653601,-0.35319281,-0.73423505,0.03708053,0.92392462,-0.2548514,0.21327949,-0.3543551,2.07533312,0.35295975,-0.49199462,-0.09525221,0.01196867,-0.16498822,0.45266953,3
464,6.0999074,6.32441235,6.29478931,-1.96829224,-0.07647663,3.75656271,3.93237591,3.06689596,-5.33965158,6.98724127,-2.68026781,-0.24484611,-2.54632902,-1.80556226,3.46090555,-1.61487889,1.51917434,-0.64887989,-3.22121906,-1.23478091,-0.85570872,1.68695188,3.11651373,0.78627396,0.90266407,0.94891542,3.45415592,-2.38376307,0.18170667,-0.05460584,-3.5388813,-2.30647016,-0.61894709,-2.10487938,-0.22109079,-2.48912573,2.11873937,0.33058429,2.82709885,-0.63776588,-1.11920774,0.75611359,-0.06943776,-2.21213984,-0.6802249,1.39218557,-0.3275888,-0.02046967,1.36762834,1.35495269,-0.07463692,-0.76171803,-0.22284245,0.81154448,0.6449253,0.68541288,-0.96855807,0.4204545,0.39852065,-1.73155499,1.03798914,-0.04967523,0.84999859,-0.36395618,3
470,8.26945114,-2.31650543,10.11958408,-5.52433586,-1.11032975,1.76993322,-3.28290081,2.49373865,-2.54596043,-3.11611748,-3.09365463,-1.86319757,-2.37417531,-1.97672236,0.29035044,-0.83844137,-1.81564951,-0.29031354,-6.39583302,1.89139462,1.9385705,-2.33959222,1.90229821,-1.62522399,1.02337384,2.41275263,2.85299349,-3.36833215,0.13263726,-0.414509,-1.05496228,1.41491985,0.64451998,0.58453846,1.28258693,-3.57485414,0.63935232,0.13602412,-0.12840402,-0.53213447,-1.45404565,2.75193238,2.02669001,-0.83882356,1.62137437,-0.79538351,-1.04963923,1.11997461,0.24213934,-0.12366951,-0.20932586,-1.2864939,-0.09912109,0.9221828,0.40276015,-0.95450878,0.99032676,0.1136458,0.16624355,-1.20388794,-0.59231359,0.61824077,2.66957998,0.56592697,3
475,4.3231883,11.00353146,-0.66116947,-2.26170683,-2.25825691,-1.91808867,7.59066582,1.54447973,-4.6435504,3.89952803,0.62753677,3.38791156,-5.12663078,-1.70404482,7.15240288,0.17250466,-2.9841485,2.05688095,-1.32941604,-2.69819689,2.04982519,-0.65371853,-1.35516739,1.67755795,-3.10338736,-0.69176215,1.8059839,-4.19336605,0.50143147,1.75312102,-1.3040179,-1.82477427,-2.45714927,-1.96058345,-0.71642613,-1.1571902,2.87606549,1.72180367,1.45171511,-0.01230854,-2.59815979,2.81511235,-2.37390113,-1.4731549,-0.31008887,0.29526907,1.6958915,1.00855231,2.15896893,1.34339058,0.02696012,-1.67602682,0.31678319,0.46506685,0.74209857,1.30777454,1.15321982,-0.92204559,0.01719171,-1.61270452,0.72479093,-0.35970598,0.77774608,-1.45058692,3
478,1.55092132,6.29333973,9.91761971,-4.1008296,2.62692499,-2.0403986,4.42099619,1.93557787,0.31330633,6.11447573,-5.06040096,1.03930926,-2.51676369,1.25510836,2.48360801,-2.24748993,0.75073504,-2.49487424,-3.12562609,0.33228421,-2.3658905,2.53683829,3.36036301,-3.45226455,-0.42710915,2.06537843,4.8779397,-2.80991268,1.00908637,0.43518555,-3.71967459,-0.19649196,1.69257951,-0.26678401,1.77775884,-2.60840487,3.6774857,-3.09836745,-0.10273635,-0.76779437,0.37926328,0.57714194,-0.47334343,1.47903252,0.93690532,0.94722772,-0.47546792,-0.93144989,0.51494116,0.67252254,-0.20233558,-0.68910789,-1.93977857,-0.20719254,-0.04213369,-0.29315343,0.17238736,-1.05859709,0.44825608,-2.089396,0.88558,-0.64221543,-1.65897989,-0.22318503,3
480,1.58873594,-1.65043998,4.64709854,-1.14271057,-3.55409098,1.90551782,-8.00349998,5.22212315,-1.02479315,-3.77056623,-5.14662409,-1.56965899,-1.04667902,-5.15783024,2.66625571,3.58155203,0.38396955,1.06307101,-6.65109444,2.04944038,0.1051477,-2.16586328,-0.00086004,0.27922177,-0.4065775,1.99430144,5.67682505,-1.17175937,1.11489487,0.93074632,-2.09822083,2.86007118,-1.43711472,-1.01145291,0.46855843,-0.98426044,-1.92958951,-3.4047873,1.87293959,-0.52340126,-0.57459617,-0.0491844,-1.51804054,-2.13093853,0.5169006,-0.98817855,-2.03869939,0.42994547,-0.92592895,-1.68922043,-0.38921106,2.05691242,0.63018954,-2.42112446,0.47160634,0.10633808,-1.29513168,-1.19520116,0.47773486,-0.64132661,-0.0817102,0.0858559,-0.13117355,-1.17384565,3
481,5.0317111,-2.084589,8.03574467,-4.18204975,-1.79011703,1.4376955,-1.05701971,6.31486988,-3.71408892,0.20083207,-7.02787876,-3.92675042,-3.2015295,-0.72973549,-0.59331179,-1.87020159,-3.07840419,0.1186347,-4.90906906,1.07324409,-0.42618597,-0.57768792,-0.12589362,-0.14810109,-0.68151194,0.76262271,3.85130072,-2.89154434,-1.70294571,-1.15869009,-0.71292293,-0.86345637,-1.42778945,-1.31288362,0.48335791,-2.95337987,1.49706149,-2.75103188,-0.18467665,-2.45416689,-1.59090209,0.57961714,0.43212003,-2.17139721,-2.68239784,1.46159101,-0.00073622,0.11271858,-0.32515368,-0.00103813,-0.37283456,0.76538897,-0.15977001,0.1435467,-0.35612148,1.10031366,-0.51071882,0.00791901,0.62373275,1.01873791,0.89916342,-0.57646686,0.17082489,0.12476389,3
486,8.27440739,4.27340555,13.39749718,0.35288742,-1.22019231,3.00634432,-1.14338779,1.34891713,1.35066724,0.4245646,-3.64782095,-2.86294675,-1.40004277,-2.24707341,-0.76917076,0.58147562,1.1830132,-1.11041772,-3.28159809,1.30367875,1.24637151,0.18198061,2.27810049,-0.99803507,-1.23172092,1.53804016,2.73673439,-2.01310039,0.01840639,1.93781364,-1.92978132,0.0143919,-1.0504961,1.96668386,0.16346109,-4.54453182,-0.09758043,-0.8456654,0.46939719,-2.13089752,-0.92864287,0.7108289,-0.00459735,-2.71246886,-0.10485923,0.52972412,-1.8460294,0.43349862,-0.48749438,-1.02161598,0.30212751,0.20759189,0.585549,0.5513826,-1.14333153,-2.07434082,0.25438952,-2.21103001,-0.76031762,-0.2613821,0.46035081,1.30260921,0.0722788,-0.16518334,3
487,4.43099737,1.8123374,13.59400749,-1.34840965,1.0581485,-1.41598701,-3.71200895,0.43968379,5.20731974,-5.15424299,-5.27288437,-5.03217316,-3.21955442,-1.34143615,4.66767406,1.39272904,-1.64396942,-1.37995875,-0.27693769,2.62904501,1.21853065,-1.92686009,1.58092093,1.31706095,-1.61557007,0.82527161,1.77061951,-1.80902195,0.83152938,2.88978767,-1.43860376,-1.15718782,0.36643571,-0.34661037,-0.51405644,-2.66332078,0.39796519,-1.14915156,0.70698905,-1.28320003,-1.42411959,1.32830775,-0.37609637,-2.14546442,0.94364911,-1.2698679,-1.59416389,-0.08182359,-0.90418184,-0.8655985,-0.03416266,2.00857091,-0.13094401,0.63044757,-1.17276525,0.43631458,1.7843914,-0.94605935,1.41900563,0.29933548,0.7988314,-1.1239835,0.52407241,0.66388023,3
489,-3.78584337,10.0202837,6.09595823,-3.86817837,3.03141975,-4.68816662,-0.73996735,-2.19929218,0.11867523,2.68796706,-2.73279476,-0.15480161,-3.51173973,-1.12070072,7.71266079,-0.14764977,0.57472563,-4.88512325,1.38655281,-0.88834691,-3.76877499,1.64581847,0.31361717,1.37817478,0.22888911,-0.51969153,3.02013683,-2.13766003,0.29122329,-1.33047318,-2.31918335,1.20138645,1.18207097,-3.38982296,0.50178343,0.72214651,1.12268806,-1.50979424,1.33606553,1.7999146,0.27368426,-1.59594274,-0.82485819,0.82837129,1.30335975,0.71904898,-0.05179541,-0.99620128,-0.58570623,-0.28899634,-2.39934325,0.17273772,-0.82840228,-1.12665677,0.55834377,0.46349037,0.52760839,0.64606696,0.3466866,1.94877613,-2.19353795,-1.085253,-0.10711086,0.13829243,3
493,5.68957138,4.85879612,9.05605888,-3.13865709,2.10843897,2.66872787,2.01836348,4.41902733,-4.65658712,2.77248526,-5.4445076,-1.98841262,-1.58657098,-0.12791094,2.64386082,-1.43250251,-1.12119293,-0.59848708,-3.25718021,-1.94319046,0.63455522,2.3562355,0.73275983,-2.463166,1.42105472,0.244077,5.40008211,-3.81759,1.31419563,0.69460666,-2.43858814,-1.76470947,0.39921856,-1.59805894,-0.48740482,-1.60870063,3.45090985,-0.06224674,1.38144135,-1.49665248,-2.04024482,0.80939484,0.08595191,-1.15870392,0.05532026,0.99337161,0.64959466,-0.74159813,1.65177226,0.68032587,0.04571933,-1.38264942,-0.69905686,0.26940334,0.57979971,0.18214339,-0.39529395,0.23566929,-0.05817628,-0.31340426,-0.4175666,0.47428596,-0.28367537,-0.46063754,3
505,0.73976648,-0.51471329,9.50519085,-4.07231951,-1.44413519,0.90987957,-6.43477058,-0.78593755,1.87822843,-2.26698089,-3.90432644,-5.12134361,-3.86548567,-0.61863691,4.05933475,-1.46859002,1.2690568,-0.77984583,-6.23486423,0.76852775,-0.94478416,-3.50920248,0.55524069,1.40634012,0.45103621,0.77578068,4.57314301,-4.51795387,-0.35207272,-2.3504715,-0.68210399,1.05945992,3.07590914,0.72710609,1.38083756,-1.29226243,-1.11878014,-1.67183042,3.60369945,-0.51965666,-1.14593744,0.65572613,0.74432099,-1.37115645,-0.32549536,0.25008082,-0.95125115,-1.15805221,-1.76291323,-0.32066882,-1.92126679,1.81172514,0.54216588,0.32425249,-1.02181411,-0.30889857,-0.23200631,0.05125733,0.96842664,0.75560749,-0.50801444,-1.60673308,0.89620352,-0.30962315,3
508,6.64736414,10.7821455,9.65609837,2.05096722,-1.90958691,1.04323339,4.37116718,1.19523811,-1.82053328,4.22775507,-2.94005537,0.04042196,-0.72262883,-0.78859341,3.27140665,3.46485353,0.45721531,0.00104392,-3.35346603,-0.59136367,0.0953577,2.37689519,1.03503573,-2.22924757,-0.54539382,-0.57412213,2.33027935,-3.49314475,0.46347189,1.79392374,-2.669415,-1.81496453,-3.76830959,0.12596667,-0.78000641,-2.15777779,2.81388879,1.13309193,-0.38474667,-2.10972095,-0.77447152,1.78543806,-1.01038349,-0.13695668,0.08426571,0.44567806,0.91320282,1.92417741,1.78343606,-0.69233924,-0.60601372,-1.21426475,-1.06113553,0.74164724,0.61442661,0.69504678,0.26285791,1.29975533,-0.37644923,-0.87787819,-0.32207757,-1.13560951,1.25144494,0.09687653,3
511,3.57051945,1.31509161,9.16584015,0.77160215,-1.92918468,1.73706722,-5.43229294,3.2159481,1.63932109,-4.43583584,-6.55293179,-6.77783775,-3.20552444,-5.69791222,0.97272253,0.55383861,-0.64328361,-0.6645366,-2.70035005,0.0335567,1.82249069,-0.27751511,0.84877741,0.21638393,-2.78335047,0.93378901,3.57220173,-0.71482348,0.99241757,0.40628099,-0.24629867,1.06073809,0.5835734,-0.39030558,1.75764263,-1.02604198,-2.4074986,-1.29244423,2.77347851,-0.19486827,0.21766353,-0.53976178,-1.12763023,-1.12786126,1.52812314,-0.47799462,-3.43934584,-1.54569697,-1.42399693,0.64969504,-0.97011554,0.30543077,0.27728629,-0.18100262,-0.0388003,1.00875449,1.2814889,-0.93763185,0.14550519,0.77994776,1.4231236,-0.17416839,1.25112331,0.49607542,3
513,6.15264559,2.88511705,10.76925659,0.10588801,-1.95079958,3.63777637,0.05024552,4.94563818,-2.60352659,-0.8365525,-4.60073662,-3.69938397,0.34472901,-3.904073,-0.01208591,-0.3775053,3.18587995,-1.31934655,-3.45439219,-0.22254014,1.05230367,-0.05395418,-0.2005662,-2.13343501,-2.86271191,0.00050202,4.23927832,-0.81092274,0.56404066,2.632658,-2.68503952,-0.26918983,-0.97293663,0.33460176,0.52601987,-2.35123014,-0.67883861,1.49891317,0.96947914,-3.53371429,0.03283441,0.75418854,0.12855707,-3.29037547,-0.57463312,1.9763844,-1.06943071,0.5393424,1.4653852,1.25695622,-0.28508627,-0.66685367,-0.73867965,-0.81461334,1.96792746,0.51855481,-0.98412752,-0.10529508,-1.54442358,-1.04442811,0.65386766,0.95621806,0.4042995,-0.43608972,3
522,0.60220611,12.75345707,7.96476412,-3.67461896,2.39476871,-5.84761143,-1.19168186,1.4110837,3.57071137,-0.0200772,0.69186902,3.22589445,-0.13249397,-0.75594753,4.33922577,-1.30268598,1.2364943,-2.40151381,-5.15039539,-1.18926907,-2.40916514,-0.48416525,3.13600636,-1.40417135,-0.43119445,-0.36652705,4.59140158,-2.04179239,-0.10929728,2.25323486,-4.5379262,-0.45208716,3.15464687,1.05366945,0.58973098,-1.60046375,1.92110419,-0.54213363,1.03807175,-2.8480413,-0.33035845,0.75155699,-0.62136978,-0.2526623,0.95280862,-0.14921463,-0.0138576,1.97793257,0.01725009,1.5109061,0.9296065,0.60238403,-0.42260027,0.90001506,-0.49678808,1.22088587,-0.91740775,-0.97258568,0.48617429,-2.1104722,-0.44431579,-0.78525323,-0.24296737,-1.05858827,3
528,2.20642138,5.8618021,8.63520336,-3.68003154,0.50629449,0.79696023,-1.62275076,2.37120152,-4.0216794,4.37541389,-4.71066952,0.59696913,-3.36690378,-2.31559825,1.78458333,-1.7742691,1.89634466,-2.30408764,-1.50783765,0.75981665,0.16624282,2.46664429,2.89154744,-3.24077296,3.24075603,0.95580596,4.73736525,-4.22613335,0.7529211,-1.1797291,-0.38776648,1.83948469,-1.48070121,-1.65760279,-1.14515638,-0.97939956,1.07838655,-1.35346437,-0.72973955,-0.28891444,0.33508432,-1.2254355,-0.2791028,1.08746767,-0.44614947,0.36601079,-0.28555566,-0.96584249,2.25357628,0.02928203,0.06893416,-0.55441868,0.3755908,0.71556801,-0.05909431,-0.76186264,-0.13977337,1.59151089,0.09637105,1.59836304,-0.53036058,-1.43020749,-0.67083651,-1.99992108,3
532,3.04140139,10.48116207,2.42232347,-1.50796509,-1.68835557,0.9902364,3.47148752,3.09174156,-4.69972944,4.82821703,-2.75560093,1.77028704,-6.37187815,-3.99701762,4.83611584,-0.95323753,0.97198224,-1.34071541,-1.14878428,-2.57146955,0.74289143,1.58179712,2.02985859,0.75252485,-0.25772023,-0.34412783,2.79666328,-3.91307092,-0.2986269,1.44804919,-3.34341621,-0.62281704,-1.46181786,-2.72983384,-0.16970158,-2.17448187,2.15393329,0.33328235,1.28047287,1.6075871,-0.38950199,0.31943846,-0.78659183,-0.92764562,0.36696583,0.19557935,-0.04585741,0.18953943,2.94549894,0.23900884,-1.39013588,-0.40499687,-0.09627652,-0.65267754,1.09535825,0.30758286,-0.84290695,1.29075694,-0.22068191,-1.06350553,0.83842963,1.07663226,0.34044254,-0.02984656,3
542,3.76216888,-7.26112604,6.8051281,1.84738708,-4.91899586,2.49888754,1.03474307,0.10680568,-5.54029036,-0.0302012,-4.9652071,-0.61586118,4.5478878,2.37129474,2.48464584,0.68572283,-3.59923363,3.30832028,-5.83979988,2.314641,0.51093012,1.57986736,-2.11596489,2.26657486,-2.6846838,0.45776683,2.74137259,-5.75473213,-3.32889271,2.31016111,-4.15083838,-0.6325562,-0.16628298,-0.4568004,1.03249586,-1.27392232,2.17591786,-0.08223671,-0.39580905,0.70965457,-0.75284398,1.31592286,1.92941856,-1.67019701,-0.39525139,-0.17232251,0.54254204,1.16136825,2.14129519,-0.11009961,-0.15402476,-1.332587,0.62258029,-0.07252681,1.73127317,0.81822705,0.19810629,0.0220007,1.0783565,-1.84383225,0.69927114,-0.18677922,0.15746611,-0.57704163,3
547,5.5952034,5.49337769,9.91017437,-1.66076934,2.90816593,1.2127341,-0.26239395,2.02342081,-1.09770393,1.82583427,-5.65025711,-3.1236999,-2.43962359,1.35905778,1.29802632,-1.67778802,-3.07444572,-2.41960359,-1.81960416,-0.48095238,1.3336184,3.60413694,0.61393988,-0.61607027,0.07589334,0.30733877,5.45232773,-4.51858234,-1.38000011,0.86111498,-1.38762701,-2.02750969,1.96149266,-1.67069101,1.66649842,-1.70980251,2.33317351,-1.67475963,-0.36022174,-0.08240035,-1.22089386,-0.81449801,0.24134997,-0.73375994,0.3966459,0.23193127,0.52541047,0.10270238,0.91494149,-0.38304016,1.68813407,-1.4133451,-0.07919955,0.46276051,-0.45902938,-0.51837397,-1.07871175,0.12489104,0.25855213,-1.54557991,0.96920317,-1.4004674,-0.02970082,-0.11209942,3
552,4.80133009,-2.06698608,5.28256178,2.3897903,-4.86611271,1.3753289,-3.80749607,6.68432999,-1.2925086,-7.41287756,-3.77813244,-3.03174424,-2.26300716,-6.08395672,1.20759678,3.03584766,-2.67617369,2.18027258,-5.15236378,1.71963978,2.58010626,-0.96469778,1.86420774,-0.85082245,-4.07408285,0.44480717,3.27561045,-1.54015338,2.03949428,1.6293577,-1.04780066,3.33492517,-0.89750957,-0.7390365,-0.46469164,-1.80418313,0.79396057,-0.18737108,1.35647333,-0.57840878,1.04864931,0.51555902,-0.45246303,-0.19421466,1.139696,-0.7775389,-2.14612103,-0.35058498,-0.17878236,0.88657165,-1.3803885,1.51579142,-0.16066766,0.16593039,0.54912567,1.56923914,-0.27774596,-0.88232565,-0.89578044,0.44479835,1.27793741,-0.60338825,-0.6719498,0.02835308,3
553,7.49839258,3.3810792,11.18930626,-0.25124478,-1.75522161,1.9457705,-2.84739208,4.5454092,0.22761583,-3.57952476,-4.66176987,-3.42512441,-1.20266581,-3.82678485,2.99083185,2.19377375,-0.26316154,-1.82966352,-0.63465369,-0.44613361,3.50274968,0.59384036,1.49313319,-2.02626872,-2.49517298,0.21021461,3.99825621,-1.73390412,0.37117577,2.16474724,-3.73246527,0.10293818,-0.27464747,0.08116502,0.83667618,-2.43327022,0.08315778,0.78185111,1.50891554,-2.52193069,0.6025393,0.87175822,-2.17393351,-3.05147529,0.51952797,1.03914416,-1.83128226,0.48595905,-0.07076883,-0.31803182,-0.41065681,0.10376388,-0.85411906,-1.07439971,0.14456755,1.03514957,-0.40815663,-0.36510444,-0.05786872,-1.92053199,-0.18508741,1.20907235,1.34766686,0.29973736,3
554,2.238801,1.00731325,4.78762484,-4.47317934,1.23805606,4.38389874,-4.93388557,3.94121814,-5.4922452,-3.01746821,-6.84994316,0.26989746,0.13362122,-3.67217398,3.80481052,1.27394903,-1.77714443,-0.75914896,-2.36167598,3.09438038,2.19858575,2.70303464,-2.36136079,-3.00577831,2.69366026,-1.74181771,4.13556671,-3.376261,1.37572217,-0.96356249,-0.31448519,2.23062038,-2.38621235,-2.18330503,0.77005219,2.14307308,-0.69518733,-2.25331473,0.3802315,-0.60579813,1.10699964,-2.61232781,-3.91117096,-1.74379003,-1.42056358,-1.13352656,-0.90411186,0.67622292,-0.50762224,-0.05604899,-0.93654799,0.73467577,0.55230319,-1.98176098,-0.50997466,0.92854953,-0.79874086,0.77697134,-0.78236121,-0.45379144,0.37466639,1.3893342,1.13383472,1.56530976,3
557,5.57277727,-0.28734255,8.76565456,1.57798874,-4.0844183,3.85381317,-4.8993845,3.26662135,2.12091732,-3.5449934,-5.56274986,-5.30368805,-1.61780643,-4.67582035,0.91355109,3.67212152,-1.47844875,-0.68258071,-2.04840755,2.5589385,1.52618051,-0.86095816,0.22173697,1.61693096,-2.40376854,2.37355876,3.17772198,0.64488792,2.58968973,2.34013557,-2.23599958,1.87054157,-0.49913257,-0.1726622,-1.5003767,-2.13840008,-1.58709192,-0.53579968,2.29213643,-1.25299406,-2.29466701,0.35396308,-1.61187828,-1.70822489,0.87577891,-0.51904178,-1.4509964,-0.82225585,-1.84937978,-0.77514982,-0.73264378,3.10399556,0.10846281,-0.62525773,-0.97125155,0.73541558,-0.21430421,-1.80828464,-0.45501286,-0.31062984,-0.08458628,0.05518064,0.66917372,0.35130695,3
574,1.03584278,2.07298088,10.65121555,-1.2683351,2.43753195,0.72268468,-4.50421524,2.8702302,0.97957993,-3.60491323,-6.08366776,-4.22814655,-4.26240158,-2.93089294,6.49072647,-0.04868412,0.92360711,-1.21001744,-2.61243176,0.53342509,-0.86243927,-1.9584837,1.08255184,0.09634137,0.32053453,-0.78378606,4.70254278,-3.36947942,0.32793713,1.42167604,-0.87803614,1.4078784,1.7459991,-1.49612236,0.2979601,-0.93606484,0.04284954,-3.13866305,0.82956278,-2.43507457,0.06464672,-0.00877067,-0.88934362,-0.25256765,0.2454052,-0.86306292,-1.12727833,0.4016459,-1.80452919,1.00943935,-1.78683805,1.80505753,0.51975584,0.19178796,0.51068556,1.53258157,-0.06112218,-0.59876513,0.89060098,1.35850656,-1.13591349,-1.43093944,0.37707806,1.71758485,3
584,7.37269545,-4.46284056,6.40059996,1.5282917,-5.18687391,3.72860289,-0.24483204,5.74531269,-0.85871553,-2.61188626,-4.72398615,-3.94318748,0.41370183,-4.14208937,0.42582107,-0.475878,-0.03991926,4.16447926,-3.63180399,1.21531224,1.41700351,0.55404031,-0.54233241,0.89833236,-2.46472502,2.05775762,1.47702563,0.09169865,-1.8625865,4.61185646,0.12610936,-0.83940673,-2.08281231,0.2980094,-1.34770346,-2.09886861,-1.3763907,-0.67088562,0.82639587,-3.24096251,0.1797955,2.32195401,0.62769216,-1.16453588,-0.49447572,0.54431885,0.16813958,0.68770206,-1.91625166,2.16712189,-1.22104359,-1.05411053,-1.29787207,0.79535615,-0.27154702,3.0056746,-0.16013408,-0.24110822,-0.10172763,-0.51127583,-1.44237769,0.85975307,-0.54301178,1.51622558,3
585,2.62387466,2.80082273,9.81491661,-3.63120723,2.33283567,0.46100754,-3.74220181,4.18138504,0.94520378,-3.96203518,-8.07303429,-1.70973277,-2.54579496,-2.79214621,4.82340717,-1.13013482,-3.56543303,-2.60162616,-1.03989792,0.20956397,0.97264946,-1.09056544,-0.04442927,-0.93695319,-1.40252113,-0.19266814,2.71369553,-6.643363,0.87907195,0.62818229,-2.71341276,-0.81813252,0.79149657,-1.49733591,3.93119073,-0.60302949,2.01117682,-0.63370365,2.46202374,1.15471745,0.52684832,0.0933883,-0.14543405,-1.6620388,-0.11404598,-0.11378217,-2.29820299,-0.63764811,0.79387778,-1.95163667,0.18299584,-1.79624367,-0.75223804,-1.42087078,1.43172455,0.4254452,-0.40029693,0.55179012,0.71134514,-0.74652171,0.41147792,0.59094828,1.83758748,-1.39698267,3
599,3.08005476,6.77359581,3.85674524,-0.88774657,-1.35184431,-0.20288575,1.73359346,-1.52863121,-3.53119707,7.31094599,-2.0400095,3.48201323,-3.28092861,-1.5389694,-0.29147816,-3.97806406,0.98464561,-0.404531,0.20776546,0.95618939,1.21172738,4.94060946,0.78144825,-1.41917336,5.68486881,-3.53015614,1.86800158,-2.37070155,-1.33339405,-2.73223996,-1.12341058,0.64271545,-0.05297347,-3.32561731,0.7941649,1.8355583,1.01461172,-1.08866358,-2.05455065,3.79908156,1.09183288,0.72101611,0.6794374,0.76128805,-1.25947726,-0.24062708,0.19814838,-0.29104638,0.79934305,0.76759911,0.53449333,-1.08703625,1.70782709,0.55088067,-0.05589324,-1.66594672,-0.67326641,2.27207589,0.30201936,0.33135474,0.7925151,-1.02452898,-0.8227154,0.30795774,3
