row_id,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,input17,input18,input19,input20,input21,input22,input23,input24,input25,input26,input27,input28,input29,input30,input31,input32,input33,input34,input35,input36,input37,input38,input39,input40,input41,input42,input43,input44,input45,input46,input47,input48,input49,input50,input51,input52,input53,input54,input55,input56,input57,input58,input59,input60,input61,input62,input63,input64,class
1521,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,4.0,2.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,2.0,16.0,6.0,0.0,6.0,13.0,0.0,0.0,0.0,15.0,7.0,3.0,12.0,11.0,0.0,0.0,0.0,4.0,14.0,16.0,11.0,3.0,0.0,6
1527,0.0,2.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,14.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,15.0,12.0,12.0,5.0,0.0,0.0,2.0,15.0,16.0,16.0,16.0,13.0,0.0,2
1545,0.0,2.0,10.0,13.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,14.0,8.0,0.0,0.0,0.0,11.0,14.0,4.0,13.0,14.0,0.0,0.0,0.0,2.0,9.0,12.0,12.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,12.0,4.0,5.0,15.0,11.0,0.0,0.0,0.0,9.0,13.0,12.0,11.0,1.0,0.0,9
1569,0.0,0.0,8.0,13.0,11.0,4.0,0.0,0.0,0.0,3.0,16.0,8.0,8.0,15.0,2.0,0.0,0.0,6.0,16.0,8.0,9.0,16.0,8.0,0.0,0.0,0.0,10.0,16.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,0.0,3.0,9.0,15.0,7.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,0.0,9
1582,0.0,1.0,9.0,12.0,12.0,13.0,16.0,4.0,0.0,1.0,11.0,12.0,12.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,8.0,12.0,15.0,13.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,2.0,0.0,0.0,0.0,7
1585,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,0.0,7.0,1.0,0.0,1.0,13.0,13.0,0.0,5.0,16.0,3.0,0.0,6.0,16.0,12.0,8.0,14.0,14.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,3.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,4
1597,0.0,0.0,7.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,3.0,12.0,2.0,9.0,16.0,4.0,0.0,0.0,6.0,9.0,0.0,0.0,13.0,7.0,0.0,0.0,8.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,7.0,15.0,4.0,2.0,12.0,8.0,0.0,0.0,2.0,16.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,7.0,14.0,12.0,7.0,0.0,0.0,0
1601,0.0,0.0,3.0,11.0,12.0,4.0,0.0,0.0,0.0,6.0,15.0,6.0,5.0,13.0,0.0,0.0,0.0,7.0,13.0,0.0,2.0,16.0,1.0,0.0,0.0,3.0,16.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,15.0,13.0,8.0,13.0,6.0,0.0,0.0,0.0,12.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,9.0,12.0,8.0,14.0,11.0,0.0,0.0,0.0,5.0,13.0,12.0,9.0,1.0,0.0,8
1603,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,12.0,0.0,3.0,0.0,0.0,0.0,11.0,15.0,2.0,6.0,16.0,0.0,0.0,8.0,16.0,12.0,8.0,15.0,12.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,4.0,7.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0,4
1625,0.0,0.0,8.0,16.0,9.0,0.0,0.0,0.0,0.0,4.0,15.0,10.0,16.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,15.0,5.0,7.0,15.0,3.0,0.0,0.0,0.0,6.0,13.0,13.0,6.0,0.0,0.0,3
1629,0.0,1.0,7.0,15.0,10.0,0.0,0.0,0.0,0.0,6.0,14.0,7.0,16.0,2.0,0.0,0.0,0.0,6.0,14.0,12.0,16.0,13.0,0.0,0.0,0.0,1.0,12.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,3.0,14.0,2.0,0.0,0.0,0.0,8.0,9.0,0.0,11.0,8.0,0.0,0.0,0.0,6.0,16.0,16.0,11.0,2.0,0.0,8
1642,0.0,2.0,15.0,11.0,1.0,0.0,0.0,0.0,0.0,13.0,15.0,15.0,8.0,0.0,0.0,0.0,0.0,16.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,7.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,16.0,16.0,12.0,2.0,0.0,2.0,13.0,16.0,14.0,11.0,6.0,0.0,2
1649,0.0,0.0,0.0,14.0,4.0,5.0,1.0,0.0,0.0,0.0,6.0,13.0,1.0,15.0,5.0,0.0,0.0,0.0,12.0,7.0,2.0,16.0,2.0,0.0,0.0,7.0,15.0,6.0,10.0,16.0,6.0,0.0,0.0,12.0,16.0,16.0,16.0,13.0,6.0,0.0,0.0,2.0,7.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,4
1665,0.0,0.0,6.0,15.0,16.0,16.0,5.0,0.0,0.0,3.0,16.0,14.0,8.0,4.0,1.0,0.0,0.0,10.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,15.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,0.0,0.0,5.0,13.0,11.0,15.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,3.0,0.0,0.0,5
1670,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,9.0,0.0,0.0,0.0,0.0,12.0,8.0,10.0,9.0,0.0,0.0,0.0,7.0,15.0,4.0,15.0,8.0,1.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,1.0,4.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,4
1692,0.0,3.0,15.0,12.0,11.0,12.0,2.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,12.0,13.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,12.0,16.0,3.0,0.0,0.0,0.0,4.0,16.0,16.0,12.0,0.0,0.0,0.0,5
1704,0.0,0.0,1.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,16.0,0.0,0.0,0.0,1
1714,0.0,0.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,15.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,4.0,5.0,11.0,16.0,5.0,0.0,0.0,0.0,5.0,12.0,12.0,6.0,0.0,0.0,9
1715,0.0,0.0,1.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,11.0,14.0,10.0,13.0,0.0,0.0,0.0,2.0,15.0,4.0,0.0,15.0,3.0,0.0,0.0,3.0,13.0,0.0,0.0,9.0,7.0,0.0,0.0,6.0,9.0,0.0,0.0,10.0,8.0,0.0,0.0,2.0,12.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,13.0,5.0,6.0,16.0,3.0,0.0,0.0,0.0,2.0,14.0,16.0,11.0,1.0,0.0,0
1719,0.0,2.0,5.0,10.0,16.0,6.0,0.0,0.0,0.0,4.0,12.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,8.0,0.0,0.0,0.0,1.0,13.0,16.0,11.0,2.0,0.0,3
1727,0.0,0.0,3.0,15.0,14.0,12.0,12.0,5.0,0.0,0.0,0.0,9.0,12.0,14.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,13.0,14.0,0.0,0.0,4.0,9.0,10.0,11.0,16.0,13.0,0.0,0.0,3.0,12.0,14.0,16.0,14.0,5.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,7
1731,0.0,0.0,6.0,16.0,12.0,1.0,0.0,0.0,0.0,8.0,15.0,5.0,16.0,4.0,0.0,0.0,0.0,13.0,6.0,4.0,16.0,3.0,0.0,0.0,0.0,3.0,3.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,4.0,1.0,0.0,0.0,0.0,4.0,15.0,16.0,16.0,14.0,0.0,2
1734,0.0,0.0,6.0,12.0,14.0,16.0,14.0,0.0,0.0,1.0,12.0,12.0,10.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,15.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,7
1740,0.0,0.0,0.0,12.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,13.0,1.0,0.0,0.0,0.0,7.0,15.0,7.0,15.0,13.0,0.0,0.0,0.0,1.0,9.0,16.0,16.0,16.0,3.0,6
1742,0.0,0.0,5.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,8.0,12.0,16.0,16.0,1.0,0.0,0.0,0.0,2.0,7.0,13.0,15.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,15.0,8.0,0.0,0.0,0.0,2.0,15.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,1.0,0.0,0.0,0.0,7
1744,0.0,0.0,8.0,12.0,15.0,16.0,6.0,0.0,0.0,6.0,16.0,16.0,14.0,8.0,0.0,0.0,0.0,12.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,15.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,3.0,0.0,0.0,0.0,5
1752,0.0,0.0,1.0,10.0,13.0,8.0,0.0,0.0,0.0,1.0,14.0,10.0,7.0,15.0,0.0,0.0,0.0,1.0,16.0,7.0,7.0,16.0,3.0,0.0,0.0,0.0,7.0,16.0,13.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,10.0,5.0,13.0,3.0,0.0,0.0,0.0,1.0,11.0,16.0,7.0,0.0,0.0,9
1753,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,6.0,6.0,0.0,0.0,9.0,16.0,16.0,13.0,15.0,12.0,0.0,0.0,1.0,6.0,10.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,1.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,4
1754,0.0,0.0,11.0,16.0,6.0,0.0,0.0,0.0,0.0,2.0,16.0,15.0,16.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,9.0,2.0,5.0,1.0,0.0,0.0,0.0,9.0,14.0,12.0,9.0,0.0,0.0,2
1756,0.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,3.0,12.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,3.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,3.0,0.0,0.0,4
1767,0.0,0.0,12.0,13.0,9.0,6.0,2.0,0.0,0.0,4.0,16.0,16.0,16.0,16.0,7.0,0.0,0.0,7.0,13.0,3.0,5.0,3.0,0.0,0.0,0.0,7.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,9.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,5
1777,0.0,0.0,4.0,13.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,14.0,6.0,0.0,0.0,0.0,5.0,13.0,16.0,12.0,5.0,0.0,0.0,0.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,7
1787,0.0,0.0,3.0,9.0,14.0,4.0,0.0,0.0,0.0,1.0,16.0,15.0,13.0,10.0,2.0,0.0,0.0,1.0,15.0,5.0,1.0,13.0,12.0,0.0,0.0,0.0,15.0,12.0,11.0,16.0,3.0,0.0,0.0,0.0,4.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,3.0,13.0,15.0,4.0,0.0,0.0,8
1788,0.0,2.0,10.0,15.0,11.0,4.0,0.0,0.0,0.0,2.0,10.0,6.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,11.0,0.0,0.0,0.0,1.0,3.0,11.0,14.0,2.0,0.0,0.0,2.0,15.0,16.0,11.0,1.0,0.0,0.0,3
1791,0.0,0.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,10.0,4.0,3.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,5.0,0.0,0.0,8.0,16.0,6.0,4.0,14.0,8.0,0.0,0.0,5.0,16.0,11.0,8.0,16.0,5.0,0.0,0.0,0.0,6.0,15.0,16.0,11.0,0.0,0.0,6
1814,0.0,0.0,7.0,13.0,16.0,5.0,0.0,0.0,0.0,6.0,8.0,8.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,8.0,8.0,4.0,0.0,0.0,0.0,6.0,15.0,16.0,12.0,4.0,0.0,2
1816,0.0,0.0,0.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,8.0,14.0,5.0,16.0,3.0,0.0,0.0,1.0,7.0,10.0,0.0,12.0,6.0,0.0,0.0,6.0,14.0,14.0,2.0,10.0,9.0,0.0,0.0,4.0,16.0,16.0,12.0,16.0,10.0,0.0,0.0,0.0,11.0,16.0,16.0,15.0,4.0,0.0,0.0,0.0,2.0,13.0,16.0,7.0,0.0,0.0,0
1819,0.0,0.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,14.0,6.0,14.0,16.0,7.0,0.0,0.0,1.0,16.0,16.0,11.0,5.0,15.0,0.0,0.0,0.0,10.0,16.0,14.0,16.0,11.0,0.0,0.0,0.0,2.0,12.0,16.0,13.0,0.0,0.0,6
1824,0.0,0.0,5.0,10.0,12.0,15.0,5.0,0.0,0.0,1.0,13.0,16.0,15.0,8.0,2.0,0.0,0.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,0.0,0.0,0.0,0.0,6.0,12.0,3.0,0.0,0.0,0.0,5
1830,0.0,0.0,6.0,15.0,16.0,16.0,16.0,11.0,0.0,0.0,10.0,15.0,16.0,14.0,10.0,2.0,0.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,7.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,0.0,0.0,0.0,5
1832,0.0,0.0,6.0,15.0,12.0,1.0,0.0,0.0,0.0,8.0,13.0,4.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,4.0,5.0,1.0,16.0,7.0,0.0,0.0,2.0,16.0,10.0,14.0,15.0,0.0,0.0,0.0,0.0,6.0,13.0,9.0,1.0,0.0,0.0,3
1839,0.0,2.0,15.0,16.0,11.0,0.0,0.0,0.0,0.0,4.0,15.0,14.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,13.0,16.0,6.0,0.0,0.0,3.0,16.0,16.0,11.0,6.0,0.0,0.0,2
1843,0.0,0.0,6.0,15.0,16.0,16.0,7.0,0.0,0.0,0.0,8.0,13.0,15.0,16.0,7.0,0.0,0.0,0.0,1.0,15.0,14.0,8.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,13.0,2.0,0.0,0.0,0.0,0.0,3.0,11.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,4.0,0.0,0.0,0.0,1.0,10.0,15.0,11.0,0.0,0.0,0.0,0.0,6.0,16.0,9.0,0.0,0.0,0.0,3
1846,0.0,0.0,10.0,16.0,12.0,0.0,0.0,0.0,0.0,7.0,16.0,13.0,16.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,16.0,12.0,3.0,0.0,0.0,0.0,12.0,16.0,15.0,12.0,5.0,0.0,2
1857,0.0,0.0,0.0,3.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,2.0,0.0,0.0,1.0,11.0,13.0,1.0,7.0,14.0,0.0,0.0,5.0,15.0,3.0,0.0,13.0,8.0,0.0,0.0,13.0,14.0,8.0,11.0,16.0,7.0,0.0,0.0,10.0,16.0,16.0,16.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,4
1875,0.0,0.0,0.0,0.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,5.0,0.0,0.0,0.0,5.0,16.0,16.0,16.0,4.0,0.0,0.0,3.0,15.0,14.0,15.0,16.0,3.0,0.0,0.0,3.0,8.0,2.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,1
1876,0.0,6.0,15.0,16.0,10.0,0.0,0.0,0.0,0.0,15.0,13.0,9.0,16.0,2.0,0.0,0.0,0.0,7.0,9.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,1.0,0.0,0.0,0.0,1.0,11.0,16.0,12.0,2.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,16.0,14.0,0.0,2
1886,0.0,2.0,15.0,16.0,13.0,1.0,0.0,0.0,0.0,8.0,16.0,9.0,15.0,8.0,0.0,0.0,0.0,8.0,16.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,0.0,5.0,15.0,15.0,16.0,2.0,0.0,0.0,0.0,3.0,11.0,12.0,16.0,16.0,13.0,2.0,2
1887,0.0,0.0,2.0,15.0,16.0,16.0,10.0,0.0,0.0,0.0,1.0,6.0,4.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,4.0,8.0,15.0,3.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,7
1896,0.0,0.0,10.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,16.0,12.0,5.0,5.0,11.0,0.0,0.0,4.0,15.0,11.0,6.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,5.0,7.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,5.0,4.0,14.0,7.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,1.0,0.0,0.0,5
1909,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,15.0,15.0,5.0,0.0,0.0,0.0,15.0,11.0,6.0,2.0,0.0,0.0,2
1917,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,2.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,5.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,1.0,8.0,3.0,7.0,16.0,2.0,1
